Time,OnCollider,CollisionCount
0.35,0,0
0.46,0,0
0.56,0,0
0.66,0,0
0.77,0,0
0.87,0,0
0.97,0,0
1.07,0,0
1.17,0,0
1.28,0,0
1.38,0,0
1.49,0,0
1.59,0,0
1.70,0,0
1.80,0,0
1.90,0,0
2.01,0,0
2.11,0,0
2.21,0,0
2.33,0,0
2.44,0,0
2.54,0,0
2.64,0,0
2.75,0,0
2.85,0,0
2.95,0,0
3.06,0,0
3.16,0,0
3.26,0,0
3.37,0,0
3.47,0,0
3.58,0,0
3.68,0,0
3.78,0,0
3.89,0,0
3.99,0,0
4.09,0,0
4.20,0,0
4.30,0,0
4.40,0,0
4.50,0,0
4.61,0,0
4.71,0,0
4.81,0,0
4.92,0,0
5.03,0,0
5.13,0,0
5.23,0,0
5.34,0,0
5.44,0,0
5.54,0,0
5.65,0,0
5.75,0,0
5.86,0,0
5.96,0,0
6.07,0,0
6.17,0,0
6.28,0,0
6.39,0,0
6.49,0,0
6.59,0,0
6.70,0,0
6.80,0,0
6.91,0,0
7.02,0,0
7.12,0,0
7.23,0,0
7.33,0,0
7.43,0,0
7.54,0,0
7.65,0,0
7.75,0,0
7.85,0,0
7.96,0,0
8.06,0,0
8.16,0,0
8.27,0,0
8.37,0,0
8.47,0,0
8.58,0,0
8.69,0,0
8.79,0,0
8.90,0,0
9.00,0,0
9.11,0,0
9.21,0,0
9.32,0,0
9.42,0,0
9.53,0,0
9.63,0,0
9.73,0,0
9.84,0,0
9.94,0,0
10.05,0,0
10.15,0,0
10.26,0,0
10.37,0,0
10.47,0,0
10.58,0,0
10.68,0,0
10.79,0,0
10.89,0,0
10.99,0,0
11.09,0,0
11.19,0,0
11.30,0,0
11.40,0,0
11.51,0,0
11.61,0,0
11.72,0,0
11.82,0,0
11.93,0,0
12.03,0,0
12.14,0,0
12.25,0,0
12.35,0,0
12.46,0,0
12.56,0,0
12.67,0,0
12.77,0,0
12.87,0,0
12.97,0,0
13.08,0,0
13.19,0,0
13.30,0,0
13.40,0,0
13.50,0,0
13.60,0,0
13.70,0,0
13.83,0,0
13.94,0,0
14.04,0,0
14.14,0,0
14.24,0,0
14.34,0,0
14.44,0,0
14.55,0,0
14.65,0,0
14.75,0,0
14.85,0,0
14.96,0,0
15.06,0,0
15.17,0,0
15.27,0,0
15.37,0,0
15.48,0,0
15.58,0,0
15.69,0,0
15.79,0,0
15.90,0,0
16.00,0,0
16.12,0,0
16.22,0,0
16.32,0,0
16.43,0,0
16.54,0,0
16.64,0,0
16.75,0,0
16.85,0,0
16.96,0,0
17.06,0,0
17.17,0,0
17.27,0,0
17.38,0,0
17.48,0,0
17.59,0,0
17.69,0,0
17.80,0,0
17.90,0,0
18.01,0,0
18.12,0,0
18.23,0,0
18.34,0,0
18.44,0,0
18.55,0,0
18.65,0,0
18.76,0,0
18.87,0,0
18.98,0,0
19.08,0,0
19.20,0,0
19.30,0,0
19.41,0,0
19.51,0,0
19.62,0,0
19.73,0,0
19.83,0,0
19.93,0,0
20.03,0,0
20.14,0,0
20.25,0,0
20.35,0,0
20.45,0,0
20.55,0,0
20.66,0,0
20.77,0,0
20.87,0,0
20.97,0,0
21.08,0,0
21.18,0,0
21.29,0,0
21.39,0,0
21.49,0,0
21.59,0,0
21.69,0,0
21.80,0,0
21.91,0,0
22.02,0,0
22.14,0,0
22.24,0,0
22.34,0,0
22.45,0,0
22.55,0,0
22.65,0,0
22.76,0,0
22.86,0,0
22.96,0,0
23.07,0,0
23.17,0,0
23.27,0,0
23.38,0,0
23.48,0,0
23.58,0,0
23.69,0,0
23.79,0,0
23.90,0,0
24.00,0,0
24.10,0,0
24.20,0,0
24.31,0,0
24.41,0,0
24.52,0,0
24.63,0,0
24.73,0,0
24.83,0,0
24.93,0,0
25.04,0,0
25.14,0,0
25.24,0,0
25.35,0,0
25.45,0,0
25.56,0,0
25.67,0,0
25.77,0,0
25.87,0,0
25.98,0,0
26.08,0,0
26.19,0,0
26.29,0,0
26.39,0,0
26.50,0,0
26.60,0,0
26.71,0,0
26.82,0,0
26.92,0,0
27.02,0,0
27.13,0,0
27.23,0,0
27.34,0,0
27.44,0,0
27.56,0,0
27.66,0,0
27.77,0,0
27.87,0,0
27.98,0,0
28.08,0,0
28.19,0,0
28.29,0,0
28.40,0,0
28.50,0,0
28.60,0,0
28.70,0,0
28.81,0,0
28.91,0,0
29.01,0,0
29.12,0,0
29.23,0,0
29.34,0,0
29.44,0,0
29.54,0,0
29.65,0,0
29.76,0,0
29.87,0,0
29.98,0,0
30.08,0,0
30.18,0,0
30.28,0,0
30.39,0,0
30.50,0,0
30.60,0,0
30.70,0,0
30.81,0,0
30.93,0,0
31.03,0,0
31.13,0,0
31.24,0,0
31.35,0,0
31.45,0,0
31.56,0,0
31.66,0,0
31.76,0,0
31.86,0,0
31.97,0,0
32.07,0,0
32.17,0,0
32.28,0,0
32.38,0,0
32.48,0,0
32.59,0,0
32.69,0,0
32.79,0,0
32.90,0,0
33.00,0,0
33.11,0,0
33.21,0,0
33.31,0,0
33.42,0,0
33.52,0,0
33.62,0,0
33.72,0,0
33.83,0,0
33.93,0,0
34.04,0,0
34.14,0,0
34.25,0,0
34.36,0,0
34.46,0,0
34.57,0,0
34.67,0,0
34.78,0,0
34.88,0,0
34.99,0,0
35.10,0,0
35.21,0,0
35.31,0,0
35.42,0,0
35.52,0,0
35.63,0,0
35.73,0,0
35.84,0,0
35.94,0,0
36.05,0,0
36.16,0,0
36.26,0,0
36.37,0,0
36.47,0,0
36.57,0,0
36.68,0,0
36.78,0,0
36.89,0,0
37.00,0,0
37.10,0,0
37.21,0,0
37.31,0,0
37.42,0,0
37.52,0,0
37.62,0,0
37.73,0,0
37.84,0,0
37.95,0,0
38.06,0,0
38.17,0,0
38.27,0,0
38.39,0,0
38.49,0,0
38.60,0,0
38.70,0,0
38.81,0,0
38.91,0,0
39.03,0,0
39.13,0,0
39.24,0,0
39.34,0,0
39.45,0,0
39.55,0,0
39.65,0,0
39.76,0,0
39.86,0,0
39.96,0,0
40.07,0,0
40.17,0,0
40.28,0,0
40.39,0,0
40.49,0,0
40.59,0,0
40.70,0,0
40.81,0,0
40.92,0,0
41.02,0,0
41.13,0,0
41.24,0,0
41.36,0,0
41.46,0,0
41.56,0,0
41.67,0,0
41.77,0,0
41.88,0,0
41.99,0,0
42.10,0,0
42.20,0,0
42.30,0,0
42.41,0,0
42.52,0,0
42.62,0,0
42.72,0,0
42.83,0,0
42.93,0,0
43.04,0,0
43.14,0,0
43.25,0,0
43.35,0,0
43.46,0,0
43.57,0,0
43.68,0,0
43.79,0,0
43.91,0,0
44.01,0,0
44.11,0,0
44.21,0,0
44.32,0,0
44.43,0,0
44.54,0,0
44.65,0,0
44.77,0,0
44.88,0,0
44.98,0,0
45.09,0,0
45.19,0,0
45.29,0,0
45.40,0,0
45.51,0,0
45.61,0,0
45.72,0,0
45.83,0,0
45.93,0,0
46.04,0,0
46.15,0,0
46.25,0,0
46.36,0,0
46.47,0,0
