Time,OnCollider,CollisionCount
0.35,0,0
0.46,0,0
0.56,0,0
0.66,0,0
0.76,0,0
0.86,0,0
0.96,0,0
1.07,0,0
1.17,0,0
1.28,0,0
1.38,0,0
1.48,0,0
1.58,0,0
1.69,0,0
1.79,0,0
1.89,0,0
2.00,0,0
2.10,0,0
2.20,0,0
2.30,0,0
2.40,0,0
2.51,0,0
2.61,0,0
2.72,0,0
2.82,0,0
2.92,0,0
3.03,0,0
3.13,0,0
3.24,0,0
3.35,0,0
3.45,0,0
3.56,0,0
3.66,0,0
3.77,0,0
3.87,0,0
3.97,0,0
4.08,0,0
4.18,0,0
4.28,0,0
4.39,0,0
4.49,0,0
4.59,0,0
4.69,0,0
4.80,0,0
4.90,0,0
5.00,0,0
5.11,0,0
5.21,0,0
5.32,0,0
5.42,0,0
5.52,0,0
5.62,0,0
5.72,1,1
5.83,1,1
5.93,1,1
6.04,1,1
6.14,1,1
6.24,1,1
6.34,1,1
6.45,1,1
6.55,1,1
6.65,1,1
6.75,1,1
6.85,1,1
6.95,1,1
7.05,1,1
7.16,1,1
7.26,1,1
7.36,1,1
7.46,1,1
7.56,1,1
7.67,1,1
7.77,1,1
7.87,1,1
7.97,1,1
8.08,1,1
8.18,1,1
8.28,1,1
8.39,1,1
8.49,1,1
8.59,1,1
8.70,1,1
8.80,1,1
8.90,1,1
9.01,1,1
9.11,1,1
9.21,1,1
9.31,1,1
9.42,1,1
9.52,1,1
9.62,1,1
9.73,1,1
9.83,1,1
9.93,1,1
10.04,1,1
10.14,1,1
10.24,1,1
10.35,1,1
10.45,1,1
10.56,1,1
10.66,1,1
10.76,1,1
10.87,1,1
10.97,1,1
11.08,1,1
11.18,1,1
11.28,1,1
11.38,1,1
11.49,1,1
11.59,1,1
11.69,1,1
11.80,1,1
11.90,1,1
12.00,1,1
12.11,1,1
12.21,1,1
12.31,1,1
12.41,1,1
12.51,1,1
12.62,0,1
12.72,0,1
12.82,0,1
12.93,0,1
13.03,0,1
13.14,0,1
13.24,0,1
13.34,0,1
13.45,0,1
13.55,0,1
13.65,0,1
13.75,0,1
13.86,0,1
13.96,0,1
14.07,0,1
14.17,0,1
14.27,0,1
14.37,0,1
14.48,0,1
14.58,0,1
14.68,0,1
14.78,0,1
14.89,0,1
14.99,0,1
15.10,0,1
15.20,0,1
15.30,0,1
15.40,0,1
15.50,0,1
15.61,0,1
15.71,0,1
15.81,0,1
15.92,0,1
16.02,0,1
16.12,0,1
16.22,0,1
16.33,0,1
16.43,0,1
16.53,0,1
16.64,0,1
16.74,0,1
16.84,0,1
16.95,0,1
17.05,0,1
17.15,0,1
17.26,0,1
17.36,0,1
17.46,0,1
17.56,0,1
17.67,0,1
17.77,0,1
17.87,0,1
17.98,0,1
18.08,0,1
18.18,0,1
18.29,0,1
18.39,0,1
18.49,0,1
18.59,0,1
18.70,0,1
18.80,0,1
18.90,0,1
19.00,0,1
19.10,0,1
19.21,0,1
19.31,0,1
19.41,0,1
19.52,0,1
19.62,0,1
19.73,0,1
19.83,0,1
19.93,0,1
20.04,0,1
20.14,0,1
20.24,0,1
20.35,0,1
20.45,0,1
20.55,0,1
20.66,0,1
20.76,0,1
20.86,0,1
20.96,0,1
21.07,0,1
21.17,0,1
21.28,0,1
21.38,0,1
21.49,0,1
21.59,0,1
21.69,0,1
21.80,0,1
21.90,0,1
22.00,0,1
22.10,0,1
22.20,0,1
22.31,0,1
22.41,0,1
