Time,OnCollider,CollisionCount
0.35,0,0
0.46,0,0
0.57,0,0
0.67,0,0
0.77,0,0
0.88,0,0
0.98,0,0
1.09,0,0
1.19,0,0
1.30,0,0
1.40,0,0
1.51,0,0
1.62,0,0
1.72,0,0
1.83,0,0
1.93,0,0
2.04,0,0
2.14,0,0
2.24,0,0
2.35,0,0
2.45,0,0
2.55,0,0
2.66,0,0
2.76,0,0
2.86,0,0
2.97,0,0
3.07,0,0
3.18,0,0
3.29,0,0
3.39,0,0
3.50,0,0
3.60,0,0
3.70,0,0
3.81,0,0
3.92,0,0
4.02,0,0
4.12,0,0
4.22,0,0
4.32,0,0
4.43,0,0
4.53,0,0
4.64,0,0
4.74,0,0
4.84,0,0
4.95,0,0
5.06,0,0
5.16,0,0
5.26,0,0
5.36,0,0
5.47,0,0
5.57,0,0
5.68,0,0
5.78,0,0
5.88,0,0
5.99,0,0
6.09,0,0
6.19,0,0
6.29,0,0
6.39,0,0
6.50,0,0
6.61,0,0
6.71,0,0
6.81,0,0
6.92,0,0
7.02,0,0
7.12,0,0
7.22,0,0
7.32,0,0
7.42,0,0
7.52,0,0
7.62,0,0
7.72,0,0
7.83,0,0
7.93,0,0
8.03,0,0
8.13,0,0
8.24,0,0
8.34,0,0
8.45,0,0
8.55,0,0
8.65,0,0
8.76,0,0
8.86,0,0
8.96,0,0
9.07,0,0
9.17,0,0
9.27,0,0
9.37,0,0
9.48,0,0
9.59,0,0
9.69,0,0
9.79,0,0
9.90,0,0
10.00,0,0
10.11,0,0
10.21,0,0
10.32,0,0
10.43,0,0
10.53,0,0
10.63,0,0
10.74,0,0
10.84,0,0
10.94,0,0
11.05,0,0
11.15,0,0
11.25,0,0
11.36,0,0
11.46,0,0
11.57,0,0
11.68,0,0
11.78,0,0
11.89,0,0
11.99,0,0
12.10,0,0
12.20,0,0
12.30,0,0
12.40,0,0
12.50,0,0
12.60,0,0
12.71,0,0
12.81,0,0
12.91,0,0
13.01,0,0
13.11,0,0
13.22,0,0
13.32,0,0
13.42,0,0
13.52,0,0
13.62,0,0
13.73,0,0
13.83,0,0
13.94,0,0
14.04,0,0
14.15,0,0
14.25,0,0
14.36,0,0
14.46,0,0
14.56,0,0
14.67,0,0
14.77,0,0
14.88,0,0
14.99,0,0
15.10,0,0
15.20,0,0
15.31,0,0
15.41,0,0
15.52,0,0
15.63,0,0
15.73,0,0
15.84,0,0
15.94,0,0
16.05,0,0
16.15,0,0
16.26,0,0
16.36,0,0
16.47,0,0
16.57,0,0
16.68,0,0
16.80,0,0
16.90,0,0
17.01,0,0
17.11,0,0
17.22,0,0
17.33,0,0
17.44,0,0
17.54,0,0
17.65,0,0
17.76,0,0
17.87,0,0
17.97,0,0
18.08,0,0
18.19,0,0
18.30,0,0
18.41,0,0
18.52,0,0
18.62,0,0
18.73,0,0
18.83,0,0
18.94,0,0
19.04,0,0
19.15,0,0
19.25,0,0
19.36,0,0
19.46,0,0
19.57,0,0
19.68,0,0
19.78,0,0
19.88,0,0
19.98,0,0
20.08,0,0
20.19,0,0
20.30,0,0
20.40,0,0
20.52,0,0
20.63,0,0
20.74,0,0
20.84,0,0
20.94,0,0
21.04,0,0
21.15,0,0
21.25,0,0
21.35,0,0
21.46,0,0
21.56,0,0
21.66,0,0
21.76,0,0
21.87,0,0
21.97,0,0
22.07,0,0
22.18,0,0
22.28,0,0
22.39,0,0
22.49,0,0
22.59,0,0
22.69,0,0
22.80,0,0
22.90,0,0
23.01,0,0
23.11,0,0
23.21,0,0
23.31,0,0
23.42,0,0
23.52,0,0
23.63,0,0
23.73,0,0
23.83,0,0
23.94,0,0
24.04,0,0
24.15,0,0
24.25,0,0
24.35,0,0
24.46,0,0
24.57,0,0
24.67,0,0
24.78,0,0
24.88,0,0
24.99,0,0
25.09,0,0
25.20,0,0
25.30,0,0
25.41,0,0
25.52,0,0
25.63,0,0
25.73,0,0
25.84,0,0
25.95,0,0
26.05,0,0
26.16,0,0
26.27,0,0
26.37,0,0
26.48,0,0
26.59,0,0
26.70,0,0
26.80,0,0
26.94,0,0
27.05,0,0
27.15,0,0
27.25,0,0
27.36,0,0
27.48,0,0
27.58,0,0
27.68,0,0
27.79,0,0
27.89,0,0
27.99,0,0
28.10,0,0
28.20,0,0
28.31,0,0
28.41,0,0
28.52,0,0
28.63,0,0
28.73,0,0
28.84,0,0
28.94,0,0
29.04,0,0
29.15,0,0
29.25,0,0
29.36,0,0
29.47,0,0
29.57,0,0
29.67,0,0
29.77,0,0
29.88,0,0
29.99,0,0
30.09,0,0
30.20,0,0
30.30,0,0
30.40,0,0
30.51,0,0
30.61,0,0
30.71,0,0
30.82,0,0
30.92,0,0
31.02,0,0
31.12,0,0
31.22,0,0
31.33,0,0
31.43,0,0
31.53,0,0
31.64,0,0
31.74,0,0
31.85,0,0
31.95,0,0
32.05,0,0
32.15,0,0
32.26,0,0
32.36,0,0
32.47,0,0
32.57,0,0
32.68,0,0
32.78,0,0
32.88,0,0
32.99,0,0
33.10,0,0
33.20,0,0
33.30,0,0
33.41,0,0
33.52,0,0
33.63,0,0
33.73,0,0
33.84,0,0
33.94,0,0
34.04,0,0
34.15,0,0
34.25,0,0
34.37,0,0
34.48,0,0
34.59,0,0
34.70,0,0
34.80,0,0
34.91,0,0
35.02,0,0
35.12,0,0
35.23,0,0
35.33,0,0
35.44,0,0
35.55,0,0
35.65,0,0
35.76,0,0
35.87,0,0
35.98,0,0
36.09,0,0
36.20,0,0
36.30,0,0
36.41,0,0
36.51,0,0
36.61,0,0
36.72,0,0
36.82,0,0
36.93,0,0
37.03,0,0
37.13,0,0
37.24,0,0
37.36,0,0
37.46,0,0
37.57,0,0
37.68,0,0
37.79,0,0
37.89,0,0
38.00,0,0
38.10,0,0
38.21,0,0
38.32,0,0
38.42,0,0
38.53,0,0
38.64,0,0
38.75,0,0
38.86,0,0
38.96,0,0
39.07,0,0
39.18,0,0
39.29,0,0
39.40,0,0
39.51,0,0
39.61,0,0
39.72,0,0
39.83,0,0
39.94,0,0
40.04,0,0
40.16,0,0
40.27,0,0
40.38,0,0
40.49,0,0
40.59,0,0
40.70,0,0
40.80,0,0
40.91,0,0
41.01,0,0
41.12,0,0
41.23,0,0
41.34,0,0
41.45,0,0
41.55,0,0
41.66,0,0
41.77,0,0
41.87,0,0
41.98,0,0
42.08,0,0
42.20,0,0
42.30,0,0
42.41,0,0
42.51,0,0
42.61,0,0
42.71,0,0
42.82,0,0
42.92,0,0
43.02,0,0
43.13,0,0
43.24,0,0
43.34,0,0
43.45,0,0
43.55,0,0
43.66,0,0
43.76,0,0
43.87,0,0
43.97,0,0
44.08,0,0
44.18,0,0
44.29,0,0
44.40,0,0
44.50,0,0
44.61,0,0
44.71,0,0
44.83,0,0
44.93,0,0
45.04,0,0
45.15,0,0
45.25,0,0
45.36,0,0
45.47,0,0
45.58,0,0
45.69,0,0
45.80,0,0
45.90,0,0
46.01,0,0
46.11,0,0
46.21,0,0
46.32,0,0
46.42,0,0
46.52,0,0
46.63,0,0
46.73,0,0
46.84,0,0
46.94,0,0
47.05,0,0
47.15,0,0
47.26,0,0
47.37,0,0
47.48,0,0
47.58,0,0
47.69,0,0
47.81,0,0
47.91,0,0
48.02,0,0
48.13,0,0
48.23,0,0
48.34,0,0
48.44,0,0
48.54,0,0
48.65,0,0
48.75,0,0
48.85,0,0
48.95,0,0
49.06,0,0
49.17,0,0
49.27,0,0
49.37,0,0
49.47,0,0
49.58,0,0
49.69,0,0
