Time,OnCollider,CollisionCount
4.06,0,0
4.06,0,0
4.16,0,0
4.27,0,0
4.39,0,0
4.50,0,0
4.61,0,0
4.73,0,0
4.84,0,0
4.96,0,0
5.07,0,0
5.19,0,0
5.30,0,0
5.41,0,0
5.53,0,0
5.64,0,0
5.75,0,0
5.86,0,0
5.96,0,0
6.07,0,0
6.18,0,0
6.28,0,0
6.39,0,0
6.49,0,0
6.59,0,0
6.70,0,0
6.81,0,0
6.92,0,0
7.02,0,0
7.12,0,0
7.23,0,0
7.34,0,0
7.44,0,0
7.55,0,0
7.66,0,0
7.77,0,0
7.87,0,0
7.97,0,0
8.08,0,0
8.18,0,0
8.28,0,0
8.38,0,0
8.49,0,0
8.59,0,0
8.69,0,0
8.80,0,0
8.90,0,0
9.01,0,0
9.11,0,0
9.22,0,0
9.32,0,0
9.43,0,0
9.53,0,0
9.64,0,0
9.74,0,0
9.85,0,0
9.95,0,0
10.06,0,0
10.16,0,0
10.27,0,0
10.37,0,0
10.48,0,0
10.59,0,0
10.69,0,0
10.80,0,0
10.90,0,0
11.00,0,0
11.11,0,0
11.21,0,0
11.32,0,0
11.43,0,0
11.53,0,0
11.64,0,0
11.74,0,0
11.85,0,0
11.95,0,0
12.06,0,0
12.17,0,0
12.27,0,0
12.38,0,0
12.48,0,0
12.58,0,0
12.69,0,0
12.79,0,0
12.89,0,0
13.00,0,0
13.11,0,0
13.21,0,0
13.31,0,0
13.42,0,0
13.52,0,0
13.63,0,0
13.73,0,0
13.84,0,0
13.94,0,0
14.05,0,0
14.16,0,0
14.26,0,0
14.37,0,0
14.47,0,0
14.57,0,0
14.67,0,0
14.78,0,0
14.88,0,0
14.99,0,0
15.10,0,0
15.20,0,0
15.31,0,0
15.42,0,0
15.53,0,0
15.63,0,0
15.74,0,0
15.85,0,0
15.96,0,0
16.07,0,0
16.18,0,0
16.29,0,0
16.39,0,0
16.49,0,0
16.60,0,0
16.71,0,0
16.81,0,0
16.92,0,0
17.02,0,0
17.14,0,0
17.24,0,0
17.34,0,0
17.45,0,0
17.56,0,0
17.67,0,0
17.77,0,0
17.88,0,0
17.99,0,0
18.10,0,0
18.21,0,0
18.32,0,0
18.42,0,0
18.53,0,0
18.64,0,0
18.74,0,0
18.84,0,0
18.94,0,0
19.04,0,0
19.15,0,0
19.27,0,0
19.38,0,0
19.48,0,0
19.58,0,0
19.69,0,0
19.79,0,0
19.90,0,0
20.01,0,0
20.12,0,0
20.22,0,0
20.33,0,0
20.44,0,0
20.54,0,0
20.64,0,0
20.74,0,0
20.84,0,0
20.94,0,0
21.05,0,0
21.16,0,0
21.27,0,0
21.38,0,0
21.48,0,0
21.59,0,0
21.70,0,0
21.81,0,0
21.92,0,0
22.02,0,0
22.14,0,0
22.24,0,0
22.34,0,0
22.45,0,0
22.55,0,0
22.65,0,0
22.75,0,0
22.86,0,0
22.97,0,0
23.07,0,0
23.18,0,0
23.29,0,0
23.39,0,0
23.49,0,0
23.60,0,0
23.70,0,0
23.81,0,0
23.92,0,0
24.02,0,0
24.13,0,0
24.24,0,0
24.34,0,0
24.44,0,0
24.55,0,0
24.66,0,0
24.76,0,0
24.86,0,0
24.97,0,0
25.07,0,0
25.18,0,0
25.28,0,0
25.39,0,0
25.50,0,0
25.60,0,0
25.71,0,0
25.81,0,0
25.91,0,0
26.02,0,0
26.13,0,0
26.24,0,0
26.35,0,0
26.48,0,0
26.59,0,0
26.71,0,0
26.83,0,0
26.95,0,0
27.07,0,0
