Time,OnCollider,CollisionCount
0.35,0,0
0.45,0,0
0.56,0,0
0.66,0,0
0.77,0,0
0.87,0,0
0.98,0,0
1.08,0,0
1.19,0,0
1.29,0,0
1.39,0,0
1.50,0,0
1.61,0,0
1.71,0,0
1.82,0,0
1.92,0,0
2.03,0,0
2.13,0,0
2.23,0,0
2.34,0,0
2.44,0,0
2.55,0,0
2.65,0,0
2.75,0,0
2.86,0,0
2.96,0,0
3.06,0,0
3.17,0,0
3.27,0,0
3.37,0,0
3.48,0,0
3.58,0,0
3.68,0,0
3.78,0,0
3.88,0,0
3.98,0,0
4.08,0,0
4.18,0,0
4.29,0,0
4.39,0,0
4.50,0,0
4.60,0,0
4.70,0,0
4.80,0,0
4.90,0,0
5.00,0,0
5.10,0,0
5.21,0,0
5.31,0,0
5.42,0,0
5.52,0,0
5.62,0,0
5.72,0,0
5.82,0,0
5.92,0,0
6.04,0,0
6.14,0,0
6.24,0,0
6.35,0,0
6.45,0,0
6.55,0,0
6.66,0,0
6.77,0,0
6.87,0,0
6.97,0,0
7.08,0,0
7.18,0,0
7.29,0,0
7.39,0,0
7.49,0,0
7.60,0,0
7.70,0,0
7.80,0,0
7.91,0,0
8.01,0,0
8.12,0,0
8.22,0,0
8.33,0,0
8.43,0,0
8.53,0,0
8.64,0,0
8.74,0,0
8.85,0,0
8.95,0,0
9.05,0,0
9.16,0,0
9.26,0,0
9.36,0,0
9.46,0,0
9.57,0,0
9.68,0,0
9.78,0,0
9.88,0,0
9.98,0,0
10.09,0,0
10.20,0,0
10.30,0,0
10.40,0,0
10.51,0,0
10.62,0,0
10.73,0,0
10.83,0,0
10.93,0,0
11.04,0,0
11.14,0,0
11.25,0,0
11.35,0,0
11.46,0,0
11.56,0,0
11.66,0,0
11.77,0,0
11.87,0,0
11.97,0,0
12.07,0,0
12.17,0,0
12.28,0,0
12.38,0,0
12.48,0,0
12.58,0,0
12.69,0,0
12.79,0,0
12.90,0,0
13.00,0,0
13.11,0,0
13.21,0,0
13.32,0,0
13.42,0,0
13.53,0,0
13.64,0,0
13.74,0,0
13.85,0,0
13.96,0,0
14.06,0,0
14.17,0,0
14.27,0,0
14.38,0,0
14.49,0,0
14.59,0,0
14.70,0,0
14.80,0,0
14.91,0,0
15.02,0,0
15.12,0,0
15.23,0,0
15.34,0,0
15.45,0,0
15.55,0,0
15.65,0,0
15.76,0,0
15.87,0,0
15.97,0,0
16.07,0,0
16.17,0,0
16.28,0,0
16.39,0,0
16.49,0,0
16.59,0,0
16.70,0,0
16.81,0,0
16.92,0,0
17.02,0,0
17.13,0,0
17.23,0,0
17.34,0,0
17.44,0,0
17.55,0,0
17.65,0,0
17.75,0,0
17.85,0,0
17.96,0,0
18.06,0,0
18.16,0,0
18.28,0,0
18.38,0,0
18.49,0,0
18.60,0,0
18.70,0,0
18.81,0,0
18.91,0,0
19.02,0,0
19.12,0,0
19.23,0,0
19.33,0,0
19.43,0,0
19.53,0,0
19.64,0,0
19.74,0,0
19.84,0,0
19.94,0,0
20.05,0,0
20.15,0,0
20.25,0,0
20.35,0,0
20.46,0,0
20.56,0,0
20.66,0,0
20.76,0,0
20.86,0,0
20.97,0,0
21.07,0,0
21.18,0,0
21.29,0,0
21.40,0,0
21.50,0,0
21.61,0,0
21.71,0,0
21.81,0,0
21.91,0,0
22.01,0,0
22.11,0,0
22.22,0,0
22.32,0,0
22.42,0,0
22.52,0,0
22.63,0,0
22.73,0,0
22.84,0,0
22.94,0,0
23.05,0,0
23.15,0,0
23.26,0,0
23.37,0,0
23.47,0,0
23.58,0,0
23.68,0,0
23.79,0,0
23.89,0,0
24.00,0,0
24.10,0,0
24.20,0,0
24.31,0,0
24.41,0,0
24.52,0,0
24.63,0,0
24.73,0,0
24.84,0,0
24.94,0,0
25.05,0,0
25.15,0,0
25.26,0,0
25.36,0,0
25.47,0,0
25.57,0,0
25.68,0,0
25.78,0,0
25.89,0,0
26.00,0,0
26.11,0,0
26.21,0,0
26.32,0,0
26.42,0,0
26.53,0,0
26.63,0,0
26.74,0,0
26.85,0,0
26.96,0,0
27.08,0,0
27.18,0,0
27.29,0,0
27.40,0,0
27.51,0,0
27.61,0,0
27.72,0,0
27.82,0,0
27.92,0,0
28.03,0,0
28.15,0,0
28.26,0,0
28.36,0,0
28.46,0,0
28.57,0,0
28.68,0,0
28.78,0,0
28.89,0,0
28.99,0,0
29.09,0,0
29.20,0,0
29.31,0,0
29.41,0,0
29.52,0,0
29.62,0,0
29.73,0,0
29.84,0,0
29.94,0,0
30.04,0,0
30.14,0,0
30.25,0,0
30.35,0,0
30.45,0,0
30.55,0,0
30.65,0,0
30.76,0,0
30.87,0,0
30.97,0,0
31.07,0,0
31.19,0,0
31.29,0,0
31.41,0,0
31.51,0,0
31.62,0,0
31.72,0,0
31.82,0,0
31.93,0,0
32.04,0,0
32.14,0,0
32.24,0,0
32.35,0,0
32.46,0,0
32.56,0,0
32.67,0,0
32.77,0,0
32.87,0,0
32.98,0,0
33.08,0,0
33.19,0,0
33.29,0,0
33.40,0,0
33.50,0,0
33.61,0,0
33.71,0,0
33.82,0,0
33.92,0,0
34.03,0,0
34.14,0,0
34.25,0,0
34.35,0,0
34.46,0,0
34.56,0,0
34.66,0,0
34.77,0,0
34.87,0,0
34.98,0,0
35.08,0,0
35.19,0,0
35.30,0,0
35.41,0,0
35.52,0,0
35.62,0,0
35.73,0,0
35.83,0,0
35.94,0,0
36.04,0,0
36.15,0,0
36.26,0,0
36.37,0,0
36.47,0,0
36.58,0,0
36.68,0,0
36.79,0,0
36.89,0,0
37.00,0,0
37.12,0,0
37.22,0,0
37.33,0,0
37.44,0,0
37.54,0,0
37.65,0,0
37.76,0,0
37.86,0,0
37.97,0,0
38.08,0,0
38.19,0,0
38.29,0,0
38.39,0,0
38.51,0,0
38.61,0,0
38.71,0,0
38.82,0,0
38.93,0,0
39.04,0,0
39.15,0,0
39.25,0,0
39.36,0,0
39.46,0,0
39.56,0,0
39.67,0,0
39.78,0,0
39.89,0,0
40.00,0,0
40.11,0,0
40.23,0,0
40.33,0,0
40.44,0,0
40.54,0,0
40.64,0,0
40.75,0,0
40.85,0,0
40.96,0,0
41.07,0,0
41.18,0,0
41.29,0,0
41.39,0,0
41.49,0,0
41.59,0,0
41.70,0,0
41.81,0,0
41.93,0,0
42.03,0,0
42.14,0,0
42.25,0,0
42.35,0,0
42.45,0,0
42.56,0,0
42.66,0,0
42.77,0,0
42.88,0,0
42.99,0,0
43.10,0,0
43.21,0,0
43.31,0,0
43.42,0,0
43.53,0,0
43.63,0,0
43.74,0,0
43.84,0,0
43.96,0,0
44.06,0,0
44.16,0,0
44.27,0,0
44.38,0,0
44.49,0,0
44.60,0,0
44.71,0,0
44.81,0,0
44.91,0,0
45.01,0,0
45.11,0,0
45.21,0,0
45.32,0,0
45.42,0,0
45.53,0,0
45.63,0,0
45.73,0,0
45.83,0,0
45.94,0,0
46.04,0,0
46.14,0,0
46.24,0,0
46.35,0,0
46.45,0,0
46.55,0,0
46.65,0,0
46.75,0,0
46.86,0,0
46.96,0,0
47.06,0,0
47.17,0,0
47.27,0,0
47.37,0,0
47.48,0,0
47.58,0,0
47.68,0,0
47.78,0,0
47.89,0,0
47.99,0,0
48.10,0,0
48.20,0,0
48.30,0,0
48.40,0,0
48.50,0,0
48.60,0,0
48.70,0,0
48.82,0,0
48.92,0,0
49.03,0,0
49.13,0,0
49.23,0,0
49.35,0,0
49.46,0,0
49.56,0,0
49.67,0,0
49.78,0,0
49.88,0,0
49.98,0,0
50.09,0,0
50.19,0,0
50.30,0,0
50.41,0,0
50.52,0,0
50.62,0,0
50.72,0,0
50.83,0,0
50.93,0,0
51.04,0,0
51.15,0,0
51.26,0,0
51.36,0,0
51.46,0,0
51.57,0,0
51.69,0,0
51.80,0,0
51.91,0,0
52.02,0,0
52.12,0,0
52.23,0,0
52.34,0,0
52.44,0,0
52.54,0,0
52.65,0,0
52.75,0,0
52.85,0,0
52.96,0,0
53.06,0,0
53.17,0,0
53.27,0,0
53.37,0,0
53.48,0,0
53.58,0,0
53.69,0,0
53.79,0,0
53.89,0,0
53.99,0,0
54.10,0,0
54.20,0,0
54.31,0,0
54.41,0,0
54.51,0,0
54.62,0,0
54.72,0,0
54.82,0,0
54.93,0,0
55.03,0,0
55.14,0,0
55.24,0,0
55.34,0,0
55.45,0,0
55.55,0,0
55.65,0,0
55.76,0,0
55.86,0,0
55.96,0,0
56.07,0,0
56.17,0,0
56.27,0,0
56.38,0,0
56.49,0,0
56.60,0,0
56.70,0,0
56.80,0,0
56.90,0,0
57.01,0,0
57.11,0,0
57.22,0,0
57.32,0,0
57.42,0,0
57.52,0,0
57.62,0,0
57.72,0,0
57.83,0,0
57.93,0,0
58.03,0,0
58.13,0,0
58.24,0,0
58.34,0,0
58.44,0,0
58.54,0,0
58.64,0,0
58.75,0,0
58.85,0,0
58.95,0,0
