Time,OnCollider,CollisionCount
3.74,0,0
3.74,0,0
3.84,0,0
3.94,0,0
4.05,0,0
4.15,0,0
4.25,0,0
4.36,0,0
4.46,0,0
4.56,0,0
4.67,0,0
4.77,0,0
4.88,0,0
4.99,0,0
5.09,0,0
5.19,0,0
5.29,0,0
5.40,0,0
5.51,0,0
5.61,0,0
5.71,0,0
5.82,0,0
5.92,0,0
6.02,0,0
6.13,0,0
6.23,0,0
6.34,0,0
6.44,0,0
6.55,0,0
6.65,0,0
6.75,0,0
6.86,0,0
6.97,0,0
7.07,0,0
7.18,0,0
7.28,0,0
7.38,0,0
7.49,0,0
7.59,0,0
7.69,0,0
7.79,0,0
7.89,0,0
8.00,0,0
8.10,0,0
8.20,0,0
8.30,0,0
8.41,0,0
8.51,0,0
8.61,0,0
8.71,0,0
8.82,0,0
8.92,0,0
9.02,0,0
9.13,0,0
9.23,0,0
9.34,0,0
9.44,0,0
9.54,0,0
9.65,0,0
9.75,0,0
9.86,0,0
9.96,0,0
10.06,0,0
10.16,0,0
10.26,0,0
10.36,0,0
10.47,0,0
10.57,0,0
10.67,0,0
10.77,0,0
10.87,0,0
10.97,0,0
11.07,0,0
11.17,0,0
11.28,0,0
11.38,0,0
11.49,0,0
11.59,0,0
11.69,0,0
11.79,0,0
11.90,0,0
12.00,0,0
12.10,0,0
12.20,0,0
12.31,0,0
12.41,0,0
12.52,0,0
12.62,0,0
12.72,0,0
12.82,0,0
12.93,0,0
13.04,0,0
13.14,0,0
13.24,0,0
13.35,0,0
13.45,0,0
13.55,0,0
13.66,0,0
13.76,0,0
13.87,0,0
13.98,0,0
14.08,0,0
14.19,0,0
14.29,0,0
14.39,0,0
14.49,0,0
14.59,0,0
14.70,0,0
14.80,0,0
14.91,0,0
15.01,0,0
15.12,0,0
15.22,0,0
15.33,0,0
15.43,0,0
15.54,0,0
15.64,0,0
15.75,0,0
15.86,0,0
15.96,0,0
16.07,0,0
16.17,0,0
16.27,0,0
16.37,0,0
16.48,0,0
16.59,0,0
16.69,0,0
16.80,0,0
16.90,0,0
17.01,0,0
17.11,0,0
17.21,0,0
17.32,0,0
17.43,0,0
17.54,0,0
17.64,0,0
17.75,0,0
17.86,0,0
17.96,0,0
18.06,0,0
18.17,0,0
18.27,0,0
18.37,0,0
18.48,0,0
18.58,0,0
18.69,0,0
18.80,0,0
18.91,0,0
19.01,0,0
19.11,0,0
19.22,0,0
19.32,0,0
19.43,0,0
19.54,0,0
19.64,0,0
19.74,0,0
19.84,0,0
19.94,0,0
20.05,0,0
20.15,0,0
20.25,0,0
20.36,0,0
20.46,0,0
20.57,0,0
20.68,0,0
20.78,0,0
20.88,0,0
20.99,0,0
21.09,0,0
21.19,0,0
21.30,0,0
21.40,0,0
21.50,0,0
21.61,0,0
21.72,0,0
21.82,0,0
21.93,0,0
22.03,0,0
22.13,0,0
22.24,0,0
22.34,0,0
22.45,0,0
22.55,0,0
22.66,0,0
22.76,0,0
22.86,0,0
22.97,0,0
23.07,0,0
23.18,0,0
23.29,0,0
23.39,0,0
23.49,0,0
23.59,0,0
23.69,0,0
23.80,0,0
23.91,0,0
24.01,0,0
24.12,0,0
24.22,0,0
24.32,0,0
24.43,0,0
24.53,0,0
24.64,0,0
24.75,0,0
24.86,0,0
24.96,0,0
25.06,0,0
25.17,0,0
25.27,0,0
25.37,0,0
25.48,0,0
25.58,0,0
25.69,0,0
25.80,0,0
25.90,0,0
26.01,0,0
26.12,0,0
26.22,0,0
26.32,0,0
26.43,0,0
26.54,0,0
26.64,0,0
26.74,0,0
26.85,0,0
26.95,0,0
27.06,0,0
27.16,0,0
27.27,0,0
27.38,0,0
27.48,0,0
27.59,0,0
27.70,0,0
27.80,0,0
27.90,0,0
28.01,0,0
28.11,0,0
28.21,0,0
28.32,0,0
28.43,0,0
28.53,0,0
28.64,0,0
28.74,0,0
28.86,0,0
28.96,0,0
29.06,0,0
29.16,0,0
29.27,0,0
29.38,0,0
29.48,0,0
29.58,0,0
29.69,0,0
29.79,0,0
29.90,0,0
30.01,0,0
30.12,0,0
30.23,0,0
30.34,0,0
30.44,0,0
30.55,0,0
30.66,0,0
30.76,0,0
30.87,0,0
30.99,0,0
31.10,0,0
31.20,0,0
31.31,0,0
31.42,0,0
31.53,0,0
31.64,0,0
31.74,0,0
31.84,0,0
31.95,0,0
32.06,0,0
32.16,0,0
32.27,0,0
32.37,0,0
32.48,0,0
32.58,0,0
32.68,0,0
32.78,0,0
32.89,0,0
32.99,0,0
33.10,0,0
33.20,0,0
33.31,0,0
33.42,0,0
33.52,0,0
33.63,0,0
33.73,0,0
33.84,0,0
33.94,0,0
34.04,0,0
34.14,0,0
34.25,0,0
34.35,0,0
34.46,0,0
34.56,0,0
34.66,0,0
34.77,0,0
34.87,0,0
34.98,0,0
35.08,0,0
35.19,0,0
35.29,0,0
35.40,0,0
35.50,0,0
35.60,0,0
35.71,0,0
35.82,0,0
35.92,0,0
36.02,0,0
36.13,0,0
36.23,0,0
36.34,0,0
36.44,0,0
36.55,0,0
36.65,0,0
36.76,0,0
36.87,0,0
36.97,0,0
37.08,0,0
37.18,0,0
37.29,0,0
37.40,0,0
37.50,0,0
37.61,0,0
37.71,0,0
37.82,0,0
37.93,0,0
38.03,0,0
38.14,0,0
38.24,0,0
38.35,0,0
38.46,0,0
38.56,0,0
38.67,0,0
38.78,0,0
38.88,0,0
38.99,0,0
39.10,0,0
39.21,0,0
39.32,0,0
39.42,0,0
39.53,0,0
39.63,0,0
39.73,0,0
39.83,0,0
39.94,0,0
40.04,0,0
40.14,0,0
40.24,0,0
40.34,0,0
40.45,0,0
40.55,0,0
40.65,0,0
40.75,0,0
40.85,0,0
40.96,0,0
41.06,0,0
41.16,0,0
41.26,0,0
41.37,0,0
41.47,0,0
41.57,0,0
41.67,0,0
41.77,0,0
41.88,0,0
41.98,0,0
42.09,0,0
42.19,0,0
42.29,0,0
42.40,0,0
42.50,0,0
42.61,0,0
42.71,0,0
42.82,0,0
42.92,0,0
43.03,0,0
43.13,0,0
43.23,0,0
43.34,0,0
43.44,0,0
43.55,0,0
43.65,0,0
43.76,0,0
43.86,0,0
43.97,0,0
44.07,0,0
44.18,0,0
44.28,0,0
44.39,0,0
44.49,0,0
44.60,0,0
44.70,0,0
44.80,0,0
44.90,0,0
45.01,0,0
45.11,0,0
45.22,0,0
45.32,0,0
45.43,0,0
45.53,0,0
45.64,0,0
45.74,0,0
45.84,0,0
45.95,0,0
46.05,0,0
46.16,0,0
46.26,0,0
46.37,0,0
46.47,0,0
46.57,0,0
46.68,0,0
46.78,0,0
46.88,0,0
46.99,0,0
47.10,0,0
47.20,0,0
47.31,0,0
47.42,0,0
47.52,0,0
47.63,0,0
47.73,0,0
47.84,0,0
47.94,0,0
48.05,0,0
48.16,0,0
48.27,0,0
48.37,0,0
48.48,0,0
48.59,0,0
48.69,0,0
48.79,0,0
48.90,0,0
49.00,0,0
49.10,0,0
49.21,0,0
49.31,0,0
49.41,0,0
49.52,0,0
49.62,0,0
49.73,0,0
49.83,0,0
49.94,0,0
50.05,0,0
50.15,0,0
50.26,0,0
50.37,0,0
50.47,0,0
50.58,0,0
50.68,0,0
50.79,0,0
50.90,0,0
51.00,0,0
51.10,0,0
51.21,0,0
51.32,0,0
51.42,0,0
51.52,0,0
51.62,0,0
51.73,0,0
51.85,0,0
51.96,0,0
52.07,0,0
52.18,0,0
52.28,0,0
52.39,0,0
52.50,0,0
52.60,0,0
52.71,0,0
