Time,OnCollider,CollisionCount
12.89,0,0
13.02,0,0
13.16,0,0
13.27,0,0
13.39,0,0
13.51,0,0
13.64,0,0
13.76,0,0
13.87,0,0
13.99,0,0
14.11,0,0
14.26,0,0
14.36,0,0
14.47,0,0
14.59,0,0
14.69,0,0
14.81,0,0
14.92,0,0
15.06,0,0
15.17,0,0
15.27,0,0
15.39,0,0
15.51,0,0
15.62,0,0
15.74,0,0
15.86,0,0
15.97,0,0
16.09,0,0
16.21,0,0
16.32,0,0
16.44,0,0
16.56,0,0
16.67,0,0
16.79,0,0
16.91,0,0
17.02,0,0
17.14,0,0
17.26,0,0
17.37,0,0
17.47,0,0
17.59,0,0
17.69,0,0
17.81,0,0
17.92,0,0
18.02,0,0
18.14,0,0
18.26,0,0
18.37,0,0
18.47,0,0
18.59,0,0
18.71,0,0
18.82,0,0
18.94,0,0
19.06,0,0
19.16,0,0
19.27,0,0
19.39,0,0
19.49,0,0
19.61,0,0
19.72,0,0
19.84,0,0
19.96,0,0
20.07,0,0
20.19,0,0
20.31,0,0
20.42,0,0
20.54,0,0
20.66,0,0
20.77,0,0
20.89,0,0
21.01,0,0
21.12,0,0
21.24,0,0
21.34,0,0
21.46,0,0
21.57,0,0
21.69,0,0
21.81,0,0
21.92,0,0
22.04,0,0
22.16,0,0
22.27,0,0
22.39,0,0
22.51,1,1
22.62,1,1
22.74,1,1
22.84,1,1
22.96,1,1
23.07,1,1
23.19,1,1
23.31,1,1
23.42,1,1
23.54,1,1
23.66,1,1
23.77,1,1
23.89,0,1
24.01,0,1
24.12,0,1
24.24,0,1
24.36,0,1
24.47,0,1
24.59,0,1
24.71,0,1
24.82,0,1
24.94,0,1
25.06,0,1
25.17,0,1
25.29,0,1
25.40,0,1
25.52,0,1
25.64,0,1
25.75,0,1
25.87,0,1
25.99,0,1
26.10,0,1
26.22,0,1
26.34,0,1
26.45,0,1
26.57,0,1
26.69,0,1
26.80,0,1
26.92,0,1
27.04,0,1
27.15,0,1
27.27,0,1
27.39,0,1
27.50,0,1
27.62,0,1
27.74,0,1
27.85,0,1
27.97,0,1
28.09,0,1
28.20,0,1
28.32,0,1
28.44,0,1
28.55,0,1
28.67,0,1
28.79,0,1
28.90,0,1
29.02,0,1
29.14,0,1
29.25,0,1
29.37,0,1
29.49,0,1
29.60,0,1
29.72,0,1
29.84,0,1
29.95,0,1
