Time,OnCollider,CollisionCount
0.35,0,0
0.46,0,0
0.57,0,0
0.67,0,0
0.78,0,0
0.88,0,0
0.99,0,0
1.09,0,0
1.19,0,0
1.29,0,0
1.40,0,0
1.50,0,0
1.60,0,0
1.71,0,0
1.81,0,0
1.92,0,0
2.03,0,0
2.13,0,0
2.23,0,0
2.33,0,0
2.44,0,0
2.54,0,0
2.64,0,0
2.74,0,0
2.85,0,0
2.96,0,0
3.06,0,0
3.16,0,0
3.27,0,0
3.37,0,0
3.48,0,0
3.59,0,0
3.69,0,0
3.80,0,0
3.90,0,0
4.01,0,0
4.12,0,0
4.22,0,0
4.32,0,0
4.42,0,0
4.53,0,0
4.63,0,0
4.73,0,0
4.84,0,0
4.94,0,0
5.04,0,0
5.15,0,0
5.25,0,0
5.36,0,0
5.46,0,0
5.57,0,0
5.67,0,0
5.77,0,0
5.87,0,0
5.98,0,0
6.08,0,0
6.19,0,0
6.29,0,0
6.40,0,0
6.50,0,0
6.60,0,0
6.71,0,0
6.81,0,0
6.92,0,0
7.02,0,0
7.13,0,0
7.24,0,0
7.34,0,0
7.44,0,0
7.55,0,0
7.65,0,0
7.75,0,0
7.86,0,0
7.96,0,0
8.06,0,0
8.17,0,0
8.27,0,0
8.37,0,0
8.48,0,0
8.58,0,0
8.68,0,0
8.79,0,0
8.89,0,0
8.99,0,0
9.09,0,0
9.20,0,0
9.30,0,0
9.40,0,0
9.50,0,0
9.61,0,0
9.71,0,0
9.82,0,0
9.92,0,0
10.02,0,0
10.12,0,0
10.23,0,0
10.33,0,0
10.44,0,0
10.54,0,0
10.65,0,0
10.75,0,0
10.86,0,0
10.96,0,0
11.07,0,0
11.17,0,0
11.28,0,0
11.38,0,0
11.49,0,0
11.59,0,0
11.69,0,0
11.79,0,0
11.90,0,0
12.00,0,0
12.11,0,0
12.21,0,0
12.31,0,0
12.42,0,0
12.52,0,0
12.63,0,0
12.74,0,0
12.84,0,0
12.94,0,0
13.05,0,0
13.16,0,0
13.26,0,0
13.37,0,0
13.47,0,0
13.58,0,0
13.68,0,0
13.79,0,0
13.90,0,0
14.00,0,0
14.11,0,0
14.21,0,0
14.32,0,0
14.42,0,0
14.53,0,0
14.63,0,0
14.73,0,0
14.84,0,0
14.94,0,0
15.04,0,0
15.15,0,0
15.26,0,0
15.36,0,0
15.46,0,0
15.57,0,0
15.67,0,0
15.78,0,0
15.88,0,0
15.98,0,0
16.09,0,0
16.20,0,0
16.31,0,0
16.41,0,0
16.51,0,0
16.62,0,0
16.73,0,0
16.83,0,0
16.93,0,0
17.04,0,0
17.14,0,0
17.25,0,0
17.35,0,0
17.45,0,0
17.55,0,0
17.66,0,0
17.77,0,0
17.87,0,0
17.98,0,0
18.08,0,0
18.19,0,0
18.29,0,0
18.39,0,0
18.49,0,0
18.59,0,0
18.70,0,0
18.80,0,0
18.91,0,0
19.01,0,0
19.11,0,0
19.21,0,0
19.32,0,0
19.42,0,0
19.52,0,0
19.63,0,0
19.73,0,0
19.83,0,0
19.94,0,0
20.04,0,0
20.14,0,0
20.25,0,0
20.35,0,0
20.46,0,0
20.56,0,0
20.66,0,0
20.77,0,0
20.87,0,0
20.98,0,0
21.09,0,0
21.19,0,0
21.30,0,0
21.40,0,0
21.51,0,0
21.61,0,0
21.72,0,0
21.83,0,0
21.93,0,0
22.04,0,0
22.14,0,0
22.24,0,0
22.35,0,0
22.45,0,0
22.55,0,0
22.66,0,0
22.77,0,0
22.87,0,0
22.98,0,0
23.08,0,0
23.18,0,0
23.29,0,0
23.40,0,0
23.50,0,0
23.60,0,0
23.71,0,0
23.81,0,0
23.92,0,0
24.02,0,0
24.13,0,0
24.23,0,0
24.34,0,0
24.45,0,0
24.56,0,0
24.67,0,0
24.77,0,0
24.88,0,0
24.98,0,0
25.09,0,0
25.19,0,0
25.30,0,0
25.40,0,0
25.51,0,0
25.61,0,0
25.72,0,0
25.82,0,0
25.93,0,0
26.03,0,0
26.14,0,0
26.24,0,0
26.35,0,0
26.45,0,0
26.55,0,0
26.65,0,0
26.76,0,0
26.86,0,0
26.96,0,0
27.07,0,0
27.17,0,0
27.28,0,0
27.39,0,0
27.49,0,0
27.59,0,0
27.70,0,0
27.80,0,0
27.90,0,0
28.01,0,0
28.11,0,0
28.22,0,0
28.33,0,0
28.43,0,0
28.53,0,0
28.63,0,0
28.74,0,0
28.84,0,0
28.94,0,0
29.04,0,0
29.15,0,0
29.25,0,0
29.36,0,0
29.46,0,0
29.56,0,0
29.66,0,0
29.77,0,0
29.87,0,0
29.97,0,0
30.08,0,0
30.18,0,0
30.29,0,0
30.39,0,0
30.50,0,0
30.60,0,0
30.71,0,0
30.81,0,0
30.91,0,0
31.02,0,0
31.12,0,0
31.23,0,0
31.34,0,0
31.44,0,0
31.55,0,0
31.65,0,0
31.75,0,0
31.85,0,0
31.95,0,0
32.06,0,0
32.17,0,0
32.28,0,0
32.38,0,0
32.48,0,0
32.58,0,0
32.69,0,0
32.80,0,0
32.91,0,0
33.02,0,0
33.13,0,0
33.23,0,0
33.33,0,0
33.43,0,0
33.54,0,0
33.65,0,0
33.76,0,0
33.86,0,0
33.97,0,0
34.07,0,0
34.18,0,0
34.29,0,0
34.39,0,0
34.49,0,0
34.60,0,0
34.71,0,0
34.81,0,0
34.91,0,0
35.02,0,0
35.13,0,0
35.24,0,0
35.35,0,0
35.47,0,0
35.57,0,0
35.68,0,0
35.78,0,0
35.88,0,0
35.98,0,0
36.08,0,0
36.18,0,0
36.29,0,0
36.39,0,0
36.49,0,0
36.60,0,0
36.71,0,0
36.82,0,0
36.92,0,0
37.03,0,0
37.13,0,0
37.24,0,0
37.35,0,0
37.46,0,0
37.57,0,0
37.67,0,0
37.78,0,0
37.89,0,0
38.00,0,0
38.10,0,0
38.20,0,0
38.30,0,0
38.41,0,0
38.51,0,0
38.61,0,0
38.72,0,0
38.82,0,0
38.93,0,0
39.04,0,0
39.14,0,0
39.24,0,0
39.35,0,0
39.45,0,0
39.55,0,0
39.66,0,0
39.76,0,0
39.87,0,0
39.98,0,0
40.09,0,0
40.20,0,0
40.30,0,0
40.40,0,0
40.51,0,0
40.62,0,0
40.72,0,0
40.83,0,0
40.93,0,0
41.04,0,0
41.15,0,0
41.26,0,0
41.36,0,0
41.47,0,0
41.58,0,0
41.68,0,0
41.79,0,0
41.89,0,0
42.00,0,0
42.11,0,0
42.22,0,0
42.32,0,0
42.43,0,0
42.53,0,0
42.64,0,0
42.74,0,0
42.84,0,0
42.95,0,0
43.06,0,0
43.17,0,0
43.27,0,0
43.38,0,0
43.48,0,0
43.59,0,0
43.70,0,0
43.80,0,0
43.91,0,0
44.01,0,0
44.12,0,0
44.23,0,0
44.33,0,0
44.44,0,0
44.55,0,0
44.65,0,0
44.76,0,0
44.86,0,0
44.97,0,0
45.08,0,0
45.18,0,0
45.29,0,0
45.40,0,0
45.50,0,0
45.61,0,0
45.72,0,0
45.83,0,0
45.93,0,0
46.04,0,0
46.14,0,0
46.25,0,0
46.36,0,0
46.46,0,0
46.57,0,0
46.68,0,0
46.79,0,0
46.89,0,0
47.00,0,0
47.11,0,0
47.22,0,0
47.32,0,0
47.43,0,0
47.53,0,0
47.64,0,0
47.75,0,0
47.86,0,0
47.97,0,0
48.09,0,0
48.20,0,0
48.31,0,0
48.41,0,0
48.53,0,0
48.64,0,0
48.74,0,0
48.86,0,0
48.97,0,0
49.07,0,0
49.18,0,0
49.29,0,0
49.40,0,0
49.51,0,0
49.61,0,0
49.72,0,0
49.83,0,0
49.93,0,0
50.03,0,0
50.14,0,0
50.24,0,0
50.35,0,0
50.47,0,0
50.58,0,0
50.69,0,0
50.80,0,0
50.91,0,0
51.02,0,0
51.13,0,0
51.23,0,0
51.33,0,0
51.43,0,0
51.53,0,0
51.64,0,0
51.75,0,0
51.86,0,0
51.96,0,0
52.06,0,0
52.17,0,0
52.27,0,0
52.38,0,0
52.48,0,0
52.60,0,0
52.70,0,0
52.81,0,0
52.91,0,0
53.01,0,0
53.12,0,0
53.23,0,0
53.33,0,0
53.44,0,0
53.55,0,0
53.66,0,0
53.76,0,0
53.87,0,0
53.98,0,0
54.09,0,0
54.19,0,0
54.30,0,0
54.41,0,0
54.51,0,0
54.62,0,0
54.72,0,0
54.83,0,0
54.94,0,0
55.04,0,0
55.15,0,0
55.25,0,0
55.36,0,0
55.47,0,0
55.58,0,0
55.68,0,0
55.79,0,0
55.90,0,0
56.01,0,0
56.11,0,0
56.22,0,0
56.33,0,0
56.44,0,0
56.55,0,0
56.65,0,0
56.76,0,0
56.86,0,0
56.96,0,0
57.07,0,0
57.18,0,0
57.29,0,0
57.39,0,0
57.50,0,0
57.61,0,0
57.71,0,0
57.81,0,0
57.92,0,0
58.02,0,0
58.13,0,0
58.24,0,0
58.34,0,0
58.45,0,0
58.55,0,0
58.66,0,0
58.76,0,0
58.87,0,0
58.97,0,0
59.08,0,0
59.19,0,0
59.29,0,0
59.39,0,0
