Time,OnCollider,CollisionCount
0.35,0,0
0.45,0,0
0.56,0,0
0.66,0,0
0.76,0,0
0.86,0,0
0.97,0,0
1.07,0,0
1.17,0,0
1.28,0,0
1.38,0,0
1.48,0,0
1.58,0,0
1.69,0,0
1.79,0,0
1.89,0,0
1.99,0,0
2.10,0,0
2.20,0,0
2.30,0,0
2.40,0,0
2.50,0,0
2.61,0,0
2.71,0,0
2.81,0,0
2.92,0,0
3.02,0,0
3.12,0,0
3.22,0,0
3.33,0,0
3.43,0,0
3.53,0,0
3.63,0,0
3.74,0,0
3.84,0,0
3.94,0,0
4.04,0,0
4.14,0,0
4.24,0,0
4.35,0,0
4.45,0,0
4.55,0,0
4.65,0,0
4.75,0,0
4.85,0,0
4.96,0,0
5.06,1,1
5.16,1,1
5.27,1,1
5.37,1,1
5.47,1,1
5.57,1,1
5.67,1,1
5.78,1,1
5.88,1,1
5.98,1,1
6.09,1,1
6.19,1,1
6.29,1,1
6.39,1,1
6.49,1,1
6.59,1,1
6.69,1,1
6.80,1,1
6.90,1,1
7.00,1,1
7.10,1,1
7.20,1,1
7.30,1,1
7.41,1,1
7.51,1,1
7.61,1,1
7.72,1,1
7.82,1,1
7.92,1,1
8.02,1,1
8.12,1,1
8.22,1,1
8.32,1,1
8.42,1,1
8.52,1,1
8.62,0,1
8.72,0,1
8.82,0,1
8.93,0,1
9.03,0,1
9.13,0,1
9.23,0,1
9.33,0,1
9.43,0,1
9.54,0,1
9.64,0,1
9.74,0,1
9.84,0,1
9.94,0,1
10.05,0,1
10.15,0,1
10.25,0,1
10.35,0,1
10.45,0,1
10.55,0,1
10.65,0,1
10.76,0,1
10.86,0,1
10.96,0,1
11.06,0,1
11.16,0,1
11.27,0,1
11.37,0,1
11.47,0,1
