Time,OnCollider,CollisionCount
0.35,0,0
0.46,0,0
0.57,0,0
0.67,0,0
0.77,0,0
0.88,0,0
0.98,0,0
1.09,0,0
1.20,0,0
1.30,0,0
1.40,0,0
1.51,0,0
1.61,0,0
1.71,0,0
1.82,0,0
1.93,0,0
2.04,0,0
2.14,0,0
2.24,0,0
2.35,0,0
2.46,0,0
2.56,0,0
2.66,0,0
2.77,0,0
2.88,0,0
2.99,0,0
3.10,0,0
3.20,0,0
3.30,0,0
3.41,0,0
3.51,0,0
3.62,0,0
3.72,0,0
3.82,0,0
3.92,0,0
4.02,0,0
4.12,0,0
4.23,0,0
4.33,0,0
4.43,0,0
4.54,0,0
4.64,0,0
4.74,0,0
4.85,0,0
4.95,0,0
5.05,0,0
5.16,0,0
5.26,0,0
5.36,0,0
5.46,0,0
5.57,0,0
5.67,0,0
5.77,0,0
5.87,0,0
5.98,0,0
6.08,0,0
6.19,0,0
6.29,0,0
6.39,0,0
6.49,0,0
6.59,0,0
6.70,0,0
6.80,0,0
6.90,0,0
7.00,0,0
7.11,0,0
7.21,0,0
7.31,0,0
7.41,0,0
7.52,0,0
7.62,0,0
7.72,0,0
7.83,0,0
7.93,0,0
8.03,0,0
8.13,0,0
8.23,0,0
8.34,0,0
8.44,0,0
8.54,0,0
8.65,0,0
8.75,0,0
8.85,0,0
8.95,0,0
9.06,0,0
9.16,0,0
9.26,0,0
9.37,0,0
9.47,0,0
9.57,0,0
9.68,0,0
9.78,0,0
9.89,0,0
9.99,0,0
10.10,0,0
10.20,0,0
10.30,0,0
10.41,0,0
10.51,0,0
10.62,0,0
10.72,0,0
10.83,0,0
10.93,0,0
11.04,0,0
11.14,0,0
11.25,0,0
11.35,0,0
11.46,0,0
11.56,0,0
11.66,0,0
11.77,0,0
11.88,0,0
11.98,0,0
12.08,0,0
12.18,0,0
12.28,0,0
12.38,0,0
12.49,0,0
12.59,0,0
12.70,0,0
12.80,0,0
12.90,0,0
13.00,0,0
13.11,0,0
13.21,0,0
13.33,0,0
13.43,0,0
13.54,0,0
13.64,0,0
13.75,0,0
13.85,0,0
13.96,0,0
14.07,0,0
14.17,0,0
14.28,0,0
14.38,0,0
14.49,0,0
14.60,0,0
14.70,0,0
14.81,0,0
14.91,0,0
15.02,0,0
15.12,0,0
15.23,0,0
15.34,0,0
15.44,0,0
15.54,0,0
15.65,0,0
15.75,0,0
15.86,0,0
15.96,0,0
16.07,0,0
16.17,0,0
16.27,0,0
16.38,0,0
16.48,0,0
16.59,0,0
16.69,0,0
16.79,0,0
16.89,0,0
17.00,0,0
17.10,0,0
17.20,0,0
17.30,0,0
17.41,0,0
17.51,0,0
17.62,0,0
17.72,0,0
17.82,0,0
17.92,0,0
18.03,0,0
18.13,0,0
18.23,0,0
18.33,0,0
18.43,0,0
18.54,0,0
18.64,0,0
18.75,0,0
18.85,0,0
18.95,0,0
19.06,0,0
19.16,0,0
19.26,0,0
19.36,0,0
19.46,0,0
19.56,0,0
19.67,0,0
19.77,0,0
19.88,0,0
19.98,0,0
20.08,0,0
20.19,0,0
20.29,0,0
20.39,0,0
20.50,0,0
20.60,0,0
20.71,0,0
20.81,0,0
20.91,0,0
21.02,0,0
21.13,0,0
21.23,0,0
21.34,0,0
21.45,0,0
21.55,0,0
21.66,0,0
21.76,0,0
21.87,0,0
21.97,0,0
22.08,0,0
22.19,0,0
22.29,0,0
22.40,0,0
22.50,0,0
22.61,0,0
22.71,0,0
22.82,0,0
22.93,0,0
23.05,0,0
23.15,0,0
23.26,0,0
23.37,0,0
23.48,0,0
23.58,0,0
23.69,0,0
23.80,0,0
23.90,0,0
24.01,0,0
24.11,0,0
24.21,0,0
24.31,0,0
24.42,0,0
24.54,0,0
24.64,0,0
24.75,0,0
24.85,0,0
24.96,0,0
25.07,0,0
25.17,0,0
25.27,0,0
25.37,0,0
25.48,0,0
25.58,0,0
25.69,0,0
25.80,0,0
25.90,0,0
26.01,0,0
26.11,0,0
26.21,0,0
26.31,0,0
26.41,0,0
26.51,0,0
26.63,0,0
26.73,0,0
26.83,0,0
26.94,0,0
27.05,0,0
27.15,0,0
27.25,0,0
27.36,0,0
27.46,0,0
27.56,0,0
27.66,0,0
27.76,0,0
27.87,0,0
27.97,0,0
28.07,0,0
28.17,0,0
28.28,0,0
28.39,0,0
28.49,0,0
28.59,0,0
28.69,0,0
28.80,0,0
28.90,0,0
29.01,0,0
29.11,0,0
29.21,0,0
29.32,0,0
29.42,0,0
29.53,0,0
29.63,0,0
29.74,0,0
29.84,0,0
29.94,0,0
30.05,0,0
30.16,0,0
30.27,0,0
30.38,0,0
30.48,0,0
30.59,0,0
30.69,0,0
30.80,0,0
30.90,0,0
31.01,0,0
31.12,0,0
31.22,0,0
31.32,0,0
31.43,0,0
31.55,0,0
31.65,0,0
31.76,0,0
31.86,0,0
31.97,0,0
32.08,0,0
32.19,0,0
32.29,0,0
32.40,0,0
32.50,0,0
32.61,0,0
32.71,0,0
32.82,0,0
32.93,0,0
33.03,0,0
33.14,0,0
33.25,0,0
33.35,0,0
33.46,0,0
33.58,0,0
33.69,0,0
33.80,0,0
33.90,0,0
34.01,0,0
34.12,0,0
34.22,0,0
34.33,0,0
34.44,0,0
34.55,0,0
34.66,0,0
34.77,0,0
34.87,0,0
34.98,0,0
35.09,0,0
35.20,0,0
35.31,0,0
35.42,0,0
35.53,0,0
35.63,0,0
35.74,0,0
35.85,0,0
35.96,0,0
36.06,0,0
36.17,0,0
36.28,0,0
36.39,0,0
36.50,0,0
36.60,0,0
36.71,0,0
36.82,0,0
36.93,0,0
37.04,0,0
37.15,0,0
37.25,0,0
37.36,0,0
37.47,0,0
37.58,0,0
37.68,0,0
37.79,0,0
37.89,0,0
38.00,0,0
38.11,0,0
38.22,0,0
38.33,0,0
38.45,0,0
38.55,0,0
38.65,0,0
38.76,0,0
38.87,0,0
38.98,0,0
39.09,0,0
39.20,0,0
39.31,0,0
39.42,0,0
39.52,0,0
39.63,0,0
39.74,0,0
39.84,0,0
39.94,0,0
40.05,0,0
40.17,0,0
40.27,0,0
40.38,0,0
40.49,0,0
40.60,0,0
40.70,0,0
40.81,0,0
40.92,0,0
41.03,0,0
41.13,0,0
41.23,0,0
41.33,0,0
41.44,0,0
41.54,0,0
41.65,0,0
41.76,0,0
41.87,0,0
41.98,0,0
42.08,0,0
42.18,0,0
42.29,0,0
42.40,0,0
42.52,0,0
42.63,0,0
42.73,0,0
42.84,0,0
42.94,0,0
43.04,0,0
43.15,0,0
43.25,0,0
43.36,0,0
43.47,0,0
43.58,0,0
43.69,0,0
43.80,0,0
43.90,0,0
44.01,0,0
44.12,0,0
44.23,0,0
44.34,0,0
44.45,0,0
44.56,0,0
44.67,0,0
44.77,0,0
44.88,0,0
44.98,0,0
45.08,0,0
45.19,0,0
45.30,0,0
45.40,0,0
45.50,0,0
45.62,0,0
45.72,0,0
45.83,0,0
45.94,0,0
46.04,0,0
46.15,0,0
46.25,0,0
46.35,0,0
46.46,0,0
46.56,0,0
46.66,0,0
46.76,0,0
46.86,0,0
46.97,0,0
47.07,0,0
47.18,0,0
47.28,0,0
47.38,0,0
47.49,0,0
47.59,0,0
47.69,0,0
47.80,0,0
47.90,0,0
48.00,0,0
48.10,0,0
48.21,0,0
48.31,0,0
48.41,0,0
48.51,0,0
48.62,0,0
48.72,0,0
48.82,0,0
48.92,0,0
49.03,0,0
49.13,0,0
49.23,0,0
49.34,0,0
49.45,0,0
49.55,0,0
49.65,0,0
49.76,0,0
49.86,0,0
49.96,0,0
50.07,0,0
50.17,0,0
50.28,0,0
50.38,0,0
50.49,0,0
50.60,0,0
50.70,0,0
50.81,0,0
50.92,0,0
51.04,0,0
51.14,0,0
51.25,0,0
51.35,0,0
51.46,0,0
51.57,0,0
51.68,0,0
51.79,0,0
51.89,0,0
52.00,0,0
52.11,0,0
52.22,0,0
52.32,0,0
52.43,0,0
52.54,0,0
52.65,0,0
52.75,0,0
52.85,0,0
52.96,0,0
53.06,0,0
53.17,0,0
53.28,0,0
53.39,0,0
53.50,0,0
53.60,0,0
53.70,0,0
53.80,0,0
53.91,0,0
54.01,0,0
54.12,0,0
54.22,0,0
54.32,0,0
54.43,0,0
54.53,0,0
54.63,0,0
54.74,0,0
54.84,0,0
54.94,0,0
55.05,0,0
55.15,0,0
55.25,0,0
55.36,0,0
55.46,0,0
55.57,0,0
55.67,0,0
55.78,0,0
55.88,0,0
55.98,0,0
56.08,0,0
56.19,0,0
56.29,0,0
56.39,0,0
56.50,0,0
56.60,0,0
56.70,0,0
56.81,0,0
56.91,0,0
57.01,0,0
57.12,0,0
57.22,0,0
57.33,0,0
57.43,0,0
57.54,0,0
57.64,0,0
57.74,0,0
57.85,0,0
57.95,0,0
58.06,0,0
58.16,0,0
58.27,0,0
58.37,0,0
58.48,0,0
58.58,0,0
58.68,0,0
58.79,0,0
58.89,0,0
58.99,0,0
59.10,0,0
59.20,0,0
59.30,0,0
