Time,OnCollider,CollisionCount
0.35,0,0
0.48,0,0
0.60,0,0
0.74,0,0
0.87,0,0
0.99,0,0
1.11,0,0
1.24,0,0
1.36,0,0
1.48,0,0
1.60,0,0
1.72,0,0
1.84,0,0
1.96,0,0
2.08,0,0
2.20,0,0
2.32,0,0
2.44,0,0
2.57,0,0
2.69,0,0
2.81,0,0
2.93,0,0
3.05,0,0
3.17,0,0
3.29,0,0
3.41,0,0
3.53,0,0
3.65,0,0
3.77,0,0
3.88,0,0
4.00,0,0
4.12,0,0
4.23,0,0
4.34,0,0
4.46,0,0
4.57,0,0
4.69,0,0
4.80,0,0
4.90,0,0
5.02,0,0
5.12,0,0
5.23,0,0
5.33,0,0
5.45,0,0
5.56,0,0
5.66,0,0
5.76,0,0
5.88,0,0
5.98,0,0
6.10,0,0
6.21,0,0
6.32,0,0
6.43,0,0
6.55,0,0
6.67,0,0
6.78,0,0
6.89,0,0
6.99,0,0
7.10,0,0
7.22,0,0
7.33,0,0
7.44,0,0
7.55,0,0
7.67,0,0
7.78,0,0
7.89,0,0
8.00,0,0
8.11,0,0
8.23,0,0
8.34,0,0
8.45,0,0
8.57,0,0
8.67,0,0
8.78,0,0
8.89,0,0
9.00,0,0
9.12,0,0
9.23,0,0
9.34,0,0
9.44,0,0
9.55,0,0
9.66,0,0
9.78,0,0
9.89,0,0
10.02,0,0
10.12,0,0
10.23,0,0
10.33,0,0
10.45,0,0
10.55,0,0
10.67,0,0
10.78,0,0
10.88,0,0
10.98,0,0
11.09,0,0
11.20,0,0
11.30,0,0
11.41,0,0
11.51,0,0
11.62,0,0
11.73,0,0
11.84,0,0
11.95,0,0
12.05,0,0
12.16,0,0
12.26,0,0
12.37,0,0
12.47,0,0
12.58,0,0
12.68,0,0
12.80,0,0
12.90,0,0
13.01,0,0
13.12,0,0
13.23,0,0
13.33,0,0
13.44,0,0
13.54,0,0
13.64,0,0
13.75,0,0
13.86,0,0
13.96,0,0
14.06,0,0
14.17,0,0
14.27,0,0
14.39,0,0
14.49,0,0
14.59,0,0
14.70,0,0
14.80,0,0
14.90,0,0
15.01,0,0
15.12,0,0
15.23,0,0
15.33,0,0
15.44,0,0
15.54,0,0
15.64,0,0
15.75,0,0
15.86,0,0
15.97,0,0
16.07,0,0
16.19,0,0
16.30,0,0
16.42,0,0
16.52,0,0
16.63,0,0
16.74,0,0
16.84,0,0
16.95,0,0
17.06,0,0
17.16,0,0
17.27,0,0
17.38,0,0
17.50,0,0
17.60,0,0
17.71,0,0
17.82,0,0
17.92,0,0
18.03,0,0
18.14,0,0
18.25,0,0
18.36,0,0
18.47,0,0
18.59,0,0
18.70,0,0
18.80,0,0
18.92,0,0
19.04,0,0
19.15,0,0
19.27,0,0
19.40,0,0
19.51,0,0
19.63,0,0
19.74,0,0
19.84,0,0
19.95,0,0
20.05,0,0
20.16,0,0
20.27,0,0
20.37,0,0
20.47,0,0
20.58,0,0
20.68,0,0
20.79,0,0
20.90,0,0
21.02,0,0
21.13,0,0
21.23,0,0
21.34,0,0
21.45,0,0
21.56,0,0
21.66,0,0
21.77,0,0
21.88,0,0
21.98,0,0
22.09,0,0
22.20,0,0
22.31,0,0
22.42,0,0
22.54,0,0
22.64,0,0
22.75,0,0
22.87,0,0
22.97,0,0
23.08,0,0
23.19,0,0
23.29,0,0
23.40,0,0
23.51,0,0
23.62,0,0
23.72,0,0
23.83,0,0
23.95,0,0
24.06,0,0
24.17,0,0
24.28,0,0
24.39,0,0
24.50,0,0
24.61,0,0
24.72,0,0
24.83,0,0
24.94,0,0
25.06,0,0
25.17,0,0
25.28,0,0
25.39,0,0
25.50,0,0
25.61,0,0
25.72,0,0
25.83,0,0
25.94,0,0
26.05,0,0
26.16,0,0
26.27,0,0
26.39,0,0
26.50,0,0
26.60,0,0
26.71,0,0
26.82,0,0
26.93,0,0
27.05,0,0
27.15,0,0
27.26,0,0
27.37,0,0
27.48,0,0
27.59,0,0
27.70,0,0
27.82,0,0
27.92,0,0
28.04,0,0
28.14,0,0
28.26,0,0
28.37,0,0
28.48,0,0
28.59,0,0
28.69,0,0
28.80,0,0
28.91,0,0
29.02,0,0
29.14,0,0
29.25,0,0
29.35,0,0
29.46,0,0
29.57,0,0
29.69,0,0
29.80,0,0
29.91,0,0
30.02,0,0
30.15,0,0
30.25,0,0
30.36,0,0
30.47,0,0
30.57,0,0
30.68,0,0
30.80,0,0
30.91,0,0
31.01,0,0
31.12,0,0
31.24,0,0
31.34,0,0
31.45,0,0
31.57,0,0
31.67,0,0
31.78,0,0
31.90,0,0
32.01,0,0
32.12,0,0
32.23,0,0
32.35,0,0
32.46,0,0
32.57,0,0
32.68,0,0
32.79,0,0
32.91,0,0
33.02,0,0
33.14,0,0
33.25,0,0
33.37,0,0
33.48,0,0
33.60,0,0
33.71,0,0
33.83,0,0
33.95,0,0
34.07,0,0
34.18,0,0
34.29,0,0
34.40,0,0
34.52,0,0
34.63,0,0
34.74,0,0
34.86,0,0
34.97,0,0
35.09,0,0
35.21,0,0
35.32,0,0
35.42,0,0
35.54,0,0
35.66,0,0
35.77,0,0
35.89,0,0
