Time,OnCollider,CollisionCount
3.14,0,0
3.25,0,0
3.36,0,0
3.46,0,0
3.56,0,0
3.67,0,0
3.77,0,0
3.88,0,0
3.98,0,0
4.08,0,0
4.19,0,0
4.29,0,0
4.40,0,0
4.50,0,0
4.60,0,0
4.71,0,0
4.81,0,0
4.91,0,0
5.02,0,0
5.12,0,0
5.22,0,0
5.33,0,0
5.43,0,0
5.53,0,0
5.64,0,0
5.74,0,0
5.85,0,0
5.95,0,0
6.05,0,0
6.16,0,0
6.26,0,0
6.36,0,0
6.46,0,0
6.57,0,0
6.67,0,0
6.77,0,0
6.88,0,0
6.98,0,0
7.08,0,0
7.18,0,0
7.29,0,0
7.39,0,0
7.49,0,0
7.60,0,0
7.70,0,0
7.80,0,0
7.91,0,0
8.01,0,0
8.11,0,0
8.21,0,0
8.31,0,0
8.42,0,0
8.52,0,0
8.63,0,0
8.73,0,0
8.83,0,0
8.94,0,0
9.04,0,0
9.14,0,0
9.24,0,0
9.35,0,0
9.45,0,0
9.56,0,0
9.66,0,0
9.77,0,0
9.87,0,0
9.97,0,0
10.08,0,0
10.18,0,0
10.29,0,0
10.39,0,0
10.50,0,0
10.60,0,0
10.70,0,0
10.81,0,0
10.91,0,0
11.02,0,0
11.13,0,0
11.23,0,0
11.33,0,0
11.43,0,0
11.53,0,0
11.63,0,0
11.73,0,0
11.84,0,0
11.94,0,0
12.04,0,0
12.15,0,0
12.25,0,0
12.35,0,0
12.46,0,0
12.56,0,0
12.67,0,0
12.77,0,0
12.88,0,0
12.98,0,0
13.09,0,0
13.19,0,0
13.30,0,0
13.40,0,0
13.50,0,0
13.61,0,0
13.71,0,0
13.82,0,0
13.92,0,0
14.02,0,0
14.13,0,0
14.23,0,0
14.34,0,0
14.45,0,0
14.55,0,0
14.66,0,0
14.76,0,0
14.87,0,0
14.97,0,0
15.08,0,0
15.18,0,0
15.29,0,0
15.40,0,0
15.50,0,0
15.60,0,0
15.70,0,0
15.81,0,0
15.92,0,0
16.02,0,0
16.12,0,0
16.23,0,0
16.34,0,0
16.44,0,0
16.55,0,0
16.65,0,0
16.76,0,0
16.86,0,0
16.97,0,0
17.08,0,0
17.18,0,0
17.29,0,0
17.39,0,0
17.49,0,0
17.60,0,0
17.70,0,0
17.81,0,0
17.91,0,0
18.02,0,0
18.13,0,0
18.23,0,0
18.33,0,0
18.44,0,0
18.54,0,0
18.65,0,0
18.75,0,0
18.85,0,0
18.96,0,0
19.06,0,0
19.17,0,0
19.28,0,0
19.39,0,0
19.49,0,0
19.59,0,0
19.70,0,0
19.80,0,0
19.90,0,0
20.00,0,0
20.10,0,0
20.21,0,0
20.31,0,0
20.41,0,0
20.52,0,0
20.62,0,0
20.73,0,0
20.83,0,0
20.94,0,0
21.04,0,0
21.14,0,0
21.24,0,0
21.34,0,0
21.44,0,0
21.55,0,0
21.65,0,0
21.75,0,0
21.85,0,0
21.96,0,0
22.06,0,0
22.16,0,0
22.26,0,0
22.36,0,0
22.47,0,0
22.57,0,0
22.68,0,0
22.78,0,0
22.88,0,0
22.98,0,0
23.09,0,0
23.19,0,0
23.30,0,0
23.40,0,0
23.51,0,0
23.61,0,0
23.72,0,0
23.82,0,0
23.93,0,0
24.03,0,0
24.13,0,0
24.24,0,0
24.34,0,0
24.45,0,0
24.55,0,0
24.66,0,0
24.77,0,0
24.87,0,0
24.98,0,0
25.08,0,0
25.18,0,0
25.29,0,0
25.39,0,0
25.50,0,0
25.60,0,0
25.71,0,0
25.81,0,0
25.92,0,0
26.02,0,0
26.13,0,0
26.23,0,0
26.34,0,0
26.45,0,0
26.56,0,0
26.66,0,0
26.77,0,0
26.87,0,0
26.98,0,0
27.08,0,0
27.19,0,0
27.29,0,0
27.40,0,0
27.50,0,0
27.60,0,0
27.71,0,0
27.81,0,0
27.91,0,0
28.02,0,0
28.12,0,0
28.22,0,0
28.32,0,0
28.43,0,0
28.53,0,0
28.64,0,0
28.74,0,0
28.84,0,0
28.95,0,0
29.05,0,0
29.15,0,0
29.26,0,0
29.36,0,0
29.46,0,0
29.56,0,0
29.67,0,0
29.78,0,0
29.88,0,0
29.99,0,0
30.09,0,0
30.19,0,0
30.30,0,0
30.40,0,0
30.50,0,0
30.61,0,0
30.71,0,0
30.82,0,0
30.92,0,0
31.02,0,0
31.12,0,0
31.23,0,0
31.34,0,0
31.44,0,0
31.55,0,0
31.65,0,0
31.75,0,0
31.86,0,0
31.96,0,0
32.07,0,0
32.18,0,0
32.28,0,0
32.39,0,0
32.50,0,0
32.60,0,0
32.71,0,0
32.82,0,0
32.92,0,0
33.03,0,0
33.14,0,0
33.24,0,0
33.35,0,0
33.45,0,0
33.56,0,0
33.67,0,0
33.78,0,0
33.88,0,0
33.99,0,0
34.10,0,0
34.20,0,0
34.30,0,0
34.41,0,0
34.52,0,0
34.62,0,0
34.72,0,0
34.82,0,0
34.93,0,0
35.04,0,0
35.15,0,0
35.25,0,0
35.35,0,0
35.46,0,0
35.57,0,0
35.67,0,0
35.78,0,0
35.88,0,0
35.99,0,0
36.10,0,0
36.20,0,0
36.31,0,0
36.42,0,0
36.52,0,0
36.62,0,0
36.73,0,0
36.84,0,0
36.95,0,0
37.06,0,0
37.16,0,0
37.26,0,0
37.37,0,0
37.48,0,0
37.58,0,0
37.68,0,0
37.78,0,0
37.89,0,0
38.00,0,0
38.11,0,0
38.22,0,0
38.32,0,0
38.42,0,0
38.54,0,0
38.64,0,0
38.75,0,0
38.85,0,0
38.95,0,0
39.05,0,0
39.16,0,0
39.26,0,0
39.37,0,0
39.48,0,0
39.58,0,0
39.69,0,0
39.79,0,0
39.89,0,0
39.99,0,0
40.10,0,0
40.21,0,0
40.31,0,0
40.42,0,0
40.52,0,0
40.62,0,0
40.72,0,0
40.82,0,0
40.93,0,0
41.03,0,0
41.14,0,0
41.25,0,0
41.35,0,0
41.46,0,0
41.56,0,0
41.67,0,0
41.78,0,0
41.88,0,0
41.98,0,0
42.09,0,0
42.20,0,0
42.30,0,0
42.41,0,0
42.51,0,0
42.62,0,0
42.73,0,0
42.83,0,0
42.93,0,0
43.04,0,0
43.15,0,0
43.25,0,0
43.36,0,0
43.46,0,0
43.56,0,0
43.66,0,0
43.76,0,0
43.87,0,0
43.97,0,0
44.08,0,0
44.19,0,0
44.30,0,0
44.40,0,0
44.51,0,0
44.61,0,0
44.72,0,0
44.82,0,0
44.92,0,0
45.03,0,0
45.13,0,0
45.24,0,0
45.35,0,0
45.46,0,0
45.56,0,0
45.67,0,0
45.77,0,0
45.88,0,0
45.98,0,0
46.09,0,0
46.20,0,0
46.30,0,0
46.41,0,0
46.52,0,0
46.62,0,0
46.72,0,0
46.83,0,0
46.94,0,0
47.05,0,0
47.15,0,0
47.26,0,0
47.37,0,0
47.48,0,0
47.58,0,0
47.68,0,0
47.79,0,0
47.90,0,0
48.00,0,0
48.11,0,0
48.22,0,0
48.33,0,0
48.43,0,0
48.53,0,0
48.63,0,0
48.73,0,0
48.83,0,0
48.93,0,0
49.04,0,0
49.14,0,0
49.24,0,0
49.34,0,0
49.44,0,0
49.54,0,0
49.64,0,0
49.75,0,0
49.86,0,0
49.96,0,0
50.07,0,0
50.18,0,0
50.28,0,0
50.38,0,0
50.49,0,0
50.59,0,0
50.70,0,0
50.81,0,0
50.92,0,0
51.02,0,0
51.13,0,0
51.23,0,0
51.34,0,0
51.45,0,0
51.56,0,0
51.66,0,0
51.76,0,0
51.87,0,0
51.97,0,0
52.07,0,0
52.18,0,0
52.29,0,0
52.40,0,0
52.51,0,0
52.61,0,0
52.71,0,0
52.82,0,0
52.92,0,0
53.03,0,0
53.13,0,0
53.24,0,0
53.34,0,0
53.44,0,0
53.55,0,0
53.66,0,0
53.77,0,0
53.88,0,0
53.98,0,0
54.08,0,0
54.19,0,0
54.30,0,0
