ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Marge
UNKNOWN,0,2.751,0.063,-1,SubBlock,,,,,2.815,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,0.164,-1,SubBlock,,,,,2.915,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.409,-1,SubBlock,,,,,4.161,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.449,-1,SubBlock,,,,,4.201,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.468,-1,SubBlock,,,,,4.219,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.495,-1,SubBlock,,,,,4.246,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.501,-1,SubBlock,,,,,4.252,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.505,-1,SubBlock,,,,,4.256,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.509,-1,SubBlock,,,,,4.26,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.513,-1,SubBlock,,,,,4.265,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.517,-1,SubBlock,,,,,4.268,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.521,-1,SubBlock,,,,,4.272,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.525,-1,SubBlock,,,,,4.276,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.529,-1,SubBlock,,,,,4.28,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.533,-1,SubBlock,,,,,4.284,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.537,-1,SubBlock,,,,,4.288,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.541,-1,SubBlock,,,,,4.292,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.545,-1,SubBlock,,,,,4.296,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.549,-1,SubBlock,,,,,4.301,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.554,-1,SubBlock,,,,,4.305,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.558,-1,SubBlock,,,,,4.309,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.564,-1,SubBlock,,,,,4.315,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.567,-1,SubBlock,,,,,4.319,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.572,-1,SubBlock,,,,,4.323,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.576,-1,SubBlock,,,,,4.327,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.58,-1,SubBlock,,,,,4.331,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.585,-1,SubBlock,,,,,4.336,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.59,-1,SubBlock,,,,,4.341,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.594,-1,SubBlock,,,,,4.346,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.599,-1,SubBlock,,,,,4.35,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.603,-1,SubBlock,,,,,4.354,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.608,-1,SubBlock,,,,,4.359,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.614,-1,SubBlock,,,,,4.365,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.619,-1,SubBlock,,,,,4.37,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.624,-1,SubBlock,,,,,4.375,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.751,1.629,-1,SubBlock,,,,,4.38,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
