ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,0.35,0.35,0.0022,0.8588,-0.0074,0.35
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,0.46,0.46,0.0034,0.8693,-0.0093,0.18
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,0.56,0.56,0.0041,0.8735,-0.0024,0.32
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,0.66,0.66,0.0066,0.8729,0.0240,0.77
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,0.76,0.76,0.0105,0.8688,0.0768,1.43
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,0.86,0.86,0.0235,0.8702,0.1776,2.21
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,0.97,0.97,0.0402,0.8699,0.2936,2.88
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,1.07,1.07,0.0626,0.8700,0.4383,3.55
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,1.17,1.17,0.0922,0.8700,0.6122,4.21
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,1.28,1.28,0.1293,0.8701,0.8146,4.86
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,1.38,1.38,0.1860,0.8700,1.0949,5.66
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,1.49,1.49,0.2452,0.8699,1.3594,6.33
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,1.59,1.59,0.3159,0.8702,1.6511,6.98
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,1.70,1.70,0.3763,0.8693,1.9728,7.62
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,1.80,1.80,0.4312,0.8685,2.3987,8.36
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,1.91,1.91,0.4593,0.8685,2.7853,8.95
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,2.02,2.02,0.4648,0.8671,3.2002,9.56
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,2.12,2.12,0.4486,0.8672,3.7352,10.31
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,2.23,2.23,0.4150,0.8677,4.2112,10.94
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,2.34,2.34,0.3591,0.8693,4.7151,11.58
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,2.44,2.44,0.2578,0.8676,5.3540,12.41
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,2.54,2.54,0.1494,0.8679,5.9128,13.00
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,2.65,2.65,0.0095,0.8681,6.4958,13.68
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,2.76,2.76,-0.1574,0.8688,7.0982,14.27
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,2.86,2.86,-0.4025,0.8673,7.8466,14.99
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,2.97,2.97,-0.6362,0.8658,8.4955,15.71
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,3.07,3.07,-0.8627,0.8687,9.1818,16.29
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,3.17,3.17,-1.0783,0.8725,9.8904,16.79
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,3.28,3.28,-1.2675,0.8671,10.6233,17.24
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,3.38,3.38,-1.4254,0.8680,11.3890,17.74
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,3.48,3.48,-1.5623,0.8690,12.3486,18.38
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,3.59,3.59,-1.6347,0.8676,13.1810,18.89
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,3.70,3.70,-1.6606,0.8685,14.0428,19.52
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,3.80,3.80,-1.6433,0.8690,14.9308,20.07
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,3.90,3.90,-1.5579,0.8724,16.0209,20.62
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,4.01,4.01,-1.4435,0.8670,16.9442,21.19
NA,NA,-1,Unknown,Unknown,Unknown,Unknown,4.11,4.11,-1.2980,0.8687,17.8939,21.71
