ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Marge
UNKNOWN,0,2.992,0.037,-1,SubBlock,,,,,3.029,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,0.149,-1,SubBlock,,,,,3.141,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,0.946,-1,SubBlock,,,,,3.938,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,0.977,-1,SubBlock,,,,,3.97,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,0.992,-1,SubBlock,,,,,3.984,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.016,-1,SubBlock,,,,,4.008,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.019,-1,SubBlock,,,,,4.011,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.021,-1,SubBlock,,,,,4.014,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.024,-1,SubBlock,,,,,4.016,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.027,-1,SubBlock,,,,,4.019,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.029,-1,SubBlock,,,,,4.022,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.032,-1,SubBlock,,,,,4.024,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.035,-1,SubBlock,,,,,4.028,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.038,-1,SubBlock,,,,,4.03,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.04,-1,SubBlock,,,,,4.033,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.043,-1,SubBlock,,,,,4.036,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.046,-1,SubBlock,,,,,4.039,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.049,-1,SubBlock,,,,,4.041,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.051,-1,SubBlock,,,,,4.044,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.054,-1,SubBlock,,,,,4.047,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.057,-1,SubBlock,,,,,4.049,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.059,-1,SubBlock,,,,,4.052,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.062,-1,SubBlock,,,,,4.055,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.066,-1,SubBlock,,,,,4.058,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.07,-1,SubBlock,,,,,4.062,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.072,-1,SubBlock,,,,,4.064,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.075,-1,SubBlock,,,,,4.067,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.077,-1,SubBlock,,,,,4.07,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.079,-1,SubBlock,,,,,4.072,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.082,-1,SubBlock,,,,,4.075,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.084,-1,SubBlock,,,,,4.077,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.087,-1,SubBlock,,,,,4.08,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.09,-1,SubBlock,,,,,4.083,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.093,-1,SubBlock,,,,,4.085,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.095,-1,SubBlock,,,,,4.088,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.098,-1,SubBlock,,,,,4.09,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.101,-1,SubBlock,,,,,4.094,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.104,-1,SubBlock,,,,,4.096,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.106,-1,SubBlock,,,,,4.099,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.109,-1,SubBlock,,,,,4.102,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.112,-1,SubBlock,,,,,4.105,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.209,-1,SubBlock,,,,,4.201,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.309,-1,SubBlock,,,,,4.301,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.409,-1,SubBlock,,,,,4.401,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.508,-1,SubBlock,,,,,4.501,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.992,1.609,-1,SubBlock,,,,,4.601,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
