ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyRT
UNKNOWN,0,3.081,0.027,-1,SubBlock,Practice,Expected,Red,Left,3.108,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,0.136,-1,SubBlock,Practice,Expected,Red,Left,3.216,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,0.924,-1,SubBlock,Practice,Expected,Red,Left,4.005,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,0.985,-1,SubBlock,Practice,Expected,Red,Left,4.065,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.001,-1,SubBlock,Practice,Expected,Red,Left,4.082,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.028,-1,SubBlock,Practice,Expected,Red,Left,4.109,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.031,-1,SubBlock,Practice,Expected,Red,Left,4.112,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.035,-1,SubBlock,Practice,Expected,Red,Left,4.115,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.037,-1,SubBlock,Practice,Expected,Red,Left,4.117,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.039,-1,SubBlock,Practice,Expected,Red,Left,4.12,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.048,-1,SubBlock,Practice,Expected,Red,Left,4.129,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.051,-1,SubBlock,Practice,Expected,Red,Left,4.132,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.054,-1,SubBlock,Practice,Expected,Red,Left,4.134,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.056,-1,SubBlock,Practice,Expected,Red,Left,4.137,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.059,-1,SubBlock,Practice,Expected,Red,Left,4.14,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.061,-1,SubBlock,Practice,Expected,Red,Left,4.142,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.064,-1,SubBlock,Practice,Expected,Red,Left,4.144,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.067,-1,SubBlock,Practice,Expected,Red,Left,4.148,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.07,-1,SubBlock,Practice,Expected,Red,Left,4.15,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.072,-1,SubBlock,Practice,Expected,Red,Left,4.153,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.074,-1,SubBlock,Practice,Expected,Red,Left,4.155,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.077,-1,SubBlock,Practice,Expected,Red,Left,4.158,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.079,-1,SubBlock,Practice,Expected,Red,Left,4.16,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.082,-1,SubBlock,Practice,Expected,Red,Left,4.163,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.085,-1,SubBlock,Practice,Expected,Red,Left,4.166,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.088,-1,SubBlock,Practice,Expected,Red,Left,4.169,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.091,-1,SubBlock,Practice,Expected,Red,Left,4.172,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.094,-1,SubBlock,Practice,Expected,Red,Left,4.174,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.096,-1,SubBlock,Practice,Expected,Red,Left,4.177,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.099,-1,SubBlock,Practice,Expected,Red,Left,4.18,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.102,-1,SubBlock,Practice,Expected,Red,Left,4.183,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.104,-1,SubBlock,Practice,Expected,Red,Left,4.185,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.107,-1,SubBlock,Practice,Expected,Red,Left,4.188,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.11,-1,SubBlock,Practice,Expected,Red,Left,4.19,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.112,-1,SubBlock,Practice,Expected,Red,Left,4.193,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.114,-1,SubBlock,Practice,Expected,Red,Left,4.195,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.117,-1,SubBlock,Practice,Expected,Red,Left,4.198,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.12,-1,SubBlock,Practice,Expected,Red,Left,4.201,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.123,-1,SubBlock,Practice,Expected,Red,Left,4.203,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.126,-1,SubBlock,Practice,Expected,Red,Left,4.206,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.128,-1,SubBlock,Practice,Expected,Red,Left,4.209,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.132,-1,SubBlock,Practice,Expected,Red,Left,4.212,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.221,-1,SubBlock,Practice,Expected,Red,Left,4.302,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.322,-1,SubBlock,Practice,Expected,Red,Left,4.402,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.42,-1,SubBlock,Practice,Expected,Red,Left,4.501,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.52,-1,SubBlock,Practice,Expected,Red,Left,4.6,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.627,-1,SubBlock,Practice,Expected,Red,Left,4.708,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.72,-1,SubBlock,Practice,Expected,Red,Left,4.8,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.821,-1,SubBlock,Practice,Expected,Red,Left,4.902,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,1.92,-1,SubBlock,Practice,Expected,Red,Left,5,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,2.02,-1,SubBlock,Practice,Expected,Red,Left,5.1,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,2.12,-1,SubBlock,Practice,Expected,Red,Left,5.201,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,2.222,-1,SubBlock,Practice,Expected,Red,Left,5.302,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,2.322,-1,SubBlock,Practice,Expected,Red,Left,5.403,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,2.422,-1,SubBlock,Practice,Expected,Red,Left,5.503,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,2.521,-1,SubBlock,Practice,Expected,Red,Left,5.602,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,2.62,-1,SubBlock,Practice,Expected,Red,Left,5.701,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,2.721,-1,SubBlock,Practice,Expected,Red,Left,5.802,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,2.821,-1,SubBlock,Practice,Expected,Red,Left,5.902,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,2.92,-1,SubBlock,Practice,Expected,Red,Left,6.001,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,3.023,-1,SubBlock,Practice,Expected,Red,Left,6.104,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,3.121,-1,SubBlock,Practice,Expected,Red,Left,6.202,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,3.22,-1,SubBlock,Practice,Expected,Red,Left,6.301,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,3.321,-1,SubBlock,Practice,Expected,Red,Left,6.402,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,3.421,-1,SubBlock,Practice,Expected,Red,Left,6.502,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,3.521,-1,SubBlock,Practice,Expected,Red,Left,6.601,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,3.622,-1,SubBlock,Practice,Expected,Red,Left,6.702,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,3.72,-1,SubBlock,Practice,Expected,Red,Left,6.801,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,3.82,-1,SubBlock,Practice,Expected,Red,Left,6.9,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,3.92,-1,SubBlock,Practice,Expected,Red,Left,7.001,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,4.02,-1,SubBlock,Practice,Expected,Red,Left,7.101,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,4.122,-1,SubBlock,Practice,Expected,Red,Left,7.202,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,4.221,-1,SubBlock,Practice,Expected,Red,Left,7.302,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,4.321,-1,SubBlock,Practice,Expected,Red,Left,7.402,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,4.421,-1,SubBlock,Practice,Expected,Red,Left,7.502,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,4.522,-1,SubBlock,Practice,Expected,Red,Left,7.602,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,4.622,-1,SubBlock,Practice,Expected,Red,Left,7.703,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,4.721,-1,SubBlock,Practice,Expected,Red,Left,7.801,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,4.821,-1,SubBlock,Practice,Expected,Red,Left,7.902,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,4.921,-1,SubBlock,Practice,Expected,Red,Left,8.002,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,5.021,-1,SubBlock,Practice,Expected,Red,Left,8.102,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,5.12,-1,SubBlock,Practice,Expected,Red,Left,8.201,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,5.22,-1,SubBlock,Practice,Expected,Red,Left,8.301,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,5.32,-1,SubBlock,Practice,Expected,Red,Left,8.401,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.081,5.421,-1,SubBlock,Practice,Expected,Red,Left,8.501,-1,,,,,0,0,,-1,-1,,-1
3,Day,8.927,0.056,0,U_Amb_R,Practice,Expected,Red,Left,8.983,0.382,0,1.081,-0.002,,1.463,0,,-1,-1,,-1
3,Day,8.927,0.103,0,U_Amb_R,Practice,Expected,Red,Left,9.03,0.429,0,1.081,-0.002,,1.463,0,,-1,-1,,-1
3,Day,8.927,0.112,0,U_Amb_R,Practice,Expected,Red,Left,9.039,0.438,0,1.067,-0.002,,1.829,0,,-1,-1,,-1
3,Day,8.927,0.119,0,U_Amb_R,Practice,Expected,Red,Left,9.046,0.445,0,1.06,-0.002,,1.829,0,,-1,-1,,-1
3,Day,8.927,0.125,0,U_Amb_R,Practice,Expected,Red,Left,9.052,0.451,0,1.054,-0.002,,2.194,0,,-1,-1,,-1
3,Day,8.927,0.174,0,U_Amb_R,Practice,Expected,Red,Left,9.101,0.5,0,0.997,-0.002,,3.292,0,,-1,-1,,-1
3,Day,8.927,0.279,0,U_Amb_R,Practice,Expected,Red,Left,9.206,0.605,0,0.839,-0.002,,0,0,,-1,-1,,-1
3,Day,8.927,0.377,0,U_Amb_R,Practice,Expected,Red,Left,9.304,0.702,0,0.848,-0.002,,0.209,0,,-1,-1,,-1
3,Day,8.927,0.475,0,U_Amb_R,Practice,Expected,Red,Left,9.402,0.801,0,0.858,-0.002,,0.215,0,,-1,-1,,-1
3,Day,8.927,0.575,0,U_Amb_R,Practice,Expected,Red,Left,9.502,0.901,0,0.866,-0.002,,0.129,0,,-1,-1,,-1
3,Day,8.927,0.679,0,U_Amb_R,Practice,Expected,Red,Left,9.606,1.004,0,0.87,-0.002,,0.04,0,,-1,-1,,-1
3,Day,8.927,0.774,0,U_Amb_R,Practice,Expected,Red,Left,9.701,1.1,0,0.871,-0.002,,0.012,0,,-1,-1,,-1
3,Day,8.927,0.876,0,U_Amb_R,Practice,Expected,Red,Left,9.803,1.202,0,0.87,-0.002,,0.028,0,,-1,-1,,-1
3,Day,8.927,0.976,0,U_Amb_R,Practice,Expected,Red,Left,9.903,1.302,0,0.868,-0.002,,0.023,0,,-1,-1,,-1
3,Day,8.927,1.076,0,U_Amb_R,Practice,Expected,Red,Left,10.003,1.402,0,0.868,-0.002,,0.011,0,,-1,-1,,-1
3,Day,8.927,1.176,0,U_Amb_R,Practice,Expected,Red,Left,10.103,1.502,0,0.867,-0.002,,0.002,0,,-1,-1,,-1
3,Day,8.927,1.276,0,U_Amb_R,Practice,Expected,Red,Left,10.203,1.602,0,0.867,-0.002,,0.003,0,,-1,-1,,-1
3,Day,8.927,1.374,0,U_Amb_R,Practice,Expected,Red,Left,10.301,1.7,0,0.867,-0.002,,0.004,0,,-1,-1,,-1
3,Day,8.927,1.477,0,U_Amb_R,Practice,Expected,Red,Left,10.405,1.803,0,0.868,-0.002,,0.002,0,,-1,-1,,-1
3,Day,8.927,1.577,0,U_Amb_R,Practice,Expected,Red,Left,10.504,1.903,0,0.868,-0.002,,0.001,0,,-1,-1,,-1
3,Day,8.927,1.676,0,U_Amb_R,Practice,Expected,Red,Left,10.603,2.002,0,0.868,-0.002,,0,0,,-1,-1,,-1
3,Day,8.927,1.775,0,U_Amb_R,Practice,Expected,Red,Left,10.702,2.101,0,0.868,-0.002,,0,0,,-1,-1,,-1
3,Day,8.927,1.878,0,U_Amb_R,Practice,Expected,Red,Left,10.805,2.204,0,0.868,-0.002,,0,0,,-1,-1,,-1
3,Day,8.927,1.979,0,U_Amb_R,Practice,Expected,Red,Left,10.906,2.305,0,0.868,-0.002,,0,0,,-1,-1,,-1
3,Day,8.927,2.076,0,U_Amb_R,Practice,Expected,Red,Left,11.003,2.401,0,0.868,-0.002,,0,0,,-1,-1,,-1
3,Day,8.927,2.18,0,U_Amb_R,Practice,Expected,Red,Left,11.107,2.506,0,0.868,-0.002,,0,0,,-1,-1,,-1
3,Day,8.927,2.279,0,U_Amb_R,Practice,Expected,Red,Left,11.206,2.605,0,0.868,-0.002,,0,0,,-1,-1,,-1
3,Day,8.927,2.32,0,U_Amb_R,Practice,Expected,Red,Left,11.247,2.646,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,,-1
3,Day,8.927,2.378,0,U_Amb_R,Practice,Expected,Red,Left,11.305,2.704,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,,-1
3,Day,8.927,2.474,0,U_Amb_R,Practice,Expected,Red,Left,11.401,2.8,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,,-1
3,Day,8.927,2.575,0,U_Amb_R,Practice,Expected,Red,Left,11.502,2.901,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,,-1
3,Day,8.927,2.674,0,U_Amb_R,Practice,Expected,Red,Left,11.601,3,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,,-1
3,Day,8.927,2.774,0,U_Amb_R,Practice,Expected,Red,Left,11.702,3.1,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,,-1
3,Day,8.927,2.878,0,U_Amb_R,Practice,Expected,Red,Left,11.805,3.204,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,,-1
3,Day,8.927,2.975,0,U_Amb_R,Practice,Expected,Red,Left,11.902,3.301,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,2.975,0,U_Amb_R,Practice,Expected,Red,Left,11.902,3.301,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,3.077,0,U_Amb_R,Practice,Expected,Red,Left,12.004,3.403,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,3.179,0,U_Amb_R,Practice,Expected,Red,Left,12.106,3.505,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,3.276,0,U_Amb_R,Practice,Expected,Red,Left,12.203,3.602,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,3.377,0,U_Amb_R,Practice,Expected,Red,Left,12.304,3.703,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,3.477,0,U_Amb_R,Practice,Expected,Red,Left,12.404,3.803,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,3.575,0,U_Amb_R,Practice,Expected,Red,Left,12.502,3.901,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,3.677,0,U_Amb_R,Practice,Expected,Red,Left,12.604,4.003,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,3.777,0,U_Amb_R,Practice,Expected,Red,Left,12.704,4.103,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,3.877,0,U_Amb_R,Practice,Expected,Red,Left,12.804,4.203,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,3.978,0,U_Amb_R,Practice,Expected,Red,Left,12.905,4.304,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,4.075,0,U_Amb_R,Practice,Expected,Red,Left,13.002,4.401,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,4.179,0,U_Amb_R,Practice,Expected,Red,Left,13.106,4.504,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,4.275,0,U_Amb_R,Practice,Expected,Red,Left,13.202,4.601,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,4.377,0,U_Amb_R,Practice,Expected,Red,Left,13.304,4.703,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,4.477,0,U_Amb_R,Practice,Expected,Red,Left,13.404,4.803,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,4.58,0,U_Amb_R,Practice,Expected,Red,Left,13.507,4.905,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,4.677,0,U_Amb_R,Practice,Expected,Red,Left,13.604,5.003,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,4.778,0,U_Amb_R,Practice,Expected,Red,Left,13.705,5.104,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,4.875,0,U_Amb_R,Practice,Expected,Red,Left,13.802,5.201,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,4.977,0,U_Amb_R,Practice,Expected,Red,Left,13.904,5.303,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,5.074,0,U_Amb_R,Practice,Expected,Red,Left,14.001,5.4,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,5.176,0,U_Amb_R,Practice,Expected,Red,Left,14.103,5.502,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,5.276,0,U_Amb_R,Practice,Expected,Red,Left,14.204,5.602,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,5.375,0,U_Amb_R,Practice,Expected,Red,Left,14.302,5.7,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,5.475,0,U_Amb_R,Practice,Expected,Red,Left,14.402,5.801,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,5.575,0,U_Amb_R,Practice,Expected,Red,Left,14.502,5.901,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
3,Day,8.927,5.679,0,U_Amb_R,Practice,Expected,Red,Left,14.606,6.005,0,0.868,-0.002,,0,1,TrialEnd,11.247,2.646,Amber,0.655
