ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,4,Main,Expected,Red,Right,21.96,0.00,0.0000,1.0882,-0.0025,0.88
99,Day,4,Main,Expected,Red,Right,22.06,0.10,0.0000,0.9901,-0.0025,3.07
99,Day,4,Main,Expected,Red,Right,22.16,0.20,0.0000,0.8217,-0.0020,3.32
99,Day,4,Main,Expected,Red,Right,22.26,0.31,0.0022,0.8588,-0.0074,0.35
99,Day,4,Main,Expected,Red,Right,22.37,0.41,0.0034,0.8693,-0.0089,0.18
99,Day,4,Main,Expected,Red,Right,22.47,0.51,0.0039,0.8733,-0.0079,0.08
99,Day,4,Main,Expected,Red,Right,22.57,0.61,0.0037,0.8727,-0.0059,0.10
99,Day,4,Main,Expected,Red,Right,22.67,0.72,0.0031,0.8704,-0.0037,0.10
99,Day,4,Main,Expected,Red,Right,22.78,0.82,0.0023,0.8682,0.0019,0.17
99,Day,4,Main,Expected,Red,Right,22.88,0.92,0.0014,0.8674,0.0252,0.59
99,Day,4,Main,Expected,Red,Right,22.98,1.03,-0.0008,0.8684,0.0703,1.12
99,Day,4,Main,Expected,Red,Right,23.09,1.13,-0.0055,0.8698,0.1405,1.81
99,Day,4,Main,Expected,Red,Right,23.19,1.23,-0.0151,0.8699,0.2387,2.47
99,Day,4,Main,Expected,Red,Right,23.30,1.34,-0.0322,0.8699,0.3661,3.14
99,Day,4,Main,Expected,Red,Right,23.40,1.44,-0.0537,0.8700,0.5225,3.80
99,Day,4,Main,Expected,Red,Right,23.50,1.54,-0.0769,0.8699,0.7096,4.49
99,Day,4,Main,Expected,Red,Right,23.60,1.65,-0.1013,0.8702,0.9743,5.29
99,Day,4,Main,Expected,Red,Right,23.71,1.75,-0.1178,0.8699,1.2278,5.95
99,Day,4,Main,Expected,Red,Right,23.81,1.86,-0.1325,0.8701,1.5116,6.62
99,Day,4,Main,Expected,Red,Right,23.92,1.96,-0.1476,0.8696,1.8258,7.29
99,Day,4,Main,Expected,Red,Right,24.02,2.07,-0.1673,0.8699,2.2417,8.10
99,Day,4,Main,Expected,Red,Right,24.13,2.17,-0.1850,0.8696,2.6214,8.76
99,Day,4,Main,Expected,Red,Right,24.23,2.28,-0.2039,0.8704,3.0306,9.45
99,Day,4,Main,Expected,Red,Right,24.34,2.38,-0.2242,0.8702,3.4700,10.12
99,Day,4,Main,Expected,Red,Right,24.44,2.48,-0.2459,0.8700,3.9396,10.77
99,Day,4,Main,Expected,Red,Right,24.54,2.58,-0.2828,0.8718,4.5412,11.58
99,Day,4,Main,Expected,Red,Right,24.64,2.69,-0.3243,0.8698,5.0739,12.26
99,Day,4,Main,Expected,Red,Right,24.75,2.79,-0.3661,0.8710,5.6385,12.92
99,Day,4,Main,Expected,Red,Right,24.85,2.90,-0.3981,0.8695,6.2295,13.53
99,Day,4,Main,Expected,Red,Right,24.95,3.00,-0.4337,0.8701,6.8529,14.20
99,Day,4,Main,Expected,Red,Right,25.05,3.10,-0.4829,0.8700,7.5016,14.82
99,Day,4,Main,Expected,Red,Right,25.16,3.20,-0.5380,0.8701,8.1831,15.52
99,Day,4,Main,Expected,Red,Right,25.26,3.31,-0.6070,0.8681,9.0368,16.34
99,Day,4,Main,Expected,Red,Right,25.36,3.41,-0.6571,0.8720,9.7823,16.97
99,Day,4,Main,Expected,Red,Right,25.47,3.51,-0.6986,0.8671,10.5509,17.47
99,Day,4,Main,Expected,Red,Right,25.57,3.61,-0.7412,0.8671,11.3387,17.77
