ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,16,Main,Unexpected,Red,Left,62.42,0.00,0.0000,1.0765,-0.0025,1.32
99,Day,16,Main,Unexpected,Red,Left,62.52,0.10,0.0000,0.9587,-0.0025,3.51
99,Day,16,Main,Unexpected,Red,Left,62.63,0.21,0.0000,0.8432,-0.0007,0.36
99,Day,16,Main,Unexpected,Red,Left,62.73,0.31,0.0032,0.8607,0.0119,0.43
99,Day,16,Main,Unexpected,Red,Left,62.83,0.41,0.0054,0.8712,0.0387,0.71
99,Day,16,Main,Unexpected,Red,Left,62.93,0.51,0.0054,0.8694,0.0873,1.36
99,Day,16,Main,Unexpected,Red,Left,63.04,0.62,0.0099,0.8696,0.1658,2.01
99,Day,16,Main,Unexpected,Red,Left,63.14,0.72,0.0238,0.8696,0.2976,2.80
99,Day,16,Main,Unexpected,Red,Left,63.24,0.82,0.0318,0.8698,0.4395,3.45
99,Day,16,Main,Unexpected,Red,Left,63.34,0.92,0.0304,0.8697,0.6114,4.11
99,Day,16,Main,Unexpected,Red,Left,63.45,1.02,0.0195,0.8699,0.8111,4.74
99,Day,16,Main,Unexpected,Red,Left,63.55,1.13,-0.0053,0.8692,1.0385,5.40
99,Day,16,Main,Unexpected,Red,Left,63.65,1.23,-0.0397,0.8694,1.2938,6.03
99,Day,16,Main,Unexpected,Red,Left,63.75,1.33,-0.0867,0.8694,1.5778,6.70
99,Day,16,Main,Unexpected,Red,Left,63.85,1.43,-0.1446,0.8697,1.8893,7.35
99,Day,16,Main,Unexpected,Red,Left,63.96,1.54,-0.1912,0.8696,2.2315,7.97
99,Day,16,Main,Unexpected,Red,Left,64.06,1.64,-0.2267,0.8687,2.6786,8.73
99,Day,16,Main,Unexpected,Red,Left,64.17,1.75,-0.2365,0.8681,3.0821,9.32
99,Day,16,Main,Unexpected,Red,Left,64.27,1.85,-0.2494,0.8673,3.5194,9.99
99,Day,16,Main,Unexpected,Red,Left,64.37,1.95,-0.2737,0.8706,3.9847,10.61
99,Day,16,Main,Unexpected,Red,Left,64.47,2.05,-0.3183,0.8685,4.4696,11.23
99,Day,16,Main,Unexpected,Red,Left,64.57,2.15,-0.3944,0.8683,4.9763,11.83
99,Day,16,Main,Unexpected,Red,Left,64.67,2.25,-0.4992,0.8675,5.5068,12.35
99,Day,16,Main,Unexpected,Red,Left,64.78,2.36,-0.6382,0.8675,6.0615,13.04
