ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyRT
UNKNOWN,0,3.225,0.073,-1,SubBlock,Practice,Expected,Red,Left,3.298,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,0.186,-1,SubBlock,Practice,Expected,Red,Left,3.41,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.464,-1,SubBlock,Practice,Expected,Red,Left,4.689,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.53,-1,SubBlock,Practice,Expected,Red,Left,4.754,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.547,-1,SubBlock,Practice,Expected,Red,Left,4.771,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.588,-1,SubBlock,Practice,Expected,Red,Left,4.813,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.594,-1,SubBlock,Practice,Expected,Red,Left,4.818,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.599,-1,SubBlock,Practice,Expected,Red,Left,4.823,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.602,-1,SubBlock,Practice,Expected,Red,Left,4.827,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.607,-1,SubBlock,Practice,Expected,Red,Left,4.832,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.611,-1,SubBlock,Practice,Expected,Red,Left,4.836,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.616,-1,SubBlock,Practice,Expected,Red,Left,4.84,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.62,-1,SubBlock,Practice,Expected,Red,Left,4.844,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.624,-1,SubBlock,Practice,Expected,Red,Left,4.849,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.628,-1,SubBlock,Practice,Expected,Red,Left,4.853,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.635,-1,SubBlock,Practice,Expected,Red,Left,4.859,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.639,-1,SubBlock,Practice,Expected,Red,Left,4.864,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.644,-1,SubBlock,Practice,Expected,Red,Left,4.868,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.649,-1,SubBlock,Practice,Expected,Red,Left,4.873,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.653,-1,SubBlock,Practice,Expected,Red,Left,4.877,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.657,-1,SubBlock,Practice,Expected,Red,Left,4.882,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.661,-1,SubBlock,Practice,Expected,Red,Left,4.886,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.667,-1,SubBlock,Practice,Expected,Red,Left,4.891,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.671,-1,SubBlock,Practice,Expected,Red,Left,4.896,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.675,-1,SubBlock,Practice,Expected,Red,Left,4.9,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.679,-1,SubBlock,Practice,Expected,Red,Left,4.904,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.684,-1,SubBlock,Practice,Expected,Red,Left,4.909,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.688,-1,SubBlock,Practice,Expected,Red,Left,4.913,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.692,-1,SubBlock,Practice,Expected,Red,Left,4.917,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.698,-1,SubBlock,Practice,Expected,Red,Left,4.923,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.702,-1,SubBlock,Practice,Expected,Red,Left,4.927,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.706,-1,SubBlock,Practice,Expected,Red,Left,4.931,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.71,-1,SubBlock,Practice,Expected,Red,Left,4.935,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.715,-1,SubBlock,Practice,Expected,Red,Left,4.939,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.719,-1,SubBlock,Practice,Expected,Red,Left,4.943,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.723,-1,SubBlock,Practice,Expected,Red,Left,4.948,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.727,-1,SubBlock,Practice,Expected,Red,Left,4.952,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.732,-1,SubBlock,Practice,Expected,Red,Left,4.957,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.737,-1,SubBlock,Practice,Expected,Red,Left,4.961,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.741,-1,SubBlock,Practice,Expected,Red,Left,4.966,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.746,-1,SubBlock,Practice,Expected,Red,Left,4.97,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.749,-1,SubBlock,Practice,Expected,Red,Left,4.974,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.753,-1,SubBlock,Practice,Expected,Red,Left,4.977,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.757,-1,SubBlock,Practice,Expected,Red,Left,4.982,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.762,-1,SubBlock,Practice,Expected,Red,Left,4.987,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.766,-1,SubBlock,Practice,Expected,Red,Left,4.991,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.77,-1,SubBlock,Practice,Expected,Red,Left,4.995,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.775,-1,SubBlock,Practice,Expected,Red,Left,4.999,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.778,-1,SubBlock,Practice,Expected,Red,Left,5.003,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.782,-1,SubBlock,Practice,Expected,Red,Left,5.007,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.877,-1,SubBlock,Practice,Expected,Red,Left,5.102,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,1.977,-1,SubBlock,Practice,Expected,Red,Left,5.202,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,2.079,-1,SubBlock,Practice,Expected,Red,Left,5.304,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,2.177,-1,SubBlock,Practice,Expected,Red,Left,5.401,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,2.277,-1,SubBlock,Practice,Expected,Red,Left,5.502,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,2.377,-1,SubBlock,Practice,Expected,Red,Left,5.602,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,2.477,-1,SubBlock,Practice,Expected,Red,Left,5.701,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,2.577,-1,SubBlock,Practice,Expected,Red,Left,5.802,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,2.678,-1,SubBlock,Practice,Expected,Red,Left,5.902,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,2.778,-1,SubBlock,Practice,Expected,Red,Left,6.003,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,2.877,-1,SubBlock,Practice,Expected,Red,Left,6.102,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,2.987,-1,SubBlock,Practice,Expected,Red,Left,6.211,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,3.082,-1,SubBlock,Practice,Expected,Red,Left,6.307,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,3.177,-1,SubBlock,Practice,Expected,Red,Left,6.401,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,3.277,-1,SubBlock,Practice,Expected,Red,Left,6.502,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,3.376,-1,SubBlock,Practice,Expected,Red,Left,6.601,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,3.479,-1,SubBlock,Practice,Expected,Red,Left,6.703,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,3.578,-1,SubBlock,Practice,Expected,Red,Left,6.802,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,3.68,-1,SubBlock,Practice,Expected,Red,Left,6.904,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,3.779,-1,SubBlock,Practice,Expected,Red,Left,7.004,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,3.879,-1,SubBlock,Practice,Expected,Red,Left,7.104,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,3.981,-1,SubBlock,Practice,Expected,Red,Left,7.206,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,4.079,-1,SubBlock,Practice,Expected,Red,Left,7.303,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,4.178,-1,SubBlock,Practice,Expected,Red,Left,7.403,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,4.277,-1,SubBlock,Practice,Expected,Red,Left,7.501,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,4.381,-1,SubBlock,Practice,Expected,Red,Left,7.606,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,4.478,-1,SubBlock,Practice,Expected,Red,Left,7.703,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,4.579,-1,SubBlock,Practice,Expected,Red,Left,7.804,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,4.676,-1,SubBlock,Practice,Expected,Red,Left,7.901,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,4.778,-1,SubBlock,Practice,Expected,Red,Left,8.003,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.225,4.88,-1,SubBlock,Practice,Expected,Red,Left,8.105,-1,,,,,0,0,,-1,-1,,-1
99,Day,8.532,0.052,0,U_Red_L,Practice,Expected,Red,Right,8.584,0.439,0,0.843,-0.002,,0.039,0,,-1,-1,,-1
99,Day,8.532,0.152,0,U_Red_L,Practice,Expected,Red,Right,8.684,0.539,0,0.843,-0.002,,0.039,0,,-1,-1,,-1
99,Day,8.532,0.176,0,U_Red_L,Practice,Expected,Red,Right,8.708,0.563,0,0.844,-0.002,,0.089,0,,-1,-1,,-1
99,Day,8.532,0.188,0,U_Red_L,Practice,Expected,Red,Right,8.72,0.575,0,0.844,-0.002,,0.131,0,,-1,-1,,-1
99,Day,8.532,0.206,0,U_Red_L,Practice,Expected,Red,Right,8.738,0.593,0,0.846,-0.002,,0.164,0,,-1,-1,,-1
99,Day,8.532,0.217,0,U_Red_L,Practice,Expected,Red,Right,8.75,0.605,0,0.846,-0.002,,0.19,0,,-1,-1,,-1
99,Day,8.532,0.272,0,U_Red_L,Practice,Expected,Red,Right,8.804,0.659,0,0.851,-0.002,,0.23,0,,-1,-1,,-1
99,Day,8.532,0.371,0,U_Red_L,Practice,Expected,Red,Right,8.903,0.758,0,0.861,-0.002,,0.191,0,,-1,-1,,-1
99,Day,8.532,0.47,0,U_Red_L,Practice,Expected,Red,Right,9.002,0.857,0,0.868,-0.002,,0.096,0,,-1,-1,,-1
99,Day,8.532,0.583,0,U_Red_L,Practice,Expected,Red,Right,9.115,0.97,0,0.871,-0.002,,0.018,0,,-1,-1,,-1
99,Day,8.532,0.681,0,U_Red_L,Practice,Expected,Red,Right,9.214,1.068,0,0.87,-0.002,,0.021,0,,-1,-1,,-1
99,Day,8.532,0.78,0,U_Red_L,Practice,Expected,Red,Right,9.313,1.167,0,0.869,-0.002,,0.028,0,,-1,-1,,-1
99,Day,8.532,0.877,0,U_Red_L,Practice,Expected,Red,Right,9.409,1.264,0,0.868,-0.002,,0.019,0,,-1,-1,,-1
99,Day,8.532,0.974,0,U_Red_L,Practice,Expected,Red,Right,9.506,1.361,0,0.867,-0.002,,0.008,0,,-1,-1,,-1
99,Day,8.532,1.071,0,U_Red_L,Practice,Expected,Red,Right,9.603,1.458,0,0.867,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,1.171,0,U_Red_L,Practice,Expected,Red,Right,9.703,1.558,0,0.867,-0.002,,0.003,0,,-1,-1,,-1
99,Day,8.532,1.27,0,U_Red_L,Practice,Expected,Red,Right,9.802,1.657,0,0.868,-0.002,,0.003,0,,-1,-1,,-1
99,Day,8.532,1.382,0,U_Red_L,Practice,Expected,Red,Right,9.915,1.769,0,0.868,-0.002,,0.002,0,,-1,-1,,-1
99,Day,8.532,1.481,0,U_Red_L,Practice,Expected,Red,Right,10.013,1.868,0,0.868,-0.002,,0.001,0,,-1,-1,,-1
99,Day,8.532,1.579,0,U_Red_L,Practice,Expected,Red,Right,10.111,1.966,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,1.676,0,U_Red_L,Practice,Expected,Red,Right,10.209,2.063,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,1.773,0,U_Red_L,Practice,Expected,Red,Right,10.305,2.16,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,1.872,0,U_Red_L,Practice,Expected,Red,Right,10.404,2.259,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,1.97,0,U_Red_L,Practice,Expected,Red,Right,10.502,2.357,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,2.073,0,U_Red_L,Practice,Expected,Red,Right,10.605,2.46,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,2.177,0,U_Red_L,Practice,Expected,Red,Right,10.709,2.564,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,2.277,0,U_Red_L,Practice,Expected,Red,Right,10.809,2.664,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,2.369,0,U_Red_L,Practice,Expected,Red,Right,10.901,2.756,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,2.469,0,U_Red_L,Practice,Expected,Red,Right,11.002,2.857,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,2.571,0,U_Red_L,Practice,Expected,Red,Right,11.103,2.958,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,2.672,0,U_Red_L,Practice,Expected,Red,Right,11.204,3.059,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,2.771,0,U_Red_L,Practice,Expected,Red,Right,11.303,3.158,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,2.871,0,U_Red_L,Practice,Expected,Red,Right,11.404,3.259,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,2.971,0,U_Red_L,Practice,Expected,Red,Right,11.503,3.358,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,3.072,0,U_Red_L,Practice,Expected,Red,Right,11.604,3.459,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,3.172,0,U_Red_L,Practice,Expected,Red,Right,11.704,3.559,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,3.272,0,U_Red_L,Practice,Expected,Red,Right,11.804,3.659,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,3.372,0,U_Red_L,Practice,Expected,Red,Right,11.904,3.759,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,3.471,0,U_Red_L,Practice,Expected,Red,Right,12.003,3.858,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,3.575,0,U_Red_L,Practice,Expected,Red,Right,12.108,3.963,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,3.675,0,U_Red_L,Practice,Expected,Red,Right,12.207,4.062,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,3.77,0,U_Red_L,Practice,Expected,Red,Right,12.302,4.157,0,0.868,-0.002,,0,0,,-1,-1,,-1
99,Day,8.532,3.87,0,U_Red_L,Practice,Expected,Red,Right,12.402,4.257,0,0.868,0,,0.32,0,,-1,-1,,-1
99,Day,8.532,3.97,0,U_Red_L,Practice,Expected,Red,Right,12.502,4.357,0,0.868,0.028,,1.002,0,,-1,-1,,-1
99,Day,8.532,4.074,0,U_Red_L,Practice,Expected,Red,Right,12.606,4.461,0.003,0.868,0.088,,1.645,0,,-1,-1,,-1
99,Day,8.532,4.177,0,U_Red_L,Practice,Expected,Red,Right,12.709,4.564,0.016,0.868,0.178,,2.308,0,,-1,-1,,-1
99,Day,8.532,4.272,0,U_Red_L,Practice,Expected,Red,Right,12.805,4.66,0.029,0.868,0.289,,2.955,0,,-1,-1,,-1
99,Day,8.532,4.373,0,U_Red_L,Practice,Expected,Red,Right,12.905,4.76,0.033,0.868,0.437,,3.626,0,,-1,-1,,-1
99,Day,8.532,4.473,0,U_Red_L,Practice,Expected,Red,Right,13.005,4.86,0.033,0.868,0.611,,4.229,0,,-1,-1,,-1
99,Day,8.532,4.569,0,U_Red_L,Practice,Expected,Red,Right,13.101,4.956,0.011,0.868,0.805,,4.863,0,,-1,-1,,-1
99,Day,8.532,4.673,0,U_Red_L,Practice,Expected,Red,Right,13.205,5.06,-0.003,0.868,1.043,,5.501,0,,-1,-1,,-1
99,Day,8.532,4.774,0,U_Red_L,Practice,Expected,Red,Right,13.307,5.161,-0.006,0.868,1.307,,6.172,0,,-1,-1,,-1
99,Day,8.532,4.869,0,U_Red_L,Practice,Expected,Red,Right,13.401,5.256,0.002,0.868,1.579,,6.715,0,,-1,-1,,-1
99,Day,8.532,4.973,0,U_Red_L,Practice,Expected,Red,Right,13.505,5.36,0.018,0.868,1.902,,7.361,0,,-1,-1,,-1
99,Day,8.532,5.075,0,U_Red_L,Practice,Expected,Red,Right,13.607,5.462,0.023,0.868,2.254,,8.032,0,,-1,-1,,-1
99,Day,8.532,5.17,0,U_Red_L,Practice,Expected,Red,Right,13.702,5.557,0.038,0.868,2.607,,8.555,0,,-1,-1,,-1
99,Day,8.532,5.275,0,U_Red_L,Practice,Expected,Red,Right,13.807,5.662,0.084,0.868,3.016,,9.011,0,,-1,-1,,-1
99,Day,8.532,5.377,0,U_Red_L,Practice,Expected,Red,Right,13.909,5.764,0.08,0.868,3.44,,9.435,0,,-1,-1,,-1
99,Day,8.532,5.473,0,U_Red_L,Practice,Expected,Red,Right,14.005,5.86,0.076,0.868,3.853,,10.091,0,,-1,-1,,-1
99,Day,8.532,5.571,0,U_Red_L,Practice,Expected,Red,Right,14.103,5.958,0.08,0.868,4.308,,10.761,0,,-1,-1,,-1
99,Day,8.532,5.673,0,U_Red_L,Practice,Expected,Red,Right,14.205,6.06,0.087,0.868,4.812,,11.434,0,,-1,-1,,-1
99,Day,8.532,5.777,0,U_Red_L,Practice,Expected,Red,Right,14.31,6.164,0.086,0.869,5.366,,11.964,0,,-1,-1,,-1
99,Day,8.532,5.872,0,U_Red_L,Practice,Expected,Red,Right,14.404,6.259,0.088,0.869,5.874,,12.361,0,,-1,-1,,-1
99,Day,8.532,5.97,0,U_Red_L,Practice,Expected,Red,Right,14.502,6.357,0.111,0.868,6.429,,12.978,0,,-1,-1,,-1
99,Day,8.532,6.077,0,U_Red_L,Practice,Expected,Red,Right,14.609,6.464,0.089,0.868,7.059,,13.398,0,,-1,-1,,-1
99,Day,8.532,6.171,0,U_Red_L,Practice,Expected,Red,Right,14.704,6.559,0.086,0.868,7.629,,13.695,0,,-1,-1,,-1
99,Day,8.532,6.275,0,U_Red_L,Practice,Expected,Red,Right,14.808,6.662,0.11,0.868,8.28,,14.258,0,,-1,-1,,-1
99,Day,8.532,6.377,0,U_Red_L,Practice,Expected,Red,Right,14.909,6.764,0.177,0.868,8.938,,14.76,0,,-1,-1,,-1
99,Day,8.532,6.475,0,U_Red_L,Practice,Expected,Red,Right,15.008,6.862,0.251,0.868,9.59,,15.223,0,,-1,-1,,-1
99,Day,8.532,6.58,0,U_Red_L,Practice,Expected,Red,Right,15.113,6.967,0.349,0.868,10.313,,15.666,0,,-1,-1,,-1
99,Day,8.532,6.675,0,U_Red_L,Practice,Expected,Red,Right,15.207,7.062,0.439,0.868,10.975,,16.003,0,,-1,-1,,-1
99,Day,8.532,6.771,0,U_Red_L,Practice,Expected,Red,Right,15.303,7.158,0.545,0.868,11.657,,16.473,0,,-1,-1,,-1
99,Day,8.532,6.875,0,U_Red_L,Practice,Expected,Red,Right,15.407,7.262,0.629,0.868,12.431,,16.854,0,,-1,-1,,-1
99,Day,8.532,6.97,0,U_Red_L,Practice,Expected,Red,Right,15.502,7.357,0.691,0.868,13.153,,17.381,0,,-1,-1,,-1
99,Day,8.532,7.073,0,U_Red_L,Practice,Expected,Red,Right,15.605,7.46,0.714,0.868,13.966,,17.907,0,,-1,-1,,-1
99,Day,8.532,7.177,0,U_Red_L,Practice,Expected,Red,Right,15.71,7.565,0.729,0.868,14.818,,18.407,0,,-1,-1,,-1
99,Day,8.532,7.273,0,U_Red_L,Practice,Expected,Red,Right,15.805,7.66,0.712,0.868,15.607,,18.825,0,,-1,-1,,-1
