ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,9,Main,Expected,Amber,Right,45.73,0.02,0.0000,1.0608,-0.0025,1.76
99,Day,9,Main,Expected,Amber,Right,45.83,0.12,0.0000,0.9234,-0.0025,3.95
99,Day,9,Main,Expected,Amber,Right,45.93,0.23,0.0005,0.8467,0.0060,0.45
99,Day,9,Main,Expected,Amber,Right,46.04,0.33,0.0047,0.8649,0.0346,0.79
99,Day,9,Main,Expected,Amber,Right,46.14,0.43,0.0098,0.8696,0.0965,1.50
99,Day,9,Main,Expected,Amber,Right,46.25,0.54,0.0190,0.8697,0.1804,2.14
99,Day,9,Main,Expected,Amber,Right,46.35,0.64,0.0283,0.8696,0.2942,2.82
99,Day,9,Main,Expected,Amber,Right,46.45,0.74,0.0318,0.8699,0.4374,3.47
99,Day,9,Main,Expected,Amber,Right,46.56,0.85,0.0262,0.8696,0.6102,4.13
99,Day,9,Main,Expected,Amber,Right,46.66,0.95,0.0129,0.8697,0.8115,4.78
99,Day,9,Main,Expected,Amber,Right,46.76,1.05,-0.0074,0.8700,1.0934,5.59
99,Day,9,Main,Expected,Amber,Right,46.87,1.16,-0.0195,0.8699,1.3613,6.27
99,Day,9,Main,Expected,Amber,Right,46.97,1.26,-0.0287,0.8698,1.6592,6.94
99,Day,9,Main,Expected,Amber,Right,47.08,1.37,-0.0339,0.8702,1.9867,7.59
99,Day,9,Main,Expected,Amber,Right,47.18,1.47,-0.0243,0.8700,2.4174,8.36
99,Day,9,Main,Expected,Amber,Right,47.28,1.57,0.0039,0.8690,2.8055,8.99
99,Day,9,Main,Expected,Amber,Right,47.38,1.68,0.0271,0.8685,3.2249,9.64
99,Day,9,Main,Expected,Amber,Right,47.49,1.78,0.0402,0.8701,3.6716,10.25
99,Day,9,Main,Expected,Amber,Right,47.59,1.88,0.0325,0.8688,4.1433,10.86
99,Day,9,Main,Expected,Amber,Right,47.70,1.99,-0.0043,0.8702,4.6403,11.44
99,Day,9,Main,Expected,Amber,Right,47.80,2.09,-0.0668,0.8679,5.1615,12.04
99,Day,9,Main,Expected,Amber,Right,47.90,2.19,-0.1477,0.8670,5.7143,12.74
99,Day,9,Main,Expected,Amber,Right,48.00,2.29,-0.2537,0.8688,6.4104,13.30
