ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
,Night,0,Practice,Unexpected,Amber,Left,2.04,0.00,0.0000,1.0176,-0.0025,2.63
,Night,0,Practice,Unexpected,Amber,Left,2.04,0.00,0.0000,1.0176,-0.0025,2.63
,Night,0,Practice,Unexpected,Amber,Left,2.15,0.11,0.0000,0.8514,-0.0023,3.67
,Night,0,Practice,Unexpected,Amber,Left,2.25,0.21,0.0014,0.8529,-0.0059,0.42
,Night,0,Practice,Unexpected,Amber,Left,2.35,0.31,0.0030,0.8659,-0.0087,0.25
,Night,0,Practice,Unexpected,Amber,Left,2.46,0.42,0.0038,0.8729,-0.0083,0.08
,Night,0,Practice,Unexpected,Amber,Left,2.57,0.52,0.0038,0.8731,-0.0055,0.12
,Night,0,Practice,Unexpected,Amber,Left,2.67,0.62,0.0032,0.8712,0.0071,0.42
,Night,0,Practice,Unexpected,Amber,Left,2.77,0.73,0.0031,0.8698,0.0385,0.86
,Night,0,Practice,Unexpected,Amber,Left,2.88,0.84,0.0045,0.8703,0.0954,1.45
,Night,0,Practice,Unexpected,Amber,Left,2.98,0.94,0.0126,0.8698,0.1988,2.26
,Night,0,Practice,Unexpected,Amber,Left,3.09,1.05,0.0278,0.8697,0.3169,2.93
,Night,0,Practice,Unexpected,Amber,Left,3.19,1.15,0.0485,0.8699,0.4636,3.58
,Night,0,Practice,Unexpected,Amber,Left,3.30,1.26,0.0831,0.8702,0.6783,4.38
,Night,0,Practice,Unexpected,Amber,Left,3.40,1.36,0.1156,0.8701,0.8899,5.06
,Night,0,Practice,Unexpected,Amber,Left,3.51,1.46,0.1466,0.8698,1.1326,5.74
,Night,0,Practice,Unexpected,Amber,Left,3.61,1.56,0.1739,0.8702,1.4056,6.41
,Night,0,Practice,Unexpected,Amber,Left,3.71,1.67,0.1980,0.8699,1.7092,7.07
,Night,0,Practice,Unexpected,Amber,Left,3.82,1.77,0.2228,0.8700,2.0420,7.74
,Night,0,Practice,Unexpected,Amber,Left,3.92,1.88,0.2563,0.8703,2.4045,8.40
,Night,0,Practice,Unexpected,Amber,Left,4.02,1.98,0.3181,0.8695,2.8734,9.18
,Night,0,Practice,Unexpected,Amber,Left,4.12,2.08,0.3814,0.8696,3.2966,9.83
,Night,0,Practice,Unexpected,Amber,Left,4.23,2.18,0.4476,0.8705,3.7505,10.49
,Night,0,Practice,Unexpected,Amber,Left,4.33,2.28,0.5142,0.8694,4.2337,11.18
,Night,0,Practice,Unexpected,Amber,Left,4.43,2.39,0.5788,0.8705,4.7470,11.82
,Night,0,Practice,Unexpected,Amber,Left,4.53,2.49,0.6282,0.8705,5.2912,12.51
,Night,0,Practice,Unexpected,Amber,Left,4.63,2.59,0.6596,0.8689,5.8624,13.12
,Night,0,Practice,Unexpected,Amber,Left,4.73,2.69,0.6647,0.8691,6.4580,13.63
,Night,0,Practice,Unexpected,Amber,Left,4.84,2.79,0.6415,0.8681,7.0811,14.24
,Night,0,Practice,Unexpected,Amber,Left,4.94,2.89,0.6307,0.8686,7.7387,14.86
,Night,0,Practice,Unexpected,Amber,Left,5.04,3.00,0.6281,0.8707,8.4192,15.38
,Night,0,Practice,Unexpected,Amber,Left,5.14,3.10,0.6657,0.8681,9.2581,16.03
,Night,0,Practice,Unexpected,Amber,Left,5.25,3.21,0.7205,0.8674,9.9928,16.80
,Night,0,Practice,Unexpected,Amber,Left,5.35,3.31,0.7684,0.8691,10.7654,17.42
,Night,0,Practice,Unexpected,Amber,Left,5.46,3.41,0.8097,0.8716,11.5589,17.95
,Night,0,Practice,Unexpected,Amber,Left,5.56,3.51,0.8387,0.8675,12.3785,18.71
,Night,0,Practice,Unexpected,Amber,Left,5.66,3.61,0.8823,0.8707,13.2326,19.33
,Night,0,Practice,Unexpected,Amber,Left,5.76,3.71,0.9392,0.8707,14.1073,19.89
,Night,0,Practice,Unexpected,Amber,Left,5.86,3.82,0.9957,0.8712,15.2029,20.74
,Night,0,Practice,Unexpected,Amber,Left,5.96,3.92,1.0282,0.8692,16.1408,21.29
,Night,0,Practice,Unexpected,Amber,Left,6.06,4.02,1.0743,0.8661,17.1154,21.99
,Night,0,Practice,Unexpected,Amber,Left,6.17,4.13,1.1332,0.8719,18.1089,22.52
,Night,0,Practice,Unexpected,Amber,Left,6.27,4.23,1.1866,0.8664,19.1365,23.26
,Night,0,Practice,Unexpected,Amber,Left,6.38,4.33,1.2292,0.8730,20.1896,23.81
,Night,0,Practice,Unexpected,Amber,Left,6.48,4.43,1.2807,0.8691,21.2743,24.54
,Night,0,Practice,Unexpected,Amber,Left,6.58,4.54,1.3398,0.8715,22.6151,25.32
,Night,0,Practice,Unexpected,Amber,Left,6.68,4.64,1.3765,0.8691,23.7609,25.94
,Night,0,Practice,Unexpected,Amber,Left,6.78,4.74,1.3796,0.8710,24.9289,26.47
,Night,0,Practice,Unexpected,Amber,Left,6.89,4.84,1.3446,0.8693,26.1164,26.74
,Night,0,Practice,Unexpected,Amber,Left,6.99,4.95,1.2648,0.8686,27.3172,27.07
,Night,0,Practice,Unexpected,Amber,Left,7.09,5.05,1.1698,0.8687,28.5582,28.09
,Night,0,Practice,Unexpected,Amber,Left,7.20,5.15,1.0670,0.8736,29.8279,28.62
,Night,0,Practice,Unexpected,Amber,Left,7.30,5.26,0.9934,0.8673,31.1170,29.20
,Night,0,Practice,Unexpected,Amber,Left,7.40,5.36,0.9553,0.8671,32.6880,29.44
,Night,0,Practice,Unexpected,Amber,Left,7.50,5.46,0.9745,0.8692,34.0162,29.83
,Night,0,Practice,Unexpected,Amber,Left,7.61,5.56,1.0431,0.8680,35.3577,30.30
,Night,0,Practice,Unexpected,Amber,Left,7.71,5.67,1.1598,0.8688,36.7133,30.63
,Night,0,Practice,Unexpected,Amber,Left,7.81,5.77,1.3111,0.8688,38.0752,30.69
,Night,0,Practice,Unexpected,Amber,Left,7.91,5.87,1.4932,0.8683,39.4341,30.66
,Night,0,Practice,Unexpected,Amber,Left,8.02,5.97,1.7026,0.8670,40.7878,30.63
,Night,0,Practice,Unexpected,Amber,Left,8.12,6.08,1.9867,0.8685,42.4052,30.60
,Night,0,Practice,Unexpected,Amber,Left,8.22,6.18,2.2404,0.8665,43.7490,30.59
,Night,0,Practice,Unexpected,Amber,Left,8.33,6.29,2.5086,0.8676,45.0894,30.57
,Night,0,Practice,Unexpected,Amber,Left,8.43,6.39,2.7841,0.8681,46.4278,30.57
,Night,0,Practice,Unexpected,Amber,Left,8.54,6.49,3.0657,0.8682,47.7646,30.56
,Night,0,Practice,Unexpected,Amber,Left,8.64,6.59,3.3524,0.8682,49.1000,30.55
,Night,0,Practice,Unexpected,Amber,Left,8.74,6.70,3.7012,0.8686,50.7012,30.54
,Night,0,Practice,Unexpected,Amber,Left,8.84,6.80,3.9951,0.8684,52.0341,30.53
,Night,0,Practice,Unexpected,Amber,Left,8.95,6.90,4.2904,0.8681,53.3665,30.53
,Night,0,Practice,Unexpected,Amber,Left,9.05,7.01,4.5866,0.8688,54.6982,30.52
,Night,0,Practice,Unexpected,Amber,Left,9.15,7.11,4.8836,0.8683,56.0299,30.51
,Night,0,Practice,Unexpected,Amber,Left,9.25,7.21,5.1804,0.8680,57.3612,30.51
,Night,0,Practice,Unexpected,Amber,Left,9.36,7.32,5.4770,0.8680,58.6921,30.50
,Night,0,Practice,Unexpected,Amber,Left,9.46,7.42,5.8325,0.8680,60.2889,30.49
,Night,0,Practice,Unexpected,Amber,Left,9.56,7.52,6.1284,0.8681,61.6193,30.48
,Night,0,Practice,Unexpected,Amber,Left,9.67,7.62,6.4240,0.8681,62.9495,30.48
,Night,0,Practice,Unexpected,Amber,Left,9.77,7.72,6.7193,0.8681,64.2794,30.47
,Night,0,Practice,Unexpected,Amber,Left,9.87,7.83,7.0144,0.8681,65.6090,30.46
,Night,0,Practice,Unexpected,Amber,Left,9.98,7.93,7.3093,0.8681,66.9384,30.46
,Night,0,Practice,Unexpected,Amber,Left,10.08,8.04,7.6040,0.8681,68.2675,30.45
,Night,0,Practice,Unexpected,Amber,Left,10.18,8.14,7.9576,0.8681,69.8620,30.44
,Night,0,Practice,Unexpected,Amber,Left,10.29,8.24,8.2521,0.8681,71.1904,30.44
