ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,13,Main,Unexpected,Red,Right,55.22,0.00,0.0000,1.0882,-0.0025,0.88
99,Day,13,Main,Unexpected,Red,Right,55.32,0.10,0.0000,0.9901,-0.0025,3.07
99,Day,13,Main,Unexpected,Red,Right,55.42,0.20,0.0005,0.8217,0.0000,3.32
99,Day,13,Main,Unexpected,Red,Right,55.52,0.30,0.0039,0.8586,0.0209,0.64
99,Day,13,Main,Unexpected,Red,Right,55.62,0.41,0.0105,0.8708,0.0723,1.13
99,Day,13,Main,Unexpected,Red,Right,55.72,0.51,0.0198,0.8697,0.1445,1.91
99,Day,13,Main,Unexpected,Red,Right,55.83,0.61,0.0334,0.8700,0.2459,2.56
99,Day,13,Main,Unexpected,Red,Right,55.93,0.71,0.0535,0.8697,0.3766,3.22
99,Day,13,Main,Unexpected,Red,Right,56.03,0.81,0.0789,0.8700,0.5364,3.88
99,Day,13,Main,Unexpected,Red,Right,56.13,0.92,0.1126,0.8698,0.7251,4.55
99,Day,13,Main,Unexpected,Red,Right,56.23,1.02,0.1542,0.8700,0.9419,5.21
99,Day,13,Main,Unexpected,Red,Right,56.34,1.12,0.2058,0.8699,1.1874,5.87
99,Day,13,Main,Unexpected,Red,Right,56.44,1.23,0.2820,0.8700,1.5183,6.66
99,Day,13,Main,Unexpected,Red,Right,56.55,1.33,0.3593,0.8699,1.8236,7.32
99,Day,13,Main,Unexpected,Red,Right,56.65,1.43,0.4519,0.8697,2.1558,7.98
99,Day,13,Main,Unexpected,Red,Right,56.75,1.54,0.5599,0.8698,2.5133,8.62
99,Day,13,Main,Unexpected,Red,Right,56.85,1.64,0.6871,0.8696,2.8959,9.29
99,Day,13,Main,Unexpected,Red,Right,56.96,1.74,0.8330,0.8692,3.3021,9.94
99,Day,13,Main,Unexpected,Red,Right,57.06,1.84,0.9781,0.8688,3.7430,10.58
99,Day,13,Main,Unexpected,Red,Right,57.16,1.94,1.1167,0.8694,4.2085,11.17
99,Day,13,Main,Unexpected,Red,Right,57.26,2.05,1.2535,0.8695,4.8122,11.88
