ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyRT
UNKNOWN,0,3.096,0.064,-1,SubBlock,Practice,Expected,Red,Left,3.16,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,0.18,-1,SubBlock,Practice,Expected,Red,Left,3.276,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.476,-1,SubBlock,Practice,Expected,Red,Left,4.572,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.523,-1,SubBlock,Practice,Expected,Red,Left,4.619,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.541,-1,SubBlock,Practice,Expected,Red,Left,4.637,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.577,-1,SubBlock,Practice,Expected,Red,Left,4.673,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.582,-1,SubBlock,Practice,Expected,Red,Left,4.679,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.593,-1,SubBlock,Practice,Expected,Red,Left,4.689,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.597,-1,SubBlock,Practice,Expected,Red,Left,4.693,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.602,-1,SubBlock,Practice,Expected,Red,Left,4.698,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.605,-1,SubBlock,Practice,Expected,Red,Left,4.701,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.608,-1,SubBlock,Practice,Expected,Red,Left,4.704,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.613,-1,SubBlock,Practice,Expected,Red,Left,4.709,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.616,-1,SubBlock,Practice,Expected,Red,Left,4.713,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.62,-1,SubBlock,Practice,Expected,Red,Left,4.716,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.624,-1,SubBlock,Practice,Expected,Red,Left,4.72,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.629,-1,SubBlock,Practice,Expected,Red,Left,4.725,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.632,-1,SubBlock,Practice,Expected,Red,Left,4.729,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.636,-1,SubBlock,Practice,Expected,Red,Left,4.732,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.639,-1,SubBlock,Practice,Expected,Red,Left,4.735,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.642,-1,SubBlock,Practice,Expected,Red,Left,4.738,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.645,-1,SubBlock,Practice,Expected,Red,Left,4.741,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.648,-1,SubBlock,Practice,Expected,Red,Left,4.744,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.65,-1,SubBlock,Practice,Expected,Red,Left,4.746,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.653,-1,SubBlock,Practice,Expected,Red,Left,4.749,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.655,-1,SubBlock,Practice,Expected,Red,Left,4.752,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.658,-1,SubBlock,Practice,Expected,Red,Left,4.754,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.66,-1,SubBlock,Practice,Expected,Red,Left,4.757,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.663,-1,SubBlock,Practice,Expected,Red,Left,4.759,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.665,-1,SubBlock,Practice,Expected,Red,Left,4.761,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.668,-1,SubBlock,Practice,Expected,Red,Left,4.764,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.671,-1,SubBlock,Practice,Expected,Red,Left,4.767,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.673,-1,SubBlock,Practice,Expected,Red,Left,4.769,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.676,-1,SubBlock,Practice,Expected,Red,Left,4.772,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.679,-1,SubBlock,Practice,Expected,Red,Left,4.775,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.682,-1,SubBlock,Practice,Expected,Red,Left,4.778,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.684,-1,SubBlock,Practice,Expected,Red,Left,4.78,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.687,-1,SubBlock,Practice,Expected,Red,Left,4.783,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.69,-1,SubBlock,Practice,Expected,Red,Left,4.786,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.692,-1,SubBlock,Practice,Expected,Red,Left,4.788,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.694,-1,SubBlock,Practice,Expected,Red,Left,4.791,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.697,-1,SubBlock,Practice,Expected,Red,Left,4.793,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.699,-1,SubBlock,Practice,Expected,Red,Left,4.795,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.702,-1,SubBlock,Practice,Expected,Red,Left,4.799,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.705,-1,SubBlock,Practice,Expected,Red,Left,4.801,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.707,-1,SubBlock,Practice,Expected,Red,Left,4.803,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.71,-1,SubBlock,Practice,Expected,Red,Left,4.807,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.713,-1,SubBlock,Practice,Expected,Red,Left,4.809,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.096,1.806,-1,SubBlock,Practice,Expected,Red,Left,4.902,-1,,,,,0,0,,-1,-1,,-1
