ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Marge
UNKNOWN,0,3.036,0.106,-1,SubBlock,,,,,3.142,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,0.224,-1,SubBlock,,,,,3.26,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.377,-1,SubBlock,,,,,4.413,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.425,-1,SubBlock,,,,,4.461,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.441,-1,SubBlock,,,,,4.477,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.482,-1,SubBlock,,,,,4.518,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.488,-1,SubBlock,,,,,4.525,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.493,-1,SubBlock,,,,,4.53,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.499,-1,SubBlock,,,,,4.535,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.505,-1,SubBlock,,,,,4.541,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.509,-1,SubBlock,,,,,4.545,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.515,-1,SubBlock,,,,,4.551,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.52,-1,SubBlock,,,,,4.556,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.525,-1,SubBlock,,,,,4.561,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.532,-1,SubBlock,,,,,4.568,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.539,-1,SubBlock,,,,,4.575,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.545,-1,SubBlock,,,,,4.581,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.552,-1,SubBlock,,,,,4.588,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.558,-1,SubBlock,,,,,4.594,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.565,-1,SubBlock,,,,,4.601,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.572,-1,SubBlock,,,,,4.608,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.581,-1,SubBlock,,,,,4.617,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.589,-1,SubBlock,,,,,4.625,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.596,-1,SubBlock,,,,,4.632,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.601,-1,SubBlock,,,,,4.637,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.606,-1,SubBlock,,,,,4.642,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.61,-1,SubBlock,,,,,4.647,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.614,-1,SubBlock,,,,,4.651,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.619,-1,SubBlock,,,,,4.656,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.625,-1,SubBlock,,,,,4.662,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.63,-1,SubBlock,,,,,4.666,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.636,-1,SubBlock,,,,,4.672,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.64,-1,SubBlock,,,,,4.677,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.644,-1,SubBlock,,,,,4.681,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.649,-1,SubBlock,,,,,4.685,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.654,-1,SubBlock,,,,,4.69,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.659,-1,SubBlock,,,,,4.695,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.663,-1,SubBlock,,,,,4.699,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.667,-1,SubBlock,,,,,4.703,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.672,-1,SubBlock,,,,,4.709,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.676,-1,SubBlock,,,,,4.712,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.68,-1,SubBlock,,,,,4.717,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.685,-1,SubBlock,,,,,4.721,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.69,-1,SubBlock,,,,,4.726,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.695,-1,SubBlock,,,,,4.732,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.7,-1,SubBlock,,,,,4.737,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.706,-1,SubBlock,,,,,4.742,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.766,-1,SubBlock,,,,,4.803,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.868,-1,SubBlock,,,,,4.904,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,1.968,-1,SubBlock,,,,,5.004,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,2.064,-1,SubBlock,,,,,5.101,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.036,2.168,-1,SubBlock,,,,,5.204,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
