ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
96,Day,0,Practice,Expected,Amber,Left,17.72,0.06,0.0000,1.0608,-0.0025,1.76
96,Day,0,Practice,Expected,Amber,Left,17.83,0.17,0.0000,0.9234,-0.0025,3.95
96,Day,0,Practice,Expected,Amber,Left,17.93,0.27,0.0005,0.8465,-0.0037,0.46
96,Day,0,Practice,Expected,Amber,Left,18.03,0.37,0.0025,0.8614,-0.0080,0.32
96,Day,0,Practice,Expected,Amber,Left,18.14,0.48,0.0036,0.8706,-0.0089,0.15
96,Day,0,Practice,Expected,Amber,Left,18.24,0.58,0.0039,0.8735,-0.0076,0.08
96,Day,0,Practice,Expected,Amber,Left,18.34,0.68,0.0035,0.8719,-0.0041,0.17
96,Day,0,Practice,Expected,Amber,Left,18.45,0.78,0.0028,0.8696,0.0031,0.23
96,Day,0,Practice,Expected,Amber,Left,18.55,0.89,0.0021,0.8683,0.0247,0.55
96,Day,0,Practice,Expected,Amber,Left,18.65,0.99,0.0029,0.8685,0.0701,1.16
96,Day,0,Practice,Expected,Amber,Left,18.76,1.10,0.0058,0.8697,0.1402,1.81
96,Day,0,Practice,Expected,Amber,Left,18.86,1.20,0.0151,0.8699,0.2382,2.47
96,Day,0,Practice,Expected,Amber,Left,18.96,1.30,0.0322,0.8698,0.3653,3.13
96,Day,0,Practice,Expected,Amber,Left,19.06,1.40,0.0611,0.8698,0.5558,3.93
96,Day,0,Practice,Expected,Amber,Left,19.16,1.50,0.0931,0.8700,0.7461,4.58
96,Day,0,Practice,Expected,Amber,Left,19.27,1.61,0.1344,0.8699,0.9652,5.25
96,Day,0,Practice,Expected,Amber,Left,19.37,1.71,0.1844,0.8700,1.2123,5.90
96,Day,0,Practice,Expected,Amber,Left,19.48,1.82,0.2461,0.8701,1.4874,6.57
96,Day,0,Practice,Expected,Amber,Left,19.58,1.92,0.3199,0.8702,1.8549,7.31
96,Day,0,Practice,Expected,Amber,Left,19.68,2.02,0.3678,0.8688,2.1955,7.99
96,Day,0,Practice,Expected,Amber,Left,19.79,2.13,0.4198,0.8699,2.5681,8.64
96,Day,0,Practice,Expected,Amber,Left,19.89,2.23,0.4795,0.8702,2.9671,9.28
