ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,8,Main,Unexpected,Amber,Left,43.21,0.00,0.0000,1.0765,-0.0025,1.32
99,Day,8,Main,Unexpected,Amber,Left,43.31,0.10,0.0000,0.9587,-0.0025,3.51
99,Day,8,Main,Unexpected,Amber,Left,43.41,0.20,0.0000,0.8433,-0.0024,0.47
99,Day,8,Main,Unexpected,Amber,Left,43.51,0.31,0.0021,0.8587,-0.0089,0.40
99,Day,8,Main,Unexpected,Amber,Left,43.61,0.41,0.0033,0.8692,-0.0114,0.18
99,Day,8,Main,Unexpected,Amber,Left,43.72,0.51,0.0044,0.8732,0.0009,0.41
99,Day,8,Main,Unexpected,Amber,Left,43.82,0.61,0.0056,0.8710,0.0375,1.04
99,Day,8,Main,Unexpected,Amber,Left,43.92,0.72,0.0091,0.8700,0.1184,1.84
99,Day,8,Main,Unexpected,Amber,Left,44.03,0.82,0.0148,0.8699,0.2184,2.51
99,Day,8,Main,Unexpected,Amber,Left,44.13,0.92,0.0177,0.8698,0.3485,3.18
99,Day,8,Main,Unexpected,Amber,Left,44.23,1.03,0.0192,0.8698,0.5084,3.85
99,Day,8,Main,Unexpected,Amber,Left,44.34,1.13,0.0134,0.8697,0.6981,4.51
99,Day,8,Main,Unexpected,Amber,Left,44.44,1.23,0.0001,0.8698,0.9163,5.16
99,Day,8,Main,Unexpected,Amber,Left,44.54,1.34,-0.0201,0.8700,1.2184,5.97
99,Day,8,Main,Unexpected,Amber,Left,44.65,1.44,-0.0327,0.8698,1.5029,6.64
99,Day,8,Main,Unexpected,Amber,Left,44.75,1.55,-0.0425,0.8699,1.8178,7.31
99,Day,8,Main,Unexpected,Amber,Left,44.86,1.65,-0.0512,0.8700,2.1621,7.98
99,Day,8,Main,Unexpected,Amber,Left,44.96,1.75,-0.0606,0.8700,2.5368,8.65
99,Day,8,Main,Unexpected,Amber,Left,45.06,1.86,-0.0707,0.8697,3.0259,9.45
99,Day,8,Main,Unexpected,Amber,Left,45.16,1.96,-0.0841,0.8701,3.4659,10.12
99,Day,8,Main,Unexpected,Amber,Left,45.27,2.06,-0.1109,0.8704,3.9330,10.74
99,Day,8,Main,Unexpected,Amber,Left,45.37,2.17,-0.1432,0.8689,4.4307,11.43
99,Day,8,Main,Unexpected,Amber,Left,45.47,2.27,-0.1650,0.8729,4.9561,12.00
99,Day,8,Main,Unexpected,Amber,Left,45.57,2.37,-0.1702,0.8674,5.5066,12.63
