ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,5,Main,Expected,Red,Left,25.64,0.00,0.0000,1.0765,-0.0025,1.32
99,Day,5,Main,Expected,Red,Left,25.74,0.10,0.0000,0.9587,-0.0025,3.51
99,Day,5,Main,Expected,Red,Left,25.85,0.20,0.0000,0.8433,-0.0024,0.47
99,Day,5,Main,Expected,Red,Left,25.95,0.31,0.0022,0.8588,-0.0074,0.35
99,Day,5,Main,Expected,Red,Left,26.05,0.41,0.0034,0.8693,-0.0099,0.19
99,Day,5,Main,Expected,Red,Left,26.16,0.51,0.0039,0.8733,-0.0068,0.18
99,Day,5,Main,Expected,Red,Left,26.26,0.62,0.0038,0.8733,0.0105,0.52
99,Day,5,Main,Expected,Red,Left,26.36,0.72,0.0052,0.8697,0.0666,1.31
99,Day,5,Main,Expected,Red,Left,26.47,0.83,0.0086,0.8698,0.1417,1.96
99,Day,5,Main,Expected,Red,Left,26.57,0.93,0.0196,0.8696,0.2464,2.62
99,Day,5,Main,Expected,Red,Left,26.67,1.03,0.0352,0.8699,0.3803,3.29
99,Day,5,Main,Expected,Red,Left,26.78,1.13,0.0532,0.8701,0.5446,3.97
99,Day,5,Main,Expected,Red,Left,26.88,1.24,0.0681,0.8700,0.7392,4.64
99,Day,5,Main,Expected,Red,Left,26.98,1.34,0.0825,0.8699,1.0124,5.43
99,Day,5,Main,Expected,Red,Left,27.09,1.44,0.0928,0.8702,1.2732,6.11
