Time,X,Y,Z,SpeedMPH
7.23,1.5833,0.8639,25.0381,4.73
7.33,1.6132,0.8639,25.2288,4.04
7.44,1.6380,0.8640,25.3893,3.36
7.54,1.6581,0.8640,25.5196,2.67
7.64,1.6759,0.8642,25.6358,1.85
7.75,1.6857,0.8641,25.6995,1.17
7.85,1.6909,0.8644,25.7339,0.50
7.95,1.6915,0.8642,25.7379,0.19
8.05,1.6885,0.8642,25.7129,0.84
8.15,1.6857,0.8641,25.6563,1.54
8.25,1.6819,0.8642,25.5707,2.19
8.35,1.6783,0.8643,25.4550,2.86
8.46,1.6721,0.8643,25.3102,3.51
8.56,1.6649,0.8644,25.1356,4.17
8.66,1.6509,0.8642,24.8874,4.96
8.76,1.6348,0.8645,24.6481,5.63
8.87,1.6122,0.8643,24.3796,6.29
8.97,1.5823,0.8644,24.0820,6.96
9.07,1.5321,0.8664,23.7597,7.55
9.17,1.4426,0.8657,23.4250,8.11
9.27,1.3292,0.8667,23.0706,8.52
9.37,1.2006,0.8666,22.7137,8.49
9.47,1.0800,0.8673,22.3642,8.21
9.58,0.9738,0.8688,22.0306,7.72
9.68,0.8770,0.8690,21.7176,7.06
9.78,0.7834,0.8692,21.3798,6.20
9.88,0.7190,0.8695,21.1304,5.52
9.99,0.6658,0.8697,20.9087,4.83
10.09,0.6205,0.8698,20.7165,4.14
10.19,0.5823,0.8696,20.5537,3.47
10.29,0.5512,0.8699,20.4210,2.77
10.39,0.5270,0.8698,20.3177,2.11
10.49,0.5090,0.8698,20.2408,1.56
10.60,0.4948,0.8698,20.1803,1.29
10.70,0.4798,0.8695,20.1167,1.15
10.81,0.4672,0.8686,20.0632,1.15
10.91,0.4548,0.8677,20.0107,1.16
11.01,0.4430,0.8671,19.9609,1.07
11.11,0.4329,0.8672,19.9186,0.98
11.21,0.4223,0.8674,19.8738,1.02
11.31,0.4117,0.8675,19.8289,1.02
11.42,0.4011,0.8675,19.7842,1.02
11.52,0.3885,0.8674,19.7307,1.02
11.62,0.3781,0.8674,19.6870,0.96
11.72,0.3689,0.8676,19.6481,0.94
11.83,0.3591,0.8677,19.6065,0.94
11.93,0.3493,0.8676,19.5651,0.94
12.03,0.3400,0.8675,19.5255,0.86
12.14,0.3316,0.8676,19.4901,0.85
12.24,0.3227,0.8677,19.4527,0.85
12.34,0.3138,0.8676,19.4150,0.88
12.44,0.3046,0.8676,19.3757,0.78
12.55,0.2967,0.8676,19.3424,0.71
12.65,0.2896,0.8677,19.3127,0.71
12.75,0.2826,0.8677,19.2831,0.64
12.85,0.2758,0.8677,19.2541,0.70
12.95,0.2695,0.8676,19.2276,0.60
13.05,0.2634,0.8676,19.2017,0.58
13.15,0.2580,0.8676,19.1788,0.54
13.25,0.2523,0.8676,19.1549,0.52
13.35,0.2477,0.8677,19.1352,0.44
13.46,0.2431,0.8677,19.1159,0.44
13.56,0.2385,0.8676,19.0964,0.44
13.66,0.2330,0.8675,19.0730,0.44
13.76,0.2284,0.8674,19.0537,0.44
13.87,0.2237,0.8673,19.0339,0.49
13.97,0.2201,0.8674,19.0184,0.31
14.07,0.2167,0.8676,19.0040,0.34
14.18,0.2132,0.8677,18.9891,0.33
14.28,0.2089,0.8676,18.9711,0.33
14.38,0.2054,0.8675,18.9563,0.33
14.48,0.2021,0.8674,18.9416,0.34
14.58,0.1991,0.8673,18.9270,0.33
14.69,0.1967,0.8674,18.9123,0.33
14.79,0.1950,0.8674,18.8976,0.33
14.89,0.1935,0.8674,18.8829,0.33
14.99,0.1923,0.8674,18.8682,0.33
15.10,0.1925,0.8678,18.8652,0.08
15.20,0.1931,0.8683,18.8644,0.02
15.30,0.1935,0.8683,18.8652,0.05
15.40,0.1937,0.8680,18.8664,0.05
15.50,0.1938,0.8676,18.8675,0.04
15.61,0.1937,0.8673,18.8683,0.03
15.71,0.1934,0.8671,18.8686,0.01
15.81,0.1932,0.8671,18.8686,0.01
15.91,0.1930,0.8672,18.8685,0.01
16.01,0.1929,0.8673,18.8683,0.01
16.11,0.1928,0.8674,18.8681,0.01
16.21,0.1928,0.8675,18.8680,0.00
16.31,0.1929,0.8675,18.8679,0.00
16.42,0.1930,0.8675,18.8679,0.00
16.52,0.1931,0.8674,18.8680,0.00
16.62,0.1931,0.8674,18.8680,0.00
16.72,0.1932,0.8674,18.8680,0.00
16.82,0.1932,0.8674,18.8680,0.00
16.92,0.1932,0.8674,18.8680,0.00
17.02,0.1931,0.8674,18.8680,0.00
17.13,0.1931,0.8674,18.8680,0.00
17.23,0.1931,0.8674,18.8680,0.00
17.33,0.1931,0.8674,18.8680,0.00
17.43,0.1931,0.8674,18.8680,0.00
17.53,0.1931,0.8674,18.8680,0.00
17.64,0.1931,0.8674,18.8680,0.00
17.74,0.1931,0.8674,18.8680,0.00
17.84,0.1931,0.8674,18.8680,0.00
17.94,0.1931,0.8674,18.8680,0.00
18.04,0.1931,0.8674,18.8680,0.00
18.14,0.1931,0.8674,18.8680,0.00
18.25,0.1931,0.8674,18.8680,0.00
18.35,0.1931,0.8674,18.8680,0.00
18.45,0.1931,0.8674,18.8680,0.00
18.55,0.1931,0.8674,18.8680,0.00
18.66,0.1931,0.8674,18.8680,0.00
18.76,0.1931,0.8674,18.8680,0.00
18.86,0.1931,0.8674,18.8680,0.00
18.96,0.1931,0.8674,18.8680,0.00
19.06,0.1931,0.8674,18.8680,0.00
19.17,0.1931,0.8674,18.8680,0.00
19.27,0.1931,0.8674,18.8680,0.00
19.37,0.1931,0.8674,18.8680,0.00
19.47,0.1931,0.8674,18.8680,0.00
19.57,0.1931,0.8674,18.8680,0.00
19.68,0.1931,0.8674,18.8680,0.00
19.78,0.1931,0.8674,18.8680,0.00
19.88,0.1931,0.8674,18.8680,0.00
19.98,0.1931,0.8674,18.8680,0.00
20.09,0.1931,0.8674,18.8680,0.00
20.19,0.1931,0.8674,18.8680,0.00
20.29,0.1931,0.8674,18.8680,0.00
20.40,0.1931,0.8674,18.8680,0.00
20.50,0.1931,0.8674,18.8680,0.00
20.60,0.1931,0.8674,18.8680,0.00
20.70,0.1931,0.8674,18.8680,0.00
20.80,0.1931,0.8674,18.8680,0.00
20.90,0.1931,0.8674,18.8680,0.00
21.01,0.1931,0.8674,18.8680,0.00
21.11,0.1931,0.8674,18.8680,0.00
21.21,0.1931,0.8674,18.8680,0.00
21.32,0.1931,0.8674,18.8680,0.00
21.42,0.1931,0.8674,18.8680,0.00
21.52,0.1931,0.8674,18.8680,0.00
21.62,0.1931,0.8674,18.8680,0.00
21.73,0.1931,0.8674,18.8680,0.00
21.83,0.1931,0.8674,18.8680,0.00
21.94,0.1931,0.8674,18.8680,0.00
22.04,0.1931,0.8674,18.8680,0.00
22.14,0.1931,0.8674,18.8680,0.00
22.24,0.1931,0.8674,18.8680,0.00
22.34,0.1931,0.8674,18.8680,0.00
22.45,0.1931,0.8674,18.8680,0.00
22.55,0.1931,0.8674,18.8680,0.00
22.65,0.1931,0.8674,18.8680,0.00
22.75,0.1931,0.8674,18.8680,0.00
22.85,0.1931,0.8674,18.8680,0.00
22.95,0.1931,0.8674,18.8680,0.00
23.05,0.1931,0.8674,18.8680,0.00
23.16,0.1931,0.8674,18.8680,0.00
23.26,0.1931,0.8674,18.8680,0.00
23.36,0.1931,0.8674,18.8680,0.00
23.46,0.1931,0.8674,18.8680,0.00
23.56,0.1931,0.8674,18.8680,0.00
23.66,0.1931,0.8674,18.8680,0.00
23.77,0.1931,0.8674,18.8680,0.00
23.87,0.1931,0.8674,18.8680,0.00
23.97,0.1931,0.8674,18.8680,0.00
24.07,0.1931,0.8674,18.8680,0.00
24.17,0.1931,0.8674,18.8680,0.00
24.27,0.1931,0.8674,18.8680,0.00
24.38,0.1931,0.8674,18.8680,0.00
24.48,0.1931,0.8674,18.8680,0.00
24.58,0.1931,0.8674,18.8680,0.00
24.68,0.1931,0.8674,18.8680,0.00
24.78,0.1931,0.8674,18.8680,0.00
24.89,0.1931,0.8674,18.8680,0.00
24.99,0.1931,0.8674,18.8680,0.00
25.09,0.1928,0.8674,18.8675,0.02
25.19,0.1944,0.8675,18.8718,0.15
25.29,0.2009,0.8681,18.8890,0.45
25.40,0.2094,0.8688,18.9106,0.54
25.50,0.2179,0.8688,18.9319,0.55
25.60,0.2283,0.8681,18.9572,0.61
25.71,0.2398,0.8678,18.9859,0.80
25.81,0.2583,0.8682,19.0313,1.18
25.91,0.2852,0.8697,19.0996,1.81
26.02,0.3233,0.8700,19.1914,2.47
26.12,0.3747,0.8699,19.3097,3.15
26.22,0.4375,0.8702,19.4553,3.82
26.32,0.5116,0.8700,19.6290,4.49
26.42,0.6093,0.8702,19.8767,5.30
26.52,0.6951,0.8698,20.1167,5.97
26.63,0.7811,0.8699,20.3872,6.62
26.73,0.8619,0.8696,20.6892,7.27
26.83,0.9347,0.8693,21.0206,7.87
26.94,0.9969,0.8684,21.3834,8.52
27.04,1.0593,0.8686,21.7744,9.06
27.14,1.1383,0.8698,22.2698,9.47
27.24,1.2127,0.8701,22.6893,9.58
27.35,1.2908,0.8694,23.1078,9.59
27.45,1.3717,0.8687,23.5260,9.58
27.55,1.4546,0.8684,23.9447,9.57
27.65,1.5348,0.8673,24.3641,9.56
27.75,1.6039,0.8668,24.7848,9.53
27.86,1.6563,0.8667,25.2057,9.46
27.96,1.6988,0.8668,25.7088,9.37
28.06,1.7102,0.8669,26.1264,9.34
28.17,1.7036,0.8669,26.5428,9.32
28.27,1.6868,0.8688,26.9570,9.32
28.37,1.6651,0.8686,27.3734,9.34
28.47,1.6461,0.8702,27.7907,9.35
28.58,1.6341,0.8702,28.2075,9.34
28.68,1.6261,0.8699,28.6242,9.33
28.78,1.6214,0.8696,29.0410,9.33
28.88,1.6201,0.8693,29.5410,9.32
28.99,1.6219,0.8693,29.9555,9.24
29.09,1.6254,0.8689,30.3591,8.95
29.19,1.6299,0.8680,30.7425,8.46
29.29,1.6329,0.8672,31.1018,7.85
29.39,1.6347,0.8629,31.4361,7.23
29.49,1.6380,0.8610,31.7534,7.05
29.59,1.6408,0.8622,32.0777,7.23
29.70,1.6434,0.8669,32.4182,7.63
29.80,1.6446,0.8729,32.8556,8.32
29.90,1.6443,0.8721,33.2459,9.05
30.01,1.6441,0.8730,33.6683,9.72
30.11,1.6442,0.8735,34.1208,10.39
30.22,1.6440,0.8738,34.6032,11.06
30.32,1.6448,0.8742,35.2219,11.86
30.43,1.6468,0.8746,35.7700,12.50
30.53,1.6493,0.8755,36.3481,13.14
30.63,1.6501,0.8730,36.9547,13.83
30.73,1.6565,0.8720,37.5935,14.55
30.83,1.6606,0.8725,38.2607,15.23
30.93,1.6649,0.8727,38.9594,15.89
31.04,1.6698,0.8726,39.6864,16.52
31.14,1.6747,0.8709,40.4449,17.21
31.24,1.6826,0.8719,41.3941,18.05
31.34,1.6876,0.8694,42.2178,18.69
31.45,1.6940,0.8723,43.0714,19.35
31.55,1.6998,0.8711,43.9531,20.03
31.65,1.7055,0.8689,44.8662,20.69
31.75,1.7132,0.8706,45.8074,21.35
31.86,1.7214,0.8717,46.7785,22.02
31.96,1.7310,0.8707,47.7818,22.65
32.06,1.7382,0.8703,48.8132,23.35
32.16,1.7450,0.8710,49.8737,24.01
32.26,1.7679,0.8712,51.1847,24.76
32.36,1.8081,0.8678,52.3072,25.45
32.47,1.8495,0.8717,53.4630,26.09
32.57,1.8978,0.8704,54.6467,26.76
32.67,1.9547,0.8723,55.8575,27.42
32.78,2.0102,0.8715,57.1025,28.09
32.88,2.0650,0.8706,58.6268,28.79
32.98,2.1003,0.8704,59.9352,29.52
33.09,2.1358,0.8706,61.2731,30.14
33.19,2.1621,0.8720,62.6399,30.82
33.29,2.1870,0.8719,64.0349,31.52
33.39,2.2090,0.8710,65.4603,32.10
33.50,2.2295,0.8709,66.9159,32.85
33.60,2.2555,0.8702,68.4011,33.47
33.70,2.2879,0.8703,70.2232,34.29
33.80,2.3089,0.8701,71.7707,34.88
33.90,2.3202,0.8686,73.3477,35.59
34.00,2.3398,0.8731,74.9563,36.19
34.11,2.3537,0.8703,76.5933,36.86
34.21,2.3712,0.8721,78.2585,37.55
34.31,2.3861,0.8693,79.9548,38.18
34.41,2.4038,0.8728,81.6804,38.86
34.51,2.4242,0.8712,83.4328,39.49
34.62,2.4445,0.8726,85.2183,40.18
34.72,2.4751,0.8715,87.3974,40.97
34.82,2.4994,0.8720,89.2449,41.59
34.93,2.5239,0.8707,91.1224,42.28
35.03,2.5534,0.8715,93.0298,42.94
35.13,2.5832,0.8732,94.9652,43.55
35.24,2.6133,0.8704,96.9307,44.25
35.34,2.6513,0.8721,98.9255,44.85
35.44,2.7010,0.8695,101.3563,45.67
35.55,2.7393,0.8730,103.4163,46.34
35.65,2.7651,0.8707,105.4999,46.93
35.75,2.7439,0.8713,107.6025,47.30
35.85,2.6903,0.8687,109.7181,47.43
35.95,2.5781,0.8700,111.8330,47.38
36.05,2.4159,0.8695,113.9381,47.16
36.16,2.2085,0.8685,116.0250,46.74
36.26,1.9597,0.8710,118.0823,46.04
36.36,1.6440,0.8640,120.5036,45.14
36.46,1.3744,0.8622,122.4813,44.49
36.57,1.0868,0.8648,124.4270,43.75
36.67,0.7864,0.8653,126.3412,42.97
36.77,0.4842,0.8626,128.2213,42.28
36.87,0.1828,0.8622,130.0657,41.64
36.97,-0.1180,0.8607,131.8817,40.90
37.07,-0.4155,0.8616,133.6660,40.25
37.17,-0.7085,0.8613,135.4208,39.56
37.28,-0.9962,0.8627,137.1436,38.80
37.38,-1.2787,0.8625,138.8373,38.11
37.48,-1.5556,0.8622,140.5005,37.41
37.58,-1.8269,0.8621,142.1333,36.72
37.68,-2.1449,0.8623,144.0520,35.89
37.78,-2.4037,0.8622,145.6180,35.20
37.89,-2.6563,0.8619,147.1536,34.51
37.99,-2.8879,0.8627,148.6624,33.80
38.09,-3.0779,0.8685,150.1505,33.22
38.19,-3.2270,0.8691,151.6195,32.83
38.30,-3.3282,0.8668,153.0685,32.35
38.40,-3.3701,0.8705,154.5061,32.08
38.50,-3.3537,0.8701,155.9301,31.76
38.60,-3.2513,0.8741,157.6192,31.43
38.70,-3.1060,0.8709,159.0074,31.13
38.80,-2.8959,0.8710,160.3716,30.77
38.90,-2.6204,0.8793,161.7093,30.45
39.01,-2.2932,0.8823,163.0200,30.13
39.11,-1.9162,0.8805,164.3026,29.80
39.21,-1.4911,0.8736,165.5555,29.49
39.31,-1.0105,0.8701,166.7724,29.14
39.41,-0.4729,0.8739,167.9495,28.85
39.52,0.1010,0.8667,169.0958,28.58
39.62,0.7277,0.8674,170.1984,28.28
39.72,1.5407,0.8720,171.4667,28.02
39.82,2.2636,0.8688,172.4858,28.07
39.93,3.0419,0.8747,173.4695,28.09
40.03,3.8610,0.8707,174.4230,28.18
40.13,4.7355,0.8712,175.3347,28.38
40.23,5.6599,0.8742,176.2043,28.44
40.33,6.6269,0.8743,177.0289,28.48
40.43,7.6352,0.8730,177.8041,28.50
40.54,8.6809,0.8704,178.5278,28.48
40.64,9.7628,0.8687,179.1951,28.48
40.74,10.8774,0.8688,179.8033,28.42
40.84,12.2530,0.8756,180.4478,28.36
40.94,13.4250,0.8868,180.9118,28.25
41.05,14.6115,0.8939,181.3197,28.11
41.15,15.8089,0.8956,181.6741,27.96
41.25,17.0141,0.8897,181.9782,27.80
41.35,18.2251,0.8736,182.2359,27.61
41.46,19.6797,0.8739,182.4451,27.36
41.57,20.8846,0.8858,182.5400,27.09
41.67,22.0824,0.8848,182.5930,26.79
41.77,23.2711,0.8713,182.6040,26.43
41.87,24.4348,0.8702,182.5468,25.90
41.97,25.5615,0.8858,182.4175,25.43
42.08,26.6655,0.8890,182.2520,24.92
42.18,27.7446,0.8801,182.0514,24.34
42.28,28.9915,0.8656,181.7572,23.35
42.39,29.9501,0.8816,181.4508,22.54
42.49,30.8718,0.8849,181.1223,21.75
42.59,31.7547,0.8763,180.7745,20.88
42.69,32.5859,0.8647,180.4090,19.68
42.79,33.3368,0.8695,180.0313,18.59
42.89,34.0387,0.8661,179.6520,17.35
43.00,34.6770,0.8659,179.2798,16.15
43.10,35.2578,0.8665,178.9220,14.88
43.20,35.8839,0.8670,178.5215,13.30
43.30,36.3518,0.8670,178.2210,11.97
43.40,36.7752,0.8673,177.9588,10.69
43.51,37.1605,0.8680,177.7422,9.44
43.61,37.5137,0.8668,177.5701,8.35
43.71,37.8255,0.8672,177.4247,7.28
43.81,38.0978,0.8674,177.3054,6.24
43.92,38.3340,0.8675,177.2173,5.24
44.02,38.5378,0.8671,177.1638,4.37
44.12,38.7072,0.8676,177.1348,3.55
44.22,38.8629,0.8687,177.1156,2.57
44.33,38.9516,0.8696,177.1080,1.71
44.43,39.0041,0.8700,177.1068,0.86
44.53,39.0181,0.8702,177.1045,0.06
44.63,38.9935,0.8697,177.1035,0.90
44.73,38.9332,0.8700,177.1027,1.67
44.84,38.8394,0.8698,177.1000,2.37
44.94,38.7149,0.8699,177.0935,3.08
45.04,38.5571,0.8698,177.0804,3.86
45.14,38.3183,0.8700,177.0561,4.94
45.25,38.0747,0.8704,177.0222,5.89
45.35,37.7905,0.8700,176.9665,6.86
45.45,37.4678,0.8703,176.8890,7.83
45.55,37.1049,0.8699,176.7862,8.83
45.65,36.7016,0.8705,176.6636,9.82
45.76,36.2594,0.8703,176.5235,10.74
45.86,35.7762,0.8714,176.3754,11.62
45.96,35.1442,0.8716,176.1933,12.73
46.06,34.5755,0.8713,176.0298,13.65
46.17,33.9700,0.8713,175.8388,14.61
46.27,33.3366,0.8688,175.6097,15.54
46.37,32.6760,0.8738,175.3318,16.48
46.47,31.9914,0.8713,175.0021,17.44
46.57,31.2830,0.8691,174.6152,18.62
46.67,30.5646,0.8682,174.1638,19.31
46.78,29.8525,0.8669,173.6516,19.84
46.88,29.1547,0.8699,173.0756,20.43
46.98,28.3481,0.8681,172.3108,20.98
47.09,27.7134,0.8711,171.6056,21.41
47.19,27.1163,0.8705,170.8497,21.72
47.29,26.5615,0.8675,170.0458,22.00
47.39,26.0611,0.8699,169.1916,22.30
47.49,25.6097,0.8688,168.2975,22.56
47.59,25.2135,0.8678,167.3635,22.88
47.69,24.8746,0.8678,166.3924,23.15
47.79,24.5962,0.8675,165.4009,23.04
47.90,24.3796,0.8680,164.4022,22.87
48.00,24.2212,0.8668,163.4020,22.63
48.10,24.1242,0.8674,162.4062,22.35
48.20,24.0860,0.8699,161.2287,21.88
48.30,24.1118,0.8689,160.2681,21.37
48.40,24.1939,0.8704,159.3355,20.86
48.51,24.3219,0.8698,158.4346,20.12
48.61,24.5032,0.8794,157.5830,19.46
48.71,24.7126,0.8759,156.7634,18.72
48.81,24.9500,0.8646,155.9840,17.76
48.92,25.2204,0.8690,155.2766,16.76
49.02,25.5057,0.8670,154.6186,15.67
49.12,25.8600,0.8669,153.9097,14.32
49.22,26.1544,0.8671,153.3844,13.08
49.33,26.4386,0.8672,152.9174,11.84
49.43,26.7046,0.8673,152.5063,10.53
49.53,26.9458,0.8673,152.1474,9.24
49.63,27.1552,0.8674,151.8371,7.95
49.73,27.3263,0.8677,151.5699,6.66
49.84,27.4592,0.8669,151.3416,5.48
49.94,27.5688,0.8670,151.1559,4.44
50.04,27.6697,0.8674,150.9879,3.14
50.14,27.7232,0.8675,150.8889,2.12
50.24,27.7459,0.8673,150.8262,1.12
50.34,27.7513,0.8676,150.7996,0.30
50.44,27.7514,0.8688,150.8106,0.56
50.55,27.7514,0.8695,150.8593,1.39
50.65,27.7480,0.8696,150.9446,2.26
50.75,27.7506,0.8699,151.0686,3.11
50.85,27.7521,0.8699,151.2312,3.98
50.96,27.7535,0.8700,151.4310,4.81
51.06,27.7507,0.8699,151.6691,5.66
51.16,27.7448,0.8700,151.9442,6.49
51.26,27.7312,0.8701,152.2573,7.34
51.36,27.7040,0.8699,152.6808,8.33
51.47,27.6702,0.8703,153.0734,9.14
51.57,27.6213,0.8700,153.5014,9.96
51.67,27.5576,0.8701,153.9626,10.74
51.77,27.4723,0.8702,154.4573,11.57
51.88,27.3664,0.8686,154.9808,12.29
51.98,27.2365,0.8712,155.5335,13.02
52.08,27.0790,0.8679,156.1105,13.74
52.18,26.8892,0.8691,156.7132,14.42
52.28,26.6655,0.8687,157.3363,15.10
52.38,26.3506,0.8674,158.1076,15.86
52.48,26.0417,0.8680,158.7654,16.53
52.59,25.6892,0.8684,159.4352,17.25
52.69,25.2926,0.8673,160.1114,17.82
52.80,24.8468,0.8683,160.7907,18.48
52.90,24.2485,0.8683,161.6040,19.08
53.00,23.6958,0.8677,162.2736,19.66
53.10,23.0935,0.8683,162.9292,20.09
53.20,22.4405,0.8700,163.5643,20.54
53.31,21.7423,0.8688,164.1734,20.89
53.41,20.9969,0.8696,164.7474,21.26
53.51,20.2070,0.8714,165.2821,21.44
53.61,19.3802,0.8680,165.7720,21.70
53.71,18.5097,0.8750,166.2074,21.85
53.81,17.6108,0.8757,166.5912,21.95
53.91,16.6852,0.8751,166.9187,22.03
54.01,15.7381,0.8725,167.1853,22.08
54.12,14.7733,0.8690,167.3910,22.11
54.22,13.7951,0.8754,167.5192,22.16
54.32,12.6135,0.8917,167.5781,22.13
54.42,11.6310,0.9052,167.5569,22.07
54.53,10.6578,0.9191,167.4722,21.97
54.63,9.6984,0.9346,167.3268,21.84
54.73,8.7590,0.9507,167.1243,21.67
54.83,7.8434,0.9669,166.8700,21.47
54.93,6.9546,0.9823,166.5698,21.23
55.03,6.0947,0.9957,166.2296,20.96
55.14,5.2652,1.0065,165.8549,20.65
55.24,4.4672,1.0141,165.4502,20.29
55.34,3.7018,1.0183,165.0198,19.87
55.44,2.9709,1.0191,164.5675,19.38
55.54,2.2778,1.0174,164.0973,18.81
55.64,1.5048,1.0158,163.5111,18.00
55.74,0.9129,1.0155,163.0146,17.18
55.85,0.3674,1.0160,162.5216,16.25
55.95,-0.1362,1.0160,162.0408,15.26
56.05,-0.6049,1.0126,161.5763,14.28
56.15,-1.0445,1.0031,161.1284,13.32
56.26,-1.4577,0.9840,160.7044,12.36
56.36,-1.8486,0.9530,160.3140,11.49
56.46,-2.2184,0.9020,159.9379,11.10
56.56,-2.5716,0.8416,159.5993,10.11
56.66,-2.9812,0.8537,159.2891,9.36
56.76,-3.3209,0.8709,159.0665,8.96
56.86,-3.6560,0.8682,158.8569,8.65
56.97,-3.9653,0.8649,158.6635,7.96
57.07,-4.2366,0.8715,158.4740,7.18
57.17,-4.4750,0.8696,158.2874,6.42
57.27,-4.6755,0.8666,158.1075,5.73
57.38,-4.8454,0.8690,157.9417,5.13
57.48,-4.9932,0.8695,157.7912,4.57
57.58,-5.1492,0.8692,157.6280,3.96
57.68,-5.2639,0.8692,157.5113,3.45
57.79,-5.3636,0.8694,157.4123,2.93
57.89,-5.4478,0.8692,157.3304,2.41
57.99,-5.5206,0.8689,157.2661,2.04
58.09,-5.5899,0.8685,157.2175,1.74
58.19,-5.6499,0.8684,157.1811,1.43
58.29,-5.6991,0.8686,157.1559,1.12
58.39,-5.7363,0.8687,157.1400,0.81
58.49,-5.7606,0.8691,157.1316,0.49
58.60,-5.7712,0.8696,157.1284,0.17
58.70,-5.7683,0.8694,157.1301,0.22
58.80,-5.7517,0.8694,157.1376,0.54
58.90,-5.7173,0.8694,157.1585,0.90
59.00,-5.6779,0.8694,157.1852,1.18
59.10,-5.6302,0.8694,157.2207,1.44
59.20,-5.5743,0.8693,157.2651,1.71
59.30,-5.5104,0.8688,157.3178,1.97
59.40,-5.4381,0.8687,157.3798,2.24
59.51,-5.3549,0.8688,157.4477,2.52
59.61,-5.2565,0.8692,157.5154,2.70
59.71,-5.1565,0.8689,157.5778,2.69
59.81,-5.0541,0.8681,157.6340,2.66
59.91,-4.9491,0.8673,157.6847,2.64
60.01,-4.8419,0.8667,157.7318,2.63
60.12,-4.7332,0.8666,157.7758,2.63
60.22,-4.6235,0.8668,157.8177,2.63
60.32,-4.4913,0.8672,157.8662,2.63
60.43,-4.3809,0.8674,157.9056,2.62
60.53,-4.2705,0.8675,157.9448,2.62
60.63,-4.1601,0.8675,157.9837,2.62
60.73,-4.0497,0.8675,158.0224,2.62
60.83,-3.9392,0.8674,158.0607,2.61
60.93,-3.8287,0.8674,158.0984,2.61
61.04,-3.7180,0.8674,158.1354,2.61
61.14,-3.6071,0.8674,158.1714,2.60
61.24,-3.4961,0.8674,158.2064,2.60
61.34,-3.3626,0.8674,158.2469,2.60
61.44,-3.2511,0.8674,158.2794,2.60
61.55,-3.1394,0.8674,158.3108,2.59
61.65,-3.0275,0.8674,158.3411,2.59
61.75,-2.9155,0.8674,158.3704,2.59
