ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Marge
UNKNOWN,0,3.202,0.032,-1,SubBlock,,,,,3.233,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,3.202,0.127,-1,SubBlock,,,,,3.329,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,3.202,0.818,-1,SubBlock,,,,,4.019,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,3.202,0.835,-1,SubBlock,,,,,4.036,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,3.202,0.845,-1,SubBlock,,,,,4.046,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,3.202,0.869,-1,SubBlock,,,,,4.071,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,3.202,0.872,-1,SubBlock,,,,,4.074,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,3.202,0.875,-1,SubBlock,,,,,4.077,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,3.202,0.877,-1,SubBlock,,,,,4.079,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,3.202,0.88,-1,SubBlock,,,,,4.082,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,3.202,0.882,-1,SubBlock,,,,,4.084,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,3.202,0.884,-1,SubBlock,,,,,4.086,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
