Time,X,Y,Z,SpeedMPH
0.35,0.0022,0.8588,-0.0074,0.35
0.47,0.0036,0.8706,-0.0089,0.15
0.57,0.0039,0.8735,-0.0076,0.08
0.68,0.0036,0.8723,-0.0054,0.10
0.78,0.0029,0.8699,-0.0034,0.10
0.88,0.0021,0.8674,-0.0018,0.06
0.99,0.0014,0.8665,-0.0012,0.03
