ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyQuestion,SurveyResponse,SurveyRT
99,Night,17.054,0.035,1,U_Red_L,,,,,17.089,0,0,0.866,-0.002,,3.823,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.054,1,U_Red_L,,,,,17.108,0.02,0,0.866,-0.002,,3.823,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.062,1,U_Red_L,,,,,17.116,0.028,0,0.835,-0.002,,3.354,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.069,1,U_Red_L,,,,,17.124,0.035,0,0.837,-0.002,,0,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.153,1,U_Red_L,,,,,17.207,0.119,0,0.847,-0.002,,0.19,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.253,1,U_Red_L,,,,,17.307,0.218,0,0.857,-0.002,,0.224,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.353,1,U_Red_L,,,,,17.407,0.318,0,0.865,-0.002,,0.145,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.451,1,U_Red_L,,,,,17.505,0.416,0,0.87,-0.002,,0.053,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.548,1,U_Red_L,,,,,17.603,0.514,0,0.871,-0.002,,0.006,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.649,1,U_Red_L,,,,,17.703,0.615,0,0.87,-0.002,,0.027,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.749,1,U_Red_L,,,,,17.803,0.714,0,0.869,-0.002,,0.025,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.85,1,U_Red_L,,,,,17.904,0.815,0,0.868,-0.002,,0.013,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,0.948,1,U_Red_L,,,,,18.003,0.914,0,0.867,-0.001,,0.13,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,1.049,1,U_Red_L,,,,,18.103,1.015,0,0.867,0.01,,0.423,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,1.149,1,U_Red_L,,,,,18.203,1.115,0.002,0.867,0.039,,0.97,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,1.248,1,U_Red_L,,,,,18.303,1.214,0.007,0.868,0.094,,1.618,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,1.348,1,U_Red_L,,,,,18.402,1.314,0.018,0.868,0.179,,2.277,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,1.449,1,U_Red_L,,,,,18.503,1.414,0.036,0.868,0.293,,2.942,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,1.548,1,U_Red_L,,,,,18.602,1.514,0.06,0.868,0.434,,3.606,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,1.651,1,U_Red_L,,,,,18.705,1.616,0.092,0.868,0.611,,4.269,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,1.751,1,U_Red_L,,,,,18.805,1.717,0.13,0.868,0.812,,4.933,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,1.85,1,U_Red_L,,,,,18.904,1.816,0.177,0.868,1.04,,5.596,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,1.955,1,U_Red_L,,,,,19.009,1.921,0.238,0.868,1.31,,6.228,0,,-1,-1,PostTrialQuestion,,-1
99,Night,17.054,1.963,1,U_Red_L,,,,,19.017,1.929,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,2.046,1,U_Red_L,,,,,19.1,2.012,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,2.151,1,U_Red_L,,,,,19.205,2.116,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,2.253,1,U_Red_L,,,,,19.307,2.218,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,2.346,1,U_Red_L,,,,,19.401,2.312,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,2.448,1,U_Red_L,,,,,19.502,2.414,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,2.547,1,U_Red_L,,,,,19.601,2.513,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,2.65,1,U_Red_L,,,,,19.704,2.615,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,2.749,1,U_Red_L,,,,,19.803,2.715,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,2.849,1,U_Red_L,,,,,19.904,2.815,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,2.952,1,U_Red_L,,,,,20.007,2.918,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,3.052,1,U_Red_L,,,,,20.106,3.018,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,,-1
99,Night,17.054,3.147,1,U_Red_L,,,,,20.201,3.112,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,3.147,1,U_Red_L,,,,,20.201,3.112,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,3.252,1,U_Red_L,,,,,20.306,3.217,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,3.347,1,U_Red_L,,,,,20.401,3.313,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,3.448,1,U_Red_L,,,,,20.502,3.414,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,3.551,1,U_Red_L,,,,,20.605,3.517,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,3.651,1,U_Red_L,,,,,20.705,3.617,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,3.748,1,U_Red_L,,,,,20.802,3.714,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,3.852,1,U_Red_L,,,,,20.906,3.817,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,3.952,1,U_Red_L,,,,,21.006,3.917,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,4.049,1,U_Red_L,,,,,21.103,4.015,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,4.15,1,U_Red_L,,,,,21.204,4.115,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,4.252,1,U_Red_L,,,,,21.306,4.218,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,4.347,1,U_Red_L,,,,,21.401,4.313,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,4.448,1,U_Red_L,,,,,21.502,4.414,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,4.548,1,U_Red_L,,,,,21.602,4.514,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,4.649,1,U_Red_L,,,,,21.703,4.615,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,4.75,1,U_Red_L,,,,,21.804,4.716,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,4.852,1,U_Red_L,,,,,21.906,4.817,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,4.952,1,U_Red_L,,,,,22.006,4.918,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,5.048,1,U_Red_L,,,,,22.102,5.014,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,5.148,1,U_Red_L,,,,,22.203,5.114,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,5.248,1,U_Red_L,,,,,22.302,5.213,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,5.35,1,U_Red_L,,,,,22.404,5.316,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,5.453,1,U_Red_L,,,,,22.507,5.418,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,5.547,1,U_Red_L,,,,,22.601,5.512,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,5.648,1,U_Red_L,,,,,22.702,5.613,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,5.751,1,U_Red_L,,,,,22.805,5.717,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,5.853,1,U_Red_L,,,,,22.907,5.819,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,5.949,1,U_Red_L,,,,,23.003,5.914,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,6.051,1,U_Red_L,,,,,23.105,6.016,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,6.149,1,U_Red_L,,,,,23.203,6.115,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,6.248,1,U_Red_L,,,,,23.302,6.213,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,6.348,1,U_Red_L,,,,,23.402,6.313,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,6.449,1,U_Red_L,,,,,23.504,6.415,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,6.547,1,U_Red_L,,,,,23.601,6.512,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,6.648,1,U_Red_L,,,,,23.702,6.613,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,6.749,1,U_Red_L,,,,,23.803,6.714,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,6.852,1,U_Red_L,,,,,23.906,6.817,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,6.952,1,U_Red_L,,,,,24.006,6.918,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,7.053,1,U_Red_L,,,,,24.107,7.018,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,7.152,1,U_Red_L,,,,,24.207,7.118,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,7.253,1,U_Red_L,,,,,24.307,7.219,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,7.349,1,U_Red_L,,,,,24.403,7.314,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,7.45,1,U_Red_L,,,,,24.504,7.416,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,7.547,1,U_Red_L,,,,,24.601,7.513,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,7.646,1,U_Red_L,,,,,24.701,7.612,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,7.746,1,U_Red_L,,,,,24.8,7.712,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,7.851,1,U_Red_L,,,,,24.905,7.817,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,7.947,1,U_Red_L,,,,,25.001,7.912,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,17.054,8.047,1,U_Red_L,,,,,25.101,8.013,0.238,0.868,1.31,,6.228,1,TrialEnd,19.017,1.929,PostTrialQuestion,Amber,1.183
99,Night,25.469,0.034,2,E_Red_R,,,,,25.503,0,0,0.875,-0.002,,3.823,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.053,2,E_Red_R,,,,,25.522,0.019,0,0.875,-0.002,,3.823,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.062,2,E_Red_R,,,,,25.531,0.028,0,0.843,-0.002,,3.354,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.069,2,E_Red_R,,,,,25.538,0.036,0,0.834,-0.002,,0,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.139,2,E_Red_R,,,,,25.608,0.106,0,0.845,-0.002,,0.164,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.238,2,E_Red_R,,,,,25.707,0.204,0,0.855,-0.002,,0.23,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.335,2,E_Red_R,,,,,25.804,0.302,0,0.864,-0.002,,0.161,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.437,2,E_Red_R,,,,,25.906,0.403,0,0.869,-0.002,,0.067,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.533,2,E_Red_R,,,,,26.002,0.499,0,0.871,-0.002,,0.009,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.639,2,E_Red_R,,,,,26.108,0.605,0,0.87,-0.002,,0.026,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.738,2,E_Red_R,,,,,26.207,0.704,0,0.869,-0.002,,0.026,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.837,2,E_Red_R,,,,,26.306,0.803,0,0.868,-0.002,,0.015,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,0.935,2,E_Red_R,,,,,26.404,0.901,0,0.867,-0.002,,0.006,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,1.036,2,E_Red_R,,,,,26.505,1.002,0,0.867,-0.002,,0.002,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,1.136,2,E_Red_R,,,,,26.604,1.102,0,0.867,-0.002,,0.004,0,,-1,-1,PostTrialQuestion,,-1
99,Night,25.469,1.18,2,E_Red_R,,,,,26.649,1.146,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
99,Night,25.469,1.237,2,E_Red_R,,,,,26.706,1.203,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
99,Night,25.469,1.335,2,E_Red_R,,,,,26.804,1.301,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
99,Night,25.469,1.433,2,E_Red_R,,,,,26.902,1.399,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
99,Night,25.469,1.535,2,E_Red_R,,,,,27.003,1.501,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
99,Night,25.469,1.632,2,E_Red_R,,,,,27.101,1.598,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
99,Night,25.469,1.735,2,E_Red_R,,,,,27.204,1.702,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
99,Night,25.469,1.832,2,E_Red_R,,,,,27.301,1.798,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
99,Night,25.469,1.935,2,E_Red_R,,,,,27.404,1.901,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
99,Night,25.469,2.037,2,E_Red_R,,,,,27.506,2.003,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
99,Night,25.469,2.138,2,E_Red_R,,,,,27.606,2.104,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
99,Night,25.469,2.238,2,E_Red_R,,,,,27.707,2.204,0,0.867,-0.002,,0.004,1,TrialEnd,26.649,1.146,PostTrialQuestion,,-1
