ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,0,Practice,Unexpected,Red,Left,3.97,0.00,0.0000,1.0608,-0.0025,1.76
99,Day,0,Practice,Unexpected,Red,Left,4.08,0.10,0.0000,0.9234,-0.0025,3.95
99,Day,0,Practice,Unexpected,Red,Left,4.18,0.21,0.0005,0.8465,-0.0037,0.46
99,Day,0,Practice,Unexpected,Red,Left,4.28,0.31,0.0028,0.8638,-0.0084,0.28
99,Day,0,Practice,Unexpected,Red,Left,4.38,0.41,0.0037,0.8716,-0.0087,0.12
99,Day,0,Practice,Unexpected,Red,Left,4.49,0.51,0.0038,0.8735,-0.0072,0.08
99,Day,0,Practice,Unexpected,Red,Left,4.59,0.62,0.0035,0.8719,-0.0050,0.11
99,Day,0,Practice,Unexpected,Red,Left,4.69,0.72,0.0028,0.8694,-0.0030,0.09
99,Day,0,Practice,Unexpected,Red,Left,4.79,0.82,0.0021,0.8674,-0.0018,0.06
99,Day,0,Practice,Unexpected,Red,Left,4.90,0.92,0.0014,0.8665,-0.0012,0.03
99,Day,0,Practice,Unexpected,Red,Left,5.00,1.03,0.0008,0.8664,-0.0013,0.02
99,Day,0,Practice,Unexpected,Red,Left,5.10,1.13,0.0005,0.8667,-0.0017,0.02
99,Day,0,Practice,Unexpected,Red,Left,5.21,1.24,0.0005,0.8672,-0.0021,0.02
99,Day,0,Practice,Unexpected,Red,Left,5.31,1.34,0.0006,0.8674,-0.0024,0.01
99,Day,0,Practice,Unexpected,Red,Left,5.41,1.44,0.0007,0.8676,-0.0014,0.04
99,Day,0,Practice,Unexpected,Red,Left,5.52,1.54,0.0009,0.8679,0.0067,0.23
99,Day,0,Practice,Unexpected,Red,Left,5.62,1.65,0.0011,0.8688,0.0379,0.74
99,Day,0,Practice,Unexpected,Red,Left,5.73,1.75,0.0014,0.8703,0.0912,1.34
99,Day,0,Practice,Unexpected,Red,Left,5.83,1.86,0.0019,0.8698,0.1712,2.06
99,Day,0,Practice,Unexpected,Red,Left,5.93,1.96,0.0018,0.8700,0.2808,2.72
99,Day,0,Practice,Unexpected,Red,Left,6.04,2.06,0.0020,0.8700,0.4207,3.39
99,Day,0,Practice,Unexpected,Red,Left,6.14,2.16,0.0022,0.8702,0.5908,4.07
99,Day,0,Practice,Unexpected,Red,Left,6.24,2.27,0.0024,0.8699,0.7905,4.74
99,Day,0,Practice,Unexpected,Red,Left,6.34,2.37,0.0027,0.8701,1.0700,5.54
99,Day,0,Practice,Unexpected,Red,Left,6.45,2.47,0.0030,0.8702,1.3357,6.22
99,Day,0,Practice,Unexpected,Red,Left,6.55,2.58,0.0061,0.8698,1.6315,6.88
99,Day,0,Practice,Unexpected,Red,Left,6.65,2.68,0.0180,0.8701,1.9556,7.52
99,Day,0,Practice,Unexpected,Red,Left,6.76,2.78,0.0445,0.8694,2.3077,8.19
99,Day,0,Practice,Unexpected,Red,Left,6.86,2.88,0.0753,0.8698,2.6909,8.85
