ParticipantID,Block,TrialIndex,Scene,Event,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Merge,Collision,Car2DecelStartAbs,Car2CollisionAbs,TimeToCollision
UNKNOWN,0,-1,SubBlock,Practice,7.814,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,7.914,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,8.014,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,8.114,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,8.214,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,8.315,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,8.415,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,8.515,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,8.615,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,8.715,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,8.814,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,8.915,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,9.015,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,9.115,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,9.215,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,9.315,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,9.414,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,9.566,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,9.615,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,9.717,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,9.814,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,9.914,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,10.014,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,10.115,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,10.214,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
UNKNOWN,0,-1,SubBlock,Practice,10.314,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,10.36,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,10.414,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,10.514,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,10.614,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,10.714,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,10.815,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,10.915,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,11.015,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
datatest2,Night,-1,SubBlock,Practice,11.115,-1,,,,,0,1,TrialEnd,10.36,-1,,,-1,0,0,0,0,0,,,
