ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Marge
UNKNOWN,0,3.241,0.062,-1,SubBlock,,,,,3.303,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,0.183,-1,SubBlock,,,,,3.423,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.534,-1,SubBlock,,,,,4.775,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.572,-1,SubBlock,,,,,4.813,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.593,-1,SubBlock,,,,,4.834,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.621,-1,SubBlock,,,,,4.861,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.626,-1,SubBlock,,,,,4.867,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.63,-1,SubBlock,,,,,4.871,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.634,-1,SubBlock,,,,,4.875,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.639,-1,SubBlock,,,,,4.879,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.643,-1,SubBlock,,,,,4.884,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.647,-1,SubBlock,,,,,4.888,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.651,-1,SubBlock,,,,,4.892,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.655,-1,SubBlock,,,,,4.896,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.66,-1,SubBlock,,,,,4.901,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.664,-1,SubBlock,,,,,4.905,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.668,-1,SubBlock,,,,,4.908,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.671,-1,SubBlock,,,,,4.912,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.676,-1,SubBlock,,,,,4.916,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.68,-1,SubBlock,,,,,4.921,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.684,-1,SubBlock,,,,,4.924,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.688,-1,SubBlock,,,,,4.929,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.693,-1,SubBlock,,,,,4.933,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.697,-1,SubBlock,,,,,4.938,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.701,-1,SubBlock,,,,,4.942,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.706,-1,SubBlock,,,,,4.946,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.71,-1,SubBlock,,,,,4.951,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.714,-1,SubBlock,,,,,4.954,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.718,-1,SubBlock,,,,,4.958,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.722,-1,SubBlock,,,,,4.962,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.727,-1,SubBlock,,,,,4.967,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,3.241,1.731,-1,SubBlock,,,,,4.971,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
