ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,17,Main,Expected,Amber,Right,64.89,0.00,0.0000,1.0765,-0.0025,1.32
99,Day,17,Main,Expected,Amber,Right,64.99,0.10,0.0000,0.9587,-0.0025,3.51
99,Day,17,Main,Expected,Amber,Right,65.09,0.21,0.0000,0.8433,-0.0024,0.47
99,Day,17,Main,Expected,Amber,Right,65.19,0.31,0.0018,0.8586,-0.0100,0.38
99,Day,17,Main,Expected,Amber,Right,65.29,0.41,0.0034,0.8692,-0.0078,0.23
99,Day,17,Main,Expected,Amber,Right,65.40,0.51,0.0063,0.8724,0.0124,0.63
99,Day,17,Main,Expected,Amber,Right,65.50,0.61,0.0113,0.8696,0.0715,1.40
99,Day,17,Main,Expected,Amber,Right,65.60,0.72,0.0216,0.8698,0.1524,2.08
99,Day,17,Main,Expected,Amber,Right,65.70,0.82,0.0370,0.8702,0.2618,2.74
99,Day,17,Main,Expected,Amber,Right,65.81,0.92,0.0589,0.8698,0.4005,3.40
99,Day,17,Main,Expected,Amber,Right,65.91,1.02,0.0825,0.8701,0.5684,4.06
99,Day,17,Main,Expected,Amber,Right,66.01,1.12,0.0956,0.8695,0.7652,4.70
99,Day,17,Main,Expected,Amber,Right,66.11,1.22,0.0966,0.8692,0.9920,5.34
99,Day,17,Main,Expected,Amber,Right,66.22,1.33,0.0850,0.8691,1.2460,5.96
99,Day,17,Main,Expected,Amber,Right,66.32,1.43,0.0579,0.8690,1.5282,6.61
99,Day,17,Main,Expected,Amber,Right,66.42,1.53,0.0192,0.8688,1.8379,7.24
99,Day,17,Main,Expected,Amber,Right,66.52,1.64,-0.0457,0.8693,2.2468,8.03
99,Day,17,Main,Expected,Amber,Right,66.62,1.74,-0.1166,0.8690,2.6175,8.71
99,Day,17,Main,Expected,Amber,Right,66.73,1.84,-0.2023,0.8693,3.0141,9.34
99,Day,17,Main,Expected,Amber,Right,66.83,1.94,-0.3073,0.8693,3.4368,10.01
99,Day,17,Main,Expected,Amber,Right,66.94,2.05,-0.4310,0.8690,3.8835,10.64
99,Day,17,Main,Expected,Amber,Right,67.04,2.15,-0.5783,0.8687,4.3542,11.30
99,Day,17,Main,Expected,Amber,Right,67.14,2.25,-0.7898,0.8681,4.9477,12.12
99,Day,17,Main,Expected,Amber,Right,67.25,2.36,-0.9941,0.8679,5.4642,12.70
