Time,X,Y,Z,SpeedMPH
7.11,0.0007,0.8722,6.1306,13.47
7.21,0.0006,0.8708,6.7498,14.15
7.31,0.0005,0.8698,7.3993,14.81
7.41,0.0017,0.8707,8.0800,15.44
7.51,-0.0004,0.8709,8.7892,16.15
7.61,0.0008,0.8697,9.5284,16.82
7.71,-0.0004,0.8702,10.2974,17.41
7.82,-0.0007,0.8711,11.0969,18.15
7.92,-0.0008,0.8701,12.0951,18.95
8.02,-0.0007,0.8710,12.9585,19.62
8.12,-0.0006,0.8723,13.8540,20.28
8.23,-0.0006,0.8699,14.7784,20.95
8.33,-0.0004,0.8709,15.7310,21.61
8.43,-0.0004,0.8724,16.7156,22.28
8.53,-0.0003,0.8701,17.7292,22.95
8.63,-0.0001,0.8715,18.7707,23.61
8.73,0.0002,0.8721,19.8452,24.27
8.84,0.0055,0.8711,20.9470,24.94
8.94,0.0292,0.8714,22.0751,25.56
9.04,0.1085,0.8685,23.4544,26.17
9.14,0.2125,0.8699,24.6218,26.30
9.25,0.3791,0.8723,25.7947,26.66
9.35,0.5995,0.8706,26.9686,26.80
9.45,0.8857,0.8709,28.1359,27.03
9.56,1.2399,0.8766,29.2917,27.11
9.66,1.6478,0.8758,30.4339,27.26
9.76,2.1891,0.8671,31.8224,28.31
9.86,2.7050,0.8748,33.0036,29.06
9.97,3.2379,0.8675,34.2227,30.13
10.07,3.7694,0.8775,35.4855,30.99
10.17,4.2612,0.8776,36.7848,31.37
10.27,4.7179,0.8795,38.1110,31.45
10.37,5.1147,0.8782,39.4582,31.49
10.47,5.4504,0.8765,40.8228,31.46
10.57,5.7223,0.8734,42.1968,31.32
10.68,5.9327,0.8678,43.5730,31.08
10.78,6.0702,0.8713,44.9476,30.87
10.88,6.1598,0.8709,46.5826,30.39
10.99,6.1402,0.8784,47.9111,29.37
11.09,6.0321,0.8921,49.2060,29.08
11.19,5.8896,0.8906,50.4889,28.81
11.29,5.7238,0.8671,51.7646,28.58
11.39,5.4815,0.8658,53.0271,28.97
11.50,5.1712,0.8784,54.2803,28.86
11.60,4.7707,0.8627,55.7716,28.63
11.70,4.3675,0.8697,57.0045,29.09
11.81,3.9186,0.8773,58.2205,28.92
11.91,3.4485,0.8633,59.4216,28.79
12.01,2.9298,0.8695,60.5930,28.64
12.11,2.4298,0.8661,61.7714,28.62
12.21,1.9496,0.8711,62.9561,28.51
12.31,1.5006,0.8693,64.1429,28.32
12.42,1.1075,0.8679,65.3398,28.21
12.52,0.7652,0.8735,66.5563,28.30
12.62,0.3998,0.8673,68.0455,28.99
12.73,0.1225,0.8680,69.3279,29.53
12.83,-0.1594,0.8662,70.6405,30.12
12.93,-0.4663,0.8725,71.9578,30.33
13.04,-0.7998,0.8728,73.2642,30.25
13.14,-1.2532,0.8698,74.8223,30.31
13.24,-1.6809,0.8689,76.1167,30.71
13.34,-2.1402,0.8676,77.4280,31.34
13.44,-2.6123,0.8694,78.7684,31.92
13.54,-3.0751,0.8736,80.1322,32.34
13.64,-3.4979,0.8738,81.5149,32.60
13.75,-3.9065,0.8692,82.9138,32.60
13.85,-4.2871,0.8601,84.3285,32.86
13.95,-4.6623,0.8631,85.7476,32.81
14.06,-5.0172,0.8660,87.1691,32.76
14.16,-5.3486,0.8660,88.5946,32.68
14.26,-5.6951,0.8657,90.3089,32.59
14.36,-5.9623,0.8660,91.7404,32.58
14.47,-6.2105,0.8681,93.1748,32.55
14.57,-6.4251,0.8675,94.6106,32.45
14.67,-6.5951,0.8672,96.0469,32.33
14.77,-6.7302,0.8670,97.4844,32.31
14.87,-6.8428,0.8665,98.9235,32.29
14.98,-6.9403,0.8674,100.3627,32.26
15.08,-6.9919,0.8667,101.7678,31.26
15.18,-7.0113,0.8690,103.4290,30.61
15.28,-6.5916,1.1134,103.5691,11.36
15.39,-6.1767,1.2615,103.7224,10.70
15.49,-5.7624,1.3264,103.8855,10.11
15.59,-5.3603,1.3576,104.1277,9.61
15.69,-4.9970,1.3327,104.4101,9.14
15.79,-4.6829,1.2569,104.7059,8.55
15.89,-4.4517,1.1394,104.9861,8.43
16.00,-4.2677,0.9679,105.2542,8.73
16.10,-4.0798,0.8582,105.4916,6.75
16.20,-3.8854,0.8672,105.6737,5.80
16.30,-3.7130,0.8726,105.8289,4.95
16.40,-3.5177,0.8659,105.9760,4.31
16.50,-3.3522,0.8670,106.0599,4.07
16.61,-3.1801,0.8670,106.1138,4.03
16.71,-3.0056,0.8667,106.1574,4.02
16.81,-2.8303,0.8668,106.1971,4.02
16.91,-2.6545,0.8671,106.2346,4.02
17.01,-2.4785,0.8674,106.2712,4.02
17.11,-2.3026,0.8675,106.3078,4.02
17.22,-2.1268,0.8675,106.3450,4.02
