ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Night,0,Practice,Unexpected,Amber,Left,3.58,0.00,0.0000,1.0608,-0.0025,1.76
99,Night,0,Practice,Unexpected,Amber,Left,3.68,0.10,0.0000,0.9234,-0.0025,3.95
99,Night,0,Practice,Unexpected,Amber,Left,3.79,0.20,0.0005,0.8465,-0.0037,0.46
99,Night,0,Practice,Unexpected,Amber,Left,3.89,0.31,0.0025,0.8614,-0.0080,0.32
99,Night,0,Practice,Unexpected,Amber,Left,3.99,0.41,0.0036,0.8706,-0.0089,0.15
99,Night,0,Practice,Unexpected,Amber,Left,4.09,0.51,0.0039,0.8735,-0.0076,0.08
99,Night,0,Practice,Unexpected,Amber,Left,4.20,0.62,0.0036,0.8723,-0.0054,0.10
99,Night,0,Practice,Unexpected,Amber,Left,4.30,0.72,0.0028,0.8695,0.0014,0.25
99,Night,0,Practice,Unexpected,Amber,Left,4.40,0.82,0.0020,0.8682,0.0226,0.59
99,Night,0,Practice,Unexpected,Amber,Left,4.50,0.92,0.0017,0.8686,0.0677,1.15
99,Night,0,Practice,Unexpected,Amber,Left,4.61,1.03,0.0033,0.8698,0.1378,1.81
99,Night,0,Practice,Unexpected,Amber,Left,4.71,1.13,0.0091,0.8699,0.2364,2.47
99,Night,0,Practice,Unexpected,Amber,Left,4.81,1.23,0.0231,0.8696,0.3640,3.14
99,Night,0,Practice,Unexpected,Amber,Left,4.91,1.33,0.0439,0.8699,0.5199,3.78
99,Night,0,Practice,Unexpected,Amber,Left,5.02,1.43,0.0694,0.8701,0.7049,4.42
99,Night,0,Practice,Unexpected,Amber,Left,5.12,1.54,0.0813,0.8693,0.9195,5.09
99,Night,0,Practice,Unexpected,Amber,Left,5.22,1.64,0.0874,0.8697,1.2168,5.88
99,Night,0,Practice,Unexpected,Amber,Left,5.32,1.74,0.0922,0.8699,1.4981,6.54
99,Night,0,Practice,Unexpected,Amber,Left,5.42,1.84,0.0988,0.8698,1.8083,7.21
99,Night,0,Practice,Unexpected,Amber,Left,5.53,1.94,0.1063,0.8701,2.1488,7.87
99,Night,0,Practice,Unexpected,Amber,Left,5.63,2.05,0.1088,0.8700,2.5189,8.55
99,Night,0,Practice,Unexpected,Amber,Left,5.73,2.15,0.1167,0.8701,2.9185,9.20
99,Night,0,Practice,Unexpected,Amber,Left,5.83,2.25,0.1396,0.8701,3.3448,9.83
99,Night,0,Practice,Unexpected,Amber,Left,5.94,2.35,0.1834,0.8689,3.7974,10.47
99,Night,0,Practice,Unexpected,Amber,Left,6.04,2.45,0.2364,0.8689,4.2805,11.13
99,Night,0,Practice,Unexpected,Amber,Left,6.14,2.56,0.3022,0.8709,4.9024,11.91
99,Night,0,Practice,Unexpected,Amber,Left,6.24,2.66,0.3603,0.8708,5.4512,12.59
99,Night,0,Practice,Unexpected,Amber,Left,6.35,2.76,0.4143,0.8700,6.0301,13.27
99,Night,0,Practice,Unexpected,Amber,Left,6.45,2.87,0.4570,0.8714,6.6388,13.90
99,Night,0,Practice,Unexpected,Amber,Left,6.55,2.97,0.4827,0.8685,7.2752,14.53
99,Night,0,Practice,Unexpected,Amber,Left,6.66,3.07,0.5045,0.8691,7.9452,15.22
99,Night,0,Practice,Unexpected,Amber,Left,6.76,3.17,0.5376,0.8730,8.6439,15.82
99,Night,0,Practice,Unexpected,Amber,Left,6.86,3.28,0.5984,0.8689,9.5126,16.64
99,Night,0,Practice,Unexpected,Amber,Left,6.96,3.38,0.6439,0.8713,10.2741,17.27
99,Night,0,Practice,Unexpected,Amber,Left,7.07,3.49,0.6761,0.8705,11.0577,17.80
99,Night,0,Practice,Unexpected,Amber,Left,7.17,3.59,0.7090,0.8670,11.8772,18.57
99,Night,0,Practice,Unexpected,Amber,Left,7.28,3.69,0.7516,0.8711,12.7223,19.15
99,Night,0,Practice,Unexpected,Amber,Left,7.38,3.80,0.7949,0.8719,13.7767,19.99
99,Night,0,Practice,Unexpected,Amber,Left,7.48,3.90,0.8082,0.8693,14.6812,20.51
99,Night,0,Practice,Unexpected,Amber,Left,7.58,4.00,0.8080,0.8667,15.6164,21.22
99,Night,0,Practice,Unexpected,Amber,Left,7.69,4.11,0.8236,0.8700,16.5852,21.83
99,Night,0,Practice,Unexpected,Amber,Left,7.79,4.21,0.8431,0.8722,17.5753,22.47
99,Night,0,Practice,Unexpected,Amber,Left,7.90,4.31,0.8525,0.8710,18.5974,23.09
99,Night,0,Practice,Unexpected,Amber,Left,8.00,4.42,0.8555,0.8697,19.6485,23.78
99,Night,0,Practice,Unexpected,Amber,Left,8.10,4.52,0.8780,0.8728,20.9469,24.48
99,Night,0,Practice,Unexpected,Amber,Left,8.21,4.62,0.9014,0.8675,22.0585,25.19
99,Night,0,Practice,Unexpected,Amber,Left,8.31,4.73,0.9128,0.8717,23.2016,25.78
99,Night,0,Practice,Unexpected,Amber,Left,8.42,4.83,0.9333,0.8679,24.3721,26.48
99,Night,0,Practice,Unexpected,Amber,Left,8.52,4.94,0.9601,0.8703,25.5681,27.02
99,Night,0,Practice,Unexpected,Amber,Left,8.62,5.04,0.9839,0.8712,27.0485,27.88
99,Night,0,Practice,Unexpected,Amber,Left,8.72,5.14,0.9823,0.8704,28.3052,28.41
99,Night,0,Practice,Unexpected,Amber,Left,8.82,5.24,0.9431,0.8674,29.5811,28.82
99,Night,0,Practice,Unexpected,Amber,Left,8.93,5.34,0.9115,0.8647,30.9000,29.66
99,Night,0,Practice,Unexpected,Amber,Left,9.03,5.45,0.8804,0.8728,32.2455,30.28
99,Night,0,Practice,Unexpected,Amber,Left,9.13,5.55,0.8349,0.8702,33.6129,30.90
99,Night,0,Practice,Unexpected,Amber,Left,9.24,5.65,0.7569,0.8723,35.0041,31.49
99,Night,0,Practice,Unexpected,Amber,Left,9.34,5.76,0.6851,0.8678,36.4273,32.18
99,Night,0,Practice,Unexpected,Amber,Left,9.44,5.86,0.6161,0.8735,38.1770,32.85
99,Night,0,Practice,Unexpected,Amber,Left,9.54,5.96,0.5877,0.8709,39.6498,33.23
99,Night,0,Practice,Unexpected,Amber,Left,9.65,6.06,0.6017,0.8680,41.1396,33.46
99,Night,0,Practice,Unexpected,Amber,Left,9.75,6.17,0.6633,0.8676,42.6446,33.80
99,Night,0,Practice,Unexpected,Amber,Left,9.85,6.27,0.7488,0.8710,44.1915,34.91
99,Night,0,Practice,Unexpected,Amber,Left,9.96,6.37,0.8432,0.8674,45.7677,35.58
99,Night,0,Practice,Unexpected,Amber,Left,10.06,6.47,0.9203,0.8731,47.3661,36.05
99,Night,0,Practice,Unexpected,Amber,Left,10.16,6.58,0.9624,0.8686,49.3064,36.37
99,Night,0,Practice,Unexpected,Amber,Left,10.26,6.68,0.9391,0.8713,50.9385,36.62
99,Night,0,Practice,Unexpected,Amber,Left,10.36,6.78,0.8784,0.8660,52.5873,37.32
99,Night,0,Practice,Unexpected,Amber,Left,10.47,6.89,0.7750,0.8734,54.2791,38.10
99,Night,0,Practice,Unexpected,Amber,Left,10.57,6.99,0.6611,0.8664,55.9961,38.80
99,Night,0,Practice,Unexpected,Amber,Left,10.67,7.09,0.5706,0.8717,57.7458,39.35
99,Night,0,Practice,Unexpected,Amber,Left,10.77,7.19,0.5134,0.8748,59.5029,39.56
99,Night,0,Practice,Unexpected,Amber,Left,10.88,7.29,0.4918,0.8697,61.2732,39.65
99,Night,0,Practice,Unexpected,Amber,Left,10.98,7.39,0.5481,0.8754,63.0490,39.90
99,Night,0,Practice,Unexpected,Amber,Left,11.08,7.49,0.6777,0.8895,64.8252,39.98
