ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Marge
UNKNOWN,0,2.941,0.032,-1,SubBlock,,,,,2.973,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,0.138,-1,SubBlock,,,,,3.079,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,1.217,-1,SubBlock,,,,,4.159,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,1.254,-1,SubBlock,,,,,4.196,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,1.27,-1,SubBlock,,,,,4.212,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,1.296,-1,SubBlock,,,,,4.237,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,1.301,-1,SubBlock,,,,,4.242,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,1.305,-1,SubBlock,,,,,4.246,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,1.309,-1,SubBlock,,,,,4.25,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,1.313,-1,SubBlock,,,,,4.254,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,1.317,-1,SubBlock,,,,,4.259,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,1.322,-1,SubBlock,,,,,4.263,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.941,1.327,-1,SubBlock,,,,,4.268,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
