ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyRT
UNKNOWN,0,2.953,1.649,-1,SubBlock,Practice,Expected,Red,Left,4.602,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,1.749,-1,SubBlock,Practice,Expected,Red,Left,4.703,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,1.85,-1,SubBlock,Practice,Expected,Red,Left,4.803,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,1.948,-1,SubBlock,Practice,Expected,Red,Left,4.901,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,2.05,-1,SubBlock,Practice,Expected,Red,Left,5.003,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,2.149,-1,SubBlock,Practice,Expected,Red,Left,5.102,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,2.247,-1,SubBlock,Practice,Expected,Red,Left,5.201,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,2.348,-1,SubBlock,Practice,Expected,Red,Left,5.301,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,2.448,-1,SubBlock,Practice,Expected,Red,Left,5.401,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,2.548,-1,SubBlock,Practice,Expected,Red,Left,5.501,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,2.649,-1,SubBlock,Practice,Expected,Red,Left,5.602,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,2.747,-1,SubBlock,Practice,Expected,Red,Left,5.7,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,2.848,-1,SubBlock,Practice,Expected,Red,Left,5.801,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,2.949,-1,SubBlock,Practice,Expected,Red,Left,5.902,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,3.048,-1,SubBlock,Practice,Expected,Red,Left,6.001,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,3.149,-1,SubBlock,Practice,Expected,Red,Left,6.102,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.953,3.248,-1,SubBlock,Practice,Expected,Red,Left,6.201,-1,,,,,0,0,,-1,-1,,-1
