Time,X,Y,Z,SpeedMPH
7.11,-5.1341,0.8677,39.5221,18.57
7.22,-5.2267,0.8682,40.3468,18.56
7.32,-5.3254,0.8684,41.3373,18.54
7.43,-5.3828,0.8677,42.1627,18.48
7.53,-5.4199,0.8673,42.9849,18.35
7.63,-5.4101,0.8661,43.8001,18.20
7.73,-5.3570,0.8675,44.6072,18.09
7.83,-5.2596,0.8678,45.4070,17.98
7.93,-5.1221,0.8665,46.1948,17.89
8.03,-4.9424,0.8683,46.9707,17.78
8.14,-4.7256,0.8676,47.7333,17.75
8.24,-4.4831,0.8664,48.4880,17.76
8.34,-4.2282,0.8681,49.2401,17.77
8.44,-3.9714,0.8687,49.9913,17.76
8.54,-3.6565,0.8686,50.8902,17.76
8.64,-3.3904,0.8683,51.6378,17.75
8.75,-3.1222,0.8681,52.3845,17.75
8.85,-2.8527,0.8680,53.1307,17.74
8.95,-2.5826,0.8680,53.8765,17.74
9.05,-2.3124,0.8681,54.6220,17.74
9.15,-2.0423,0.8681,55.3674,17.73
9.26,-1.7725,0.8681,56.1126,17.73
9.36,-1.4492,0.8681,57.0069,17.72
9.46,-1.1802,0.8681,57.7520,17.72
9.56,-0.9115,0.8681,58.4971,17.72
9.66,-0.6431,0.8681,59.2421,17.71
9.76,-0.3748,0.8681,59.9870,17.71
9.87,-0.1067,0.8681,60.7317,17.70
9.97,0.1613,0.8681,61.4762,17.70
10.07,0.4263,0.8681,62.2216,17.69
10.17,0.6748,0.8681,62.9716,17.66
10.27,0.9026,0.8679,63.7247,17.56
10.37,1.0989,0.8689,64.4804,17.42
10.47,1.2472,0.8680,65.2404,17.28
10.58,1.3568,0.8679,66.0026,17.20
10.68,1.4240,0.8671,66.7649,17.12
10.78,1.4517,0.8677,67.6792,17.02
10.88,1.4458,0.8668,68.4397,17.04
10.98,1.4229,0.8663,69.2012,17.05
11.08,1.3996,0.8671,69.9630,17.06
11.19,1.3714,0.8679,70.7246,17.05
11.29,1.3253,0.8683,71.4846,17.03
11.39,1.2607,0.8663,72.2408,16.96
11.49,1.1643,0.8672,72.9892,16.86
11.59,1.0413,0.8679,73.7319,16.85
11.69,0.9139,0.8641,74.4739,16.86
11.79,0.7855,0.8638,75.2159,16.85
11.90,0.6544,0.8657,75.9576,16.85
12.00,0.4957,0.8678,76.8473,16.84
12.10,0.3633,0.8685,77.5885,16.84
12.21,0.2312,0.8687,78.3295,16.83
12.31,0.0994,0.8685,79.0704,16.83
12.41,-0.0318,0.8682,79.8111,16.83
12.51,-0.1628,0.8681,80.5518,16.82
12.62,-0.2934,0.8680,81.2923,16.82
12.72,-0.4500,0.8681,82.1808,16.82
12.82,-0.5804,0.8681,82.9210,16.81
12.92,-0.7107,0.8681,83.6611,16.81
13.03,-0.8411,0.8681,84.4009,16.80
13.13,-0.9714,0.8681,85.1406,16.80
13.23,-1.1018,0.8681,85.8802,16.80
13.34,-1.2322,0.8681,86.6195,16.79
13.44,-1.3631,0.8700,87.3593,16.78
13.54,-1.5184,0.8701,88.2462,16.79
13.65,-1.6487,0.8686,88.9846,16.78
13.75,-1.7791,0.8678,89.7230,16.78
13.85,-1.9102,0.8681,90.4610,16.77
13.96,-2.0401,0.8700,91.1987,16.77
14.06,-2.1697,0.8691,91.9377,16.76
14.16,-2.3002,0.8681,92.6760,16.76
14.26,-2.4306,0.8678,93.4139,16.76
14.36,-2.5871,0.8679,94.2990,16.75
14.46,-2.7174,0.8680,95.0363,16.75
14.56,-2.8464,0.8681,95.7738,16.75
14.67,-2.9612,0.8682,96.5128,16.72
14.77,-3.0564,0.8685,97.2525,16.65
14.88,-3.1239,0.8694,97.9889,16.52
14.98,-3.1489,0.8698,98.7225,16.38
15.08,-3.1284,0.8682,99.5963,16.28
15.18,-3.0651,0.8678,100.3181,16.20
15.29,-2.9697,0.8690,101.0329,16.13
15.39,-2.8362,0.8668,101.7390,16.07
15.49,-2.6733,0.8676,102.4380,16.07
15.60,-2.4983,0.8671,103.1353,16.09
15.70,-2.3213,0.8674,103.8323,16.10
15.80,-2.1078,0.8679,104.6685,16.09
15.90,-1.9276,0.8705,105.3655,16.09
16.01,-1.7459,0.8698,106.0608,16.09
16.11,-1.5650,0.8685,106.7563,16.08
16.21,-1.3910,0.8678,107.4533,16.07
16.31,-1.2365,0.8677,108.1535,16.02
16.42,-1.0988,0.8723,108.8536,15.95
16.52,-0.9931,0.8666,109.5548,15.79
16.62,-0.9301,0.8673,110.2550,15.74
16.72,-0.8738,0.8675,111.0975,15.75
16.82,-0.8303,0.8680,111.8003,15.76
16.92,-0.7854,0.8684,112.5029,15.76
17.02,-0.7428,0.8684,113.2057,15.75
17.13,-0.7007,0.8683,113.9084,15.75
17.23,-0.6583,0.8682,114.6110,15.74
17.33,-0.6153,0.8681,115.3133,15.74
17.43,-0.5716,0.8681,116.0155,15.74
17.53,-0.5275,0.8681,116.7175,15.73
17.63,-0.4931,0.8681,117.4196,15.72
17.73,-0.4793,0.8681,118.1204,15.66
17.83,-0.4852,0.8676,118.8172,15.54
17.93,-0.5292,0.8679,119.5065,15.39
18.04,-0.6134,0.8679,120.1867,15.32
18.14,-0.7276,0.8684,120.8611,15.31
18.24,-0.8840,0.8656,121.6672,15.33
18.34,-1.0165,0.8661,122.3396,15.34
18.44,-1.1475,0.8672,123.0124,15.34
18.55,-1.2806,0.8691,123.6851,15.33
18.65,-1.4050,0.8713,124.3593,15.31
18.75,-1.5094,0.8705,125.0340,15.27
18.85,-1.5973,0.8667,125.7076,15.15
18.95,-1.6424,0.8664,126.3792,15.02
19.05,-1.6533,0.8669,127.0473,14.94
19.16,-1.6274,0.8695,127.7097,14.85
19.26,-1.5541,0.8686,128.4997,14.77
19.37,-1.4565,0.8678,129.1505,14.71
19.47,-1.3255,0.8675,129.7925,14.65
19.57,-1.1638,0.8673,130.4278,14.60
19.67,-1.0193,0.8686,131.0642,14.57
19.78,-0.8929,0.8691,131.6997,14.49
19.88,-0.7646,0.8676,132.4609,14.33
19.98,-0.7022,0.8663,133.0941,14.20
20.09,-0.6777,0.8668,133.7260,14.15
20.19,-0.6735,0.8681,134.3588,14.16
20.29,-0.6689,0.8658,134.9906,14.17
