ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
999,Day,0,Practice,Unexpected,Red,Right,3.57,0.00,0.0000,0.8446,-0.0025,0.13
999,Day,0,Practice,Unexpected,Red,Right,3.57,0.00,0.0000,0.8446,-0.0025,0.13
999,Day,0,Practice,Unexpected,Red,Right,3.69,0.12,0.0000,0.8552,-0.0025,0.23
999,Day,0,Practice,Unexpected,Red,Right,3.80,0.23,0.0000,0.8651,-0.0025,0.14
999,Day,0,Practice,Unexpected,Red,Right,3.91,0.33,0.0000,0.8697,-0.0025,0.05
999,Day,0,Practice,Unexpected,Red,Right,4.01,0.44,0.0000,0.8706,-0.0025,0.01
999,Day,0,Practice,Unexpected,Red,Right,4.11,0.54,0.0000,0.8697,-0.0025,0.03
999,Day,0,Practice,Unexpected,Red,Right,4.21,0.64,0.0000,0.8685,-0.0025,0.02
999,Day,0,Practice,Unexpected,Red,Right,4.32,0.74,0.0000,0.8676,-0.0025,0.01
999,Day,0,Practice,Unexpected,Red,Right,4.42,0.85,0.0000,0.8673,-0.0025,0.00
999,Day,0,Practice,Unexpected,Red,Right,4.52,0.95,0.0000,0.8673,-0.0025,0.00
999,Day,0,Practice,Unexpected,Red,Right,4.63,1.05,0.0000,0.8675,-0.0025,0.00
999,Day,0,Practice,Unexpected,Red,Right,4.73,1.16,0.0000,0.8676,-0.0025,0.00
999,Day,0,Practice,Unexpected,Red,Right,4.83,1.26,0.0000,0.8677,-0.0025,0.00
999,Day,0,Practice,Unexpected,Red,Right,4.94,1.37,0.0000,0.8677,-0.0025,0.00
999,Day,0,Practice,Unexpected,Red,Right,5.04,1.47,0.0000,0.8677,-0.0013,0.04
999,Day,0,Practice,Unexpected,Red,Right,5.15,1.57,0.0000,0.8677,0.0070,0.31
999,Day,0,Practice,Unexpected,Red,Right,5.25,1.68,0.0000,0.8676,0.0330,0.90
999,Day,0,Practice,Unexpected,Red,Right,5.35,1.78,0.0000,0.8676,0.0850,1.53
999,Day,0,Practice,Unexpected,Red,Right,5.45,1.88,0.0000,0.8676,0.1665,2.20
999,Day,0,Practice,Unexpected,Red,Right,5.55,1.98,0.0000,0.8676,0.2814,2.88
999,Day,0,Practice,Unexpected,Red,Right,5.66,2.08,0.0006,0.8676,0.4259,3.55
999,Day,0,Practice,Unexpected,Red,Right,5.76,2.19,0.0076,0.8676,0.6154,4.21
999,Day,0,Practice,Unexpected,Red,Right,5.87,2.30,0.0235,0.8676,0.8412,4.99
999,Day,0,Practice,Unexpected,Red,Right,5.98,2.41,0.0355,0.8676,1.0968,5.66
999,Day,0,Practice,Unexpected,Red,Right,6.09,2.52,0.0433,0.8676,1.3912,6.44
