Time,X,Y,Z,SpeedMPH
9.26,-1.3094,0.8670,37.7852,11.50
9.36,-1.0865,0.8668,38.2473,11.52
9.46,-0.8604,0.8681,38.7086,11.54
9.56,-0.6359,0.8681,39.1734,11.53
9.66,-0.4174,0.8678,39.6410,11.53
9.76,-0.2014,0.8679,40.1090,11.53
9.87,0.0115,0.8680,40.5780,11.52
9.97,0.2217,0.8681,41.0480,11.52
10.07,0.4298,0.8681,41.5189,11.52
10.17,0.6408,0.8681,41.9882,11.51
10.28,0.8533,0.8681,42.4565,11.50
10.38,1.0639,0.8692,42.9261,11.49
10.48,1.2739,0.8695,43.3953,11.50
10.58,1.4850,0.8686,43.8636,11.50
10.68,1.7392,0.8680,44.4252,11.49
10.78,1.9513,0.8678,44.8930,11.49
10.89,2.1635,0.8679,45.3607,11.49
10.99,2.3772,0.8680,45.8276,11.48
11.09,2.6003,0.8695,46.2886,11.47
11.19,2.8225,0.8689,46.7509,11.46
11.29,3.0434,0.8682,47.2136,11.46
11.40,3.2652,0.8679,47.6755,11.46
11.50,3.4859,0.8679,48.1377,11.46
11.60,3.7360,0.8680,48.6980,11.42
11.70,3.9265,0.8688,49.1706,11.36
11.80,4.0947,0.8670,49.6462,11.23
11.91,4.2310,0.8668,50.1278,11.20
12.01,4.3472,0.8670,50.6136,11.17
12.12,4.4437,0.8670,51.1023,11.14
12.22,4.5217,0.8668,51.5934,11.12
12.32,4.5823,0.8670,52.0857,11.10
12.42,4.6240,0.8671,52.5790,11.07
12.52,4.6481,0.8670,53.0725,11.05
12.62,4.6539,0.8669,53.6642,11.03
12.73,4.6386,0.8668,54.1558,11.01
12.83,4.6065,0.8671,54.6460,10.99
12.93,4.5569,0.8670,55.1335,10.96
13.03,4.4899,0.8668,55.6179,10.94
13.13,4.4059,0.8668,56.0989,10.92
13.23,4.3054,0.8668,56.5756,10.90
13.33,4.1884,0.8671,57.0478,10.88
13.44,4.0550,0.8669,57.5146,10.86
13.54,3.9053,0.8668,57.9753,10.84
13.64,3.7047,0.8669,58.5197,10.81
13.75,3.5211,0.8670,58.9660,10.79
13.85,3.3212,0.8669,59.4063,10.87
13.95,3.1024,0.8669,59.8458,11.07
14.05,2.8662,0.8670,60.2823,11.11
14.16,2.6151,0.8671,60.7099,11.09
14.26,2.3516,0.8697,61.1299,11.07
14.36,2.0707,0.8669,61.5354,11.06
14.46,1.7791,0.8668,61.9329,11.03
14.56,1.4198,0.8666,62.4010,11.00
14.67,1.1404,0.8667,62.8029,10.95
14.77,0.8744,0.8675,63.2113,10.87
14.87,0.6284,0.8688,63.6241,10.72
14.97,0.4125,0.8676,64.0427,10.39
15.07,0.2301,0.8666,64.4555,9.97
15.17,0.0691,0.8668,64.8648,9.79
15.27,-0.0748,0.8670,65.2771,9.76
15.37,-0.2190,0.8671,65.6883,9.75
15.48,-0.3836,0.8674,66.0897,9.70
15.58,-0.5963,0.8672,66.5614,9.60
15.68,-0.7939,0.8672,66.9387,9.49
15.79,-1.0145,0.8666,67.2987,9.44
15.89,-1.2502,0.8669,67.6472,9.41
15.99,-1.4991,0.8669,67.9853,9.39
16.10,-1.7589,0.8670,68.3144,9.38
16.20,-2.0724,0.8671,68.7065,9.37
16.30,-2.3141,0.8673,69.0459,9.32
16.41,-2.5435,0.8675,69.3915,9.24
16.51,-2.7541,0.8668,69.7426,9.13
16.61,-2.9370,0.8683,70.1053,9.06
16.71,-3.1007,0.8687,70.4748,9.04
16.81,-3.2487,0.8662,70.8492,9.03
16.91,-3.3832,0.8669,71.2288,9.01
17.02,-3.5067,0.8670,71.6119,9.00
17.12,-3.6188,0.8667,71.9977,8.99
17.22,-3.7191,0.8670,72.3860,8.98
17.32,-3.8246,0.8669,72.8549,8.96
17.42,-3.8993,0.8670,73.2479,8.95
17.53,-3.9625,0.8669,73.6423,8.94
17.63,-4.0145,0.8670,74.0379,8.93
17.73,-4.0548,0.8671,74.4342,8.92
17.83,-4.0835,0.8670,74.8312,8.90
17.93,-4.1007,0.8669,75.2282,8.89
18.03,-4.1067,0.8686,75.6245,8.89
18.14,-4.1020,0.8703,76.0203,8.87
18.24,-4.0863,0.8674,76.4168,8.84
18.34,-4.0490,0.8647,76.8898,8.85
18.44,-4.0061,0.8655,77.2822,8.84
18.55,-3.9531,0.8684,77.6737,8.82
18.65,-3.8905,0.8696,78.0627,8.81
18.75,-3.8163,0.8664,78.4477,8.81
18.85,-3.7297,0.8667,78.8308,8.79
18.96,-3.6325,0.8668,79.2110,8.78
19.06,-3.5022,0.8671,79.6631,8.77
19.16,-3.3821,0.8669,80.0356,8.75
19.27,-3.2519,0.8672,80.4042,8.74
19.37,-3.1115,0.8668,80.7682,8.73
19.47,-2.9606,0.8671,81.1276,8.72
19.57,-2.7999,0.8669,81.4822,8.71
19.67,-2.6293,0.8671,81.8316,8.70
19.77,-2.4492,0.8669,82.1758,8.69
19.88,-2.2597,0.8669,82.5141,8.68
19.98,-2.0611,0.8669,82.8468,8.67
20.08,-1.8534,0.8671,83.1732,8.66
20.18,-1.6368,0.8670,83.4933,8.65
20.28,-1.4116,0.8667,83.8067,8.64
20.38,-1.1779,0.8669,84.1134,8.63
20.48,-0.8869,0.8669,84.4722,8.62
20.58,-0.6355,0.8669,84.7632,8.60
20.69,-0.3763,0.8669,85.0466,8.59
20.79,-0.1097,0.8669,85.3223,8.58
20.89,0.1640,0.8669,85.5905,8.57
20.99,0.4448,0.8669,85.8504,8.56
21.10,0.7325,0.8669,86.1020,8.55
21.20,1.0233,0.8668,86.3488,8.53
21.30,1.3488,0.8671,86.6662,8.47
21.40,1.6084,0.8675,86.9393,8.39
21.50,1.8507,0.8669,87.2207,8.28
21.61,2.0703,0.8669,87.5168,8.23
21.71,2.2737,0.8669,87.8222,8.21
21.81,2.4658,0.8670,88.1342,8.20
21.91,2.6477,0.8670,88.4516,8.19
22.01,2.8210,0.8684,88.7738,8.17
22.11,2.9855,0.8683,89.0993,8.17
22.22,3.1393,0.8659,89.4287,8.16
22.32,3.2842,0.8660,89.7626,8.15
22.42,3.4203,0.8665,90.1000,8.14
22.52,3.5478,0.8669,90.4404,8.13
22.62,3.6665,0.8669,90.7837,8.12
22.72,3.7966,0.8668,91.1989,8.11
22.82,3.8951,0.8667,91.5475,8.10
22.93,3.9839,0.8670,91.8981,8.09
23.03,4.0634,0.8668,92.2506,8.08
23.13,4.1337,0.8667,92.6046,8.07
23.23,4.1942,0.8667,92.9599,8.07
23.34,4.2455,0.8671,93.3163,8.06
23.44,4.2873,0.8673,93.6735,8.05
23.54,4.3266,0.8689,94.1026,8.04
23.65,4.3477,0.8650,94.4620,8.02
23.75,4.3586,0.8646,94.8201,8.02
23.86,4.3606,0.8655,95.1778,8.02
23.96,4.3538,0.8665,95.5352,8.01
24.06,4.3336,0.8671,95.9634,7.99
24.16,4.3069,0.8670,96.3194,7.98
24.27,4.2708,0.8669,96.6741,7.98
24.37,4.2257,0.8667,97.0274,7.97
24.47,4.1713,0.8666,97.3789,7.96
24.58,4.1079,0.8670,97.7285,7.95
24.68,4.0359,0.8688,98.0769,7.94
24.78,3.9386,0.8679,98.4907,7.94
24.88,3.8467,0.8657,98.8318,7.93
24.99,3.7458,0.8658,99.1706,7.91
25.09,3.6365,0.8664,99.5067,7.91
25.19,3.5191,0.8677,99.8394,7.90
25.29,3.3944,0.8694,100.1688,7.89
25.39,3.2616,0.8704,100.4951,7.88
25.49,3.1207,0.8674,100.8188,7.86
25.59,2.9692,0.8647,101.1363,7.86
25.69,2.8103,0.8648,101.4490,7.86
25.79,2.6442,0.8658,101.7574,7.85
25.90,2.4708,0.8667,102.0615,7.84
26.00,2.2901,0.8672,102.3612,7.83
26.10,2.1020,0.8673,102.6559,7.82
26.20,1.8669,0.8672,103.0028,7.81
26.30,1.6632,0.8671,103.2860,7.80
26.40,1.4525,0.8670,103.5634,7.79
26.51,1.2350,0.8670,103.8351,7.79
26.61,1.0110,0.8670,104.1009,7.78
26.71,0.7804,0.8670,104.3606,7.77
26.81,0.5437,0.8670,104.6142,7.76
26.92,0.3008,0.8670,104.8614,7.75
27.02,0.0520,0.8670,105.1022,7.75
27.12,-0.2540,0.8670,105.3824,7.74
27.23,-0.5150,0.8670,105.6086,7.73
27.33,-0.7698,0.8675,105.8402,7.69
27.43,-1.0098,0.8692,106.0849,7.65
27.53,-1.2393,0.8672,106.3358,7.58
27.64,-1.4510,0.8669,106.5964,7.49
27.74,-1.6435,0.8669,106.8684,7.45
27.84,-1.8570,0.8666,107.2049,7.43
27.94,-2.0248,0.8670,107.4908,7.42
28.05,-2.1842,0.8669,107.7810,7.42
28.15,-2.3361,0.8669,108.0750,7.42
28.25,-2.4830,0.8671,108.3776,7.59
28.35,-2.6296,0.8675,108.6946,7.95
28.46,-2.7782,0.8703,109.0332,8.52
28.56,-2.9276,0.8695,109.4042,9.11
28.66,-3.0772,0.8687,109.8047,9.83
28.76,-3.2537,0.8693,110.3271,10.60
28.86,-3.3953,0.8691,110.7979,11.27
28.97,-3.5293,0.8687,111.2999,11.90
29.07,-3.6502,0.8674,111.8366,12.60
29.17,-3.7602,0.8684,112.4027,13.17
29.28,-3.8495,0.8685,113.0022,13.85
29.38,-3.9210,0.8666,113.6298,14.42
29.48,-3.9703,0.8678,114.4253,15.22
29.58,-3.9790,0.8674,115.1198,15.79
29.68,-3.9526,0.8702,115.8429,16.44
29.79,-3.8970,0.8743,116.5888,16.92
29.89,-3.8433,0.8682,117.3681,17.73
29.99,-3.8033,0.8769,118.1709,18.25
30.10,-3.7911,0.8698,119.1597,18.79
30.20,-3.8271,0.8720,120.0085,19.10
30.30,-3.8582,0.8618,120.8958,20.05
30.41,-3.8868,0.8758,121.8085,20.64
30.51,-3.8906,0.8724,122.7384,21.06
30.61,-3.8495,0.8734,123.6880,21.44
30.71,-3.7714,0.8690,124.6511,21.88
30.82,-3.6331,0.8694,125.6264,22.24
30.92,-3.3908,0.8734,126.8054,22.70
31.02,-3.1366,0.8725,127.7860,22.65
31.13,-2.8270,0.8699,128.7482,22.76
31.23,-2.4608,0.8743,129.6919,22.58
31.33,-2.0526,0.8677,130.6076,22.47
31.43,-1.5881,0.8698,131.4935,22.36
31.53,-1.0781,0.8686,132.3451,22.16
31.64,-0.5244,0.8692,133.1608,22.05
31.74,0.0424,0.8605,133.9687,22.05
31.84,0.7126,0.8613,134.9395,21.96
31.94,1.2450,0.8693,135.7612,21.82
32.04,1.7566,0.8674,136.5857,21.67
32.14,2.2258,0.8676,137.4284,21.52
32.25,2.6451,0.8716,138.2866,21.38
32.35,3.0174,0.8671,139.1621,21.20
32.45,3.3296,0.8718,140.0506,21.00
32.55,3.5875,0.8788,140.9477,20.85
32.66,3.8006,0.8724,141.8480,20.67
32.76,3.9510,0.8699,142.7525,20.46
32.86,4.0484,0.8713,143.8377,20.24
32.97,4.0653,0.8725,144.7365,20.08
33.07,4.0333,0.8678,145.6277,19.88
33.17,3.9390,0.8683,146.5058,19.72
33.28,3.7906,0.8713,147.3689,19.54
33.38,3.5964,0.8684,148.2148,19.38
33.48,3.3500,0.8682,149.0407,19.24
33.58,2.9908,0.8703,150.0002,19.07
33.68,2.6424,0.8676,150.7719,18.90
33.79,2.2527,0.8671,151.5174,18.78
33.89,1.8193,0.8704,152.2306,18.64
33.99,1.3467,0.8690,152.9113,18.50
34.09,0.8380,0.8686,153.5583,18.38
34.19,0.2927,0.8672,154.1657,18.26
34.29,-0.2855,0.8700,154.7359,18.13
34.39,-0.8910,0.8683,155.2684,18.01
34.50,-1.5244,0.8687,155.7589,17.89
34.60,-2.1808,0.8677,156.2083,17.80
34.70,-2.9979,0.8675,156.6912,17.65
34.80,-3.6968,0.8680,157.0497,17.54
34.91,-4.4119,0.8683,157.3639,17.45
35.01,-5.1397,0.8703,157.6334,17.36
35.11,-5.8775,0.8689,157.8622,17.25
35.21,-6.6229,0.8679,158.0451,17.16
35.31,-7.3734,0.8667,158.1861,17.08
35.41,-8.1279,0.8682,158.2864,16.98
35.52,-8.8819,0.8665,158.3448,16.91
35.62,-9.6336,0.8669,158.3581,16.82
35.72,-10.3824,0.8674,158.3329,16.73
35.82,-11.2707,0.8690,158.2452,16.63
35.93,-12.0017,0.8681,158.1280,16.53
36.03,-12.7215,0.8671,157.9742,16.46
36.13,-13.4265,0.8683,157.7764,16.38
36.23,-14.1184,0.8694,157.5430,16.30
36.34,-14.7959,0.8697,157.2725,16.38
36.44,-15.4654,0.8693,156.9618,16.66
36.54,-16.1296,0.8673,156.6079,17.02
36.64,-16.7852,0.8692,156.2175,17.15
36.74,-17.5449,0.8677,155.7009,17.11
36.84,-18.1472,0.8667,155.2360,17.03
36.94,-18.7251,0.8679,154.7389,17.09
37.04,-19.2812,0.8683,154.2071,17.35
37.15,-19.8176,0.8677,153.6327,17.75
37.25,-20.3348,0.8686,153.0095,18.34
37.35,-20.8305,0.8688,152.3393,18.95
37.45,-21.3025,0.8688,151.6232,19.47
37.56,-21.7463,0.8684,150.8624,19.89
37.66,-22.1556,0.8667,150.0617,20.23
37.76,-22.5888,0.8687,149.0536,20.60
37.86,-22.8983,0.8694,148.1875,20.60
37.96,-23.1569,0.8698,147.3075,20.50
38.07,-23.3613,0.8690,146.4204,20.36
38.17,-23.5115,0.8696,145.5248,20.33
38.27,-23.6094,0.8680,144.6210,20.52
38.37,-23.6583,0.8683,143.6961,20.87
38.47,-23.6491,0.8720,142.7539,21.20
38.58,-23.5900,0.8667,141.8047,21.45
38.68,-23.4715,0.8670,140.8380,21.98
38.78,-23.2560,0.8702,139.6568,22.61
38.88,-23.0157,0.8689,138.6717,22.77
38.99,-22.7312,0.8696,137.6632,23.91
39.09,-22.4220,0.8704,136.6145,24.64
39.20,-22.1147,0.8722,135.5368,25.24
39.30,-21.8358,0.8686,134.4481,25.29
39.40,-21.5511,0.8672,133.1273,25.21
39.50,-21.3593,0.8674,132.0092,25.49
39.61,-21.1739,0.8687,130.8660,26.04
39.71,-20.9878,0.8705,129.6972,26.61
39.81,-20.8147,0.8716,128.4983,27.31
39.91,-20.6440,0.8709,127.2707,28.00
40.01,-20.4746,0.8710,126.0126,28.64
40.11,-20.2899,0.8727,124.7292,29.32
40.22,-20.0779,0.8676,123.4258,29.88
40.32,-19.8390,0.8676,122.0957,30.54
40.42,-19.5136,0.8683,120.4702,31.18
40.52,-19.1946,0.8694,119.0984,31.82
40.62,-18.8425,0.8678,117.7055,32.43
40.72,-18.4628,0.8675,116.2940,32.85
40.82,-18.0750,0.8685,114.8695,33.04
40.93,-17.7046,0.8692,113.4397,33.04
41.03,-17.3337,0.8691,112.0118,33.04
41.13,-16.9612,0.8685,110.5840,33.03
41.23,-16.5977,0.8680,109.1539,33.02
41.34,-16.2429,0.8678,107.7217,33.01
41.44,-15.8962,0.8677,106.2879,32.99
41.54,-15.4897,0.8678,104.5656,32.98
41.64,-15.1580,0.8679,103.1292,32.97
41.75,-14.8404,0.8680,101.6904,32.95
41.85,-14.5450,0.8680,100.2489,32.88
41.95,-14.2875,0.8663,98.8060,32.76
42.05,-14.0677,0.8662,97.3606,32.71
42.15,-13.8734,0.8683,95.9120,32.69
42.26,-13.6943,0.8673,94.4623,32.68
42.36,-13.5052,0.8677,92.7206,32.65
42.46,-13.3656,0.8661,91.2682,32.63
42.56,-13.2424,0.8678,89.8150,32.62
42.67,-13.1273,0.8640,88.3618,32.61
42.77,-13.0236,0.8640,86.9081,32.60
42.87,-12.9258,0.8658,85.4543,32.59
42.97,-12.8327,0.8675,84.0006,32.58
43.07,-12.7433,0.8684,82.5469,32.57
43.18,-12.6567,0.8686,81.0934,32.57
43.28,-12.5722,0.8684,79.6402,32.56
43.38,-12.4890,0.8682,78.1872,32.55
43.48,-12.3902,0.8681,76.4440,32.54
43.58,-12.3084,0.8680,74.9916,32.54
43.69,-12.2340,0.8681,73.5394,32.52
43.79,-12.1870,0.8681,72.0881,32.47
43.89,-12.1415,0.8657,70.6376,32.45
43.99,-12.1075,0.8662,69.1877,32.45
44.09,-12.0840,0.8672,67.7379,32.44
44.20,-12.0698,0.8679,66.2883,32.43
44.30,-12.0639,0.8682,64.8391,32.42
