ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,2,Practice,Unexpected,Amber,Left,17.04,0.00,0.0000,1.0882,-0.0025,0.88
99,Day,2,Practice,Unexpected,Amber,Left,17.14,0.10,0.0000,0.9587,-0.0025,3.51
99,Day,2,Practice,Unexpected,Amber,Left,17.24,0.20,0.0000,0.8433,-0.0024,0.47
99,Day,2,Practice,Unexpected,Amber,Left,17.35,0.31,0.0022,0.8588,-0.0074,0.35
99,Day,2,Practice,Unexpected,Amber,Left,17.45,0.41,0.0034,0.8693,-0.0089,0.18
99,Day,2,Practice,Unexpected,Amber,Left,17.55,0.51,0.0038,0.8733,-0.0089,0.06
99,Day,2,Practice,Unexpected,Amber,Left,17.65,0.61,0.0036,0.8728,-0.0042,0.20
99,Day,2,Practice,Unexpected,Amber,Left,17.76,0.72,0.0031,0.8710,0.0171,0.62
99,Day,2,Practice,Unexpected,Amber,Left,17.86,0.82,0.0023,0.8701,0.0627,1.18
99,Day,2,Practice,Unexpected,Amber,Left,17.96,0.92,0.0017,0.8697,0.1339,1.87
99,Day,2,Practice,Unexpected,Amber,Left,18.06,1.02,0.0011,0.8700,0.2582,2.65
99,Day,2,Practice,Unexpected,Amber,Left,18.16,1.12,0.0009,0.8697,0.3950,3.33
99,Day,2,Practice,Unexpected,Amber,Left,18.27,1.23,0.0009,0.8700,0.5615,3.98
99,Day,2,Practice,Unexpected,Amber,Left,18.37,1.33,0.0009,0.8701,0.7584,4.67
99,Day,2,Practice,Unexpected,Amber,Left,18.47,1.43,0.0010,0.8701,0.9850,5.34
99,Day,2,Practice,Unexpected,Amber,Left,18.57,1.54,0.0011,0.8700,1.2421,6.02
99,Day,2,Practice,Unexpected,Amber,Left,18.68,1.64,0.0010,0.8701,1.5285,6.68
99,Day,2,Practice,Unexpected,Amber,Left,18.78,1.74,-0.0038,0.8699,1.8444,7.33
99,Day,2,Practice,Unexpected,Amber,Left,18.88,1.84,-0.0175,0.8696,2.2636,8.14
99,Day,2,Practice,Unexpected,Amber,Left,18.98,1.94,-0.0270,0.8701,2.6449,8.81
99,Day,2,Practice,Unexpected,Amber,Left,19.08,2.05,-0.0357,0.8701,3.0567,9.48
99,Day,2,Practice,Unexpected,Amber,Left,19.19,2.15,-0.0427,0.8705,3.4984,10.16
99,Day,2,Practice,Unexpected,Amber,Left,19.29,2.25,-0.0457,0.8703,3.9695,10.80
99,Day,2,Practice,Unexpected,Amber,Left,19.39,2.35,-0.0330,0.8711,4.4686,11.47
99,Day,2,Practice,Unexpected,Amber,Left,19.50,2.46,-0.0120,0.8691,4.9978,12.12
99,Day,2,Practice,Unexpected,Amber,Left,19.60,2.56,0.0091,0.8703,5.5585,12.75
99,Day,2,Practice,Unexpected,Amber,Left,19.70,2.66,0.0218,0.8696,6.1479,13.48
99,Day,2,Practice,Unexpected,Amber,Left,19.80,2.76,0.0180,0.8695,6.7644,14.11
99,Day,2,Practice,Unexpected,Amber,Left,19.90,2.86,-0.0224,0.8690,7.5373,14.80
99,Day,2,Practice,Unexpected,Amber,Left,20.00,2.96,-0.0820,0.8667,8.2070,15.40
99,Day,2,Practice,Unexpected,Amber,Left,20.11,3.07,-0.1538,0.8663,8.9118,16.08
99,Day,2,Practice,Unexpected,Amber,Left,20.21,3.17,-0.2138,0.8672,9.6504,16.68
99,Day,2,Practice,Unexpected,Amber,Left,20.31,3.27,-0.2630,0.8754,10.4070,17.21
99,Day,2,Practice,Unexpected,Amber,Left,20.42,3.38,-0.2809,0.8655,11.1799,17.60
99,Day,2,Practice,Unexpected,Amber,Left,20.52,3.48,-0.2488,0.8709,12.1453,18.18
99,Day,2,Practice,Unexpected,Amber,Left,20.62,3.59,-0.2054,0.8626,12.9797,19.07
99,Day,2,Practice,Unexpected,Amber,Left,20.73,3.69,-0.1651,0.8713,13.8517,19.69
99,Day,2,Practice,Unexpected,Amber,Left,20.83,3.79,-0.1411,0.8715,14.7409,20.15
99,Day,2,Practice,Unexpected,Amber,Left,20.94,3.90,-0.1562,0.8682,15.6486,20.64
99,Day,2,Practice,Unexpected,Amber,Left,21.04,4.00,-0.1779,0.8679,16.5924,21.38
99,Day,2,Practice,Unexpected,Amber,Left,21.14,4.10,-0.1952,0.8724,17.7596,21.88
99,Day,2,Practice,Unexpected,Amber,Left,21.24,4.21,-0.1744,0.8690,18.7372,22.07
99,Day,2,Practice,Unexpected,Amber,Left,21.35,4.31,-0.1422,0.8678,19.7215,22.06
99,Day,2,Practice,Unexpected,Amber,Left,21.45,4.41,-0.1214,0.8664,20.7065,22.02
99,Day,2,Practice,Unexpected,Amber,Left,21.55,4.51,-0.1217,0.8685,21.6889,21.92
99,Day,2,Practice,Unexpected,Amber,Left,21.65,4.62,-0.1315,0.8671,22.6651,21.83
99,Day,2,Practice,Unexpected,Amber,Left,21.76,4.72,-0.1319,0.8659,23.6396,21.79
99,Day,2,Practice,Unexpected,Amber,Left,21.86,4.83,-0.1078,0.8689,24.8049,21.66
99,Day,2,Practice,Unexpected,Amber,Left,21.97,4.93,-0.0893,0.8637,25.7721,21.65
99,Day,2,Practice,Unexpected,Amber,Left,22.07,5.03,-0.0853,0.8638,26.7383,21.60
99,Day,2,Practice,Unexpected,Amber,Left,22.17,5.14,-0.1028,0.8701,27.7023,21.50
99,Day,2,Practice,Unexpected,Amber,Left,22.28,5.24,-0.1126,0.8650,28.6623,21.50
99,Day,2,Practice,Unexpected,Amber,Left,22.38,5.34,-0.1124,0.8623,29.6210,21.44
99,Day,2,Practice,Unexpected,Amber,Left,22.48,5.44,-0.0941,0.8689,30.7661,21.25
99,Day,2,Practice,Unexpected,Amber,Left,22.59,5.55,-0.0784,0.8674,31.7067,20.91
99,Day,2,Practice,Unexpected,Amber,Left,22.69,5.65,-0.0598,0.8657,32.6233,20.36
99,Day,2,Practice,Unexpected,Amber,Left,22.79,5.75,-0.0360,0.8649,33.5115,19.68
99,Day,2,Practice,Unexpected,Amber,Left,22.89,5.86,-0.0074,0.8627,34.3722,18.97
99,Day,2,Practice,Unexpected,Amber,Left,23.00,5.96,0.0239,0.8626,35.2025,18.28
99,Day,2,Practice,Unexpected,Amber,Left,23.10,6.06,0.0616,0.8631,36.1580,17.46
99,Day,2,Practice,Unexpected,Amber,Left,23.21,6.17,0.0928,0.8628,36.9207,16.76
99,Day,2,Practice,Unexpected,Amber,Left,23.32,6.28,0.1200,0.8636,37.6527,16.18
99,Day,2,Practice,Unexpected,Amber,Left,23.42,6.38,0.1315,0.8642,38.3595,15.59
99,Day,2,Practice,Unexpected,Amber,Left,23.52,6.48,0.1420,0.8624,39.1831,15.22
99,Day,2,Practice,Unexpected,Amber,Left,23.62,6.58,0.1525,0.8635,39.8579,14.96
99,Day,2,Practice,Unexpected,Amber,Left,23.73,6.69,0.1616,0.8650,40.5136,14.51
99,Day,2,Practice,Unexpected,Amber,Left,23.83,6.79,0.1699,0.8637,41.1440,13.93
99,Day,2,Practice,Unexpected,Amber,Left,23.93,6.89,0.1769,0.8632,41.7532,13.46
99,Day,2,Practice,Unexpected,Amber,Left,24.04,7.00,0.1722,0.8648,42.3497,13.21
99,Day,2,Practice,Unexpected,Amber,Left,24.14,7.10,0.1649,0.8645,42.9416,13.15
99,Day,2,Practice,Unexpected,Amber,Left,24.24,7.20,0.1539,0.8665,43.6506,13.15
99,Day,2,Practice,Unexpected,Amber,Left,24.35,7.31,0.1446,0.8681,44.2398,13.16
99,Day,2,Practice,Unexpected,Amber,Left,24.45,7.41,0.1268,0.8688,44.8278,13.15
99,Day,2,Practice,Unexpected,Amber,Left,24.56,7.52,0.1068,0.8688,45.4150,13.15
99,Day,2,Practice,Unexpected,Amber,Left,24.66,7.62,0.0853,0.8684,46.1196,13.14
99,Day,2,Practice,Unexpected,Amber,Left,24.77,7.73,0.0665,0.8681,46.7067,13.14
99,Day,2,Practice,Unexpected,Amber,Left,24.87,7.83,0.0475,0.8680,47.2938,13.14
99,Day,2,Practice,Unexpected,Amber,Left,24.97,7.94,0.0282,0.8681,47.8848,13.27
99,Day,2,Practice,Unexpected,Amber,Left,25.07,8.04,-0.0011,0.8688,48.4881,13.57
99,Day,2,Practice,Unexpected,Amber,Left,25.18,8.14,-0.0431,0.8689,49.0991,13.77
99,Day,2,Practice,Unexpected,Amber,Left,25.28,8.24,-0.1076,0.8658,49.8348,13.83
99,Day,2,Practice,Unexpected,Amber,Left,25.39,8.35,-0.1574,0.8659,50.4495,13.82
99,Day,2,Practice,Unexpected,Amber,Left,25.49,8.45,-0.2058,0.8669,51.0648,13.81
99,Day,2,Practice,Unexpected,Amber,Left,25.59,8.55,-0.2431,0.8678,51.6804,13.79
99,Day,2,Practice,Unexpected,Amber,Left,25.70,8.66,-0.2825,0.8682,52.2955,13.78
