ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,11,Main,Unexpected,Amber,Right,20.34,0.00,0.0000,1.0765,-0.0025,1.32
99,Day,11,Main,Unexpected,Amber,Right,20.45,0.11,0.0000,0.9587,-0.0025,3.51
99,Day,11,Main,Unexpected,Amber,Right,20.55,0.21,0.0001,0.8432,0.0008,0.42
99,Day,11,Main,Unexpected,Amber,Right,20.65,0.31,0.0049,0.8605,0.0197,0.57
99,Day,11,Main,Unexpected,Amber,Right,20.76,0.41,-0.2657,0.8574,0.0543,1.90
99,Day,11,Main,Unexpected,Amber,Right,20.86,0.52,-0.6235,0.8389,0.1035,2.15
99,Day,11,Main,Unexpected,Amber,Right,20.96,0.62,-1.0339,0.8305,0.1847,2.32
99,Day,11,Main,Unexpected,Amber,Right,21.07,0.72,-1.3799,0.8229,0.2761,2.55
99,Day,11,Main,Unexpected,Amber,Right,21.17,0.82,-1.6992,0.8272,0.3863,2.32
99,Day,11,Main,Unexpected,Amber,Right,21.27,0.93,-2.0236,0.8198,0.5201,2.41
99,Day,11,Main,Unexpected,Amber,Right,21.37,1.03,-2.3269,0.8428,0.6809,3.30
99,Day,11,Main,Unexpected,Amber,Right,21.48,1.13,-2.6155,0.8374,0.8455,3.23
99,Day,11,Main,Unexpected,Amber,Right,21.58,1.23,-2.8808,0.8488,1.0410,4.73
99,Day,11,Main,Unexpected,Amber,Right,21.68,1.33,-3.1175,0.8837,1.2557,4.49
99,Day,11,Main,Unexpected,Amber,Right,21.78,1.44,-3.3439,0.8553,1.5388,4.44
99,Day,11,Main,Unexpected,Amber,Right,21.88,1.54,-3.5319,0.8734,1.8186,4.87
99,Day,11,Main,Unexpected,Amber,Right,21.99,1.64,-3.6899,0.8768,2.1222,5.71
99,Day,11,Main,Unexpected,Amber,Right,22.09,1.74,-3.8128,0.8507,2.4362,6.49
99,Day,11,Main,Unexpected,Amber,Right,22.19,1.85,-3.9298,0.8730,2.7904,6.89
99,Day,11,Main,Unexpected,Amber,Right,22.29,1.95,-3.9771,0.8681,3.1398,7.09
99,Day,11,Main,Unexpected,Amber,Right,22.39,2.05,-3.9772,0.8658,3.4968,7.51
99,Day,11,Main,Unexpected,Amber,Right,22.50,2.15,-3.9036,0.8793,3.8518,8.26
99,Day,11,Main,Unexpected,Amber,Right,22.60,2.26,-3.6940,0.9672,4.1847,8.05
99,Day,11,Main,Unexpected,Amber,Right,22.71,2.36,-3.4753,0.9941,4.4687,8.20
99,Day,11,Main,Unexpected,Amber,Right,22.81,2.46,-3.2382,0.9961,4.7496,8.46
99,Day,11,Main,Unexpected,Amber,Right,22.91,2.57,-2.9857,0.9696,5.0425,8.75
99,Day,11,Main,Unexpected,Amber,Right,23.01,2.67,-2.7114,0.9186,5.3355,9.10
99,Day,11,Main,Unexpected,Amber,Right,23.11,2.77,-2.4199,0.8493,5.6278,9.59
99,Day,11,Main,Unexpected,Amber,Right,23.22,2.87,-2.0992,0.8414,5.9341,10.41
99,Day,11,Main,Unexpected,Amber,Right,23.32,2.97,-1.7079,0.8661,6.2371,11.29
99,Day,11,Main,Unexpected,Amber,Right,23.42,3.07,-1.2867,0.8638,6.5733,11.64
99,Day,11,Main,Unexpected,Amber,Right,23.52,3.18,-0.8607,0.8594,6.9091,12.00
99,Day,11,Main,Unexpected,Amber,Right,23.62,3.28,-0.3483,0.8696,7.3507,12.66
99,Day,11,Main,Unexpected,Amber,Right,23.72,3.38,0.0657,0.8695,7.7564,12.92
99,Day,11,Main,Unexpected,Amber,Right,23.82,3.48,0.5096,0.8705,8.1156,13.24
99,Day,11,Main,Unexpected,Amber,Right,23.93,3.58,1.0148,0.9272,8.3600,13.34
99,Day,11,Main,Unexpected,Amber,Right,24.03,3.69,1.5310,1.0277,8.5625,13.14
99,Day,11,Main,Unexpected,Amber,Right,24.13,3.79,2.1130,1.0139,8.7231,13.29
99,Day,11,Main,Unexpected,Amber,Right,24.23,3.89,2.6819,1.0165,8.8478,13.28
99,Day,11,Main,Unexpected,Amber,Right,24.34,4.00,3.3778,1.0158,8.9488,13.24
99,Day,11,Main,Unexpected,Amber,Right,24.44,4.10,3.9617,1.0024,9.0015,13.18
99,Day,11,Main,Unexpected,Amber,Right,24.54,4.20,4.5473,0.9749,9.0276,13.13
99,Day,11,Main,Unexpected,Amber,Right,24.64,4.30,5.1325,0.9339,9.0221,13.11
99,Day,11,Main,Unexpected,Amber,Right,24.74,4.40,5.7161,0.8758,8.9857,13.18
99,Day,11,Main,Unexpected,Amber,Right,24.85,4.51,6.3199,0.8451,8.8917,14.32
99,Day,11,Main,Unexpected,Amber,Right,24.95,4.61,6.9535,0.8628,8.7959,14.31
99,Day,11,Main,Unexpected,Amber,Right,25.06,4.71,7.5850,0.8699,8.7066,14.29
99,Day,11,Main,Unexpected,Amber,Right,25.16,4.82,8.2147,0.8695,8.6097,14.26
99,Day,11,Main,Unexpected,Amber,Right,25.26,4.92,8.9697,0.8684,8.4901,14.24
99,Day,11,Main,Unexpected,Amber,Right,25.37,5.02,9.6003,0.8679,8.3978,14.24
99,Day,11,Main,Unexpected,Amber,Right,25.47,5.13,10.2305,0.8688,8.3076,14.25
99,Day,11,Main,Unexpected,Amber,Right,25.57,5.23,10.8609,0.8687,8.2161,14.24
99,Day,11,Main,Unexpected,Amber,Right,25.68,5.33,11.4911,0.8683,8.1252,14.24
99,Day,11,Main,Unexpected,Amber,Right,25.78,5.43,12.1211,0.8680,8.0346,14.23
99,Day,11,Main,Unexpected,Amber,Right,25.88,5.54,12.8767,0.8680,7.9259,14.23
99,Day,11,Main,Unexpected,Amber,Right,25.98,5.64,13.5063,0.8681,7.8352,14.23
99,Day,11,Main,Unexpected,Amber,Right,26.09,5.74,14.1357,0.8681,7.7445,14.22
99,Day,11,Main,Unexpected,Amber,Right,26.19,5.84,14.7649,0.8681,7.6537,14.22
99,Day,11,Main,Unexpected,Amber,Right,26.29,5.95,15.3940,0.8681,7.5629,14.22
99,Day,11,Main,Unexpected,Amber,Right,26.40,6.05,16.0230,0.8681,7.4719,14.21
99,Day,11,Main,Unexpected,Amber,Right,26.50,6.16,16.6518,0.8681,7.3809,14.21
99,Day,11,Main,Unexpected,Amber,Right,26.60,6.26,17.4061,0.8681,7.2717,14.21
99,Day,11,Main,Unexpected,Amber,Right,26.70,6.36,18.0346,0.8681,7.1807,14.20
99,Day,11,Main,Unexpected,Amber,Right,26.81,6.46,18.6630,0.8681,7.0897,14.20
99,Day,11,Main,Unexpected,Amber,Right,26.91,6.57,19.2912,0.8681,6.9987,14.20
99,Day,11,Main,Unexpected,Amber,Right,27.01,6.67,19.9192,0.8681,6.9077,14.19
99,Day,11,Main,Unexpected,Amber,Right,27.12,6.77,20.5471,0.8681,6.8168,14.19
99,Day,11,Main,Unexpected,Amber,Right,27.22,6.88,21.1749,0.8681,6.7260,14.19
