ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,15,Main,Unexpected,Amber,Left,59.57,0.00,0.0000,1.0882,-0.0025,0.88
99,Day,15,Main,Unexpected,Amber,Left,59.68,0.10,0.0000,0.9901,-0.0025,3.07
99,Day,15,Main,Unexpected,Amber,Left,59.78,0.21,0.0002,0.8432,0.0026,0.48
99,Day,15,Main,Unexpected,Amber,Left,59.89,0.31,0.0048,0.8624,0.0310,0.76
99,Day,15,Main,Unexpected,Amber,Left,59.99,0.41,0.0108,0.8706,0.0789,1.22
99,Day,15,Main,Unexpected,Amber,Left,60.09,0.52,0.0204,0.8697,0.1552,1.99
99,Day,15,Main,Unexpected,Amber,Left,60.19,0.62,0.0343,0.8700,0.2601,2.64
99,Day,15,Main,Unexpected,Amber,Left,60.30,0.72,0.0549,0.8699,0.3945,3.30
99,Day,15,Main,Unexpected,Amber,Left,60.40,0.82,0.0814,0.8700,0.5576,3.96
99,Day,15,Main,Unexpected,Amber,Left,60.50,0.93,0.1237,0.8703,0.7915,4.75
99,Day,15,Main,Unexpected,Amber,Left,60.61,1.04,0.1686,0.8699,1.0178,5.42
99,Day,15,Main,Unexpected,Amber,Left,60.71,1.14,0.2231,0.8701,1.2718,6.08
99,Day,15,Main,Unexpected,Amber,Left,60.82,1.24,0.2860,0.8701,1.5543,6.74
99,Day,15,Main,Unexpected,Amber,Left,60.92,1.35,0.3375,0.8693,1.8651,7.35
99,Day,15,Main,Unexpected,Amber,Left,61.02,1.45,0.3784,0.8688,2.2789,8.09
99,Day,15,Main,Unexpected,Amber,Left,61.13,1.56,0.3919,0.8679,2.6553,8.70
99,Day,15,Main,Unexpected,Amber,Left,61.23,1.66,0.3874,0.8677,3.0584,9.30
99,Day,15,Main,Unexpected,Amber,Left,61.33,1.76,0.3640,0.8673,3.4908,9.95
99,Day,15,Main,Unexpected,Amber,Left,61.44,1.86,0.3409,0.8667,3.9539,10.59
99,Day,15,Main,Unexpected,Amber,Left,61.54,1.97,0.3332,0.8712,4.5461,11.28
99,Day,15,Main,Unexpected,Amber,Left,61.65,2.07,0.3543,0.8677,5.0594,11.80
99,Day,15,Main,Unexpected,Amber,Left,61.75,2.17,0.4084,0.8671,5.5992,12.38
99,Day,15,Main,Unexpected,Amber,Left,61.85,2.27,0.4927,0.8663,6.1631,12.93
99,Day,15,Main,Unexpected,Amber,Left,61.95,2.38,0.6174,0.8680,6.7489,13.61
99,Day,15,Main,Unexpected,Amber,Left,62.05,2.48,0.7759,0.8686,7.3554,14.31
99,Day,15,Main,Unexpected,Amber,Left,62.16,2.58,0.9650,0.8668,7.9838,14.97
99,Day,15,Main,Unexpected,Amber,Left,62.26,2.68,1.1749,0.8701,8.6392,15.64
99,Day,15,Main,Unexpected,Amber,Left,62.36,2.79,1.4461,0.8743,9.4593,16.27
