ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyRT
UNKNOWN,0,2.922,0.027,-1,SubBlock,Practice,Expected,Red,Left,2.949,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,0.138,-1,SubBlock,Practice,Expected,Red,Left,3.06,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.1,-1,SubBlock,Practice,Expected,Red,Left,4.022,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.125,-1,SubBlock,Practice,Expected,Red,Left,4.047,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.139,-1,SubBlock,Practice,Expected,Red,Left,4.061,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.166,-1,SubBlock,Practice,Expected,Red,Left,4.088,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.17,-1,SubBlock,Practice,Expected,Red,Left,4.092,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.18,-1,SubBlock,Practice,Expected,Red,Left,4.102,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.19,-1,SubBlock,Practice,Expected,Red,Left,4.112,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.2,-1,SubBlock,Practice,Expected,Red,Left,4.122,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.21,-1,SubBlock,Practice,Expected,Red,Left,4.132,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.219,-1,SubBlock,Practice,Expected,Red,Left,4.141,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.233,-1,SubBlock,Practice,Expected,Red,Left,4.155,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.242,-1,SubBlock,Practice,Expected,Red,Left,4.164,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.249,-1,SubBlock,Practice,Expected,Red,Left,4.171,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.262,-1,SubBlock,Practice,Expected,Red,Left,4.184,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.272,-1,SubBlock,Practice,Expected,Red,Left,4.194,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.28,-1,SubBlock,Practice,Expected,Red,Left,4.202,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.289,-1,SubBlock,Practice,Expected,Red,Left,4.211,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.298,-1,SubBlock,Practice,Expected,Red,Left,4.22,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,2.922,1.308,-1,SubBlock,Practice,Expected,Red,Left,4.23,-1,,,,,0,0,,-1,-1,,-1
