ParticipantID,Block,TrialIndex,Scene,Event,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,LaneDeviationCount,SpeedMPH,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Merge,MergeRTSteer,MergeRTBrake,MergeRTThrottle,Collision,Car2DecelStartRel,Car2CollisionAbs,TimeToCollision
UNKNOWN,0,-1,SubBlock,Practice,2.692,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,2.822,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,2.858,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,2.877,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,2.892,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,2.908,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,2.925,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,2.942,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,2.959,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,2.975,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,2.992,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.009,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.025,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.041,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.058,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.074,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.091,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.108,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.124,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.141,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.158,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.174,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.191,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.209,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.225,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.241,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.258,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.274,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.291,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.308,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.324,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.341,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.358,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.408,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.508,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.608,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.711,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.808,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,3.908,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,4.008,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,4.108,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,4.208,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,4.307,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,4.408,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,4.508,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,4.608,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,4.709,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,4.809,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,4.908,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,5.008,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,5.108,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,5.209,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,5.311,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,5.409,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,5.51,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,5.608,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,5.71,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,5.808,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,5.927,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,6.009,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,6.108,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,6.208,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,6.308,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,6.409,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,6.509,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,6.609,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
UNKNOWN,0,-1,SubBlock,Practice,6.709,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
dc1,Night,-1,SubBlock,Practice,6.803,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
dc1,Night,-1,SubBlock,Practice,6.81,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
dc1,Night,-1,SubBlock,Practice,6.908,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
dc1,Night,-1,SubBlock,Practice,7.008,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
dc1,Night,-1,SubBlock,Practice,7.109,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
dc1,Night,-1,SubBlock,Practice,7.208,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
dc1,Night,-1,SubBlock,Practice,7.308,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
dc1,Night,-1,SubBlock,Practice,7.408,-1,,,,,0,0,-1,,,-1,0,0,0,0,,,,0,,,
