ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,7,Main,Expected,Amber,Left,39.68,0.00,0.0000,1.0882,-0.0025,0.88
99,Day,7,Main,Expected,Amber,Left,39.78,0.10,0.0000,0.9901,-0.0025,3.07
99,Day,7,Main,Expected,Amber,Left,39.88,0.20,0.0000,0.8433,-0.0024,0.47
99,Day,7,Main,Expected,Amber,Left,39.99,0.31,0.0022,0.8588,-0.0074,0.35
99,Day,7,Main,Expected,Amber,Left,40.09,0.41,0.0034,0.8693,-0.0089,0.18
99,Day,7,Main,Expected,Amber,Left,40.19,0.51,0.0039,0.8733,-0.0078,0.07
99,Day,7,Main,Expected,Amber,Left,40.29,0.62,0.0037,0.8729,-0.0008,0.24
99,Day,7,Main,Expected,Amber,Left,40.40,0.72,0.0039,0.8712,0.0223,0.66
99,Day,7,Main,Expected,Amber,Left,40.50,0.82,0.0063,0.8702,0.0832,1.37
99,Day,7,Main,Expected,Amber,Left,40.61,0.93,0.0149,0.8696,0.1623,2.05
99,Day,7,Main,Expected,Amber,Left,40.71,1.04,0.0281,0.8702,0.2705,2.71
99,Day,7,Main,Expected,Amber,Left,40.81,1.14,0.0453,0.8697,0.4085,3.39
99,Day,7,Main,Expected,Amber,Left,40.92,1.24,0.0619,0.8701,0.5770,4.05
99,Day,7,Main,Expected,Amber,Left,41.02,1.34,0.0766,0.8699,0.7758,4.73
99,Day,7,Main,Expected,Amber,Left,41.12,1.45,0.0898,0.8699,1.0540,5.53
99,Day,7,Main,Expected,Amber,Left,41.23,1.55,0.0997,0.8700,1.3190,6.20
99,Day,7,Main,Expected,Amber,Left,41.33,1.66,0.1103,0.8703,1.6138,6.86
99,Day,7,Main,Expected,Amber,Left,41.43,1.76,0.1246,0.8700,1.9386,7.53
99,Day,7,Main,Expected,Amber,Left,41.53,1.86,0.1466,0.8701,2.2921,8.20
99,Day,7,Main,Expected,Amber,Left,41.64,1.96,0.1715,0.8701,2.6759,8.87
99,Day,7,Main,Expected,Amber,Left,41.74,2.06,0.1951,0.8699,3.0894,9.54
99,Day,7,Main,Expected,Amber,Left,41.84,2.17,0.2228,0.8703,3.6250,10.34
99,Day,7,Main,Expected,Amber,Left,41.95,2.27,0.2473,0.8704,4.1043,11.00
99,Day,7,Main,Expected,Amber,Left,42.05,2.38,0.2728,0.8703,4.6130,11.62
99,Day,7,Main,Expected,Amber,Left,42.16,2.48,0.2997,0.8703,5.1538,12.36
99,Day,7,Main,Expected,Amber,Left,42.26,2.59,0.3339,0.8700,5.8404,13.17
99,Day,7,Main,Expected,Amber,Left,42.37,2.69,0.3639,0.8703,6.4451,13.86
99,Day,7,Main,Expected,Amber,Left,42.47,2.80,0.3954,0.8718,7.0810,14.49
99,Day,7,Main,Expected,Amber,Left,42.58,2.90,0.4285,0.8708,7.7452,15.18
99,Day,7,Main,Expected,Amber,Left,42.68,3.00,0.4683,0.8706,8.4390,15.79
99,Day,7,Main,Expected,Amber,Left,42.78,3.11,0.5480,0.8719,9.3049,16.54
99,Day,7,Main,Expected,Amber,Left,42.88,3.21,0.6275,0.8674,10.0567,17.20
99,Day,7,Main,Expected,Amber,Left,42.98,3.31,0.7121,0.8695,10.8362,17.66
99,Day,7,Main,Expected,Amber,Left,43.09,3.41,0.7987,0.8712,11.6295,17.93
