ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Marge
UNKNOWN,0,2.798,0.054,-1,SubBlock,,,,,2.852,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,0.167,-1,SubBlock,,,,,2.965,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.34,-1,SubBlock,,,,,4.138,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.394,-1,SubBlock,,,,,4.193,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.419,-1,SubBlock,,,,,4.218,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.43,-1,SubBlock,,,,,4.228,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.434,-1,SubBlock,,,,,4.233,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.438,-1,SubBlock,,,,,4.237,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.443,-1,SubBlock,,,,,4.241,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.446,-1,SubBlock,,,,,4.245,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.45,-1,SubBlock,,,,,4.249,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.454,-1,SubBlock,,,,,4.252,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.465,-1,SubBlock,,,,,4.263,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.475,-1,SubBlock,,,,,4.273,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.478,-1,SubBlock,,,,,4.276,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.482,-1,SubBlock,,,,,4.28,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.487,-1,SubBlock,,,,,4.285,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.491,-1,SubBlock,,,,,4.289,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.798,1.495,-1,SubBlock,,,,,4.294,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
