ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
,Day,0,Practice,Unexpected,Red,Left,15.42,9.56,2.3788,0.8632,76.7581,21.19
,Day,0,Practice,Unexpected,Red,Left,15.52,9.67,2.4558,0.8640,77.8605,20.30
,Day,0,Practice,Unexpected,Red,Left,15.62,9.77,2.5104,0.8640,78.7487,19.62
,Day,0,Practice,Unexpected,Red,Left,15.73,9.87,2.5525,0.8634,79.6056,18.88
,Day,0,Practice,Unexpected,Red,Left,15.83,9.97,2.5954,0.8630,80.4310,18.20
,Day,0,Practice,Unexpected,Red,Left,15.93,10.08,2.6376,0.8626,81.2260,17.50
,Day,0,Practice,Unexpected,Red,Left,16.04,10.18,2.6780,0.8632,81.9901,16.91
,Day,0,Practice,Unexpected,Red,Left,16.14,10.28,2.7163,0.8629,82.7237,16.22
,Day,0,Practice,Unexpected,Red,Left,16.24,10.39,2.7593,0.8634,83.5632,15.40
,Day,0,Practice,Unexpected,Red,Left,16.34,10.49,2.7931,0.8630,84.2295,14.71
,Day,0,Practice,Unexpected,Red,Left,16.44,10.59,2.8250,0.8645,84.8636,13.95
,Day,0,Practice,Unexpected,Red,Left,16.55,10.69,2.8553,0.8643,85.4685,13.27
,Day,0,Practice,Unexpected,Red,Left,16.65,10.79,2.8839,0.8639,86.0427,12.58
,Day,0,Practice,Unexpected,Red,Left,16.75,10.90,2.9109,0.8640,86.5860,11.87
,Day,0,Practice,Unexpected,Red,Left,16.85,11.00,2.9364,0.8635,87.0990,11.19
,Day,0,Practice,Unexpected,Red,Left,16.96,11.10,2.9604,0.8635,87.5818,10.54
,Day,0,Practice,Unexpected,Red,Left,17.06,11.20,2.9829,0.8635,88.0340,9.85
,Day,0,Practice,Unexpected,Red,Left,17.16,11.31,3.0078,0.8636,88.5362,9.03
,Day,0,Practice,Unexpected,Red,Left,17.27,11.41,3.0267,0.8636,88.9210,8.34
,Day,0,Practice,Unexpected,Red,Left,17.37,11.52,3.0386,0.8637,89.2766,7.72
,Day,0,Practice,Unexpected,Red,Left,17.47,11.62,3.0381,0.8641,89.6108,7.28
,Day,0,Practice,Unexpected,Red,Left,17.58,11.72,3.0225,0.8649,89.9334,7.12
,Day,0,Practice,Unexpected,Red,Left,17.68,11.82,2.9928,0.8660,90.2587,7.29
,Day,0,Practice,Unexpected,Red,Left,17.78,11.92,2.9611,0.8680,90.5967,7.69
,Day,0,Practice,Unexpected,Red,Left,17.88,12.03,2.9201,0.8691,91.0339,8.44
,Day,0,Practice,Unexpected,Red,Left,17.99,12.13,2.8858,0.8705,91.4296,9.07
,Day,0,Practice,Unexpected,Red,Left,18.09,12.23,2.8547,0.8696,91.8532,9.79
,Day,0,Practice,Unexpected,Red,Left,18.19,12.34,2.8269,0.8700,92.3078,10.45
,Day,0,Practice,Unexpected,Red,Left,18.30,12.44,2.7955,0.8698,92.7910,11.11
,Day,0,Practice,Unexpected,Red,Left,18.40,12.55,2.7334,0.8700,93.4051,11.83
,Day,0,Practice,Unexpected,Red,Left,18.50,12.65,2.6470,0.8679,93.9420,12.48
,Day,0,Practice,Unexpected,Red,Left,18.61,12.75,2.5358,0.8677,94.4990,13.06
,Day,0,Practice,Unexpected,Red,Left,18.71,12.86,2.3931,0.8677,95.0792,13.60
,Day,0,Practice,Unexpected,Red,Left,18.82,12.96,2.2123,0.8674,95.6778,14.22
,Day,0,Practice,Unexpected,Red,Left,18.92,13.07,1.9501,0.8698,96.4220,14.95
,Day,0,Practice,Unexpected,Red,Left,19.03,13.17,1.6889,0.8680,97.0558,15.60
,Day,0,Practice,Unexpected,Red,Left,19.13,13.27,1.3913,0.8684,97.7047,16.21
,Day,0,Practice,Unexpected,Red,Left,19.23,13.37,1.0521,0.8670,98.3630,16.87
,Day,0,Practice,Unexpected,Red,Left,19.33,13.47,0.6685,0.8728,99.0262,17.34
,Day,0,Practice,Unexpected,Red,Left,19.43,13.58,0.2385,0.8661,99.6891,17.95
,Day,0,Practice,Unexpected,Red,Left,19.54,13.68,-0.2418,0.8683,100.3521,18.58
,Day,0,Practice,Unexpected,Red,Left,19.64,13.79,-0.8834,0.8686,101.1373,19.27
,Day,0,Practice,Unexpected,Red,Left,19.75,13.89,-1.4741,0.8688,101.7788,19.78
,Day,0,Practice,Unexpected,Red,Left,19.85,14.00,-2.1133,0.8668,102.4055,20.20
,Day,0,Practice,Unexpected,Red,Left,19.95,14.10,-2.7972,0.8654,103.0216,20.75
,Day,0,Practice,Unexpected,Red,Left,20.06,14.20,-3.4946,0.8614,103.6498,21.01
,Day,0,Practice,Unexpected,Red,Left,20.16,14.30,-4.0962,0.8698,104.2859,20.71
,Day,0,Practice,Unexpected,Red,Left,20.26,14.41,-4.6681,0.8722,105.0657,20.59
,Day,0,Practice,Unexpected,Red,Left,20.36,14.51,-5.1622,0.8685,105.7101,20.51
,Day,0,Practice,Unexpected,Red,Left,20.47,14.61,-5.6804,0.8657,106.3491,20.48
,Day,0,Practice,Unexpected,Red,Left,20.57,14.72,-6.2181,0.8660,106.9836,20.46
,Day,0,Practice,Unexpected,Red,Left,20.68,14.82,-6.7636,0.8685,107.6153,20.43
,Day,0,Practice,Unexpected,Red,Left,20.78,14.92,-7.2912,0.8691,108.2479,20.42
,Day,0,Practice,Unexpected,Red,Left,20.88,15.03,-7.8987,0.8545,109.0102,20.34
,Day,0,Practice,Unexpected,Red,Left,20.98,15.13,-8.4310,0.8569,109.6183,20.28
,Day,0,Practice,Unexpected,Red,Left,21.09,15.23,-8.9955,0.8662,110.2004,20.17
,Day,0,Practice,Unexpected,Red,Left,21.19,15.34,-9.5989,0.8671,110.7480,20.02
,Day,0,Practice,Unexpected,Red,Left,21.30,15.44,-10.2207,0.8673,111.2612,19.81
,Day,0,Practice,Unexpected,Red,Left,21.40,15.55,-11.0345,0.8690,111.7962,19.54
,Day,0,Practice,Unexpected,Red,Left,21.51,15.65,-11.7359,0.8919,112.1769,19.32
,Day,0,Practice,Unexpected,Red,Left,21.61,15.75,-12.4875,0.8881,112.5051,18.98
,Day,0,Practice,Unexpected,Red,Left,21.71,15.85,-13.3046,0.8974,112.7064,18.76
,Day,0,Practice,Unexpected,Red,Left,21.81,15.96,-14.1248,0.8884,112.8840,18.67
,Day,0,Practice,Unexpected,Red,Left,21.91,16.06,-14.9466,0.8536,113.0519,18.65
,Day,0,Practice,Unexpected,Red,Left,22.02,16.16,-15.7659,0.8507,113.2079,18.61
,Day,0,Practice,Unexpected,Red,Left,22.12,16.27,-16.7352,0.8738,113.4351,18.53
,Day,0,Practice,Unexpected,Red,Left,22.22,16.37,-17.5315,0.8704,113.6470,18.42
,Day,0,Practice,Unexpected,Red,Left,22.33,16.47,-18.3074,0.8711,113.9084,18.30
,Day,0,Practice,Unexpected,Red,Left,22.43,16.57,-19.0621,0.8680,114.2123,18.15
,Day,0,Practice,Unexpected,Red,Left,22.53,16.67,-19.7925,0.8689,114.5591,18.05
,Day,0,Practice,Unexpected,Red,Left,22.63,16.78,-20.4953,0.8686,114.9463,17.94
,Day,0,Practice,Unexpected,Red,Left,22.74,16.88,-21.1718,0.8694,115.3702,17.85
,Day,0,Practice,Unexpected,Red,Left,22.84,16.98,-21.8166,0.8685,115.8323,17.73
,Day,0,Practice,Unexpected,Red,Left,22.94,17.09,-22.5516,0.8669,116.4288,17.62
,Day,0,Practice,Unexpected,Red,Left,23.04,17.19,-23.1263,0.8676,116.9630,17.51
,Day,0,Practice,Unexpected,Red,Left,23.15,17.29,-23.6672,0.8672,117.5237,17.43
,Day,0,Practice,Unexpected,Red,Left,23.25,17.39,-24.1746,0.8663,118.1105,17.32
,Day,0,Practice,Unexpected,Red,Left,23.35,17.49,-24.6432,0.8678,118.7224,17.22
,Day,0,Practice,Unexpected,Red,Left,23.45,17.60,-25.0765,0.8682,119.3550,17.14
,Day,0,Practice,Unexpected,Red,Left,23.56,17.70,-25.4742,0.8670,120.0065,17.04
,Day,0,Practice,Unexpected,Red,Left,23.66,17.80,-25.8279,0.8674,120.6768,16.95
,Day,0,Practice,Unexpected,Red,Left,23.76,17.90,-26.1451,0.8688,121.3625,16.88
,Day,0,Practice,Unexpected,Red,Left,23.86,18.00,-26.4212,0.8674,122.0610,16.78
,Day,0,Practice,Unexpected,Red,Left,23.96,18.10,-26.6531,0.8675,122.7703,16.68
,Day,0,Practice,Unexpected,Red,Left,24.06,18.20,-26.8469,0.8686,123.4882,16.62
,Day,0,Practice,Unexpected,Red,Left,24.16,18.30,-26.9981,0.8679,124.2123,16.53
,Day,0,Practice,Unexpected,Red,Left,24.26,18.41,-27.1247,0.8672,125.0863,16.45
,Day,0,Practice,Unexpected,Red,Left,24.36,18.51,-27.1842,0.8674,125.8151,16.35
,Day,0,Practice,Unexpected,Red,Left,24.47,18.62,-27.2069,0.8671,126.5434,16.28
,Day,0,Practice,Unexpected,Red,Left,24.57,18.72,-27.1901,0.8679,127.2685,16.21
,Day,0,Practice,Unexpected,Red,Left,24.68,18.82,-27.1327,0.8680,127.9876,16.14
,Day,0,Practice,Unexpected,Red,Left,24.78,18.92,-27.0380,0.8688,128.7007,16.08
,Day,0,Practice,Unexpected,Red,Left,24.88,19.03,-26.8773,0.8676,129.5441,15.99
,Day,0,Practice,Unexpected,Red,Left,24.98,19.13,-26.7032,0.8673,130.2349,15.93
,Day,0,Practice,Unexpected,Red,Left,25.09,19.23,-26.4944,0.8669,130.9128,15.86
,Day,0,Practice,Unexpected,Red,Left,25.19,19.34,-26.2506,0.8673,131.5749,15.79
,Day,0,Practice,Unexpected,Red,Left,25.29,19.44,-25.9756,0.8670,132.2222,15.73
,Day,0,Practice,Unexpected,Red,Left,25.39,19.54,-25.6698,0.8676,132.8531,15.67
,Day,0,Practice,Unexpected,Red,Left,25.49,19.64,-25.3313,0.8672,133.4633,15.60
,Day,0,Practice,Unexpected,Red,Left,25.59,19.74,-24.9610,0.8684,134.0515,15.53
,Day,0,Practice,Unexpected,Red,Left,25.70,19.84,-24.5664,0.8677,134.6201,15.47
,Day,0,Practice,Unexpected,Red,Left,25.80,19.94,-24.1457,0.8688,135.1667,15.42
,Day,0,Practice,Unexpected,Red,Left,25.90,20.04,-23.6971,0.8672,135.6902,15.47
,Day,0,Practice,Unexpected,Red,Left,26.00,20.15,-23.1132,0.8670,136.2929,15.85
,Day,0,Practice,Unexpected,Red,Left,26.11,20.25,-22.5927,0.8664,136.7921,16.38
,Day,0,Practice,Unexpected,Red,Left,26.21,20.35,-22.0360,0.8701,137.3006,17.06
,Day,0,Practice,Unexpected,Red,Left,26.31,20.45,-21.4495,0.8695,137.8191,17.77
,Day,0,Practice,Unexpected,Red,Left,26.41,20.56,-20.8232,0.8680,138.3317,18.38
,Day,0,Practice,Unexpected,Red,Left,26.51,20.66,-20.1611,0.8677,138.8304,18.84
,Day,0,Practice,Unexpected,Red,Left,26.61,20.76,-19.4581,0.8673,139.3156,19.28
,Day,0,Practice,Unexpected,Red,Left,26.72,20.86,-18.7089,0.8688,139.7723,19.84
,Day,0,Practice,Unexpected,Red,Left,26.82,20.96,-17.9210,0.8672,140.2003,20.17
,Day,0,Practice,Unexpected,Red,Left,26.92,21.06,-17.0945,0.8696,140.5873,20.54
,Day,0,Practice,Unexpected,Red,Left,27.02,21.16,-16.2444,0.8686,140.9335,20.58
,Day,0,Practice,Unexpected,Red,Left,27.12,21.26,-15.3773,0.8681,141.2317,20.47
,Day,0,Practice,Unexpected,Red,Left,27.22,21.37,-14.3243,0.8693,141.5195,20.31
,Day,0,Practice,Unexpected,Red,Left,27.32,21.47,-13.4410,0.8692,141.7009,20.16
,Day,0,Practice,Unexpected,Red,Left,27.42,21.57,-12.5537,0.8696,141.8287,20.00
,Day,0,Practice,Unexpected,Red,Left,27.53,21.67,-11.6698,0.8675,141.9016,19.82
,Day,0,Practice,Unexpected,Red,Left,27.63,21.77,-10.7877,0.8683,141.9223,19.66
,Day,0,Practice,Unexpected,Red,Left,27.73,21.87,-9.9153,0.8693,141.8849,19.51
,Day,0,Practice,Unexpected,Red,Left,27.83,21.98,-9.0523,0.8690,141.7966,19.37
,Day,0,Practice,Unexpected,Red,Left,27.94,22.08,-8.2027,0.8696,141.6573,19.21
,Day,0,Practice,Unexpected,Red,Left,28.04,22.18,-7.3695,0.8687,141.4658,19.16
,Day,0,Practice,Unexpected,Red,Left,28.14,22.29,-6.3823,0.8691,141.1710,19.36
,Day,0,Practice,Unexpected,Red,Left,28.25,22.39,-5.5632,0.8711,140.8577,19.76
,Day,0,Practice,Unexpected,Red,Left,28.35,22.50,-4.7514,0.8685,140.4964,20.12
,Day,0,Practice,Unexpected,Red,Left,28.45,22.60,-3.9490,0.8692,140.0762,20.49
,Day,0,Practice,Unexpected,Red,Left,28.56,22.70,-3.1621,0.8688,139.5999,20.68
,Day,0,Practice,Unexpected,Red,Left,28.66,22.81,-2.2478,0.8711,138.9513,21.04
,Day,0,Practice,Unexpected,Red,Left,28.76,22.91,-1.5171,0.8686,138.3550,21.30
,Day,0,Practice,Unexpected,Red,Left,28.87,23.01,-0.8223,0.8737,137.7035,21.33
,Day,0,Practice,Unexpected,Red,Left,28.97,23.11,-0.1688,0.8703,137.0156,21.22
,Day,0,Practice,Unexpected,Red,Left,29.07,23.22,0.4323,0.8716,136.2885,21.12
,Day,0,Practice,Unexpected,Red,Left,29.17,23.32,0.9802,0.8775,135.5259,20.89
,Day,0,Practice,Unexpected,Red,Left,29.28,23.42,1.4718,0.8705,134.7437,20.67
,Day,0,Practice,Unexpected,Red,Left,29.38,23.53,1.9856,0.8740,133.7681,20.57
,Day,0,Practice,Unexpected,Red,Left,29.48,23.63,2.3509,0.8789,132.9313,20.37
,Day,0,Practice,Unexpected,Red,Left,29.58,23.73,2.6706,0.8720,132.0864,20.16
,Day,0,Practice,Unexpected,Red,Left,29.69,23.83,2.9254,0.8706,131.2234,20.18
,Day,0,Practice,Unexpected,Red,Left,29.79,23.94,3.1284,0.8676,130.3498,20.01
,Day,0,Practice,Unexpected,Red,Left,29.89,24.04,3.2715,0.8673,129.4646,20.12
,Day,0,Practice,Unexpected,Red,Left,30.00,24.14,3.3617,0.8692,128.5661,20.31
,Day,0,Practice,Unexpected,Red,Left,30.10,24.25,3.4005,0.8695,127.4812,20.30
,Day,0,Practice,Unexpected,Red,Left,30.20,24.35,3.3746,0.8680,126.5766,20.26
,Day,0,Practice,Unexpected,Red,Left,30.30,24.45,3.3002,0.8668,125.6715,20.36
,Day,0,Practice,Unexpected,Red,Left,30.41,24.55,3.1690,0.8672,124.7646,20.57
,Day,0,Practice,Unexpected,Red,Left,30.51,24.65,2.9814,0.8681,123.8540,20.90
,Day,0,Practice,Unexpected,Red,Left,30.61,24.76,2.7349,0.8699,122.9426,21.26
,Day,0,Practice,Unexpected,Red,Left,30.72,24.86,2.4543,0.8647,122.0107,22.21
,Day,0,Practice,Unexpected,Red,Left,30.82,24.96,2.1482,0.8733,121.0309,23.13
,Day,0,Practice,Unexpected,Red,Left,30.92,25.06,1.8397,0.8730,120.0279,23.76
,Day,0,Practice,Unexpected,Red,Left,31.02,25.17,1.5123,0.8700,118.7847,24.27
,Day,0,Practice,Unexpected,Red,Left,31.13,25.27,1.2746,0.8678,117.7184,24.59
,Day,0,Practice,Unexpected,Red,Left,31.23,25.38,1.0929,0.8765,116.6199,25.08
,Day,0,Practice,Unexpected,Red,Left,31.34,25.48,0.9544,0.8764,115.5043,25.24
,Day,0,Practice,Unexpected,Red,Left,31.44,25.59,0.8574,0.8664,114.1509,25.39
,Day,0,Practice,Unexpected,Red,Left,31.55,25.69,0.8642,0.8736,113.0097,25.61
,Day,0,Practice,Unexpected,Red,Left,31.65,25.80,0.9316,0.8782,111.8667,25.68
,Day,0,Practice,Unexpected,Red,Left,31.76,25.90,1.0633,0.8811,110.7283,25.71
,Day,0,Practice,Unexpected,Red,Left,31.86,26.01,1.3048,0.8839,109.3741,25.70
,Day,0,Practice,Unexpected,Red,Left,31.97,26.11,1.5744,0.8858,108.2612,25.65
,Day,0,Practice,Unexpected,Red,Left,32.07,26.21,1.9042,0.8862,107.1685,25.57
,Day,0,Practice,Unexpected,Red,Left,32.17,26.31,2.2895,0.8838,106.0988,25.46
,Day,0,Practice,Unexpected,Red,Left,32.27,26.42,2.7249,0.8759,105.0536,25.32
,Day,0,Practice,Unexpected,Red,Left,32.37,26.52,3.2119,0.8667,104.0374,25.20
,Day,0,Practice,Unexpected,Red,Left,32.48,26.62,3.7753,0.8853,103.0773,24.96
,Day,0,Practice,Unexpected,Red,Left,32.58,26.73,4.4979,0.8984,101.9772,24.51
,Day,0,Practice,Unexpected,Red,Left,32.68,26.83,5.1299,0.9044,101.1072,24.03
,Day,0,Practice,Unexpected,Red,Left,32.79,26.93,5.7910,0.9018,100.2864,23.47
,Day,0,Practice,Unexpected,Red,Left,32.89,27.04,6.4683,0.8943,99.5113,22.86
,Day,0,Practice,Unexpected,Red,Left,32.99,27.14,7.1586,0.8769,98.7773,22.22
