ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
,Night,0,Practice,Unexpected,Red,Right,2.84,0.00,0.0000,1.0608,-0.0025,1.76
,Night,0,Practice,Unexpected,Red,Right,2.94,0.11,0.0000,0.8842,-0.0025,4.39
,Night,0,Practice,Unexpected,Red,Right,3.05,0.21,0.0010,0.8497,-0.0049,0.44
,Night,0,Practice,Unexpected,Red,Right,3.15,0.31,0.0028,0.8638,-0.0084,0.28
,Night,0,Practice,Unexpected,Red,Right,3.26,0.42,0.0037,0.8716,-0.0087,0.12
,Night,0,Practice,Unexpected,Red,Right,3.36,0.52,0.0039,0.8734,-0.0076,0.08
,Night,0,Practice,Unexpected,Red,Right,3.46,0.62,0.0034,0.8716,0.0034,0.37
,Night,0,Practice,Unexpected,Red,Right,3.56,0.73,0.0034,0.8700,0.0304,0.76
,Night,0,Practice,Unexpected,Red,Right,3.67,0.83,0.0055,0.8694,0.0832,1.34
,Night,0,Practice,Unexpected,Red,Right,3.77,0.93,0.0108,0.8699,0.1610,2.02
,Night,0,Practice,Unexpected,Red,Right,3.88,1.04,0.0240,0.8696,0.2684,2.69
,Night,0,Practice,Unexpected,Red,Right,3.98,1.14,0.0429,0.8700,0.4043,3.33
,Night,0,Practice,Unexpected,Red,Right,4.08,1.24,0.0753,0.8701,0.6057,4.13
,Night,0,Practice,Unexpected,Red,Right,4.18,1.35,0.1110,0.8698,0.8055,4.80
,Night,0,Practice,Unexpected,Red,Right,4.29,1.45,0.1551,0.8701,1.0332,5.45
,Night,0,Practice,Unexpected,Red,Right,4.39,1.56,0.2100,0.8699,1.2892,6.12
,Night,0,Practice,Unexpected,Red,Right,4.50,1.66,0.2906,0.8700,1.6328,6.91
,Night,0,Practice,Unexpected,Red,Right,4.60,1.77,0.3713,0.8701,1.9490,7.57
,Night,0,Practice,Unexpected,Red,Right,4.71,1.87,0.4530,0.8700,2.2958,8.22
,Night,0,Practice,Unexpected,Red,Right,4.81,1.97,0.5199,0.8694,2.6717,8.84
,Night,0,Practice,Unexpected,Red,Right,4.91,2.07,0.5695,0.8686,3.0788,9.46
,Night,0,Practice,Unexpected,Red,Right,5.01,2.18,0.6004,0.8679,3.5131,10.02
,Night,0,Practice,Unexpected,Red,Right,5.12,2.28,0.6110,0.8669,3.9773,10.67
,Night,0,Practice,Unexpected,Red,Right,5.22,2.38,0.6144,0.8698,4.5774,11.49
,Night,0,Practice,Unexpected,Red,Right,5.32,2.49,0.6148,0.8691,5.1117,12.19
,Night,0,Practice,Unexpected,Red,Right,5.43,2.59,0.6175,0.8737,5.6756,12.81
,Night,0,Practice,Unexpected,Red,Right,5.53,2.69,0.6256,0.8674,6.2647,13.52
,Night,0,Practice,Unexpected,Red,Right,5.63,2.80,0.6496,0.8722,6.8866,14.17
,Night,0,Practice,Unexpected,Red,Right,5.74,2.90,0.6890,0.8693,7.5312,14.74
,Night,0,Practice,Unexpected,Red,Right,5.84,3.00,0.7657,0.8686,8.2008,15.38
,Night,0,Practice,Unexpected,Red,Right,5.94,3.11,0.8961,0.8693,9.0290,15.91
