ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,9,Main,Expected,Amber,Left,15.83,0.00,0.0000,1.0765,-0.0025,1.32
99,Day,9,Main,Expected,Amber,Left,15.93,0.10,0.0000,0.9587,-0.0025,3.51
99,Day,9,Main,Expected,Amber,Left,16.03,0.20,0.0000,0.8433,-0.0024,0.47
99,Day,9,Main,Expected,Amber,Left,16.13,0.31,0.0022,0.8588,-0.0074,0.35
99,Day,9,Main,Expected,Amber,Left,16.24,0.41,0.0034,0.8693,-0.0089,0.18
99,Day,9,Main,Expected,Amber,Left,16.34,0.51,0.0039,0.8733,-0.0087,0.07
99,Day,9,Main,Expected,Amber,Left,16.44,0.62,0.0039,0.8725,0.0003,0.30
99,Day,9,Main,Expected,Amber,Left,16.55,0.72,0.0038,0.8706,0.0192,0.44
99,Day,9,Main,Expected,Amber,Left,16.65,0.82,0.0035,0.8689,0.0413,0.57
99,Day,9,Main,Expected,Amber,Left,16.75,0.93,0.0046,0.8682,0.0759,0.92
99,Day,9,Main,Expected,Amber,Left,16.86,1.03,0.0087,0.8686,0.1320,1.40
99,Day,9,Main,Expected,Amber,Left,16.96,1.14,0.0178,0.8695,0.2322,2.19
99,Day,9,Main,Expected,Amber,Left,17.07,1.24,0.0348,0.8700,0.3473,2.85
99,Day,9,Main,Expected,Amber,Left,17.17,1.34,0.0569,0.8700,0.4909,3.52
99,Day,9,Main,Expected,Amber,Left,17.28,1.45,0.0862,0.8699,0.6638,4.19
99,Day,9,Main,Expected,Amber,Left,17.38,1.55,0.1226,0.8700,0.8651,4.84
99,Day,9,Main,Expected,Amber,Left,17.48,1.65,0.1782,0.8700,1.1445,5.63
99,Day,9,Main,Expected,Amber,Left,17.58,1.76,0.2365,0.8700,1.4081,6.30
99,Day,9,Main,Expected,Amber,Left,17.69,1.86,0.3061,0.8702,1.6988,6.95
99,Day,9,Main,Expected,Amber,Left,17.79,1.97,0.3857,0.8701,2.0186,7.64
99,Day,9,Main,Expected,Amber,Left,17.89,2.07,0.4722,0.8698,2.3677,8.31
99,Day,9,Main,Expected,Amber,Left,18.00,2.17,0.5581,0.8700,2.7481,8.98
99,Day,9,Main,Expected,Amber,Left,18.10,2.27,0.6479,0.8704,3.1581,9.66
99,Day,9,Main,Expected,Amber,Left,18.20,2.37,0.7771,0.8700,3.6836,10.43
99,Day,9,Main,Expected,Amber,Left,18.30,2.48,0.8975,0.8696,4.1540,11.12
99,Day,9,Main,Expected,Amber,Left,18.41,2.58,1.0217,0.8707,4.6522,11.70
99,Day,9,Main,Expected,Amber,Left,18.51,2.68,1.1478,0.8692,5.1823,12.43
