ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
,Day,0,Practice,Expected,Red,Right,2.04,0.00,0.0000,1.0765,-0.0025,1.32
,Day,0,Practice,Expected,Red,Right,2.15,0.11,0.0000,0.9234,-0.0025,3.95
,Day,0,Practice,Expected,Red,Right,2.25,0.21,0.0005,0.8465,-0.0037,0.46
,Day,0,Practice,Expected,Red,Right,2.35,0.31,0.0025,0.8614,-0.0080,0.32
,Day,0,Practice,Expected,Red,Right,2.46,0.42,0.0036,0.8706,-0.0089,0.15
,Day,0,Practice,Expected,Red,Right,2.56,0.52,0.0039,0.8735,-0.0076,0.08
,Day,0,Practice,Expected,Red,Right,2.66,0.63,0.0035,0.8719,-0.0050,0.11
,Day,0,Practice,Expected,Red,Right,2.77,0.73,0.0028,0.8694,-0.0030,0.09
,Day,0,Practice,Expected,Red,Right,2.87,0.83,0.0021,0.8674,-0.0018,0.06
,Day,0,Practice,Expected,Red,Right,2.98,0.94,0.0014,0.8665,0.0001,0.07
,Day,0,Practice,Expected,Red,Right,3.08,1.04,0.0008,0.8669,0.0136,0.32
,Day,0,Practice,Expected,Red,Right,3.18,1.15,0.0005,0.8682,0.0454,0.81
,Day,0,Practice,Expected,Red,Right,3.29,1.25,0.0004,0.8702,0.1021,1.44
,Day,0,Practice,Expected,Red,Right,3.40,1.36,0.0019,0.8697,0.1852,2.13
,Day,0,Practice,Expected,Red,Right,3.50,1.46,0.0080,0.8696,0.2984,2.80
,Day,0,Practice,Expected,Red,Right,3.60,1.56,0.0245,0.8697,0.4720,3.58
,Day,0,Practice,Expected,Red,Right,3.70,1.66,0.0478,0.8697,0.6475,4.23
,Day,0,Practice,Expected,Red,Right,3.80,1.76,0.0804,0.8696,0.8520,4.89
,Day,0,Practice,Expected,Red,Right,3.90,1.86,0.1193,0.8695,1.0860,5.56
,Day,0,Practice,Expected,Red,Right,4.01,1.97,0.1606,0.8700,1.3495,6.24
,Day,0,Practice,Expected,Red,Right,4.12,2.08,0.1998,0.8701,1.6443,6.91
,Day,0,Practice,Expected,Red,Right,4.22,2.18,0.2336,0.8701,1.9699,7.59
,Day,0,Practice,Expected,Red,Right,4.32,2.28,0.2725,0.8698,2.4001,8.38
,Day,0,Practice,Expected,Red,Right,4.42,2.39,0.3064,0.8702,2.7911,9.05
,Day,0,Practice,Expected,Red,Right,4.53,2.49,0.3435,0.8698,3.2123,9.73
,Day,0,Practice,Expected,Red,Right,4.63,2.59,0.3928,0.8699,3.6612,10.38
,Day,0,Practice,Expected,Red,Right,4.73,2.69,0.4622,0.8697,4.1340,10.97
,Day,0,Practice,Expected,Red,Right,4.83,2.80,0.5618,0.8690,4.6279,11.56
,Day,0,Practice,Expected,Red,Right,4.94,2.90,0.6925,0.8674,5.1439,12.22
,Day,0,Practice,Expected,Red,Right,5.04,3.00,0.8460,0.8675,5.6819,12.80
,Day,0,Practice,Expected,Red,Right,5.14,3.10,1.0230,0.8678,6.2443,13.37
,Day,0,Practice,Expected,Red,Right,5.24,3.20,1.2377,0.8694,6.9402,13.59
