ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,2,Practice,Expected,Amber,Left,16.22,0.00,0.0000,1.0765,-0.0025,1.32
99,Day,2,Practice,Expected,Amber,Left,16.33,0.10,0.0000,0.9587,-0.0025,3.51
99,Day,2,Practice,Expected,Amber,Left,16.43,0.21,0.0000,0.8433,-0.0024,0.47
99,Day,2,Practice,Expected,Amber,Left,16.54,0.31,0.0022,0.8588,-0.0074,0.35
99,Day,2,Practice,Expected,Amber,Left,16.64,0.41,0.0034,0.8693,-0.0089,0.18
99,Day,2,Practice,Expected,Amber,Left,16.74,0.51,0.0039,0.8733,-0.0079,0.08
99,Day,2,Practice,Expected,Amber,Left,16.84,0.62,0.0036,0.8724,-0.0024,0.22
99,Day,2,Practice,Expected,Amber,Left,16.95,0.72,0.0029,0.8703,0.0112,0.43
99,Day,2,Practice,Expected,Amber,Left,17.05,0.83,0.0022,0.8692,0.0460,0.91
99,Day,2,Practice,Expected,Amber,Left,17.15,0.93,0.0012,0.8701,0.1073,1.55
99,Day,2,Practice,Expected,Amber,Left,17.25,1.03,0.0011,0.8698,0.1956,2.25
99,Day,2,Practice,Expected,Amber,Left,17.36,1.13,0.0000,0.8697,0.3140,2.92
99,Day,2,Practice,Expected,Amber,Left,17.46,1.23,0.0003,0.8698,0.4624,3.59
99,Day,2,Practice,Expected,Amber,Left,17.56,1.33,-0.0003,0.8699,0.6408,4.26
99,Day,2,Practice,Expected,Amber,Left,17.66,1.43,-0.0003,0.8703,0.8493,4.94
99,Day,2,Practice,Expected,Amber,Left,17.76,1.54,0.0006,0.8700,1.1388,5.72
99,Day,2,Practice,Expected,Amber,Left,17.87,1.64,0.0071,0.8699,1.4124,6.39
99,Day,2,Practice,Expected,Amber,Left,17.97,1.75,0.0262,0.8699,1.7144,7.04
99,Day,2,Practice,Expected,Amber,Left,18.07,1.85,0.0502,0.8697,2.0448,7.63
