ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
,Night,0,Practice,Unexpected,Amber,Left,1.54,0.00,0.0000,1.0411,-0.0025,2.19
,Night,0,Practice,Unexpected,Amber,Left,1.64,0.10,0.0000,0.8842,-0.0025,4.39
,Night,0,Practice,Unexpected,Amber,Left,1.75,0.20,0.0010,0.8497,-0.0049,0.44
,Night,0,Practice,Unexpected,Amber,Left,1.85,0.31,0.0028,0.8638,-0.0084,0.28
,Night,0,Practice,Unexpected,Amber,Left,1.95,0.41,0.0037,0.8716,-0.0086,0.12
,Night,0,Practice,Unexpected,Amber,Left,2.05,0.51,0.0038,0.8735,-0.0066,0.15
,Night,0,Practice,Unexpected,Amber,Left,2.16,0.62,0.0035,0.8724,0.0096,0.48
,Night,0,Practice,Unexpected,Amber,Left,2.27,0.73,0.0043,0.8707,0.0606,1.16
,Night,0,Practice,Unexpected,Amber,Left,2.37,0.83,0.0073,0.8694,0.1315,1.86
,Night,0,Practice,Unexpected,Amber,Left,2.47,0.93,0.0154,0.8699,0.2310,2.49
,Night,0,Practice,Unexpected,Amber,Left,2.58,1.03,0.0321,0.8698,0.3596,3.17
,Night,0,Practice,Unexpected,Amber,Left,2.68,1.14,0.0609,0.8698,0.5518,3.96
,Night,0,Practice,Unexpected,Amber,Left,2.79,1.24,0.0928,0.8702,0.7434,4.61
,Night,0,Practice,Unexpected,Amber,Left,2.89,1.35,0.1289,0.8701,0.9643,5.26
,Night,0,Practice,Unexpected,Amber,Left,2.99,1.45,0.1513,0.8693,1.2137,5.89
,Night,0,Practice,Unexpected,Amber,Left,3.09,1.55,0.1595,0.8690,1.4934,6.53
,Night,0,Practice,Unexpected,Amber,Left,3.20,1.66,0.1487,0.8686,1.8651,7.27
,Night,0,Practice,Unexpected,Amber,Left,3.31,1.76,0.1224,0.8683,2.2046,7.89
,Night,0,Practice,Unexpected,Amber,Left,3.41,1.87,0.0961,0.8684,2.5759,8.55
,Night,0,Practice,Unexpected,Amber,Left,3.51,1.97,0.0829,0.8708,2.9747,9.13
,Night,0,Practice,Unexpected,Amber,Left,3.61,2.07,0.0902,0.8685,3.3966,9.76
,Night,0,Practice,Unexpected,Amber,Left,3.71,2.17,0.1245,0.8676,3.8451,10.34
,Night,0,Practice,Unexpected,Amber,Left,3.82,2.27,0.1823,0.8670,4.3176,10.94
,Night,0,Practice,Unexpected,Amber,Left,3.92,2.38,0.2594,0.8691,4.8210,11.64
,Night,0,Practice,Unexpected,Amber,Left,4.02,2.48,0.3252,0.8693,5.3589,12.26
,Night,0,Practice,Unexpected,Amber,Left,4.12,2.58,0.4040,0.8712,6.0349,12.98
,Night,0,Practice,Unexpected,Amber,Left,4.23,2.69,0.4749,0.8695,6.6338,13.73
,Night,0,Practice,Unexpected,Amber,Left,4.33,2.79,0.5412,0.8711,7.2608,14.41
,Night,0,Practice,Unexpected,Amber,Left,4.43,2.89,0.6117,0.8699,7.9172,15.04
,Night,0,Practice,Unexpected,Amber,Left,4.54,3.00,0.6907,0.8707,8.6014,15.71
,Night,0,Practice,Unexpected,Amber,Left,4.64,3.10,0.7827,0.8714,9.4631,16.49
,Night,0,Practice,Unexpected,Amber,Left,4.75,3.20,0.8641,0.8708,10.2139,17.11
,Night,0,Practice,Unexpected,Amber,Left,4.85,3.31,0.9411,0.8703,10.9932,17.81
,Night,0,Practice,Unexpected,Amber,Left,4.96,3.41,1.0220,0.8705,11.8036,18.46
,Night,0,Practice,Unexpected,Amber,Left,5.06,3.52,1.1016,0.8696,12.6429,19.13
,Night,0,Practice,Unexpected,Amber,Left,5.16,3.62,1.2016,0.8697,13.6877,19.93
,Night,0,Practice,Unexpected,Amber,Left,5.26,3.72,1.2825,0.8693,14.5905,20.58
,Night,0,Practice,Unexpected,Amber,Left,5.37,3.83,1.3761,0.8726,15.5245,21.24
,Night,0,Practice,Unexpected,Amber,Left,5.47,3.93,1.4867,0.8792,16.4793,21.74
,Night,0,Practice,Unexpected,Amber,Left,5.57,4.03,1.6311,0.8664,17.4451,22.16
,Night,0,Practice,Unexpected,Amber,Left,5.68,4.14,1.8216,0.8683,18.4272,22.49
,Night,0,Practice,Unexpected,Amber,Left,5.78,4.24,2.0764,0.8698,19.6488,23.60
,Night,0,Practice,Unexpected,Amber,Left,5.88,4.34,2.2931,0.8726,20.6991,24.16
,Night,0,Practice,Unexpected,Amber,Left,5.99,4.44,2.4843,0.8707,21.7735,24.71
,Night,0,Practice,Unexpected,Amber,Left,6.09,4.55,2.6413,0.8698,22.8715,25.02
,Night,0,Practice,Unexpected,Amber,Left,6.19,4.65,2.7576,0.8691,23.9932,25.41
,Night,0,Practice,Unexpected,Amber,Left,6.29,4.75,2.8200,0.8689,25.1321,25.74
,Night,0,Practice,Unexpected,Amber,Left,6.39,4.85,2.8215,0.8707,26.2847,25.87
,Night,0,Practice,Unexpected,Amber,Left,6.50,4.96,2.7702,0.8665,27.4444,26.22
,Night,0,Practice,Unexpected,Amber,Left,6.60,5.06,2.6602,0.8708,28.8894,27.36
,Night,0,Practice,Unexpected,Amber,Left,6.70,5.16,2.5521,0.8668,30.1376,28.36
,Night,0,Practice,Unexpected,Amber,Left,6.80,5.26,2.4572,0.8774,31.4197,28.95
,Night,0,Practice,Unexpected,Amber,Left,6.91,5.37,2.4012,0.8724,32.7111,29.15
,Night,0,Practice,Unexpected,Amber,Left,7.01,5.47,2.3719,0.8640,34.0138,29.31
,Night,0,Practice,Unexpected,Amber,Left,7.11,5.57,2.3661,0.8640,35.3344,29.55
,Night,0,Practice,Unexpected,Amber,Left,7.21,5.67,2.3522,0.8662,36.6533,29.48
,Night,0,Practice,Unexpected,Amber,Left,7.31,5.77,2.3204,0.8678,37.9676,29.41
,Night,0,Practice,Unexpected,Amber,Left,7.41,5.87,2.2879,0.8682,39.2813,29.40
,Night,0,Practice,Unexpected,Amber,Left,7.52,5.98,2.2379,0.8666,40.5940,29.35
,Night,0,Practice,Unexpected,Amber,Left,7.62,6.08,2.1606,0.8674,41.9028,29.34
,Night,0,Practice,Unexpected,Amber,Left,7.72,6.18,2.0610,0.8656,43.4721,29.30
,Night,0,Practice,Unexpected,Amber,Left,7.82,6.28,1.9747,0.8663,44.7784,29.29
,Night,0,Practice,Unexpected,Amber,Left,7.93,6.39,1.8788,0.8673,46.0838,29.27
,Night,0,Practice,Unexpected,Amber,Left,8.03,6.49,1.8043,0.8680,47.3895,29.23
,Night,0,Practice,Unexpected,Amber,Left,8.13,6.59,1.7528,0.8695,48.6935,29.15
,Night,0,Practice,Unexpected,Amber,Left,8.24,6.70,1.7032,0.8640,49.9940,29.14
,Night,0,Practice,Unexpected,Amber,Left,8.34,6.80,1.6306,0.8665,51.5541,29.07
