ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,19,Main,Unexpected,Amber,Left,50.12,0.00,0.0000,1.0765,-0.0025,1.32
99,Day,19,Main,Unexpected,Amber,Left,50.23,0.10,0.0000,0.9587,-0.0025,3.51
99,Day,19,Main,Unexpected,Amber,Left,50.33,0.21,0.0000,0.8433,-0.0024,0.47
99,Day,19,Main,Unexpected,Amber,Left,50.43,0.31,0.0022,0.8588,-0.0074,0.35
99,Day,19,Main,Unexpected,Amber,Left,50.54,0.41,-0.2701,0.8491,-0.0095,1.62
99,Day,19,Main,Unexpected,Amber,Left,50.64,0.52,-0.6195,0.8294,-0.0025,1.61
99,Day,19,Main,Unexpected,Amber,Left,50.74,0.62,-1.0127,0.8319,-0.0029,1.47
99,Day,19,Main,Unexpected,Amber,Left,50.85,0.72,-1.3325,0.8235,-0.0021,1.34
99,Day,19,Main,Unexpected,Amber,Left,50.95,0.83,-1.6497,0.8297,-0.0024,1.17
99,Day,19,Main,Unexpected,Amber,Left,51.05,0.93,-1.9737,0.8188,0.0005,1.33
99,Day,19,Main,Unexpected,Amber,Left,51.16,1.03,-2.2837,0.8142,-0.0008,1.01
99,Day,19,Main,Unexpected,Amber,Left,51.26,1.13,-2.6143,0.8573,-0.0134,2.71
99,Day,19,Main,Unexpected,Amber,Left,51.36,1.24,-2.9887,0.8595,-0.0027,2.52
99,Day,19,Main,Unexpected,Amber,Left,51.47,1.34,-3.3113,0.8457,0.0210,2.50
99,Day,19,Main,Unexpected,Amber,Left,51.57,1.45,-3.6231,0.8383,0.0751,2.21
99,Day,19,Main,Unexpected,Amber,Left,51.68,1.55,-3.9368,0.8554,0.1174,3.09
99,Day,19,Main,Unexpected,Amber,Left,51.78,1.66,-4.3014,0.8385,0.2070,2.45
99,Day,19,Main,Unexpected,Amber,Left,51.88,1.76,-4.6101,0.8534,0.2834,2.66
99,Day,19,Main,Unexpected,Amber,Left,51.99,1.86,-4.8993,0.8594,0.3565,2.82
99,Day,19,Main,Unexpected,Amber,Left,52.09,1.97,-5.1969,0.8629,0.4416,3.31
99,Day,19,Main,Unexpected,Amber,Left,52.20,2.07,-5.5034,0.8470,0.5299,3.00
99,Day,19,Main,Unexpected,Amber,Left,52.30,2.17,-5.7850,0.8541,0.6226,3.40
