ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
,Day,0,Practice,Unexpected,Amber,Left,5.88,2.66,-0.3851,0.8701,6.8035,13.75
,Day,0,Practice,Unexpected,Amber,Left,5.99,2.76,-0.3817,0.8680,7.4316,14.36
,Day,0,Practice,Unexpected,Amber,Left,6.09,2.86,-0.3559,0.8657,8.0913,15.06
,Day,0,Practice,Unexpected,Amber,Left,6.19,2.96,-0.3450,0.8681,8.7835,15.63
,Day,0,Practice,Unexpected,Amber,Left,6.29,3.06,-0.3537,0.8732,9.4939,16.12
,Day,0,Practice,Unexpected,Amber,Left,6.39,3.16,-0.3803,0.8641,10.2263,16.83
,Day,0,Practice,Unexpected,Amber,Left,6.49,3.26,-0.3946,0.8645,11.0022,17.48
,Day,0,Practice,Unexpected,Amber,Left,6.59,3.37,-0.3955,0.8753,11.7981,18.02
,Day,0,Practice,Unexpected,Amber,Left,6.70,3.47,-0.4043,0.8694,12.6231,18.76
,Day,0,Practice,Unexpected,Amber,Left,6.80,3.57,-0.4297,0.8707,13.6493,19.41
,Day,0,Practice,Unexpected,Amber,Left,6.90,3.68,-0.4738,0.8665,14.5317,20.12
,Day,0,Practice,Unexpected,Amber,Left,7.01,3.78,-0.5027,0.8659,15.4521,20.73
,Day,0,Practice,Unexpected,Amber,Left,7.11,3.88,-0.5199,0.8732,16.3910,21.26
,Day,0,Practice,Unexpected,Amber,Left,7.21,3.98,-0.5254,0.8625,17.3560,21.99
,Day,0,Practice,Unexpected,Amber,Left,7.31,4.08,-0.5463,0.8672,18.3572,22.61
,Day,0,Practice,Unexpected,Amber,Left,7.41,4.19,-0.5808,0.8751,19.3797,23.13
,Day,0,Practice,Unexpected,Amber,Left,7.52,4.29,-0.6036,0.8687,20.4365,23.88
,Day,0,Practice,Unexpected,Amber,Left,7.62,4.39,-0.6147,0.8720,21.5158,24.39
,Day,0,Practice,Unexpected,Amber,Left,7.72,4.49,-0.5843,0.8704,22.6141,24.87
,Day,0,Practice,Unexpected,Amber,Left,7.82,4.59,-0.4955,0.8701,23.9531,25.29
,Day,0,Practice,Unexpected,Amber,Left,7.93,4.70,-0.3620,0.8690,25.0785,25.44
,Day,0,Practice,Unexpected,Amber,Left,8.03,4.80,-0.1747,0.8665,26.2108,25.89
,Day,0,Practice,Unexpected,Amber,Left,8.13,4.90,0.0368,0.8723,27.3929,27.14
,Day,0,Practice,Unexpected,Amber,Left,8.23,5.01,0.2594,0.8716,28.6038,27.77
,Day,0,Practice,Unexpected,Amber,Left,8.34,5.11,0.4646,0.8713,29.8373,28.29
,Day,0,Practice,Unexpected,Amber,Left,8.44,5.21,0.6645,0.8672,31.3485,28.60
,Day,0,Practice,Unexpected,Amber,Left,8.54,5.32,0.7826,0.8688,32.6386,29.21
,Day,0,Practice,Unexpected,Amber,Left,8.64,5.42,0.8552,0.8698,33.9538,29.68
,Day,0,Practice,Unexpected,Amber,Left,8.75,5.52,0.8701,0.8719,35.2784,29.65
,Day,0,Practice,Unexpected,Amber,Left,8.85,5.63,0.8374,0.8667,36.6029,29.79
,Day,0,Practice,Unexpected,Amber,Left,8.96,5.73,0.7624,0.8677,37.9361,29.90
,Day,0,Practice,Unexpected,Amber,Left,9.06,5.83,0.6788,0.8638,39.2693,29.85
,Day,0,Practice,Unexpected,Amber,Left,9.16,5.93,0.6118,0.8637,40.8635,29.67
,Day,0,Practice,Unexpected,Amber,Left,9.26,6.04,0.5805,0.8718,42.1872,29.55
,Day,0,Practice,Unexpected,Amber,Left,9.37,6.14,0.5596,0.8617,43.5134,29.81
,Day,0,Practice,Unexpected,Amber,Left,9.47,6.24,0.5463,0.8627,44.8594,30.22
,Day,0,Practice,Unexpected,Amber,Left,9.57,6.34,0.5540,0.8716,46.2248,30.67
,Day,0,Practice,Unexpected,Amber,Left,9.68,6.45,0.5818,0.8681,47.5977,30.91
,Day,0,Practice,Unexpected,Amber,Left,9.78,6.55,0.6304,0.8658,48.9778,30.99
,Day,0,Practice,Unexpected,Amber,Left,9.88,6.66,0.6670,0.8662,50.6384,30.93
,Day,0,Practice,Unexpected,Amber,Left,9.99,6.76,0.6865,0.8671,52.0201,30.90
,Day,0,Practice,Unexpected,Amber,Left,10.09,6.86,0.7317,0.8677,53.4006,30.87
,Day,0,Practice,Unexpected,Amber,Left,10.20,6.97,0.7629,0.8681,54.7800,30.85
,Day,0,Practice,Unexpected,Amber,Left,10.30,7.07,0.7604,0.8679,56.1577,30.78
,Day,0,Practice,Unexpected,Amber,Left,10.40,7.17,0.7660,0.8621,57.5342,30.76
,Day,0,Practice,Unexpected,Amber,Left,10.50,7.28,0.7744,0.8618,59.1826,30.73
,Day,0,Practice,Unexpected,Amber,Left,10.61,7.38,0.7518,0.8648,60.5549,30.70
,Day,0,Practice,Unexpected,Amber,Left,10.71,7.48,0.7441,0.8672,61.9270,30.69
,Day,0,Practice,Unexpected,Amber,Left,10.81,7.58,0.7217,0.8685,63.2984,30.67
,Day,0,Practice,Unexpected,Amber,Left,10.91,7.68,0.6943,0.8687,64.6686,30.65
,Day,0,Practice,Unexpected,Amber,Left,11.01,7.78,0.6716,0.8685,66.0384,30.64
,Day,0,Practice,Unexpected,Amber,Left,11.11,7.88,0.6404,0.8682,67.4076,30.63
,Day,0,Practice,Unexpected,Amber,Left,11.21,7.99,0.6164,0.8680,68.7764,30.62
,Day,0,Practice,Unexpected,Amber,Left,11.32,8.09,0.5900,0.8680,70.1448,30.61
,Day,0,Practice,Unexpected,Amber,Left,11.42,8.20,0.5577,0.8680,71.7864,30.60
,Day,0,Practice,Unexpected,Amber,Left,11.53,8.30,0.5324,0.8681,73.1541,30.60
,Day,0,Practice,Unexpected,Amber,Left,11.63,8.40,0.5084,0.8681,74.5215,30.59
,Day,0,Practice,Unexpected,Amber,Left,11.73,8.51,0.4857,0.8681,75.8886,30.58
,Day,0,Practice,Unexpected,Amber,Left,11.83,8.61,0.4641,0.8681,77.2554,30.58
,Day,0,Practice,Unexpected,Amber,Left,11.94,8.71,0.4435,0.8681,78.6219,30.57
,Day,0,Practice,Unexpected,Amber,Left,12.04,8.81,0.4200,0.8681,80.2613,30.56
,Day,0,Practice,Unexpected,Amber,Left,12.14,8.91,0.4011,0.8681,81.6272,30.55
,Day,0,Practice,Unexpected,Amber,Left,12.24,9.01,0.3828,0.8681,82.9927,30.55
,Day,0,Practice,Unexpected,Amber,Left,12.34,9.12,0.3648,0.8681,84.3580,30.54
,Day,0,Practice,Unexpected,Amber,Left,12.45,9.22,0.3470,0.8681,85.7229,30.53
,Day,0,Practice,Unexpected,Amber,Left,12.55,9.32,0.3295,0.8681,87.0876,30.53
,Day,0,Practice,Unexpected,Amber,Left,12.65,9.42,0.3120,0.8681,88.4519,30.52
,Day,0,Practice,Unexpected,Amber,Left,12.75,9.52,0.2945,0.8681,89.8159,30.51
,Day,0,Practice,Unexpected,Amber,Left,12.85,9.63,0.2771,0.8681,91.1797,30.51
,Day,0,Practice,Unexpected,Amber,Left,12.96,9.73,0.2596,0.8681,92.5431,30.50
,Day,0,Practice,Unexpected,Amber,Left,13.06,9.83,0.2421,0.8681,93.9062,30.49
,Day,0,Practice,Unexpected,Amber,Left,13.16,9.94,0.2211,0.8681,95.5415,30.48
,Day,0,Practice,Unexpected,Amber,Left,13.26,10.04,0.2036,0.8681,96.9040,30.48
,Day,0,Practice,Unexpected,Amber,Left,13.37,10.15,0.1861,0.8681,98.2661,30.47
,Day,0,Practice,Unexpected,Amber,Left,13.47,10.25,0.1685,0.8681,99.6279,30.46
,Day,0,Practice,Unexpected,Amber,Left,13.58,10.35,0.1509,0.8681,100.9894,30.46
,Day,0,Practice,Unexpected,Amber,Left,13.68,10.45,0.1334,0.8681,102.3506,30.45
,Day,0,Practice,Unexpected,Amber,Left,13.78,10.55,0.1158,0.8681,103.7116,30.44
,Day,0,Practice,Unexpected,Amber,Left,13.88,10.65,0.0982,0.8681,105.0722,30.44
,Day,0,Practice,Unexpected,Amber,Left,13.99,10.76,0.0771,0.8681,106.7045,30.43
,Day,0,Practice,Unexpected,Amber,Left,14.09,10.87,0.0596,0.8681,108.0644,30.42
,Day,0,Practice,Unexpected,Amber,Left,14.20,10.97,0.0420,0.8681,109.4240,30.41
,Day,0,Practice,Unexpected,Amber,Left,14.30,11.08,0.0210,0.8681,111.0551,30.41
,Day,0,Practice,Unexpected,Amber,Left,14.41,11.18,0.0034,0.8681,112.4141,30.40
,Day,0,Practice,Unexpected,Amber,Left,14.51,11.28,-0.0141,0.8681,113.7727,30.39
,Day,0,Practice,Unexpected,Amber,Left,14.61,11.39,-0.0317,0.8681,115.1311,30.38
,Day,0,Practice,Unexpected,Amber,Left,14.71,11.49,-0.0492,0.8681,116.4891,30.38
,Day,0,Practice,Unexpected,Amber,Left,14.81,11.59,-0.0667,0.8681,117.8468,30.37
,Day,0,Practice,Unexpected,Amber,Left,14.92,11.69,-0.0842,0.8681,119.2043,30.36
,Day,0,Practice,Unexpected,Amber,Left,15.02,11.79,-0.1017,0.8681,120.5614,30.36
,Day,0,Practice,Unexpected,Amber,Left,15.12,11.89,-0.1228,0.8681,122.1895,30.35
,Day,0,Practice,Unexpected,Amber,Left,15.22,12.00,-0.1403,0.8681,123.5460,30.34
,Day,0,Practice,Unexpected,Amber,Left,15.33,12.10,-0.1578,0.8681,124.9021,30.34
,Day,0,Practice,Unexpected,Amber,Left,15.43,12.21,-0.1753,0.8681,126.2579,30.33
,Day,0,Practice,Unexpected,Amber,Left,15.54,12.31,-0.1928,0.8681,127.6135,30.32
,Day,0,Practice,Unexpected,Amber,Left,15.64,12.41,-0.2102,0.8681,128.9687,30.32
,Day,0,Practice,Unexpected,Amber,Left,15.74,12.51,-0.2277,0.8681,130.3236,30.31
,Day,0,Practice,Unexpected,Amber,Left,15.84,12.61,-0.2452,0.8681,131.6782,30.30
,Day,0,Practice,Unexpected,Amber,Left,15.94,12.71,-0.2662,0.8681,133.3034,30.29
,Day,0,Practice,Unexpected,Amber,Left,16.05,12.82,-0.2837,0.8681,134.6573,30.29
,Day,0,Practice,Unexpected,Amber,Left,16.15,12.93,-0.3011,0.8681,136.0109,30.28
,Day,0,Practice,Unexpected,Amber,Left,16.25,13.03,-0.3186,0.8681,137.3643,30.27
,Day,0,Practice,Unexpected,Amber,Left,16.36,13.13,-0.3360,0.8681,138.7173,30.27
,Day,0,Practice,Unexpected,Amber,Left,16.46,13.23,-0.3570,0.8681,140.3405,30.26
,Day,0,Practice,Unexpected,Amber,Left,16.56,13.34,-0.3744,0.8681,141.6929,30.25
,Day,0,Practice,Unexpected,Amber,Left,16.67,13.44,-0.3919,0.8681,143.0449,30.24
,Day,0,Practice,Unexpected,Amber,Left,16.77,13.55,-0.4093,0.8681,144.3967,30.24
,Day,0,Practice,Unexpected,Amber,Left,16.88,13.65,-0.4268,0.8681,145.7481,30.23
,Day,0,Practice,Unexpected,Amber,Left,16.98,13.75,-0.4442,0.8681,147.0993,30.22
,Day,0,Practice,Unexpected,Amber,Left,17.08,13.86,-0.4651,0.8681,148.7202,30.22
,Day,0,Practice,Unexpected,Amber,Left,17.19,13.96,-0.4825,0.8681,150.0707,30.21
,Day,0,Practice,Unexpected,Amber,Left,17.29,14.06,-0.5000,0.8681,151.4209,30.20
,Day,0,Practice,Unexpected,Amber,Left,17.39,14.17,-0.5174,0.8681,152.7708,30.20
,Day,0,Practice,Unexpected,Amber,Left,17.78,14.55,-0.5870,0.8681,158.1672,30.17
,Day,0,Practice,Unexpected,Amber,Left,17.88,14.66,-0.6044,0.8681,159.5155,30.16
,Day,0,Practice,Unexpected,Amber,Left,17.99,14.76,-0.6218,0.8681,160.8636,30.15
,Day,0,Practice,Unexpected,Amber,Left,18.10,14.88,-0.6427,0.8681,162.4808,30.15
,Day,0,Practice,Unexpected,Amber,Left,18.21,14.98,-0.6600,0.8681,163.8282,30.14
,Day,0,Practice,Unexpected,Amber,Left,18.31,15.09,-0.6774,0.8681,165.1753,30.13
,Day,0,Practice,Unexpected,Amber,Left,18.42,15.19,-0.6948,0.8681,166.5221,30.13
,Day,0,Practice,Unexpected,Amber,Left,18.52,15.29,-0.7122,0.8681,167.8685,30.12
,Day,0,Practice,Unexpected,Amber,Left,18.62,15.39,-0.7330,0.8681,169.4839,30.11
,Day,0,Practice,Unexpected,Amber,Left,18.72,15.49,-0.7504,0.8681,170.8297,30.10
,Day,0,Practice,Unexpected,Amber,Left,18.82,15.60,-0.7677,0.8681,172.1752,30.10
,Day,0,Practice,Unexpected,Amber,Left,18.93,15.70,-0.7851,0.8681,173.5204,30.09
,Day,0,Practice,Unexpected,Amber,Left,19.03,15.80,-0.8024,0.8681,174.8653,30.08
,Day,0,Practice,Unexpected,Amber,Left,19.14,15.91,-0.8198,0.8681,176.2099,30.08
,Day,0,Practice,Unexpected,Amber,Left,19.24,16.01,-0.8371,0.8681,177.5542,30.07
,Day,0,Practice,Unexpected,Amber,Left,19.34,16.12,-0.8579,0.8681,179.1669,30.06
,Day,0,Practice,Unexpected,Amber,Left,19.45,16.22,-0.8753,0.8681,180.5105,30.06
,Day,0,Practice,Unexpected,Amber,Left,19.55,16.33,-0.8926,0.8681,181.8539,30.05
,Day,0,Practice,Unexpected,Amber,Left,19.66,16.43,-0.9099,0.8681,183.1969,30.04
,Day,0,Practice,Unexpected,Amber,Left,19.77,16.54,-0.9307,0.8681,184.8081,30.03
,Day,0,Practice,Unexpected,Amber,Left,19.87,16.65,-0.9480,0.8681,186.1505,30.03
,Day,0,Practice,Unexpected,Amber,Left,19.98,16.75,-0.9653,0.8681,187.4925,30.02
,Day,0,Practice,Unexpected,Amber,Left,20.09,16.86,-0.9861,0.8681,189.1026,30.01
,Day,0,Practice,Unexpected,Amber,Left,20.19,16.97,-1.0034,0.8681,190.4440,30.01
,Day,0,Practice,Unexpected,Amber,Left,20.29,17.07,-1.0207,0.8681,191.7850,30.00
,Day,0,Practice,Unexpected,Amber,Left,20.40,17.17,-1.0380,0.8681,193.1258,29.99
,Day,0,Practice,Unexpected,Amber,Left,20.50,17.27,-1.0587,0.8681,194.7344,29.98
,Day,0,Practice,Unexpected,Amber,Left,20.61,17.38,-1.0760,0.8681,196.0745,29.98
,Day,0,Practice,Unexpected,Amber,Left,20.71,17.48,-1.0933,0.8681,197.4143,29.97
,Day,0,Practice,Unexpected,Amber,Left,20.82,17.59,-1.1106,0.8681,198.7538,29.96
,Day,0,Practice,Unexpected,Amber,Left,20.93,17.70,-1.1313,0.8681,200.3609,29.96
,Day,0,Practice,Unexpected,Amber,Left,21.03,17.80,-1.1486,0.8681,201.6997,29.95
,Day,0,Practice,Unexpected,Amber,Left,21.13,17.90,-1.1658,0.8681,203.0383,29.94
,Day,0,Practice,Unexpected,Amber,Left,21.23,18.00,-1.1831,0.8681,204.3765,29.94
,Day,0,Practice,Unexpected,Amber,Left,21.34,18.11,-1.2003,0.8681,205.7145,29.93
,Day,0,Practice,Unexpected,Amber,Left,21.44,18.21,-1.2176,0.8681,207.0521,29.92
,Day,0,Practice,Unexpected,Amber,Left,21.54,18.31,-1.2348,0.8681,208.3895,29.92
,Day,0,Practice,Unexpected,Amber,Left,21.65,18.42,-1.2555,0.8681,209.9939,29.91
,Day,0,Practice,Unexpected,Amber,Left,21.75,18.52,-1.2728,0.8681,211.3306,29.90
,Day,0,Practice,Unexpected,Amber,Left,21.86,18.63,-1.2900,0.8681,212.6670,29.89
,Day,0,Practice,Unexpected,Amber,Left,21.96,18.73,-1.3107,0.8681,214.2703,29.89
,Day,0,Practice,Unexpected,Amber,Left,22.07,18.84,-1.3279,0.8681,215.6060,29.88
,Day,0,Practice,Unexpected,Amber,Left,22.17,18.94,-1.3451,0.8681,216.9414,29.87
,Day,0,Practice,Unexpected,Amber,Left,22.27,19.04,-1.3623,0.8681,218.2765,29.87
,Day,0,Practice,Unexpected,Amber,Left,22.38,19.15,-1.3795,0.8681,219.6114,29.86
,Day,0,Practice,Unexpected,Amber,Left,22.48,19.25,-1.3968,0.8681,220.9459,29.85
,Day,0,Practice,Unexpected,Amber,Left,22.58,19.36,-1.4174,0.8681,222.5469,29.84
,Day,0,Practice,Unexpected,Amber,Left,22.68,19.46,-1.4346,0.8681,223.8808,29.84
,Day,0,Practice,Unexpected,Amber,Left,22.79,19.56,-1.4518,0.8681,225.2144,29.83
,Day,0,Practice,Unexpected,Amber,Left,22.89,19.66,-1.4690,0.8681,226.5476,29.82
,Day,0,Practice,Unexpected,Amber,Left,23.00,19.77,-1.4862,0.8681,227.8806,29.82
,Day,0,Practice,Unexpected,Amber,Left,23.10,19.88,-1.5068,0.8681,229.4798,29.81
,Day,0,Practice,Unexpected,Amber,Left,23.21,19.98,-1.5240,0.8681,230.8121,29.80
,Day,0,Practice,Unexpected,Amber,Left,23.31,20.08,-1.5411,0.8681,232.1441,29.80
,Day,0,Practice,Unexpected,Amber,Left,23.41,20.19,-1.5583,0.8681,233.4758,29.79
,Day,0,Practice,Unexpected,Amber,Left,23.52,20.30,-1.5789,0.8681,235.0734,29.78
,Day,0,Practice,Unexpected,Amber,Left,23.63,20.40,-1.5961,0.8681,236.4045,29.77
,Day,0,Practice,Unexpected,Amber,Left,23.73,20.50,-1.6132,0.8681,237.7352,29.77
,Day,0,Practice,Unexpected,Amber,Left,23.83,20.61,-1.6304,0.8681,239.0657,29.76
,Day,0,Practice,Unexpected,Amber,Left,23.94,20.71,-1.6475,0.8681,240.3958,29.75
,Day,0,Practice,Unexpected,Amber,Left,24.04,20.81,-1.6681,0.8681,241.9916,29.75
,Day,0,Practice,Unexpected,Amber,Left,24.14,20.91,-1.6852,0.8681,243.3211,29.74
,Day,0,Practice,Unexpected,Amber,Left,24.24,21.02,-1.7024,0.8681,244.6503,29.73
,Day,0,Practice,Unexpected,Amber,Left,24.34,21.12,-1.7195,0.8681,245.9792,29.73
,Day,0,Practice,Unexpected,Amber,Left,24.45,21.22,-1.7366,0.8681,247.3078,29.72
,Day,0,Practice,Unexpected,Amber,Left,24.55,21.32,-1.7538,0.8681,248.6361,29.71
,Day,0,Practice,Unexpected,Amber,Left,24.65,21.43,-1.7709,0.8681,249.9641,29.71
,Day,0,Practice,Unexpected,Amber,Left,24.76,21.53,-1.7880,0.8681,251.2918,29.70
,Day,0,Practice,Unexpected,Amber,Left,24.86,21.63,-1.8051,0.8681,252.6192,29.69
,Day,0,Practice,Unexpected,Amber,Left,24.97,21.74,-1.8256,0.8681,254.2116,29.68
,Day,0,Practice,Unexpected,Amber,Left,25.07,21.84,-1.8428,0.8681,255.5384,29.68
,Day,0,Practice,Unexpected,Amber,Left,25.18,21.95,-1.8599,0.8681,256.8648,29.67
,Day,0,Practice,Unexpected,Amber,Left,25.28,22.05,-1.8769,0.8681,258.1909,29.66
,Day,0,Practice,Unexpected,Amber,Left,25.38,22.16,-1.8975,0.8681,259.7819,29.66
,Day,0,Practice,Unexpected,Amber,Left,25.48,22.26,-1.9145,0.8681,261.1074,29.65
,Day,0,Practice,Unexpected,Amber,Left,25.59,22.36,-1.9316,0.8681,262.4326,29.64
,Day,0,Practice,Unexpected,Amber,Left,25.70,22.47,-1.9487,0.8681,263.7575,29.64
,Day,0,Practice,Unexpected,Amber,Left,25.80,22.57,-1.9658,0.8681,265.0821,29.63
,Day,0,Practice,Unexpected,Amber,Left,25.90,22.68,-1.9863,0.8681,266.6712,29.62
,Day,0,Practice,Unexpected,Amber,Left,26.01,22.78,-2.0033,0.8681,267.9951,29.62
,Day,0,Practice,Unexpected,Amber,Left,26.11,22.88,-2.0204,0.8681,269.3188,29.61
,Day,0,Practice,Unexpected,Amber,Left,26.21,22.98,-2.0374,0.8681,270.6421,29.60
,Day,0,Practice,Unexpected,Amber,Left,26.31,23.09,-2.0545,0.8681,271.9651,29.60
,Day,0,Practice,Unexpected,Amber,Left,26.42,23.19,-2.0715,0.8681,273.2879,29.59
,Day,0,Practice,Unexpected,Amber,Left,26.52,23.29,-2.0886,0.8681,274.6104,29.58
,Day,0,Practice,Unexpected,Amber,Left,26.64,23.41,-2.1090,0.8681,276.1969,29.57
,Day,0,Practice,Unexpected,Amber,Left,26.74,23.52,-2.1295,0.8681,277.7830,29.57
,Day,0,Practice,Unexpected,Amber,Left,26.85,23.62,-2.1465,0.8681,279.1045,29.56
,Day,0,Practice,Unexpected,Amber,Left,26.95,23.73,-2.1635,0.8681,280.4256,29.55
,Day,0,Practice,Unexpected,Amber,Left,27.06,23.83,-2.1806,0.8681,281.7465,29.55
,Day,0,Practice,Unexpected,Amber,Left,27.17,23.94,-2.2010,0.8681,283.3311,29.54
,Day,0,Practice,Unexpected,Amber,Left,27.28,24.05,-2.2180,0.8681,284.6513,29.53
,Day,0,Practice,Unexpected,Amber,Left,27.38,24.16,-2.2384,0.8681,286.2351,29.52
,Day,0,Practice,Unexpected,Amber,Left,27.49,24.26,-2.2554,0.8681,287.5546,29.52
,Day,0,Practice,Unexpected,Amber,Left,27.59,24.36,-2.2724,0.8681,288.8739,29.51
,Day,0,Practice,Unexpected,Amber,Left,27.69,24.46,-2.2894,0.8681,290.1928,29.50
,Day,0,Practice,Unexpected,Amber,Left,27.79,24.56,-2.3064,0.8681,291.5114,29.50
,Day,0,Practice,Unexpected,Amber,Left,27.89,24.67,-2.3234,0.8681,292.8298,29.49
