ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,LaneDeviation,SpeedMPH
P000,Day,0,Practice,Unexpected,Amber,Left,50.62,49.33,-0.4612,0.8681,1133.4190,-0.4612,58.22
P000,Day,0,Practice,Unexpected,Amber,Left,50.73,49.43,-0.4581,0.8681,1136.1330,-0.4581,58.21
P000,Day,0,Practice,Unexpected,Amber,Left,50.84,49.55,-0.4498,0.8681,1139.1040,-0.4498,58.19
P000,Day,0,Practice,Unexpected,Amber,Left,50.95,49.65,-0.4361,0.8681,1141.8800,-0.4361,58.18
P000,Day,0,Practice,Unexpected,Amber,Left,51.05,49.76,-0.4163,0.8681,1144.6270,-0.4163,58.17
P000,Day,0,Practice,Unexpected,Amber,Left,51.16,49.86,-0.3906,0.8681,1147.3550,-0.3906,58.22
P000,Day,0,Practice,Unexpected,Amber,Left,51.27,49.97,-0.3579,0.8681,1150.1890,-0.3579,58.23
P000,Day,0,Practice,Unexpected,Amber,Left,51.38,50.08,-0.3200,0.8681,1152.9970,-0.3200,58.22
P000,Day,0,Practice,Unexpected,Amber,Left,51.48,50.19,-0.2785,0.8681,1155.7450,-0.2785,58.26
P000,Day,0,Practice,Unexpected,Amber,Left,51.59,50.29,-0.2324,0.8681,1158.5200,-0.2324,58.50
P000,Day,0,Practice,Unexpected,Amber,Left,51.69,50.40,-0.1843,0.8681,1161.2220,-0.1843,58.75
P000,Day,0,Practice,Unexpected,Amber,Left,51.80,50.50,-0.1326,0.8681,1163.9690,-0.1326,58.87
P000,Day,0,Practice,Unexpected,Amber,Left,51.90,50.61,-0.0766,0.8681,1166.8120,-0.0766,58.90
P000,Day,0,Practice,Unexpected,Amber,Left,52.01,50.71,-0.0203,0.8681,1169.5700,-0.0203,58.97
P000,Day,0,Practice,Unexpected,Amber,Left,52.11,50.82,0.0372,0.8681,1172.3060,0.0372,59.13
P000,Day,0,Practice,Unexpected,Amber,Left,52.22,50.92,0.0971,0.8681,1175.0900,0.0971,59.20
P000,Day,0,Practice,Unexpected,Amber,Left,52.32,51.03,0.1581,0.8681,1177.8780,0.1581,59.20
P000,Day,0,Practice,Unexpected,Amber,Left,52.43,51.13,0.2202,0.8681,1180.6690,0.2202,59.19
P000,Day,0,Practice,Unexpected,Amber,Left,52.53,51.24,0.2833,0.8681,1183.4730,0.2833,59.21
P000,Day,0,Practice,Unexpected,Amber,Left,52.64,51.35,0.3472,0.8681,1186.2920,0.3472,59.37
P000,Day,0,Practice,Unexpected,Amber,Left,52.75,51.45,0.4014,0.8681,1189.1270,0.4014,59.52
P000,Day,0,Practice,Unexpected,Amber,Left,52.86,51.57,0.4509,0.8681,1192.1710,0.4509,59.58
P000,Day,0,Practice,Unexpected,Amber,Left,52.97,51.67,0.4933,0.8681,1195.0570,0.4933,59.58
P000,Day,0,Practice,Unexpected,Amber,Left,53.07,51.78,0.5271,0.8681,1197.8270,0.5271,59.56
P000,Day,0,Practice,Unexpected,Amber,Left,53.18,51.88,0.5533,0.8681,1200.6160,0.5533,59.55
P000,Day,0,Practice,Unexpected,Amber,Left,53.28,51.99,0.5713,0.8681,1203.4210,0.5713,59.53
P000,Day,0,Practice,Unexpected,Amber,Left,53.39,52.09,0.5813,0.8681,1206.2220,0.5813,59.52
P000,Day,0,Practice,Unexpected,Amber,Left,53.49,52.20,0.5840,0.8681,1208.9950,0.5840,59.50
P000,Day,0,Practice,Unexpected,Amber,Left,53.60,52.31,0.5800,0.8681,1211.8420,0.5800,59.49
P000,Day,0,Practice,Unexpected,Amber,Left,53.70,52.41,0.5704,0.8681,1214.6250,0.5704,59.51
P000,Day,0,Practice,Unexpected,Amber,Left,53.81,52.51,0.5561,0.8681,1217.3790,0.5561,59.55
P000,Day,0,Practice,Unexpected,Amber,Left,53.91,52.62,0.5371,0.8681,1220.2070,0.5371,59.55
P000,Day,0,Practice,Unexpected,Amber,Left,54.02,52.72,0.5149,0.8681,1222.9800,0.5149,59.54
P000,Day,0,Practice,Unexpected,Amber,Left,54.12,52.83,0.4897,0.8681,1225.7620,0.4897,59.53
P000,Day,0,Practice,Unexpected,Amber,Left,54.24,52.94,0.4704,0.8681,1228.7970,0.4704,59.50
P000,Day,0,Practice,Unexpected,Amber,Left,54.34,53.05,0.4626,0.8681,1231.6330,0.4626,59.49
P000,Day,0,Practice,Unexpected,Amber,Left,54.45,53.15,0.4580,0.8681,1234.4280,0.4580,59.47
P000,Day,0,Practice,Unexpected,Amber,Left,54.55,53.26,0.4599,0.8681,1237.1820,0.4599,59.45
P000,Day,0,Practice,Unexpected,Amber,Left,54.66,53.36,0.4705,0.8681,1239.9790,0.4705,59.44
P000,Day,0,Practice,Unexpected,Amber,Left,54.76,53.47,0.4898,0.8681,1242.7340,0.4898,59.42
P000,Day,0,Practice,Unexpected,Amber,Left,54.87,53.57,0.5176,0.8681,1245.5480,0.5176,59.40
P000,Day,0,Practice,Unexpected,Amber,Left,54.97,53.68,0.5467,0.8681,1248.3840,0.5467,59.39
P000,Day,0,Practice,Unexpected,Amber,Left,55.08,53.78,0.5810,0.8681,1251.1540,0.5810,59.37
P000,Day,0,Practice,Unexpected,Amber,Left,55.18,53.89,0.6181,0.8681,1253.8590,0.6181,59.36
P000,Day,0,Practice,Unexpected,Amber,Left,55.28,53.99,0.6575,0.8681,1256.5780,0.6575,59.35
P000,Day,0,Practice,Unexpected,Amber,Left,55.39,54.09,0.6979,0.8681,1259.3080,0.6979,59.33
P000,Day,0,Practice,Unexpected,Amber,Left,55.49,54.20,0.7391,0.8681,1262.0770,0.7391,59.33
P000,Day,0,Practice,Unexpected,Amber,Left,55.60,54.30,0.7803,0.8681,1264.8670,0.7803,59.41
P000,Day,0,Practice,Unexpected,Amber,Left,55.70,54.40,0.8193,0.8681,1267.5500,0.8193,59.47
P000,Day,0,Practice,Unexpected,Amber,Left,55.80,54.50,0.8561,0.8681,1270.2490,0.8561,59.48
P000,Day,0,Practice,Unexpected,Amber,Left,55.90,54.60,0.8839,0.8681,1272.9250,0.8839,59.47
P000,Day,0,Practice,Unexpected,Amber,Left,56.00,54.71,0.9096,0.8681,1275.6240,0.9096,59.45
P000,Day,0,Practice,Unexpected,Amber,Left,56.10,54.81,0.9311,0.8681,1278.2880,0.9311,59.44
P000,Day,0,Practice,Unexpected,Amber,Left,56.20,54.91,0.9482,0.8681,1280.9890,0.9482,59.42
P000,Day,0,Practice,Unexpected,Amber,Left,56.31,55.01,0.9603,0.8681,1283.7270,0.9603,59.41
P000,Day,0,Practice,Unexpected,Amber,Left,56.41,55.11,0.9670,0.8681,1286.4660,0.9670,59.40
P000,Day,0,Practice,Unexpected,Amber,Left,56.51,55.22,0.9688,0.8681,1289.2890,0.9688,59.38
P000,Day,0,Practice,Unexpected,Amber,Left,56.62,55.32,0.9658,0.8681,1292.0610,0.9658,59.37
P000,Day,0,Practice,Unexpected,Amber,Left,56.72,55.43,0.9587,0.8681,1294.8560,0.9587,59.35
P000,Day,0,Practice,Unexpected,Amber,Left,56.83,55.54,0.9475,0.8681,1297.7190,0.9475,59.41
P000,Day,0,Practice,Unexpected,Amber,Left,56.94,55.64,0.9333,0.8681,1300.5430,0.9333,59.46
P000,Day,0,Practice,Unexpected,Amber,Left,57.05,55.75,0.9160,0.8681,1303.4100,0.9160,59.46
P000,Day,0,Practice,Unexpected,Amber,Left,57.16,55.87,0.8948,0.8681,1306.4860,0.8948,59.44
P000,Day,0,Practice,Unexpected,Amber,Left,57.26,55.97,0.8747,0.8681,1309.1460,0.8747,59.43
P000,Day,0,Practice,Unexpected,Amber,Left,57.37,56.08,0.8509,0.8681,1312.0700,0.8509,59.42
P000,Day,0,Practice,Unexpected,Amber,Left,57.48,56.19,0.8313,0.8681,1314.9530,0.8313,59.40
P000,Day,0,Practice,Unexpected,Amber,Left,57.59,56.30,0.8160,0.8681,1317.8580,0.8160,59.38
P000,Day,0,Practice,Unexpected,Amber,Left,57.70,56.40,0.8025,0.8681,1320.6810,0.8025,59.37
P000,Day,0,Practice,Unexpected,Amber,Left,57.80,56.51,0.7921,0.8681,1323.5240,0.7921,59.35
P000,Day,0,Practice,Unexpected,Amber,Left,57.91,56.61,0.7832,0.8681,1326.2230,0.7832,59.33
P000,Day,0,Practice,Unexpected,Amber,Left,58.01,56.72,0.7677,0.8681,1329.1090,0.7677,59.32
P000,Day,0,Practice,Unexpected,Amber,Left,58.12,56.83,0.7541,0.8681,1331.9550,0.7541,59.30
P000,Day,0,Practice,Unexpected,Amber,Left,58.23,56.94,0.7398,0.8681,1334.8350,0.7398,59.29
P000,Day,0,Practice,Unexpected,Amber,Left,58.34,57.04,0.7237,0.8681,1337.6590,0.7237,59.27
P000,Day,0,Practice,Unexpected,Amber,Left,58.45,57.15,0.7040,0.8681,1340.5510,0.7040,59.26
P000,Day,0,Practice,Unexpected,Amber,Left,58.55,57.25,0.6822,0.8681,1343.2560,0.6822,59.29
P000,Day,0,Practice,Unexpected,Amber,Left,58.66,57.36,0.6561,0.8681,1346.0840,0.6561,59.29
P000,Day,0,Practice,Unexpected,Amber,Left,58.76,57.47,0.6265,0.8681,1348.9200,0.6265,59.28
P000,Day,0,Practice,Unexpected,Amber,Left,58.88,57.58,0.5906,0.8681,1352.0270,0.5906,59.27
P000,Day,0,Practice,Unexpected,Amber,Left,58.98,57.69,0.5565,0.8681,1354.7240,0.5565,59.26
P000,Day,0,Practice,Unexpected,Amber,Left,59.08,57.79,0.5104,0.8681,1357.3730,0.5104,59.22
P000,Day,0,Practice,Unexpected,Amber,Left,59.19,57.89,0.4460,0.8681,1360.1940,0.4460,59.20
P000,Day,0,Practice,Unexpected,Amber,Left,59.30,58.00,0.3725,0.8681,1363.0840,0.3725,59.19
P000,Day,0,Practice,Unexpected,Amber,Left,59.40,58.10,0.2964,0.8681,1365.7350,0.2964,59.17
P000,Day,0,Practice,Unexpected,Amber,Left,59.51,58.21,0.2143,0.8681,1368.6400,0.2143,59.15
P000,Day,0,Practice,Unexpected,Amber,Left,59.61,58.31,0.1328,0.8681,1371.2920,0.1328,59.13
P000,Day,0,Practice,Unexpected,Amber,Left,59.71,58.42,0.0395,0.8681,1374.1220,0.0395,59.12
P000,Day,0,Practice,Unexpected,Amber,Left,59.82,58.53,-0.0569,0.8681,1376.9400,-0.0569,59.10
P000,Day,0,Practice,Unexpected,Amber,Left,59.93,58.64,-0.1569,0.8681,1379.8210,-0.1569,59.09
P000,Day,0,Practice,Unexpected,Amber,Left,60.04,58.74,-0.2570,0.8681,1382.7060,-0.2570,59.07
P000,Day,0,Practice,Unexpected,Amber,Left,60.15,58.85,-0.3460,0.8681,1385.5740,-0.3460,59.05
P000,Day,0,Practice,Unexpected,Amber,Left,60.26,58.96,-0.4271,0.8681,1388.4190,-0.4271,59.04
P000,Day,0,Practice,Unexpected,Amber,Left,60.36,59.07,-0.5018,0.8681,1391.2220,-0.5018,59.02
P000,Day,0,Practice,Unexpected,Amber,Left,60.47,59.18,-0.5702,0.8681,1394.0680,-0.5702,59.00
P000,Day,0,Practice,Unexpected,Amber,Left,60.59,59.29,-0.6353,0.8681,1397.1760,-0.6353,58.99
P000,Day,0,Practice,Unexpected,Amber,Left,60.70,59.40,-0.6862,0.8681,1400.0160,-0.6862,58.97
P000,Day,0,Practice,Unexpected,Amber,Left,60.80,59.51,-0.7288,0.8681,1402.8320,-0.7288,58.95
P000,Day,0,Practice,Unexpected,Amber,Left,60.91,59.61,-0.7571,0.8681,1405.6280,-0.7571,58.93
P000,Day,0,Practice,Unexpected,Amber,Left,61.02,59.72,-0.7721,0.8681,1408.4650,-0.7721,58.91
P000,Day,0,Practice,Unexpected,Amber,Left,61.12,59.83,-0.7784,0.8681,1411.2320,-0.7784,58.89
P000,Day,0,Practice,Unexpected,Amber,Left,61.23,59.93,-0.7750,0.8681,1413.9830,-0.7750,58.88
P000,Day,0,Practice,Unexpected,Amber,Left,61.33,60.04,-0.7620,0.8681,1416.7290,-0.7620,58.86
P000,Day,0,Practice,Unexpected,Amber,Left,61.43,60.14,-0.7397,0.8681,1419.4670,-0.7397,58.84
P000,Day,0,Practice,Unexpected,Amber,Left,61.54,60.24,-0.7097,0.8681,1422.1500,-0.7097,58.83
P000,Day,0,Practice,Unexpected,Amber,Left,61.64,60.35,-0.6712,0.8681,1424.9170,-0.6712,58.81
P000,Day,0,Practice,Unexpected,Amber,Left,61.74,60.45,-0.6273,0.8681,1427.6050,-0.6273,58.80
P000,Day,0,Practice,Unexpected,Amber,Left,61.85,60.55,-0.5782,0.8681,1430.2810,-0.5782,58.79
P000,Day,0,Practice,Unexpected,Amber,Left,61.95,60.66,-0.5231,0.8681,1433.0250,-0.5231,58.77
P000,Day,0,Practice,Unexpected,Amber,Left,62.05,60.76,-0.4657,0.8681,1435.6840,-0.4657,58.76
P000,Day,0,Practice,Unexpected,Amber,Left,62.16,60.86,-0.4034,0.8681,1438.4120,-0.4034,58.74
P000,Day,0,Practice,Unexpected,Amber,Left,62.26,60.97,-0.3378,0.8681,1441.1640,-0.3378,58.73
P000,Day,0,Practice,Unexpected,Amber,Left,62.36,61.07,-0.2712,0.8681,1443.8560,-0.2712,58.72
P000,Day,0,Practice,Unexpected,Amber,Left,62.47,61.17,-0.2023,0.8681,1446.5630,-0.2023,58.70
P000,Day,0,Practice,Unexpected,Amber,Left,62.57,61.28,-0.1291,0.8681,1449.3720,-0.1291,58.69
P000,Day,0,Practice,Unexpected,Amber,Left,62.68,61.38,-0.0554,0.8681,1452.1460,-0.0554,58.67
P000,Day,0,Practice,Unexpected,Amber,Left,62.78,61.49,0.0166,0.8681,1454.8180,0.0166,58.66
P000,Day,0,Practice,Unexpected,Amber,Left,62.88,61.59,0.0908,0.8681,1457.5400,0.0908,58.64
P000,Day,0,Practice,Unexpected,Amber,Left,62.99,61.69,0.1657,0.8681,1460.2610,0.1657,58.63
P000,Day,0,Practice,Unexpected,Amber,Left,63.09,61.80,0.2399,0.8681,1462.9340,0.2399,58.62
P000,Day,0,Practice,Unexpected,Amber,Left,63.20,61.90,0.3181,0.8681,1465.7340,0.3181,58.61
P000,Day,0,Practice,Unexpected,Amber,Left,63.30,62.01,0.3949,0.8681,1468.4700,0.3949,58.59
P000,Day,0,Practice,Unexpected,Amber,Left,63.41,62.11,0.4728,0.8681,1471.2350,0.4728,58.58
P000,Day,0,Practice,Unexpected,Amber,Left,63.53,62.23,0.5568,0.8681,1474.3310,0.5568,58.55
P000,Day,0,Practice,Unexpected,Amber,Left,63.64,62.34,0.6239,0.8681,1477.1890,0.6239,58.54
P000,Day,0,Practice,Unexpected,Amber,Left,63.74,62.45,0.6866,0.8681,1479.9630,0.6866,58.52
P000,Day,0,Practice,Unexpected,Amber,Left,63.85,62.55,0.7459,0.8681,1482.7890,0.7459,58.51
P000,Day,0,Practice,Unexpected,Amber,Left,63.96,62.66,0.7991,0.8681,1485.6170,0.7991,58.49
P000,Day,0,Practice,Unexpected,Amber,Left,64.07,62.77,0.8456,0.8681,1488.4270,0.8456,58.48
P000,Day,0,Practice,Unexpected,Amber,Left,64.17,62.88,0.8865,0.8681,1491.2880,0.8865,58.46
P000,Day,0,Practice,Unexpected,Amber,Left,64.28,62.99,0.9207,0.8681,1494.0820,0.9207,58.45
P000,Day,0,Practice,Unexpected,Amber,Left,64.39,63.10,0.9502,0.8681,1496.9370,0.9502,58.43
P000,Day,0,Practice,Unexpected,Amber,Left,64.50,63.21,0.9750,0.8681,1499.7910,0.9750,58.42
P000,Day,0,Practice,Unexpected,Amber,Left,64.62,63.32,0.9974,0.8681,1502.9070,0.9974,58.40
P000,Day,0,Practice,Unexpected,Amber,Left,64.73,63.43,1.0141,0.8681,1505.7100,1.0141,58.39
P000,Day,0,Practice,Unexpected,Amber,Left,64.83,63.54,1.0280,0.8681,1508.5200,1.0280,58.37
P000,Day,0,Practice,Unexpected,Amber,Left,64.94,63.64,1.0392,0.8681,1511.2400,1.0392,58.36
P000,Day,0,Practice,Unexpected,Amber,Left,65.05,63.75,1.0489,0.8681,1514.0490,1.0489,58.34
P000,Day,0,Practice,Unexpected,Amber,Left,65.15,63.85,1.0565,0.8681,1516.6640,1.0565,58.33
P000,Day,0,Practice,Unexpected,Amber,Left,65.25,63.96,1.0633,0.8681,1519.4370,1.0633,58.32
P000,Day,0,Practice,Unexpected,Amber,Left,65.36,64.07,1.0691,0.8681,1522.2760,1.0691,58.30
P000,Day,0,Practice,Unexpected,Amber,Left,65.47,64.17,1.0739,0.8681,1525.0630,1.0739,58.29
P000,Day,0,Practice,Unexpected,Amber,Left,65.58,64.28,1.0780,0.8681,1527.8470,1.0780,58.27
P000,Day,0,Practice,Unexpected,Amber,Left,65.68,64.38,1.0813,0.8681,1530.4810,1.0813,58.26
P000,Day,0,Practice,Unexpected,Amber,Left,65.78,64.49,1.0844,0.8681,1533.2850,1.0844,58.25
P000,Day,0,Practice,Unexpected,Amber,Left,65.89,64.60,1.0871,0.8681,1536.0670,1.0871,58.23
P000,Day,0,Practice,Unexpected,Amber,Left,66.00,64.70,1.0894,0.8681,1538.8030,1.0894,58.22
P000,Day,0,Practice,Unexpected,Amber,Left,66.10,64.81,1.0916,0.8681,1541.6060,1.0916,58.20
P000,Day,0,Practice,Unexpected,Amber,Left,66.21,64.92,1.0935,0.8681,1544.4300,1.0935,58.19
P000,Day,0,Practice,Unexpected,Amber,Left,66.32,65.03,1.0953,0.8681,1547.2400,1.0953,58.18
P000,Day,0,Practice,Unexpected,Amber,Left,66.43,65.13,1.0969,0.8681,1550.0690,1.0969,58.16
P000,Day,0,Practice,Unexpected,Amber,Left,66.54,65.24,1.0985,0.8681,1552.8550,1.0985,56.55
P000,Day,0,Practice,Unexpected,Amber,Left,66.65,65.36,1.1000,0.8681,1555.7220,1.1000,53.86
P000,Day,0,Practice,Unexpected,Amber,Left,66.76,65.47,1.1013,0.8681,1558.3080,1.1013,52.45
P000,Day,0,Practice,Unexpected,Amber,Left,66.87,65.57,1.1024,0.8681,1560.7740,1.1024,50.91
P000,Day,0,Practice,Unexpected,Amber,Left,66.99,65.69,1.1036,0.8681,1563.3840,1.1036,49.38
P000,Day,0,Practice,Unexpected,Amber,Left,67.09,65.80,1.1046,0.8681,1565.7590,1.1046,48.06
P000,Day,0,Practice,Unexpected,Amber,Left,67.20,65.90,1.1054,0.8681,1567.9530,1.1054,46.74
P000,Day,0,Practice,Unexpected,Amber,Left,67.30,66.01,1.1296,0.8681,1569.8360,1.1296,35.60
P000,Day,0,Practice,Unexpected,Amber,Left,67.40,66.11,1.1639,0.8681,1571.4090,1.1639,34.03
P000,Day,0,Practice,Unexpected,Amber,Left,67.50,66.21,1.1766,0.8681,1572.9170,1.1766,32.70
P000,Day,0,Practice,Unexpected,Amber,Left,67.60,66.31,1.1722,0.8682,1574.3810,1.1722,31.38
P000,Day,0,Practice,Unexpected,Amber,Left,67.71,66.41,1.1552,0.8682,1575.8010,1.1552,30.06
P000,Day,0,Practice,Unexpected,Amber,Left,67.82,66.52,1.1283,0.8682,1577.2150,1.1283,28.41
P000,Day,0,Practice,Unexpected,Amber,Left,67.92,66.63,1.0968,0.8682,1578.5200,1.0968,27.53
P000,Day,0,Practice,Unexpected,Amber,Left,68.03,66.73,1.0592,0.8682,1579.8600,1.0592,27.51
P000,Day,0,Practice,Unexpected,Amber,Left,68.13,66.84,1.0204,0.8682,1581.1320,1.0204,27.50
