ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,15,Main,Expected,Red,Right,44.42,0.00,0.0000,1.0765,-0.0025,1.32
99,Day,15,Main,Expected,Red,Right,44.52,0.10,0.0000,0.9587,-0.0025,3.51
99,Day,15,Main,Expected,Red,Right,44.63,0.21,0.0000,0.8433,-0.0024,0.47
99,Day,15,Main,Expected,Red,Right,44.73,0.31,0.0022,0.8588,-0.0079,0.37
99,Day,15,Main,Expected,Red,Right,44.83,0.41,0.0033,0.8692,-0.0122,0.18
99,Day,15,Main,Expected,Red,Right,44.93,0.51,0.0043,0.8734,-0.0040,0.29
99,Day,15,Main,Expected,Red,Right,45.03,0.61,0.0071,0.8726,0.0245,0.85
99,Day,15,Main,Expected,Red,Right,45.13,0.71,0.0125,0.8691,0.0801,1.51
99,Day,15,Main,Expected,Red,Right,45.24,0.82,0.0224,0.8700,0.1642,2.15
99,Day,15,Main,Expected,Red,Right,45.34,0.92,0.0423,0.8700,0.3035,2.95
99,Day,15,Main,Expected,Red,Right,45.44,1.02,0.0657,0.8698,0.4515,3.61
