ParticipantID,Block,TrialIndex,Scene,Event,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Merge,MergeRTSteer,MergeRTBrake,MergeRTThrottle,Collision,Car2DecelStartRel,Car2CollisionAbs,TimeToCollision
3,Day,1,U_Red_R,Practice,121.216,23.855,-1.124,0.868,495.029,,61.886,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,121.316,23.955,-1.132,0.868,497.794,,61.827,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,121.434,24.073,-1.141,0.868,501.017,,61.758,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,121.515,24.155,-1.147,0.868,503.316,,61.709,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,121.634,24.274,-1.157,0.868,506.533,,61.641,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,121.716,24.355,-1.163,0.868,508.828,,61.592,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,121.834,24.473,-1.172,0.868,512.039,,61.523,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,121.915,24.555,-1.179,0.868,514.33,,61.475,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,122.037,24.677,-1.188,0.868,517.534,,61.406,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,122.117,24.756,-1.179,0.868,519.819,,61.264,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,122.215,24.855,-1.133,0.868,522.554,,61.162,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,122.316,24.955,-1.075,0.868,525.287,,61.096,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,122.415,25.055,-0.999,0.868,528.015,,61.022,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,122.516,25.155,-0.899,0.868,530.739,,60.945,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,122.633,25.273,-0.751,0.868,533.912,,60.855,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,122.717,25.356,-0.639,0.868,536.174,,60.749,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,122.815,25.455,-0.52,0.868,538.885,,60.66,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,122.916,25.555,-0.391,0.868,541.593,,60.638,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,123.015,25.655,-0.261,0.868,544.307,,61.048,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,123.115,25.755,-0.137,0.868,547.04,,61.326,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,123.215,25.854,-0.024,0.868,549.78,,61.347,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,123.315,25.955,0.076,0.868,552.52,,61.305,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,123.416,26.055,0.163,0.868,555.257,,61.248,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,123.515,26.154,0.237,0.868,557.997,,61.5,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,123.615,26.254,0.299,0.868,560.756,,61.903,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,123.716,26.355,0.349,0.868,563.524,,61.952,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,123.816,26.456,0.36,0.868,566.29,,61.789,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,123.915,26.554,0.333,0.868,569.051,,61.725,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,124.017,26.656,0.287,0.868,571.808,,61.649,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,124.134,26.773,0.198,0.868,575.02,,61.55,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,124.216,26.855,0.109,0.868,577.309,,61.487,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,124.317,26.956,-0.025,0.868,580.059,,61.711,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,124.416,27.056,-0.188,0.868,582.815,,61.752,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,124.516,27.156,-0.353,0.868,585.568,,61.656,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,124.615,27.254,-0.499,0.868,588.318,,61.577,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,124.715,27.354,-0.651,0.868,591.065,,61.519,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,124.815,27.454,-0.783,0.868,593.81,,61.346,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,124.915,27.554,-0.858,0.868,596.546,,61.197,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,125.033,27.672,-0.902,0.868,599.735,,61.082,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,125.115,27.754,-0.9,0.868,602.009,,60.986,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,125.215,27.854,-0.86,0.868,604.733,,60.864,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,125.315,27.954,-0.81,0.868,607.451,,60.75,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,125.415,28.055,-0.734,0.868,610.163,,60.642,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,125.533,28.172,-0.659,0.868,613.322,,60.536,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,125.615,28.254,-0.602,0.868,615.575,,60.486,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,125.715,28.354,-0.537,0.868,618.277,,60.397,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,125.815,28.454,-0.45,0.868,620.972,,60.26,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,125.915,28.554,-0.353,0.868,623.663,,60.193,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,126.016,28.655,-0.263,0.868,626.351,,60.142,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,126.133,28.773,-0.154,0.868,629.494,,60.575,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,126.215,28.854,-0.07,0.868,631.754,,60.835,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,126.316,28.955,0.041,0.868,634.473,,60.877,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,126.415,29.054,0.163,0.868,637.19,,60.843,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,126.515,29.155,0.297,0.868,639.906,,60.788,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,126.615,29.254,0.441,0.868,642.618,,60.729,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,126.715,29.355,0.595,0.868,645.327,,60.669,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,126.815,29.454,0.752,0.868,648.033,,60.563,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,126.915,29.554,0.881,0.868,650.735,,60.455,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,127.018,29.657,1.005,0.868,653.433,,60.395,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,127.116,29.755,1.107,0.868,656.128,,60.218,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,127.216,29.855,1.169,0.868,658.817,,60.142,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,127.315,29.955,1.205,0.868,661.504,,60.057,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,127.415,30.055,1.21,0.868,664.186,,59.966,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,127.515,30.155,1.18,0.868,666.865,,59.874,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,127.615,30.255,1.116,0.868,669.539,,59.787,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,127.715,30.354,1.009,0.868,672.205,,59.561,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,127.815,30.455,0.838,0.868,674.858,,59.412,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,127.915,30.554,0.633,0.868,677.504,,59.315,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,128.015,30.655,0.397,0.868,680.143,,59.204,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,128.115,30.755,0.163,0.868,682.776,,59.094,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,128.215,30.854,-0.084,0.868,685.405,,59.018,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,128.315,30.955,-0.333,0.868,688.029,,58.888,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,128.416,31.055,-0.554,0.868,690.65,,58.812,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,128.515,31.155,-0.765,0.868,693.269,,58.747,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,128.617,31.256,-0.956,0.868,695.889,,58.829,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,128.715,31.355,-1.121,0.868,698.522,,59.228,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,128.815,31.455,-1.258,0.868,701.168,,59.393,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,128.915,31.554,-1.367,0.868,703.83,,59.841,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,129.034,31.674,-1.464,0.868,706.955,,60.066,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,129.115,31.755,-1.515,0.868,709.197,,60.38,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,129.233,31.873,-1.55,0.871,712.347,,60.334,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,129.315,31.954,-1.53,0.872,714.592,,60.248,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,129.415,32.055,-1.483,0.87,717.284,,60.178,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,129.515,32.155,-1.408,0.868,719.971,,60.136,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,129.633,32.273,-1.279,0.869,723.113,,60.446,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,129.716,32.355,-1.162,0.868,725.362,,60.516,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,129.816,32.455,-0.993,0.868,728.069,,60.941,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,129.915,32.554,-0.797,0.868,730.795,,61.299,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,130.032,32.672,-0.548,0.868,733.984,,61.293,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,130.133,32.772,-0.352,0.868,736.715,,61.227,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,130.214,32.854,-0.184,0.868,738.988,,61.182,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,130.315,32.954,0.018,0.868,741.715,,61.124,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,130.417,33.056,0.213,0.868,744.439,,61.064,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,130.515,33.155,0.396,0.868,747.161,,61.009,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,130.615,33.254,0.566,0.868,749.888,,61.336,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,130.714,33.354,0.722,0.868,752.63,,61.511,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,130.815,33.454,0.866,0.868,755.379,,61.737,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,130.915,33.554,0.997,0.868,758.143,,62.052,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,131.032,33.672,1.137,0.868,761.378,,62.085,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,131.133,33.772,1.247,0.868,764.151,,62.045,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,131.215,33.855,1.322,0.868,766.459,,61.911,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,131.333,33.972,1.378,0.868,769.683,,61.79,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,131.414,34.054,1.404,0.868,771.984,,61.731,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,131.515,34.154,1.415,0.868,774.742,,61.663,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,131.614,34.254,1.401,0.87,777.503,,61.974,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,131.714,34.354,1.361,0.869,780.277,,62.132,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,131.815,34.454,1.296,0.868,783.055,,62.272,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,131.915,34.554,1.209,0.868,785.846,,62.686,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,132.033,34.672,1.081,0.868,789.117,,62.782,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,132.115,34.754,0.975,0.868,791.452,,62.758,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,132.215,34.854,0.85,0.868,794.252,,62.652,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,132.315,34.955,0.731,0.868,797.05,,62.59,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,132.415,35.054,0.607,0.868,799.844,,62.53,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,132.515,35.154,0.485,0.868,802.635,,62.47,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,132.633,35.272,0.352,0.868,805.891,,62.625,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,132.716,35.355,0.263,0.868,808.228,,62.902,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,132.815,35.454,0.165,0.868,811.039,,62.96,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,132.915,35.555,0.076,0.868,813.854,,63.157,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,133.015,35.654,-0.003,0.868,816.685,,63.54,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,133.115,35.754,-0.074,0.868,819.528,,63.762,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,133.234,35.873,-0.148,0.868,822.864,,64.163,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,133.317,35.957,-0.196,0.868,825.256,,64.359,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,133.416,36.055,-0.247,0.868,828.14,,64.659,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,133.518,36.157,-0.293,0.868,831.036,,65.007,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,133.633,36.273,-0.342,0.868,834.437,,65.418,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,133.734,36.373,-0.38,0.868,837.37,,65.904,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,133.816,36.456,-0.409,0.868,839.831,,66.225,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,133.933,36.573,-0.447,0.868,843.298,,66.799,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,134.015,36.655,-0.472,0.868,845.789,,67.049,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,134.115,36.755,-0.5,0.868,848.796,,67.484,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,134.215,36.854,-0.527,0.868,851.816,,67.688,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,134.316,36.956,-0.553,0.868,854.847,,67.874,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,134.416,37.056,-0.577,0.868,857.882,,67.882,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,134.534,37.173,-0.604,0.868,861.42,,67.831,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,134.615,37.254,-0.623,0.868,863.946,,67.782,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,134.715,37.354,-0.645,0.868,866.974,,67.72,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,134.833,37.473,-0.67,0.868,870.505,,67.646,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,134.915,37.554,-0.687,0.868,873.023,,67.592,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,135.015,37.655,-0.708,0.868,876.044,,67.528,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,135.134,37.774,-0.731,0.868,879.564,,67.453,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,135.233,37.872,-0.751,0.868,882.578,,67.389,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,135.314,37.954,-0.767,0.868,885.087,,67.335,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,135.414,38.054,-0.787,0.868,888.096,,67.271,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,135.517,38.156,-0.806,0.868,891.102,,67.207,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,135.617,38.256,-0.825,0.868,894.104,,67.143,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,135.714,38.354,-0.844,0.868,897.104,,67.079,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,135.833,38.473,-0.866,0.868,900.601,,67.005,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,135.915,38.554,-0.882,0.868,903.096,,66.951,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,136.015,38.654,-0.9,0.868,906.087,,66.888,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,136.115,38.754,-0.919,0.868,909.076,,66.824,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,136.215,38.855,-0.938,0.868,912.062,,66.76,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,136.317,38.956,-0.956,0.868,915.045,,66.697,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,136.416,39.055,-0.975,0.868,918.025,,66.633,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,136.515,39.154,-0.993,0.868,921.002,,66.57,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,136.614,39.254,-1.012,0.868,923.977,,66.507,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,136.714,39.354,-1.03,0.868,926.948,,66.443,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,136.816,39.456,-1.048,0.868,929.917,,66.38,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,136.917,39.556,-1.067,0.868,932.883,,66.317,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,137.034,39.673,-1.088,0.868,936.34,,66.243,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,137.115,39.754,-1.103,0.868,938.806,,66.191,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,137.214,39.854,-1.121,0.868,941.763,,66.128,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,137.315,39.954,-1.14,0.868,944.718,,66.065,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,137.414,40.053,-1.158,0.868,947.67,,66.002,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,137.514,40.154,-1.176,0.868,950.62,,65.939,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,137.632,40.272,-1.197,0.868,954.061,,66.169,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,137.715,40.354,-1.212,0.868,956.531,,66.465,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,137.815,40.454,-1.216,0.868,959.502,,66.444,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,137.914,40.554,-1.179,0.868,962.471,,66.376,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,138.015,40.654,-1.13,0.868,965.436,,66.314,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,138.114,40.754,-1.06,0.868,968.398,,66.237,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,138.214,40.854,-0.964,0.868,971.356,,66.238,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,138.314,40.953,-0.839,0.868,974.322,,66.615,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,138.416,41.056,-0.685,0.868,977.299,,66.738,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,138.514,41.154,-0.508,0.868,980.277,,66.689,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,138.615,41.254,-0.34,0.868,983.252,,66.61,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,138.714,41.354,-0.16,0.868,986.222,,66.547,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,138.815,41.454,0.026,0.868,989.19,,66.485,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,138.915,41.554,0.211,0.868,992.154,,66.421,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,139.015,41.654,0.391,0.868,995.117,,66.357,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,139.115,41.754,0.563,0.868,998.077,,66.291,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,139.215,41.854,0.726,0.868,1001.034,,66.203,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,139.315,41.954,0.849,0.868,1003.987,,66.02,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,139.434,42.073,0.955,0.868,1007.427,,65.928,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,139.533,42.173,1.021,0.868,1010.371,,65.843,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,139.614,42.254,1.055,0.868,1012.822,,65.769,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,139.714,42.354,1.067,0.868,1015.761,,65.764,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,139.815,42.454,1.048,0.868,1018.708,,66.141,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,139.933,42.572,0.99,0.868,1022.161,,66.267,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,140.014,42.654,0.937,0.868,1024.628,,66.208,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,140.115,42.754,0.886,0.868,1027.585,,66.131,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,140.214,42.854,0.827,0.868,1030.539,,66.07,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,140.332,42.972,0.756,0.868,1033.983,,65.997,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,140.414,43.054,0.712,0.868,1036.44,,65.943,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,140.514,43.154,0.668,0.868,1039.386,,65.875,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,140.615,43.254,0.637,0.868,1042.33,,65.846,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,140.715,43.354,0.619,0.868,1045.279,,66.188,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,140.814,43.453,0.616,0.868,1048.241,,66.315,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,140.913,43.553,0.626,0.868,1051.205,,66.302,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,141.015,43.655,0.648,0.868,1054.169,,66.252,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,141.115,43.755,0.68,0.868,1057.129,,66.175,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,141.215,43.854,0.693,0.868,1060.084,,66.05,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,141.317,43.956,0.7,0.868,1063.035,,65.984,-1,,,-1,0,0,0,0,,,,0,,,
3,Day,1,U_Red_R,Practice,141.416,44.056,0.704,0.868,1065.983,,65.919,-1,,,-1,0,0,0,0,,,,0,,,
