ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyRT
UNKNOWN,0,3.184,0.045,-1,SubBlock,Practice,Expected,Red,Left,3.229,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,0.166,-1,SubBlock,Practice,Expected,Red,Left,3.35,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.096,-1,SubBlock,Practice,Expected,Red,Left,4.28,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.138,-1,SubBlock,Practice,Expected,Red,Left,4.321,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.15,-1,SubBlock,Practice,Expected,Red,Left,4.334,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.183,-1,SubBlock,Practice,Expected,Red,Left,4.367,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.191,-1,SubBlock,Practice,Expected,Red,Left,4.375,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.194,-1,SubBlock,Practice,Expected,Red,Left,4.377,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.197,-1,SubBlock,Practice,Expected,Red,Left,4.38,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.199,-1,SubBlock,Practice,Expected,Red,Left,4.383,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.202,-1,SubBlock,Practice,Expected,Red,Left,4.385,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.204,-1,SubBlock,Practice,Expected,Red,Left,4.388,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.207,-1,SubBlock,Practice,Expected,Red,Left,4.391,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.209,-1,SubBlock,Practice,Expected,Red,Left,4.393,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.212,-1,SubBlock,Practice,Expected,Red,Left,4.395,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.214,-1,SubBlock,Practice,Expected,Red,Left,4.398,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.216,-1,SubBlock,Practice,Expected,Red,Left,4.4,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.219,-1,SubBlock,Practice,Expected,Red,Left,4.403,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.222,-1,SubBlock,Practice,Expected,Red,Left,4.406,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.23,-1,SubBlock,Practice,Expected,Red,Left,4.414,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.233,-1,SubBlock,Practice,Expected,Red,Left,4.417,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.236,-1,SubBlock,Practice,Expected,Red,Left,4.419,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.238,-1,SubBlock,Practice,Expected,Red,Left,4.422,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.24,-1,SubBlock,Practice,Expected,Red,Left,4.424,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.244,-1,SubBlock,Practice,Expected,Red,Left,4.427,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.246,-1,SubBlock,Practice,Expected,Red,Left,4.43,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.249,-1,SubBlock,Practice,Expected,Red,Left,4.433,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.252,-1,SubBlock,Practice,Expected,Red,Left,4.436,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.254,-1,SubBlock,Practice,Expected,Red,Left,4.438,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.257,-1,SubBlock,Practice,Expected,Red,Left,4.44,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.259,-1,SubBlock,Practice,Expected,Red,Left,4.443,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.262,-1,SubBlock,Practice,Expected,Red,Left,4.446,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.265,-1,SubBlock,Practice,Expected,Red,Left,4.449,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.268,-1,SubBlock,Practice,Expected,Red,Left,4.452,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.271,-1,SubBlock,Practice,Expected,Red,Left,4.455,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.274,-1,SubBlock,Practice,Expected,Red,Left,4.458,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.276,-1,SubBlock,Practice,Expected,Red,Left,4.46,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.279,-1,SubBlock,Practice,Expected,Red,Left,4.463,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.282,-1,SubBlock,Practice,Expected,Red,Left,4.466,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.285,-1,SubBlock,Practice,Expected,Red,Left,4.469,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.287,-1,SubBlock,Practice,Expected,Red,Left,4.471,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.289,-1,SubBlock,Practice,Expected,Red,Left,4.473,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.292,-1,SubBlock,Practice,Expected,Red,Left,4.475,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.295,-1,SubBlock,Practice,Expected,Red,Left,4.479,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.318,-1,SubBlock,Practice,Expected,Red,Left,4.502,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.419,-1,SubBlock,Practice,Expected,Red,Left,4.603,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.184,1.517,-1,SubBlock,Practice,Expected,Red,Left,4.7,-1,,,,,0,0,,-1,-1,,-1
