ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Marge
UNKNOWN,0,2.964,0.03,-1,SubBlock,,,,,2.993,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.139,-1,SubBlock,,,,,3.102,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.857,-1,SubBlock,,,,,3.821,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.904,-1,SubBlock,,,,,3.868,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.918,-1,SubBlock,,,,,3.882,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.953,-1,SubBlock,,,,,3.917,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.959,-1,SubBlock,,,,,3.923,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.962,-1,SubBlock,,,,,3.926,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.966,-1,SubBlock,,,,,3.93,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.97,-1,SubBlock,,,,,3.934,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.973,-1,SubBlock,,,,,3.937,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.976,-1,SubBlock,,,,,3.94,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.979,-1,SubBlock,,,,,3.943,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.982,-1,SubBlock,,,,,3.946,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.987,-1,SubBlock,,,,,3.951,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.99,-1,SubBlock,,,,,3.954,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.993,-1,SubBlock,,,,,3.956,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,0.996,-1,SubBlock,,,,,3.96,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.001,-1,SubBlock,,,,,3.965,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.005,-1,SubBlock,,,,,3.969,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.008,-1,SubBlock,,,,,3.972,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.011,-1,SubBlock,,,,,3.975,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.021,-1,SubBlock,,,,,3.985,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.025,-1,SubBlock,,,,,3.989,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.028,-1,SubBlock,,,,,3.992,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.032,-1,SubBlock,,,,,3.995,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.035,-1,SubBlock,,,,,3.999,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.039,-1,SubBlock,,,,,4.003,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.043,-1,SubBlock,,,,,4.007,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.046,-1,SubBlock,,,,,4.01,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.05,-1,SubBlock,,,,,4.013,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.053,-1,SubBlock,,,,,4.017,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.057,-1,SubBlock,,,,,4.021,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.06,-1,SubBlock,,,,,4.023,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.063,-1,SubBlock,,,,,4.026,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.066,-1,SubBlock,,,,,4.03,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.069,-1,SubBlock,,,,,4.033,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.071,-1,SubBlock,,,,,4.035,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.073,-1,SubBlock,,,,,4.037,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.076,-1,SubBlock,,,,,4.04,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.137,-1,SubBlock,,,,,4.101,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.239,-1,SubBlock,,,,,4.202,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.339,-1,SubBlock,,,,,4.302,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.437,-1,SubBlock,,,,,4.401,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.537,-1,SubBlock,,,,,4.5,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.638,-1,SubBlock,,,,,4.602,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.737,-1,SubBlock,,,,,4.701,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.839,-1,SubBlock,,,,,4.802,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,1.937,-1,SubBlock,,,,,4.901,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,2.038,-1,SubBlock,,,,,5.001,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,2.138,-1,SubBlock,,,,,5.101,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,2.238,-1,SubBlock,,,,,5.202,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,2.337,-1,SubBlock,,,,,5.3,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,2.439,-1,SubBlock,,,,,5.402,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,2.539,-1,SubBlock,,,,,5.503,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,2.638,-1,SubBlock,,,,,5.602,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,2.739,-1,SubBlock,,,,,5.703,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,2.837,-1,SubBlock,,,,,5.8,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,2.938,-1,SubBlock,,,,,5.901,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,3.037,-1,SubBlock,,,,,6,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,3.139,-1,SubBlock,,,,,6.103,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,3.238,-1,SubBlock,,,,,6.202,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,3.338,-1,SubBlock,,,,,6.301,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,3.437,-1,SubBlock,,,,,6.4,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
UNKNOWN,0,2.964,3.537,-1,SubBlock,,,,,6.501,-1,,,,,0,0,,-1,-1,,,-1,0,0,0,0
6,Day,6.951,0.073,0,U_Red_L,Practice,Expected,Red,Right,7.024,0.501,0,1.065,-0.002,,1.829,0,,-1,-1,,,-1,0,0,0,0
6,Day,6.951,0.148,0,U_Red_L,Practice,Expected,Red,Right,7.099,0.576,0,1.065,-0.002,,1.829,0,,-1,-1,,,-1,0,0,0,0
6,Day,6.951,0.161,0,U_Red_L,Practice,Expected,Red,Right,7.112,0.589,0,1.047,-0.002,,2.194,0,,-1,-1,,,-1,0,0,0,0
6,Day,6.951,0.171,0,U_Red_L,Practice,Expected,Red,Right,7.122,0.599,0,1.035,-0.002,,2.56,0,,-1,-1,,,-1,0,0,0,0
6,Day,6.951,0.179,0,U_Red_L,Practice,Expected,Red,Right,7.13,0.607,0,1.025,-0.002,,2.56,0,,-1,-1,,,-1,0,0,0,0
6,Day,6.951,0.189,0,U_Red_L,Practice,Expected,Red,Right,7.14,0.617,0,1.012,-0.002,,2.926,0,,-1,-1,,,-1,0,0,0,0
6,Day,6.951,0.256,0,U_Red_L,Practice,Expected,Red,Right,7.207,0.683,0,0.902,-0.002,,4.389,0,,-1,-1,,,-1,0,0,0,0
6,Day,6.951,0.358,0,U_Red_L,Practice,Expected,Red,Right,7.309,0.785,0,0.845,-0.002,,0.131,0,,-1,-1,,,-1,0,0,0,0
6,Day,6.951,0.461,0,U_Red_L,Practice,Expected,Red,Right,7.412,0.889,0,0.854,-0.002,,0.232,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,0.552,0,U_Red_L,Practice,Expected,Red,Right,7.503,0.979,0,0.863,0.01,,0.702,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,0.651,0,U_Red_L,Practice,Expected,Red,Right,7.602,1.079,0,0.869,0.054,,1.344,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,0.755,0,U_Red_L,Practice,Expected,Red,Right,7.706,1.183,0,0.871,0.131,,2.014,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,0.855,0,U_Red_L,Practice,Expected,Red,Right,7.806,1.283,0,0.87,0.236,,2.686,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,0.951,0,U_Red_L,Practice,Expected,Red,Right,7.902,1.378,0,0.869,0.365,,3.359,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,1.055,0,U_Red_L,Practice,Expected,Red,Right,8.006,1.482,0,0.868,0.536,,4.031,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,1.155,0,U_Red_L,Practice,Expected,Red,Right,8.106,1.582,0,0.867,0.731,,4.702,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,1.252,0,U_Red_L,Practice,Expected,Red,Right,8.202,1.679,0,0.867,0.948,,5.374,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,1.355,0,U_Red_L,Practice,Expected,Red,Right,8.306,1.782,0,0.867,1.212,,6.046,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,1.451,0,U_Red_L,Practice,Expected,Red,Right,8.402,1.879,0,0.868,1.483,,6.717,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,1.554,0,U_Red_L,Practice,Expected,Red,Right,8.504,1.981,0,0.868,1.808,,7.389,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,1.651,0,U_Red_L,Practice,Expected,Red,Right,8.602,2.079,0,0.868,2.143,,8.06,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,1.754,0,U_Red_L,Practice,Expected,Red,Right,8.705,2.182,0,0.868,2.531,,8.731,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,1.854,0,U_Red_L,Practice,Expected,Red,Right,8.805,2.282,0,0.868,2.936,,9.402,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,1.951,0,U_Red_L,Practice,Expected,Red,Right,8.902,2.379,0,0.868,3.354,,10.072,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,2.05,0,U_Red_L,Practice,Expected,Red,Right,9.001,2.478,0,0.868,3.815,,10.743,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,2.151,0,U_Red_L,Practice,Expected,Red,Right,9.102,2.579,-0.001,0.868,4.313,,11.415,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,2.253,0,U_Red_L,Practice,Expected,Red,Right,9.204,2.681,-0.001,0.869,4.85,,12.086,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,2.35,0,U_Red_L,Practice,Expected,Red,Right,9.301,2.777,-0.001,0.869,5.383,,12.757,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,2.45,0,U_Red_L,Practice,Expected,Red,Right,9.401,2.878,-0.001,0.868,5.967,,13.427,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,2.554,0,U_Red_L,Practice,Expected,Red,Right,9.505,2.981,-0.001,0.868,6.608,,14.097,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,2.653,0,U_Red_L,Practice,Expected,Red,Right,9.604,3.081,-0.001,0.868,7.249,,14.766,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,2.75,0,U_Red_L,Practice,Expected,Red,Right,9.701,3.178,-0.001,0.868,7.899,,15.436,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,2.857,0,U_Red_L,Practice,Expected,Red,Right,9.808,3.285,-0.001,0.868,8.656,,16.105,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,2.952,0,U_Red_L,Practice,Expected,Red,Right,9.903,3.38,-0.002,0.868,9.347,,16.774,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,3.05,0,U_Red_L,Practice,Expected,Red,Right,10.001,3.478,-0.002,0.868,10.101,,17.443,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,3.155,0,U_Red_L,Practice,Expected,Red,Right,10.106,3.583,-0.002,0.868,10.937,,18.112,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,3.256,0,U_Red_L,Practice,Expected,Red,Right,10.207,3.683,-0.002,0.868,11.764,,18.78,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,3.353,0,U_Red_L,Practice,Expected,Red,Right,10.304,3.78,-0.002,0.868,12.59,,19.449,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,3.454,0,U_Red_L,Practice,Expected,Red,Right,10.405,3.882,-0.003,0.868,13.494,,20.117,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,3.553,0,U_Red_L,Practice,Expected,Red,Right,10.504,3.981,-0.003,0.868,14.392,,20.785,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,3.651,0,U_Red_L,Practice,Expected,Red,Right,10.602,4.079,-0.003,0.868,15.316,,21.453,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,3.752,0,U_Red_L,Practice,Expected,Red,Right,10.703,4.18,-0.004,0.868,16.295,,22.121,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,3.85,0,U_Red_L,Practice,Expected,Red,Right,10.801,4.277,-0.004,0.868,17.277,,22.789,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,3.956,0,U_Red_L,Practice,Expected,Red,Right,10.907,4.383,-0.005,0.868,18.376,,23.456,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,4.054,0,U_Red_L,Practice,Expected,Red,Right,11.005,4.481,-0.005,0.868,19.417,,24.123,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,4.154,0,U_Red_L,Practice,Expected,Red,Right,11.105,4.582,-0.005,0.868,20.508,,24.791,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,4.252,0,U_Red_L,Practice,Expected,Red,Right,11.203,4.68,-0.006,0.868,21.613,,25.458,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,4.351,0,U_Red_L,Practice,Expected,Red,Right,11.302,4.779,-0.006,0.868,22.749,,26.125,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,4.453,0,U_Red_L,Practice,Expected,Red,Right,11.404,4.881,-0.007,0.868,23.956,,26.791,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,4.551,0,U_Red_L,Practice,Expected,Red,Right,11.502,4.979,-0.008,0.868,25.147,,27.458,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,4.65,0,U_Red_L,Practice,Expected,Red,Right,11.601,5.078,-0.008,0.868,26.37,,28.124,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,4.751,0,U_Red_L,Practice,Expected,Red,Right,11.701,5.178,-0.009,0.868,27.649,,28.79,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,4.855,0,U_Red_L,Practice,Expected,Red,Right,11.806,5.282,-0.01,0.868,29.008,,29.456,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,4.951,0,U_Red_L,Practice,Expected,Red,Right,11.902,5.379,-0.01,0.868,30.282,,30.122,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,5.05,0,U_Red_L,Practice,Expected,Red,Right,12.001,5.478,-0.011,0.868,31.631,,30.788,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,5.156,0,U_Red_L,Practice,Expected,Red,Right,12.107,5.584,-0.012,0.868,33.115,,31.454,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,5.252,0,U_Red_L,Practice,Expected,Red,Right,12.203,5.679,-0.013,0.868,34.463,,32.119,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,5.353,0,U_Red_L,Practice,Expected,Red,Right,12.304,5.78,-0.014,0.868,35.929,,32.784,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,5.456,0,U_Red_L,Practice,Expected,Red,Right,12.406,5.883,-0.015,0.868,37.457,,33.449,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,5.555,0,U_Red_L,Practice,Expected,Red,Right,12.506,5.982,-0.016,0.868,38.956,,34.114,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,5.65,0,U_Red_L,Practice,Expected,Red,Right,12.601,6.078,-0.017,0.868,40.416,,34.779,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,5.752,0,U_Red_L,Practice,Expected,Red,Right,12.703,6.18,-0.018,0.868,42.014,,35.444,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,5.854,0,U_Red_L,Practice,Expected,Red,Right,12.805,6.281,-0.02,0.868,43.648,,36.108,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,5.951,0,U_Red_L,Practice,Expected,Red,Right,12.902,6.379,-0.021,0.868,45.226,,36.772,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,6.05,0,U_Red_L,Practice,Expected,Red,Right,13.001,6.478,-0.022,0.868,46.868,,37.436,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,6.15,0,U_Red_L,Practice,Expected,Red,Right,13.101,6.578,-0.024,0.868,48.556,,38.1,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,6.251,0,U_Red_L,Practice,Expected,Red,Right,13.202,6.679,-0.025,0.868,50.285,,38.764,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,6.358,0,U_Red_L,Practice,Expected,Red,Right,13.309,6.786,-0.027,0.868,52.163,,39.428,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,6.456,0,U_Red_L,Practice,Expected,Red,Right,13.407,6.884,-0.029,0.868,53.915,,40.091,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,6.555,0,U_Red_L,Practice,Expected,Red,Right,13.506,6.983,-0.031,0.868,55.701,,40.755,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,6.656,0,U_Red_L,Practice,Expected,Red,Right,13.607,7.083,-0.032,0.868,57.546,,41.418,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,6.755,0,U_Red_L,Practice,Expected,Red,Right,13.706,7.183,-0.034,0.868,59.407,,42.081,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,6.854,0,U_Red_L,Practice,Expected,Red,Right,13.805,7.282,-0.036,0.868,61.28,,42.744,0,,-1,-1,,,-1,0,100,0,0
6,Day,6.951,6.952,0,U_Red_L,Practice,Expected,Red,Right,13.903,7.379,-0.038,0.868,63.147,,43.406,0,,-1,-1,,,-1,0,100,0,0
