Time,X,Y,Z,SpeedMPH
9.49,3.3572,0.8713,71.3443,26.57
9.59,3.3794,0.8738,72.5505,27.23
9.69,3.4019,0.8711,73.7847,27.90
9.80,3.4234,0.8716,75.0472,28.54
9.90,3.4504,0.8695,76.3422,29.23
10.00,3.4740,0.8714,77.6663,29.87
10.10,3.4984,0.8706,79.0187,30.52
10.20,3.5288,0.8734,80.6805,31.28
10.31,3.5554,0.8702,82.1014,32.01
10.42,3.5825,0.8728,83.5465,32.67
10.52,3.6158,0.8715,85.3232,33.45
10.63,3.6441,0.8712,86.8389,34.13
10.73,3.6728,0.8720,88.3795,34.80
10.83,3.7022,0.8687,89.9533,35.44
10.94,3.7320,0.8736,91.5548,36.12
11.04,3.7624,0.8692,93.1875,36.78
11.14,3.7918,0.8746,94.8468,37.42
11.24,3.8028,0.8786,96.8774,38.16
11.34,3.8064,0.8692,98.5979,38.84
11.44,3.7976,0.8730,100.3534,39.53
11.54,3.7849,0.8700,102.1369,40.14
11.65,3.7645,0.8715,103.9509,40.80
11.75,3.7361,0.8711,105.7944,41.49
11.85,3.6994,0.8732,107.6663,42.16
11.96,3.6584,0.8694,109.5682,42.82
12.06,3.6153,0.8696,111.4975,43.46
12.16,3.5637,0.8719,113.8551,44.24
12.26,3.5186,0.8720,115.8485,44.91
12.37,3.4725,0.8718,117.8768,45.60
12.47,3.4269,0.8704,119.9285,46.24
12.57,3.3801,0.8701,122.0165,46.92
12.67,3.3318,0.8754,124.1263,47.55
12.77,3.2832,0.8702,126.2710,48.20
12.88,3.2340,0.8750,128.4429,48.89
12.98,3.1844,0.8718,130.6458,49.54
13.08,3.1337,0.8749,132.8759,50.20
13.18,3.0654,0.8705,135.5923,50.95
13.28,2.9825,0.8713,137.8814,51.56
13.39,2.8800,0.8682,140.1985,52.15
13.49,2.7619,0.8703,142.5495,52.88
13.59,2.6260,0.8696,144.9249,53.49
13.69,2.4690,0.8706,147.3277,54.15
13.80,2.2911,0.8701,149.7588,54.80
13.90,2.0966,0.8709,152.2191,55.43
14.00,1.8885,0.8711,154.7072,56.13
14.10,1.6692,0.8704,157.2243,56.77
14.20,1.4366,0.8720,159.7707,57.38
14.30,1.1536,0.8725,162.8625,58.23
14.40,0.9103,0.8701,165.4741,58.90
14.51,0.6690,0.8775,168.1092,59.54
14.61,0.4260,0.8718,170.7783,60.20
14.71,0.1778,0.8702,173.4744,60.86
14.81,-0.0639,0.8738,176.2023,61.49
14.92,-0.3134,0.8698,178.9596,62.18
15.02,-0.5606,0.8777,181.7398,62.77
15.12,-0.8618,0.8721,185.1241,63.60
15.22,-1.1129,0.8762,187.9707,64.26
15.33,-1.3670,0.8755,190.8498,64.87
15.43,-1.6238,0.8728,193.7579,65.52
15.53,-1.8773,0.8751,196.6939,66.22
15.63,-2.1169,0.8697,199.6569,66.76
15.73,-2.3002,0.8724,202.6414,67.13
15.84,-2.4857,0.8650,206.2424,67.25
15.94,-2.5493,0.8795,209.2580,67.56
16.04,-2.5533,0.8907,212.2755,67.58
16.15,-2.5086,0.8921,215.2969,67.73
16.25,-2.4279,0.8769,218.3280,67.90
16.35,-2.2785,0.8669,221.3643,68.19
16.45,-2.0337,0.8783,224.3973,68.16
16.55,-1.7291,0.8855,227.4219,68.09
16.66,-1.3697,0.8863,230.4373,67.99
16.76,-0.8744,0.8747,234.0451,67.85
16.86,-0.4028,0.8605,237.0403,67.71
16.96,0.1628,0.8741,239.9938,67.36
17.06,0.7633,0.8743,242.9246,66.86
17.17,1.3948,0.8624,245.8322,66.25
17.27,2.0817,0.8695,248.6807,65.35
17.37,2.8075,0.8773,251.4741,64.56
17.47,3.5527,0.8737,254.2359,63.73
17.57,4.3184,0.8594,256.9651,62.84
17.67,5.1132,0.8672,259.6122,61.41
17.78,5.9209,0.8758,262.1891,60.36
17.88,6.7334,0.8739,264.7293,59.28
17.98,7.5492,0.8618,267.2307,58.17
18.08,8.3522,0.8680,269.6508,56.42
18.18,9.2862,0.8758,272.4728,55.06
18.28,10.0472,0.8697,274.7877,53.97
18.38,10.7779,0.8632,277.0581,52.47
18.49,11.4412,0.8787,279.2654,51.40
18.59,12.0720,0.8812,281.4538,50.63
18.69,12.6650,0.8721,283.6260,50.00
18.79,13.1901,0.8706,285.7809,49.16
18.89,13.6622,0.8704,287.9251,49.04
19.00,14.1456,0.8555,290.0425,48.28
19.10,14.6421,0.8724,292.1205,47.49
19.20,15.1572,0.8786,294.1567,46.64
19.30,15.8123,0.8686,296.5388,45.55
19.41,16.4127,0.8728,298.4578,44.63
19.51,17.0408,0.8686,300.3268,43.77
19.61,17.7026,0.8691,302.1411,42.87
19.71,18.3771,0.8688,303.9045,41.84
19.81,19.0484,0.8690,305.6143,40.64
19.91,19.7104,0.8692,307.2720,39.58
20.01,20.3604,0.8680,308.8900,38.55
20.12,20.9835,0.8674,310.4689,37.62
20.22,21.5787,0.8681,312.0236,36.92
20.32,22.2580,0.8692,313.8581,36.06
20.42,22.7960,0.8692,315.3599,35.35
20.53,23.3175,0.8674,316.8318,34.65
20.63,23.8221,0.8692,318.2755,34.02
20.73,24.2926,0.8683,319.7034,33.30
20.83,24.7265,0.8688,321.1086,32.50
20.94,25.1282,0.8684,322.4889,31.78
21.04,25.4981,0.8685,323.8427,31.08
21.14,25.9099,0.8692,325.4286,30.22
21.24,26.2416,0.8673,326.7162,29.55
21.35,26.5551,0.8685,327.9854,29.11
21.45,26.8316,0.8677,329.2520,28.75
21.55,27.0777,0.8673,330.5071,28.42
21.65,27.2890,0.8680,331.7441,27.82
21.75,27.4693,0.8675,332.9556,27.10
21.85,27.6323,0.8683,334.1343,26.43
21.96,27.7922,0.8687,335.2795,25.72
22.06,27.9389,0.8689,336.3989,24.98
22.16,28.0736,0.8706,337.7094,24.13
22.26,28.1515,0.8689,338.7710,23.36
22.37,28.2024,0.8680,339.7978,22.63
22.47,28.2266,0.8685,340.7904,21.92
22.57,28.2322,0.8679,341.7507,21.26
22.68,28.2222,0.8696,342.6780,20.52
22.78,28.2034,0.8680,343.5753,19.83
22.88,28.1756,0.8688,344.6115,18.99
22.98,28.1586,0.8687,345.4429,18.26
23.08,28.1485,0.8691,346.2408,17.58
23.19,28.1291,0.8696,347.0099,16.87
23.29,28.0942,0.8684,347.7476,16.18
23.39,28.0500,0.8685,348.4521,15.47
23.50,27.9991,0.8686,349.1245,14.87
23.60,27.9458,0.8693,349.7634,14.12
23.70,27.8979,0.8688,350.3742,13.36
23.80,27.8617,0.8692,351.0703,12.70
23.90,27.8397,0.8680,351.6254,12.26
24.01,27.8060,0.8706,352.1582,11.73
24.11,27.7557,0.8697,352.6631,11.00
24.21,27.6936,0.8676,353.1328,10.28
24.32,27.6330,0.8686,353.5677,9.60
24.42,27.5791,0.8691,353.9716,8.92
24.52,27.5192,0.8692,354.4266,8.33
24.62,27.4732,0.8687,354.7901,8.10
24.73,27.4238,0.8684,355.1472,7.94
24.83,27.3711,0.8685,355.4902,7.61
24.93,27.3161,0.8680,355.8186,7.34
25.03,27.2532,0.8674,356.1391,7.26
25.13,27.1819,0.8669,356.4569,7.25
25.24,27.1025,0.8667,356.7719,7.24
25.34,26.9968,0.8665,357.1457,7.23
25.45,26.8996,0.8665,357.4537,7.23
25.55,26.7949,0.8667,357.7579,7.18
25.65,26.6860,0.8673,358.0513,6.94
25.75,26.5783,0.8679,358.3289,6.50
25.85,26.4739,0.8684,358.5801,5.86
25.96,26.3763,0.8689,358.8017,5.17
26.06,26.2873,0.8694,358.9940,4.50
26.16,26.1939,0.8699,359.1876,3.67
26.26,26.1290,0.8696,359.3188,2.99
26.37,26.0776,0.8698,359.4224,2.32
26.47,26.0396,0.8697,359.4987,1.62
26.57,26.0155,0.8698,359.5484,0.98
26.67,26.0053,0.8701,359.5719,0.30
26.77,26.0096,0.8699,359.5680,0.38
26.87,26.0285,0.8699,359.5385,1.05
26.97,26.0613,0.8697,359.4818,1.72
27.08,26.1086,0.8700,359.3998,2.38
27.18,26.1687,0.8697,359.2906,3.05
27.28,26.2573,0.8697,359.1244,3.85
27.39,26.3443,0.8700,358.9560,4.50
27.49,26.4415,0.8699,358.7593,5.17
27.59,26.5484,0.8700,358.5349,5.82
27.69,26.6631,0.8699,358.2811,6.49
27.80,26.7847,0.8703,357.9988,7.14
27.90,26.9107,0.8699,357.6862,7.81
28.00,27.0403,0.8700,357.3441,8.46
28.10,27.1967,0.8697,356.8926,9.24
28.21,27.3251,0.8691,356.4819,9.90
28.31,27.4501,0.8692,356.0405,10.53
28.42,27.5675,0.8687,355.5667,11.19
28.52,27.6753,0.8699,355.0613,11.82
28.62,27.7671,0.8685,354.5229,12.52
28.72,27.8584,0.8681,353.8366,13.28
28.83,27.9200,0.8676,353.2312,13.89
28.93,27.9725,0.8688,352.5903,14.62
29.03,28.0254,0.8697,351.9182,15.29
29.13,28.0792,0.8709,351.2194,15.90
29.23,28.1293,0.8707,350.4889,16.63
29.34,28.1611,0.8698,349.7334,17.25
29.44,28.1609,0.8668,348.9551,17.71
29.54,28.1127,0.8682,347.9906,18.32
29.64,28.0226,0.8701,347.1630,18.87
29.75,27.8868,0.8668,346.3192,19.37
29.85,27.7021,0.8686,345.4595,19.82
29.95,27.4610,0.8721,344.5896,20.41
30.05,27.1733,0.8687,343.7155,20.90
30.16,26.8257,0.8687,342.8419,21.28
30.26,26.4235,0.8665,341.9753,21.48
30.36,25.9572,0.8703,341.1237,21.82
30.46,25.3298,0.8701,340.1238,22.21
30.57,24.7631,0.8699,339.2709,23.27
30.67,24.1532,0.8710,338.3867,24.26
30.77,23.5360,0.8726,337.4689,25.14
30.87,22.9226,0.8682,336.5103,25.83
30.98,22.3032,0.8687,335.5158,26.49
31.08,21.6755,0.8703,334.4883,27.17
31.18,21.0445,0.8692,333.4290,27.83
31.28,20.2827,0.8710,332.1175,28.62
31.39,19.6624,0.8695,330.9842,29.20
31.49,19.0671,0.8678,329.8154,29.61
31.59,18.4852,0.8682,328.6095,30.12
31.69,17.9250,0.8686,327.3662,30.70
31.79,17.3881,0.8679,326.0976,30.89
31.89,16.8886,0.8687,324.8110,30.88
32.00,16.4181,0.8678,323.5127,30.95
32.10,15.8772,0.8666,321.9344,31.28
32.20,15.4426,0.8668,320.5923,31.75
32.31,15.0146,0.8673,319.2199,32.38
32.41,14.6034,0.8695,317.8157,32.93
32.51,14.2181,0.8680,316.3793,33.55
32.61,13.8371,0.8689,314.9050,34.28
32.71,13.4588,0.8701,313.3992,34.93
32.82,13.0859,0.8714,311.8622,35.62
32.92,12.7166,0.8708,310.2943,36.27
33.02,12.3483,0.8721,308.6961,36.94
33.12,11.9017,0.8748,306.7403,37.75
33.22,11.5251,0.8715,305.0775,38.41
33.33,11.1437,0.8706,303.3866,39.06
33.43,10.7700,0.8730,301.6651,39.65
33.53,10.3929,0.8685,299.9125,40.38
33.63,10.0167,0.8725,298.1274,41.00
33.74,9.6497,0.8705,296.3141,41.67
33.84,9.2832,0.8736,294.4682,42.35
33.94,8.8493,0.8689,292.2165,43.14
34.05,8.4931,0.8730,290.3034,43.76
34.15,8.1372,0.8708,288.3616,44.41
34.25,7.7908,0.8726,286.3883,45.09
34.35,7.4460,0.8714,284.3828,45.76
34.46,7.1077,0.8713,282.3490,46.38
34.56,6.7719,0.8695,280.2844,47.08
34.66,6.4468,0.8729,278.1910,47.68
34.76,6.0665,0.8693,275.6362,48.49
34.87,5.7618,0.8726,273.4743,49.08
34.97,5.4685,0.8713,271.2805,49.78
35.07,5.1820,0.8695,269.0564,50.44
35.17,4.9040,0.8736,266.8005,51.08
35.27,4.6366,0.8693,264.5174,51.72
35.37,4.3799,0.8726,262.1997,52.41
35.48,4.1348,0.8697,259.8557,52.94
35.58,3.8996,0.8694,257.4787,53.71
35.68,3.6775,0.8726,255.0734,54.33
35.78,3.4286,0.8689,252.1474,55.10
35.88,3.2400,0.8716,249.6730,55.76
35.99,3.0678,0.8698,247.1735,56.37
36.09,2.9126,0.8720,244.6413,56.99
36.19,2.7885,0.8689,242.0842,57.60
36.29,2.6873,0.8690,239.4968,58.19
36.40,2.6136,0.8676,236.8811,58.80
36.50,2.5601,0.8669,233.7039,59.49
36.60,2.5453,0.8684,231.0230,60.18
36.71,2.5528,0.8698,228.3129,60.86
36.81,2.5692,0.8706,225.5700,61.57
36.91,2.5946,0.8710,222.7986,62.22
37.02,2.6333,0.8725,219.9983,62.85
37.12,2.6720,0.8725,217.1715,63.50
37.22,2.7021,0.8734,213.7390,64.34
37.32,2.7179,0.8697,210.8440,64.98
37.42,2.7228,0.8702,207.9215,65.66
37.52,2.7216,0.8755,204.9709,66.23
37.63,2.7091,0.8710,201.9877,66.93
37.73,2.6895,0.8764,198.9823,67.59
37.83,2.6667,0.8735,195.9419,68.21
37.93,2.6421,0.8728,192.8748,68.87
38.04,2.5954,0.8724,189.7800,69.49
38.14,2.5428,0.8696,186.0254,70.34
38.24,2.4906,0.8717,182.8625,70.93
38.35,2.4268,0.8704,179.6731,71.64
38.45,2.3576,0.8727,176.4569,72.22
38.55,2.2538,0.8729,173.2169,72.83
38.65,2.1137,0.8693,169.9598,73.09
38.75,1.9259,0.8681,166.6881,73.43
38.86,1.6845,0.8666,163.4042,73.80
38.96,1.3860,0.8675,160.1047,74.36
39.06,1.0327,0.8687,156.7898,74.91
39.16,0.5533,0.8653,152.7840,75.59
39.27,0.1171,0.8701,149.4095,76.24
39.37,-0.3033,0.8708,146.0059,76.93
39.47,-0.6798,0.8814,142.5857,77.21
39.57,-1.0576,0.8634,139.1521,77.34
39.67,-1.3701,0.8696,135.7028,77.55
39.78,-1.6487,0.8677,132.2506,77.46
39.88,-1.8722,0.8709,128.8014,77.27
39.98,-2.0518,0.8697,125.3536,77.09
40.08,-2.2027,0.8647,121.2307,76.86
40.19,-2.2764,0.8713,117.8029,76.59
40.29,-2.2915,0.8754,114.3855,76.33
40.40,-2.2631,0.8676,110.9781,76.12
40.50,-2.2051,0.8576,107.5778,76.02
40.60,-2.1567,0.8593,104.1827,75.94
40.70,-2.0685,0.8647,100.1118,75.88
40.80,-1.9725,0.8687,96.7235,75.75
40.91,-1.8546,0.8669,93.3431,75.56
41.01,-1.7533,0.8643,89.9678,75.53
41.11,-1.6711,0.8693,86.5948,75.43
41.21,-1.6153,0.8713,83.2287,75.23
41.32,-1.5917,0.8732,79.8710,75.10
41.42,-1.5538,0.8632,75.8449,75.04
41.52,-1.5071,0.8700,72.4917,74.91
41.63,-1.5013,0.8725,69.1449,74.86
41.73,-1.5194,0.8734,65.8016,74.75
41.84,-1.5688,0.8707,61.7971,74.61
41.95,-1.6058,0.8660,58.4648,74.57
42.05,-1.6471,0.8654,55.1330,74.51
42.16,-1.7375,0.8721,51.8046,74.43
42.26,-1.8471,0.8759,48.4830,74.29
42.36,-1.9844,0.8621,45.1694,74.16
42.46,-2.1831,0.8622,41.1983,74.10
42.57,-2.3249,0.8649,37.8905,74.03
42.67,-2.4371,0.8716,34.5826,74.00
42.77,-2.5363,0.8649,31.2708,74.33
42.87,-2.6158,0.8693,27.9333,74.83
42.98,-2.6905,0.8697,24.5711,75.39
43.08,-2.7828,0.8758,21.1878,75.83
43.18,-2.9430,0.8739,17.1183,76.15
43.28,-3.1177,0.8681,13.7181,76.23
43.39,-3.3561,0.8717,10.3032,76.87
43.49,-3.6323,0.8675,6.8710,77.15
43.59,-3.9649,0.8656,3.4205,77.76
43.70,-4.3391,0.8698,-0.0546,78.41
43.80,-4.7879,0.8840,-3.5325,78.52
43.90,-5.2924,0.8944,-7.0083,78.61
44.00,-5.9646,0.8961,-11.1739,78.69
44.10,-6.5657,0.8800,-14.6446,78.85
44.21,-7.1938,0.8539,-18.1394,79.98
44.31,-7.8560,0.8710,-21.6923,81.07
44.41,-8.5187,0.8814,-25.2702,81.66
44.51,-9.1661,0.8722,-28.8855,82.43
44.61,-9.8102,0.8730,-32.5264,83.00
44.71,-10.4619,0.8733,-36.1952,83.49
44.81,-11.0784,0.8785,-39.8869,84.02
44.92,-11.6759,0.8677,-43.6033,84.49
45.02,-12.3404,0.8652,-48.0967,84.75
45.12,-12.8312,0.8754,-51.8679,85.18
45.23,-13.2970,0.8675,-55.6518,85.36
45.33,-13.7347,0.8692,-59.4769,86.44
45.44,-14.1477,0.8709,-63.3375,87.01
45.54,-14.5465,0.8684,-67.2292,87.81
45.64,-14.9931,0.8747,-71.9376,88.47
45.74,-15.3286,0.8701,-75.8887,89.00
45.84,-15.6329,0.8660,-79.8642,89.41
45.95,-15.9014,0.8693,-83.8697,89.98
46.05,-16.1613,0.8675,-87.9101,90.82
46.15,-16.4238,0.8754,-91.9838,91.46
46.25,-16.6849,0.8711,-96.0770,92.08
46.36,-16.9440,0.8720,-100.2010,92.72
46.46,-17.1875,0.8701,-104.3534,93.32
46.56,-17.3929,0.8674,-108.5263,93.69
46.66,-17.6427,0.8655,-113.5726,94.49
46.77,-17.8505,0.8786,-117.8107,95.12
46.87,-18.0844,0.8748,-122.0665,95.56
46.97,-18.3503,0.8683,-126.3399,96.14
47.07,-18.6467,0.8664,-130.6403,96.66
47.17,-18.9814,0.8700,-134.9657,97.25
47.28,-19.3396,0.8663,-139.3154,97.92
47.38,-19.7378,0.8740,-143.6895,98.42
47.48,-20.2685,0.8643,-148.9509,98.70
47.58,-20.7791,0.8689,-153.3482,99.14
47.68,-21.3081,0.8694,-157.7758,100.05
47.78,-21.8391,0.8731,-162.2430,100.76
47.89,-22.3572,0.8788,-166.7230,101.27
47.99,-22.8689,0.8701,-171.2442,102.03
48.09,-23.3850,0.8701,-175.7917,102.63
48.19,-23.8997,0.8751,-180.3646,103.17
48.29,-24.3826,0.8805,-184.9642,103.69
48.40,-24.8384,0.8643,-189.5834,104.08
48.50,-25.2734,0.8672,-194.2340,104.73
48.60,-25.7223,0.8698,-198.9223,105.45
48.70,-26.2880,0.8775,-204.5606,105.97
48.80,-26.7960,0.8632,-209.2774,106.45
48.91,-27.3198,0.8648,-214.0333,107.24
49.01,-27.8568,0.8734,-218.8174,107.80
49.11,-28.4370,0.8748,-223.6088,108.28
49.22,-29.0629,0.8681,-228.4139,108.55
49.32,-29.7252,0.8457,-233.2250,108.95
49.42,-30.3995,0.7432,-238.0335,108.99
49.52,-31.2085,0.4911,-243.8036,109.10
49.62,-31.8825,0.1735,-248.6122,109.24
49.72,-32.5563,-0.2419,-253.4208,109.42
49.83,-33.2299,-0.7550,-258.2294,109.64
49.93,-33.9033,-1.3659,-263.0381,109.91
50.04,-34.5766,-2.0745,-267.8468,110.23
50.14,-35.2497,-2.8810,-272.6557,110.58
50.24,-36.0572,-3.9778,-278.4264,111.06
50.34,-36.7299,-4.9993,-283.2354,111.51
50.44,-37.4024,-6.1187,-288.0446,112.00
50.55,-38.0747,-7.3358,-292.8538,112.53
50.65,-38.7469,-8.6508,-297.6631,113.10
50.75,-39.4189,-10.0636,-302.4726,113.71
50.86,-40.0907,-11.5742,-307.2822,114.36
50.96,-40.7623,-13.1826,-312.0920,115.04
51.06,-41.5681,-15.2418,-317.8638,115.92
51.17,-42.2393,-17.0655,-322.6739,116.68
51.27,-42.9104,-18.9870,-327.4841,117.49
51.37,-43.5813,-21.0064,-332.2944,118.33
51.47,-44.2521,-23.1236,-337.1049,119.20
51.58,-44.9227,-25.3387,-341.9156,120.11
51.68,-45.5931,-27.6517,-346.7265,121.05
51.78,-46.2634,-30.0626,-351.5375,122.02
51.88,-46.9335,-32.5713,-356.3487,123.02
51.98,-47.7374,-35.7110,-362.1223,124.27
52.08,-48.4071,-38.4352,-366.9339,125.34
52.18,-49.0767,-41.2572,-371.7457,126.44
52.28,-49.7462,-44.1771,-376.5577,127.57
52.39,-50.4154,-47.1950,-381.3698,128.72
52.49,-51.0846,-50.3108,-386.1822,129.90
52.59,-51.7536,-53.5245,-390.9948,131.11
52.69,-52.4224,-56.8362,-395.8075,132.35
52.80,-53.0911,-60.2458,-400.6205,133.60
52.90,-53.7597,-63.7534,-405.4336,134.89
53.00,-54.5617,-68.0918,-411.2097,136.46
53.11,-55.2300,-71.8149,-416.0233,137.79
53.21,-55.8981,-75.6360,-420.8371,139.14
53.32,-56.5661,-79.5550,-425.6512,140.52
53.42,-57.3675,-84.3872,-431.4283,142.20
53.53,-58.0352,-88.5218,-436.2428,143.62
53.63,-58.7028,-92.7545,-441.0575,145.06
53.73,-59.3702,-97.0851,-445.8724,146.51
53.83,-60.0375,-101.5137,-450.6876,147.99
53.93,-60.7048,-106.0404,-455.5029,149.48
54.03,-61.3719,-110.6651,-460.3185,151.00
54.14,-62.0388,-115.3877,-465.1343,152.52
54.24,-62.7057,-120.2085,-469.9503,154.07
54.34,-63.5058,-126.1227,-475.7298,155.94
54.45,-64.1724,-131.1591,-480.5463,157.52
54.55,-64.8390,-136.2936,-485.3630,159.11
54.65,-65.5054,-141.5261,-490.1799,160.72
54.75,-66.1717,-146.8566,-494.9971,162.34
54.85,-66.8379,-152.2852,-499.8144,163.97
54.95,-67.5041,-157.8119,-504.6320,165.62
55.05,-68.1701,-163.4367,-509.4497,167.28
55.16,-68.8360,-169.1595,-514.2676,168.95
55.26,-69.5019,-174.9804,-519.0856,170.63
55.36,-70.1677,-180.8993,-523.9039,172.32
55.46,-70.9665,-188.1316,-529.6861,174.37
55.56,-71.6321,-194.2663,-534.5048,176.09
55.66,-72.2976,-200.4992,-539.3237,177.82
55.77,-72.9631,-206.8301,-544.1428,179.56
55.87,-73.6284,-213.2592,-548.9622,181.31
55.97,-74.2937,-219.7864,-553.7817,183.07
56.07,-74.9590,-226.4116,-558.6014,184.84
56.17,-75.6241,-233.1350,-563.4214,186.61
56.28,-76.2892,-239.9565,-568.2415,188.40
56.38,-76.9542,-246.8761,-573.0618,190.19
56.48,-77.6192,-253.8939,-577.8823,192.00
56.58,-78.2841,-261.0097,-582.7031,193.81
56.68,-79.0819,-269.6783,-588.4882,195.99
56.78,-79.7467,-277.0100,-593.3093,197.82
56.88,-80.4115,-284.4399,-598.1306,199.66
56.99,-81.0762,-291.9679,-602.9521,201.50
57.09,-81.7408,-299.5940,-607.7737,203.35
57.19,-82.4054,-307.3183,-612.5956,205.20
57.29,-83.0699,-315.1407,-617.4177,207.07
57.39,-83.7344,-323.0613,-622.2399,208.94
57.49,-84.3989,-331.0800,-627.0623,210.81
57.59,-85.0633,-339.1969,-631.8848,212.69
57.69,-85.7277,-347.4119,-636.7076,214.58
57.80,-86.3921,-355.7251,-641.5305,216.47
57.90,-87.0564,-364.1364,-646.3535,218.37
58.00,-87.8535,-374.3596,-652.1414,220.66
58.10,-88.5178,-382.9869,-656.9648,222.57
58.20,-89.1820,-391.7124,-661.7884,224.49
58.30,-89.8462,-400.5360,-666.6121,226.41
58.41,-90.5104,-409.4578,-671.4360,228.33
58.51,-91.1745,-418.4777,-676.2601,230.26
58.61,-91.8387,-427.5959,-681.0842,232.20
58.71,-92.5028,-436.8121,-685.9086,234.14
58.81,-93.1669,-446.1266,-690.7330,236.08
58.91,-93.8309,-455.5393,-695.5577,238.03
59.01,-94.4950,-465.0501,-700.3824,239.99
59.11,-95.1590,-474.6591,-705.2073,241.94
59.22,-95.8231,-484.3663,-710.0323,243.91
59.32,-96.4871,-494.1716,-714.8575,245.87
59.42,-97.1511,-504.0751,-719.6828,247.84
59.52,-97.8151,-514.0768,-724.5082,249.81
59.62,-98.6119,-526.2085,-730.2989,252.19
59.72,-99.2759,-536.4262,-735.1246,254.17
59.82,-99.9399,-546.7421,-739.9504,256.15
59.92,-100.6038,-557.1563,-744.7764,258.14
60.03,-101.2678,-567.6685,-749.6024,260.13
60.13,-101.9318,-578.2790,-754.4286,262.12
