ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,18,Main,Unexpected,Amber,Right,48.87,0.00,0.0000,1.0765,-0.0025,1.32
99,Day,18,Main,Unexpected,Amber,Right,48.97,0.10,0.0000,0.9587,-0.0025,3.51
99,Day,18,Main,Unexpected,Amber,Right,49.08,0.21,0.0000,0.8433,-0.0024,0.47
99,Day,18,Main,Unexpected,Amber,Right,49.18,0.31,0.0022,0.8588,-0.0074,0.35
99,Day,18,Main,Unexpected,Amber,Right,49.28,0.41,0.0034,0.8693,-0.0089,0.18
99,Day,18,Main,Unexpected,Amber,Right,49.38,0.51,0.0039,0.8733,-0.0079,0.08
99,Day,18,Main,Unexpected,Amber,Right,49.48,0.61,0.0036,0.8727,-0.0059,0.10
99,Day,18,Main,Unexpected,Amber,Right,49.58,0.72,0.0029,0.8699,-0.0030,0.11
99,Day,18,Main,Unexpected,Amber,Right,49.69,0.82,0.0027,0.8680,0.0048,0.23
99,Day,18,Main,Unexpected,Amber,Right,49.79,0.92,0.0052,0.8675,0.0288,0.62
99,Day,18,Main,Unexpected,Amber,Right,49.89,1.03,0.0098,0.8692,0.0755,1.21
99,Day,18,Main,Unexpected,Amber,Right,50.00,1.13,0.0187,0.8694,0.1464,1.80
